date,A,B,C
1967-01-03,1000.6,1001.2,1001.9
1967-01-04,1002.7,1005.41,1008.21
1967-01-05,1015.74,1031.65,1047.63
1967-01-06,1022.95,1046.3,1069.95
1967-01-09,1030.82,1062.3,1094.56
1967-01-10,1030.82,1062.3,1094.56
1967-01-11,1039.07,1079.19,1120.72
1967-01-12,1044.58,1090.53,1138.42
1967-01-13,1052.31,1106.67,1163.7
1967-01-16,1049.57,1100.91,1154.62
1967-01-17,1061.12,1125.24,1192.84
1967-01-18,1068.01,1139.76,1215.98
1967-01-19,1068.34,1140.55,1217.19
1967-01-20,1071.43,1147.17,1227.78
1967-01-23,1075.4,1155.66,1241.54
1967-01-24,1076.9,1158.89,1246.75
1967-01-25,1068.72,1141.16,1218.2
1967-01-26,1068.18,1140.14,1216.49
1967-01-27,1072.56,1149.49,1231.34
1967-01-30,1078.78,1162.82,1252.76
1967-01-31,1078.14,1161.42,1250.63
1967-02-01,1175.66,1256.13,1342.26
1967-02-02,1179.78,1264.79,1356.22
1967-02-03,1188.39,1283.13,1385.78
1967-02-06,1185.9,1277.87,1377.19
1967-02-07,1182.81,1271.1,1366.31
1967-02-08,1193.34,1293.6,1402.65
1967-02-09,1188.45,1282.99,1385.4
1967-02-10,1192.13,1290.95,1398.29
1967-02-13,1191.42,1289.53,1395.91
1967-02-14,1199.4,1306.93,1424.11
1967-02-15,1200.72,1309.94,1428.95
1967-02-16,1195.19,1297.76,1409.09
1967-02-17,1195.55,1298.67,1410.49
1967-02-20,1188.86,1284.12,1386.94
1967-02-21,1188.02,1282.32,1384.03
1967-02-23,1189.57,1285.53,1389.29
1967-02-24,1188.97,1284.37,1387.34
1967-02-27,1176.01,1256.5,1342.11
1967-02-28,1180.37,1265.8,1357.01
1967-03-01,1293.68,1394.07,1502.32
1967-03-02,1300.8,1409.27,1526.96
1967-03-03,1302.75,1413.35,1533.68
1967-03-06,1299.88,1407.28,1523.71
1967-03-07,1300.79,1409.25,1526.76
1967-03-08,1302.35,1412.77,1532.41
1967-03-09,1306.13,1421.1,1545.89
1967-03-10,1311.48,1432.62,1564.75
1967-03-13,1304.67,1417.86,1540.5
1967-03-14,1303.49,1415.31,1536.34
1967-03-15,1315.87,1442.2,1580.13
1967-03-16,1329.16,1471.33,1628.0
1967-03-17,1331.56,1476.63,1636.63
1967-03-20,1330.76,1475.0,1633.85
1967-03-21,1327.83,1468.51,1622.9
1967-03-22,1331.55,1476.74,1636.37
1967-03-23,1341.67,1499.33,1673.85
1967-03-27,1340.59,1497.08,1670.0
1967-03-28,1341.13,1498.43,1672.17
1967-03-29,1338.45,1492.44,1662.3
1967-03-30,1338.05,1491.39,1660.64
1967-03-31,1330.69,1474.99,1633.24
1967-04-03,1415.52,1541.44,1677.95
1967-04-04,1415.24,1540.82,1676.77
1967-04-05,1424.3,1560.54,1708.97
1967-04-06,1426.72,1565.69,1717.51
1967-04-07,1417.59,1545.5,1684.36
1967-04-10,1399.87,1506.7,1621.03
1967-04-11,1410.09,1528.55,1656.37
1967-04-12,1408.54,1525.04,1650.74
1967-04-13,1419.38,1548.37,1688.71
1967-04-14,1434.71,1581.97,1743.59
1967-04-17,1444.9,1604.43,1780.55
1967-04-18,1457.47,1632.19,1826.85
1967-04-19,1458.78,1634.96,1831.6
1967-04-20,1461.41,1641.01,1841.67
1967-04-21,1464.47,1647.74,1853.09
1967-04-24,1469.6,1659.11,1872.36
1967-04-25,1477.39,1676.7,1902.13
1967-04-26,1475.91,1673.51,1896.62
1967-04-27,1488.46,1701.96,1944.98
1967-04-28,1491.58,1709.28,1957.43
1967-05-01,1588.72,1802.77,2046.32
1967-05-02,1585.86,1796.28,2035.27
1967-05-03,1589.98,1805.44,2050.94
1967-05-04,1596.98,1821.14,2077.81
1967-05-05,1599.05,1825.7,2085.7
1967-05-08,1601.45,1831.17,2094.88
1967-05-09,1584.8,1793.27,2029.73
1967-05-10,1580.52,1783.77,2013.49
1967-05-11,1587.31,1799.11,2039.47
1967-05-12,1582.71,1788.67,2021.93
1967-05-15,1569.73,1759.16,1971.98
1967-05-16,1576.95,1775.52,1999.39
1967-05-17,1570.8,1761.85,1976.2
1967-05-18,1566.56,1752.33,1960.19
1967-05-19,1558.73,1734.98,1930.99
1967-05-22,1552.03,1719.89,1905.88
1967-05-23,1544.58,1703.38,1878.44
1967-05-24,1526.81,1664.2,1813.63
1967-05-25,1543.91,1701.48,1874.57
1967-05-26,1540.36,1693.65,1861.64
1967-05-29,1532.05,1675.36,1831.48
1967-05-31,1508.15,1623.09,1745.95
1967-06-01,1628.89,1767.55,1917.39
1967-06-02,1620.91,1750.22,1889.39
1967-06-05,1596.43,1697.19,1803.61
1967-06-06,1629.0,1766.27,1913.82
1967-06-07,1641.22,1792.94,1957.07
1967-06-08,1650.08,1812.3,1988.77
1967-06-09,1653.05,1818.65,1999.31
1967-06-12,1661.65,1837.74,2030.7
1967-06-13,1672.11,1860.9,2069.08
1967-06-14,1668.1,1851.96,2054.39
1967-06-15,1669.77,1855.48,2060.35
1967-06-16,1670.6,1857.52,2063.65
1967-06-19,1670.1,1856.41,2061.58
1967-06-20,1669.6,1855.3,2059.52
1967-06-21,1664.59,1843.98,2040.78
1967-06-22,1660.43,1834.76,2025.47
1967-06-23,1660.93,1836.04,2027.5
1967-06-26,1654.45,1821.72,2003.78
1967-06-27,1648.33,1808.24,1981.54
1967-06-28,1648.5,1808.6,1982.13
1967-06-29,1640.25,1790.34,1952.2
1967-06-30,1636.48,1782.1,1938.73
1967-07-03,1741.69,1893.39,2056.87
1967-07-05,1750.22,1912.14,2087.32
1967-07-06,1749.52,1910.42,2084.6
1967-07-07,1756.7,1925.89,2110.03
1967-07-10,1763.55,1941.11,2134.93
1967-07-11,1771.84,1959.16,2164.82
1967-07-12,1770.24,1955.83,2159.19
1967-07-13,1770.6,1956.61,2160.49
1967-07-14,1776.79,1970.11,2182.96
1967-07-17,1776.97,1970.5,2183.61
1967-07-18,1791.37,2002.43,2236.67
1967-07-19,1794.23,2008.83,2247.41
1967-07-20,1798.0,2017.47,2261.79
1967-07-21,1801.6,2025.54,2275.59
1967-07-24,1795.65,2012.17,2253.06
1967-07-25,1786.31,1991.05,2217.69
1967-07-26,1802.03,2026.09,2276.24
1967-07-27,1807.62,2038.65,2297.18
1967-07-28,1810.33,2044.77,2307.52
1967-07-31,1815.4,2056.01,2326.67
1967-08-01,1927.85,2184.26,2474.23
1967-08-02,1936.14,2203.04,2506.15
1967-08-03,1933.62,2197.53,2496.62
1967-08-04,1937.1,2205.44,2509.86
1967-08-07,1932.07,2193.98,2490.28
1967-08-08,1934.38,2199.02,2499.0
1967-08-09,1936.13,2203.2,2505.99
1967-08-10,1931.09,2191.74,2486.45
1967-08-11,1923.37,2174.21,2456.86
1967-08-14,1912.98,2150.94,2417.3
1967-08-15,1915.66,2156.75,2427.21
1967-08-16,1911.25,2146.83,2410.22
1967-08-17,1912.78,2150.48,2416.25
1967-08-18,1915.84,2157.36,2427.85
1967-08-21,1905.11,2133.2,2387.06
1967-08-22,1894.83,2110.16,2348.39
1967-08-23,1892.17,2104.25,2338.52
1967-08-24,1881.58,2080.9,2299.47
1967-08-25,1873.67,2063.42,2270.5
1967-08-28,1872.55,2060.73,2266.18
1967-08-29,1877.42,2071.45,2283.86
1967-08-30,1881.17,2079.94,2297.79
1967-08-31,1892.65,2105.32,2340.07
1967-09-01,1993.45,2207.3,2443.24
1967-09-05,2004.81,2232.25,2484.78
1967-09-06,2008.62,2240.73,2498.94
1967-09-07,2007.41,2237.81,2494.19
1967-09-08,2008.01,2239.16,2496.69
1967-09-11,2011.83,2247.67,2510.92
1967-09-12,2021.49,2269.02,2546.83
1967-09-13,2042.71,2316.9,2627.3
1967-09-14,2047.21,2327.09,2644.64
1967-09-15,2048.64,2330.58,2650.46
1967-09-18,2054.17,2343.17,2671.93
1967-09-19,2046.57,2325.59,2642.01
1967-09-20,2045.75,2323.73,2638.84
1967-09-21,2058.84,2353.71,2689.77
1967-09-22,2064.2,2365.95,2710.75
1967-09-25,2076.79,2394.81,2760.08
1967-09-26,2059.14,2354.1,2689.7
1967-09-27,2059.75,2355.51,2692.12
1967-09-28,2059.75,2355.51,2692.12
1967-09-29,2058.11,2351.51,2685.39
1967-10-02,2149.47,2431.65,2751.69
1967-10-03,2156.78,2448.43,2780.03
1967-10-04,2151.82,2437.17,2761.12
1967-10-05,2157.2,2449.35,2781.83
1967-10-06,2170.36,2479.23,2832.74
1967-10-09,2176.0,2491.88,2854.55
1967-10-10,2160.99,2457.74,2795.75
1967-10-11,2150.4,2433.9,2754.93
1967-10-12,2136.64,2402.5,2701.76
1967-10-13,2142.19,2414.99,2722.83
1967-10-16,2125.48,2377.32,2659.12
1967-10-17,2119.96,2364.96,2638.11
1967-10-18,2125.47,2377.49,2658.95
1967-10-19,2129.51,2386.53,2674.11
1967-10-20,2128.44,2384.14,2669.83
1967-10-23,2119.08,2363.16,2634.59
1967-10-24,2107.0,2336.22,2589.54
1967-10-25,2109.32,2341.13,2597.82
1967-10-26,2118.6,2361.96,2632.38
1967-10-27,2119.02,2362.91,2633.96
1967-10-30,2115.21,2354.4,2619.73
1967-10-31,2082.0,2280.47,2496.08
1967-11-01,2168.25,2350.48,2546.76
1967-11-02,2159.58,2331.68,2516.19
1967-11-03,2146.41,2303.46,2470.4
1967-11-06,2139.32,2288.49,2446.19
1967-11-08,2131.41,2271.55,2418.79
1967-11-09,2141.85,2294.04,2454.59
1967-11-10,2156.41,2325.01,2504.42
1967-11-13,2150.81,2312.92,2484.88
1967-11-14,2137.26,2283.78,2437.92
1967-11-15,2145.81,2302.28,2467.42
1967-11-16,2165.55,2344.41,2535.27
1967-11-17,2170.75,2355.66,2553.27
1967-11-20,2143.39,2296.3,2456.76
1967-11-21,2177.26,2368.86,2573.46
1967-11-22,2190.11,2396.82,2619.01
1967-11-24,2196.02,2409.52,2639.96
1967-11-27,2202.39,2423.49,2662.66
1967-11-28,2209.88,2439.97,2689.82
1967-11-29,2209.43,2439.0,2688.21
1967-11-30,2198.39,2414.61,2648.15
1967-12-01,2310.57,2541.26,2792.12
1967-12-04,2325.12,2573.54,2845.17
1967-12-05,2328.38,2580.49,2856.84
1967-12-06,2338.39,2602.68,2893.69
1967-12-07,2335.59,2596.69,2883.56
1967-12-08,2332.78,2590.72,2873.47
1967-12-11,2325.55,2574.4,2846.46
1967-12-12,2322.76,2568.48,2836.5
1967-12-13,2330.89,2586.2,2866.0
1967-12-14,2334.15,2593.18,2877.75
1967-12-15,2323.42,2569.32,2838.03
1967-12-18,2317.14,2555.19,2814.76
1967-12-19,2313.67,2547.53,2802.38
1967-12-20,2326.39,2575.55,2848.62
1967-12-21,2331.98,2587.91,2869.41
1967-12-22,2327.55,2578.08,2853.06
1967-12-26,2328.94,2581.43,2858.48
1967-12-27,2344.78,2616.54,2917.08
1967-12-28,2344.31,2615.49,2915.33
