date,A,B,C
1983-01-03,49610.0,49215.0,48825.0
1983-01-04,49838.21,49662.86,49493.9
1983-01-05,50072.45,50129.69,50191.77
1983-01-06,50908.66,51799.01,52701.35
1983-01-07,51336.29,52669.23,54029.43
1983-01-10,51839.38,53701.55,55617.89
1983-01-11,51818.65,53663.96,55556.71
1983-01-12,52259.11,54576.24,56973.41
1983-01-13,52384.53,54838.21,57383.62
1983-01-14,52845.51,55808.84,58904.29
1983-01-17,53167.87,56495.29,59988.12
1983-01-18,53072.17,56291.91,59670.19
1983-01-19,52748.43,55605.15,58584.19
1983-01-20,52917.22,55961.02,59152.46
1983-01-21,52483.3,55043.26,57697.31
1983-01-24,50924.55,51773.69,52562.25
1983-01-25,51454.16,52850.58,54202.19
1983-01-26,51937.83,53838.89,55725.27
1983-01-27,52800.0,55626.34,58500.39
1983-01-28,53122.08,56299.42,59565.09
1983-01-31,53430.19,56946.86,60595.57
1983-02-01,53887.04,57354.95,60948.94
1983-02-02,53913.99,57412.3,61046.46
1983-02-03,54167.38,57946.24,61901.11
1983-02-04,54649.47,58971.89,63547.68
1983-02-07,54731.45,59142.9,63827.29
1983-02-08,54528.94,58711.16,63125.19
1983-02-09,54588.92,58840.33,63333.5
1983-02-10,55325.87,60429.01,65898.51
1983-02-11,55729.75,61317.32,67348.28
1983-02-14,56170.02,62286.13,68944.43
1983-02-15,56254.27,62472.99,69254.68
1983-02-16,56254.27,62479.24,69261.61
1983-02-17,56237.4,62448.0,69206.2
1983-02-18,56732.28,63553.33,71040.16
1983-02-22,56272.75,62523.77,69320.99
1983-02-23,56447.2,62917.67,69972.61
1983-02-24,56949.58,64037.6,71847.87
1983-02-25,56978.05,64101.64,71955.64
1983-02-28,56596.3,63236.27,70502.14
1983-03-01,57347.52,64297.15,71939.37
1983-03-02,57691.61,65075.14,73241.47
1983-03-03,58089.68,65966.67,74750.25
1983-03-04,58252.33,66329.49,75370.67
1983-03-07,58130.0,66057.54,74903.37
1983-03-08,57641.71,64947.77,73015.81
1983-03-09,58056.73,65883.02,74600.25
1983-03-10,58277.35,66390.32,75458.15
1983-03-11,58300.66,66443.43,75541.16
1983-03-14,57898.38,65526.51,73977.46
1983-03-15,57881.01,65480.64,73903.48
1983-03-16,57973.62,65683.63,74250.83
1983-03-17,57828.69,65361.78,73701.37
1983-03-18,58048.44,65858.53,74541.57
1983-03-21,58344.48,66536.87,75689.51
1983-03-22,58595.37,67109.09,76673.47
1983-03-23,58976.24,67981.51,78168.6
1983-03-24,59218.04,68538.96,79137.89
1983-03-25,59330.55,68799.41,79596.89
1983-03-28,58950.84,67918.77,78060.67
1983-03-29,58868.31,67728.6,77732.82
1983-03-30,59303.93,68730.98,79458.49
1983-03-31,59309.86,68751.6,79490.27
1983-04-04,59355.31,68192.05,78158.49
1983-04-05,59379.05,68239.79,78244.47
1983-04-06,58856.51,67038.77,76186.64
1983-04-07,58915.37,67172.85,76415.2
1983-04-08,59215.84,67858.01,77584.35
1983-04-11,59813.92,69228.74,79935.15
1983-04-12,60238.6,70211.79,81637.77
1983-04-13,60943.39,71861.77,84511.42
1983-04-14,61577.2,73363.68,87156.63
1983-04-15,62192.97,74830.95,89771.33
1983-04-18,62329.8,75167.69,90372.8
1983-04-19,62248.77,74972.25,90020.34
1983-04-20,62902.38,76539.17,92846.98
1983-04-21,63348.99,77633.68,94833.91
1983-04-22,63729.08,78557.52,96531.44
1983-04-25,63295.72,77481.29,94552.54
1983-04-26,63631.19,78310.34,96065.38
1983-04-27,63809.36,78756.7,96881.94
1983-04-28,64230.5,79796.29,98800.2
1983-04-29,64718.65,81017.18,101062.72
1983-05-02,64657.77,80115.08,98942.41
1983-05-03,64457.33,79626.38,98032.14
1983-05-04,65250.16,81585.19,101649.52
1983-05-05,66163.66,83869.57,105928.97
1983-05-06,67123.03,86310.18,110547.47
1983-05-09,67344.54,86888.46,111652.94
1983-05-10,67721.67,87861.61,113528.71
1983-05-11,67396.6,87026.92,111905.25
1983-05-12,67234.85,86600.49,111088.34
1983-05-13,67591.2,87518.45,112854.65
1983-05-16,66665.2,85129.2,108227.61
1983-05-17,66978.52,85937.93,109764.44
1983-05-18,67534.45,87355.9,112486.6
1983-05-19,67379.12,86962.8,111721.69
1983-05-20,67540.83,87388.92,112537.26
1983-05-23,67608.37,87563.7,112874.87
1983-05-24,68385.86,89577.66,116780.34
1983-05-25,68789.34,90625.72,118835.67
1983-05-26,69284.62,91930.73,121402.52
1983-05-27,69430.12,92316.84,122179.5
1983-05-31,68694.16,90350.49,118281.97
1983-06-01,69021.18,90387.15,117879.23
1983-06-02,69580.25,91851.43,120755.49
1983-06-03,70345.63,93862.97,124728.34
1983-06-06,70711.43,94839.15,126674.1
1983-06-07,70414.44,94051.98,125090.68
1983-06-08,70041.24,93045.63,123089.23
1983-06-09,70097.28,93194.5,123384.64
1983-06-10,70658.05,94685.61,126345.87
1983-06-13,71286.91,96371.02,129719.31
1983-06-14,71736.02,97575.65,132158.03
1983-06-15,72180.78,98795.35,134629.38
1983-06-16,73176.88,101531.98,140216.5
1983-06-17,73089.06,101288.3,139711.72
1983-06-20,72760.16,100366.58,137811.64
1983-06-21,73058.48,101189.59,139506.73
1983-06-22,73555.28,102575.88,142366.62
1983-06-23,73452.3,102288.67,141768.68
1983-06-24,73716.73,103025.15,143299.78
1983-06-27,72692.07,100161.05,137324.18
1983-06-28,70794.8,94932.64,126571.69
1983-06-29,70879.76,95150.99,127014.69
1983-06-30,71432.62,96635.34,129974.14
1983-07-01,72580.01,98893.49,134009.99
1983-07-05,71578.41,96164.03,128475.37
1983-07-06,71370.83,95615.9,127370.49
1983-07-07,72227.28,97910.68,131955.82
1983-07-08,72126.16,97626.74,131388.41
1983-07-11,72421.88,98427.28,133004.49
1983-07-12,71531.09,96005.97,128096.62
1983-07-13,71001.76,94585.08,125252.88
1983-07-14,71207.67,95124.21,126330.05
1983-07-15,70616.64,93545.15,123184.44
1983-07-18,70037.59,92001.66,120141.78
1983-07-19,70233.69,92526.07,121162.99
1983-07-20,71497.9,95847.75,127693.67
1983-07-21,72069.88,97381.32,130758.32
1983-07-22,72386.99,98248.01,132497.4
1983-07-25,72336.32,98110.46,132205.91
1983-07-26,72314.62,98051.6,132086.92
1983-07-27,71106.96,94786.48,125482.58
1983-07-28,69620.83,90833.88,117627.37
1983-07-29,68604.36,88181.53,112463.53
1983-08-01,68675.92,87581.88,110862.41
1983-08-02,68923.15,88221.23,112070.81
1983-08-03,69074.78,88618.22,112821.68
1983-08-04,68128.46,86190.09,108184.71
1983-08-05,68244.27,86474.51,108725.63
1983-08-08,67043.17,83439.26,102995.79
1983-08-09,66888.98,83063.78,102295.42
1983-08-10,67430.78,84409.41,104791.43
1983-08-11,67639.81,84924.31,105755.51
1983-08-12,68099.76,86079.28,107912.92
1983-08-15,68596.89,87336.04,110276.22
1983-08-16,68157.87,86226.87,108169.94
1983-08-17,68382.79,86795.97,109240.82
1983-08-18,68143.45,86188.4,108082.87
1983-08-19,67986.72,85800.55,107347.91
1983-08-22,67911.94,85603.21,106982.92
1983-08-23,66750.64,82684.14,101505.4
1983-08-24,66116.51,81104.87,98602.34
1983-08-25,65812.37,80366.82,97251.49
1983-08-26,65990.07,80800.8,98039.23
1983-08-29,65772.3,80275.59,97078.44
1983-08-30,65884.11,80556.56,97583.25
1983-08-31,66463.89,81982.41,100169.21
1983-09-01,67452.73,83686.65,102873.86
1983-09-02,68208.2,85561.23,106330.43
1983-09-06,68978.95,87503.47,109945.66
1983-09-07,68868.59,87232.21,109428.92
1983-09-08,69102.74,87825.39,110556.03
1983-09-09,69206.39,88080.08,111042.48
1983-09-12,68867.28,87225.71,109421.26
1983-09-13,68219.93,85585.86,106335.58
1983-09-14,68315.44,85825.5,106771.56
1983-09-15,68049.01,85164.65,105533.01
1983-09-16,68293.99,85786.35,106683.32
1983-09-19,69106.68,87836.64,110502.58
1983-09-20,69459.13,88723.79,112182.22
