date,A,B,C
2012-01-03,10194.0,10387.0,10581.0
2012-01-04,10227.64,10456.59,10686.81
2012-01-05,10312.53,10629.13,10951.84
2012-01-06,10344.5,10693.96,11052.6
2012-01-09,10320.71,10643.7,10975.23
2012-01-10,10393.98,10794.84,11210.1
2012-01-11,10415.81,10839.1,11279.6
2012-01-12,10458.52,10927.98,11418.34
2012-01-13,10414.59,10836.19,11274.47
2012-01-17,10508.32,11030.16,11577.76
2012-01-18,10652.28,11331.28,12052.44
2012-01-19,10721.52,11478.59,12287.47
2012-01-20,10701.15,11434.97,12216.2
2012-01-23,10702.22,11437.25,12218.64
2012-01-24,10688.31,11406.37,12169.77
2012-01-25,10827.26,11702.94,12645.61
2012-01-26,10778.54,11598.78,12476.15
2012-01-27,10809.79,11666.06,12584.7
2012-01-30,10824.93,11699.89,12638.81
2012-01-31,10836.84,11724.46,12679.26
2012-02-01,11429.8,12424.94,13503.46
2012-02-02,11465.23,12500.73,13627.7
2012-02-03,11618.86,12834.5,14174.17
2012-02-06,11615.38,12825.52,14159.99
2012-02-07,11632.8,12863.99,14223.71
2012-02-08,11695.62,13002.92,14454.14
2012-02-09,11779.83,13188.86,14764.9
2012-02-10,11703.26,13017.41,14478.46
2012-02-13,11805.08,13243.91,14856.35
2012-02-14,11831.05,13303.51,14955.89
2012-02-15,11742.31,13105.29,14620.88
2012-02-16,11909.06,13477.48,15243.73
2012-02-17,11872.14,13393.92,15101.96
2012-02-21,11899.44,13455.53,15207.67
2012-02-22,11851.85,13346.54,15023.66
2012-02-23,11921.77,13502.69,15288.08
2012-02-24,11964.69,13599.91,15451.66
2012-02-27,11976.65,13627.11,15496.47
2012-02-28,12098.82,13906.47,15972.21
2012-02-29,12051.63,13796.61,15783.74
2012-03-01,12649.53,14519.64,16664.78
2012-03-02,12640.68,14497.86,16628.11
2012-03-05,12513.01,14205.0,16124.28
2012-03-06,12389.13,13922.32,15643.78
2012-03-07,12479.57,14125.59,15986.38
2012-03-08,12619.34,14443.41,16525.12
2012-03-09,12666.03,14548.85,16706.89
2012-03-12,12666.03,14548.85,16706.89
2012-03-13,12907.95,15104.61,17664.2
2012-03-14,12960.88,15226.96,17879.7
2012-03-15,12991.98,15298.53,18006.65
2012-03-16,12982.89,15275.58,17967.03
2012-03-19,13080.26,15506.24,18373.09
2012-03-20,13101.19,15555.86,18461.28
2012-03-21,13097.26,15548.08,18446.51
2012-03-22,13071.06,15487.45,18337.68
2012-03-23,13056.69,15453.37,18279.0
2012-03-26,13293.01,16014.33,19273.37
2012-03-27,13312.95,16062.37,19358.18
2012-03-28,13259.7,15933.88,19125.88
2012-03-29,13217.27,15831.9,18940.36
2012-03-30,13184.22,15754.32,18800.2
2012-04-02,13829.28,16598.91,19912.02
2012-04-03,13820.98,16579.0,19876.17
2012-04-04,13633.01,16128.05,19067.21
2012-04-05,13720.27,16334.49,19431.4
2012-04-09,13607.76,16068.23,18955.33
2012-04-10,13384.59,15542.8,18024.62
2012-04-11,13448.84,15693.57,18285.98
2012-04-12,13608.88,16065.51,18936.96
2012-04-13,13403.39,15581.93,18081.01
2012-04-16,13259.97,15248.48,17500.61
2012-04-17,13525.17,15859.94,18552.39
2012-04-18,13488.65,15772.71,18400.26
2012-04-19,13342.97,15432.02,17804.1
2012-04-20,13289.6,15308.57,17590.45
2012-04-23,13177.97,15051.38,17145.41
2012-04-24,13104.17,14884.31,16859.08
2012-04-25,13456.67,15683.6,18217.92
2012-04-26,13534.72,15863.96,18533.09
2012-04-27,13614.58,16051.16,18861.13
2012-04-30,13527.44,15844.1,18497.11
2012-05-01,14044.28,16383.32,19065.5
2012-05-02,14085.01,16478.35,19229.46
2012-05-03,13930.07,16114.17,18592.97
2012-05-04,13586.0,15319.75,17217.09
2012-05-07,13592.79,15335.07,17242.91
2012-05-08,13543.86,15226.19,17058.41
2012-05-09,13500.52,15127.22,16892.95
2012-05-10,13474.87,15068.22,16794.97
2012-05-11,13473.52,15065.21,16789.93
2012-05-14,13341.48,14769.93,16294.63
2012-05-15,13292.11,14660.63,16115.39
2012-05-16,13193.75,14442.19,15756.01
2012-05-17,12923.28,13850.06,14787.02
2012-05-18,12765.62,13513.5,14247.29
2012-05-21,13110.29,14243.23,15401.32
2012-05-22,13078.82,14173.44,15288.89
2012-05-23,13119.37,14261.31,15431.08
2012-05-24,13038.03,14084.47,15145.6
2012-05-25,13015.86,14036.59,15068.36
2012-05-29,13179.86,14391.71,15639.45
2012-05-30,13069.15,14148.49,15243.77
2012-05-31,13005.11,14008.42,15018.17
2012-06-01,13151.28,13749.63,14299.99
2012-06-04,13253.86,13965.5,14636.04
2012-06-05,13304.22,14071.64,14801.43
2012-06-06,13618.2,14737.23,15850.85
2012-06-07,13559.65,14610.49,15646.37
2012-06-08,13687.11,14885.16,16087.6
2012-06-11,13462.64,14396.93,15294.48
2012-06-12,13617.46,14729.5,15823.67
2012-06-13,13516.69,14512.98,15473.97
2012-06-14,13584.27,14656.66,15704.53
2012-06-15,13751.36,15017.21,16284.03
2012-06-18,13865.5,15266.49,16687.87
2012-06-19,14016.63,15599.3,17235.23
2012-06-20,14030.65,15628.94,17285.21
2012-06-21,13675.67,14838.12,15973.27
2012-06-22,13828.84,15169.01,16508.37
2012-06-25,13550.88,14559.21,15512.92
2012-06-26,13637.6,14747.03,15812.32
2012-06-27,13722.16,14928.42,16104.84
2012-06-28,13567.1,14592.53,15560.5
2012-06-29,13990.39,15501.64,17015.41
2012-07-02,14542.56,16115.25,17702.82
2012-07-03,14657.44,16371.49,18124.15
2012-07-05,14666.24,16391.13,18156.77
2012-07-06,14471.18,15955.13,17432.32
2012-07-09,14459.6,15931.19,17392.22
2012-07-10,14322.23,15628.5,16896.54
2012-07-11,14242.03,15453.46,16610.99
2012-07-12,14099.61,15144.39,16112.66
2012-07-13,14319.56,15616.9,16866.74
2012-07-16,14275.17,15521.64,16711.56
2012-07-17,14356.54,15697.03,16995.66
2012-07-18,14546.05,16111.43,17668.69
2012-07-19,14711.87,16478.77,18272.96
2012-07-20,14502.96,16010.78,17492.7
2012-07-23,14347.78,15666.54,16929.44
2012-07-24,14222.95,15393.95,16489.27
2012-07-25,14121.97,15175.35,16138.05
2012-07-26,14319.68,15600.26,16814.23
2012-07-27,14664.78,16350.63,18028.22
2012-07-30,14636.92,16290.14,17927.26
2012-07-31,14639.85,16295.02,17936.23
2012-08-01,15097.46,16700.97,18281.36
2012-08-02,15043.11,16579.05,18082.09
2012-08-03,15331.93,17217.35,19125.43
2012-08-06,15436.19,17449.78,19513.68
2012-08-07,15568.94,17748.17,20015.18
2012-08-08,15550.26,17707.35,19945.13
2012-08-09,15582.91,17779.95,20068.79
2012-08-10,15601.61,17824.4,20143.04
2012-08-13,15634.38,17899.27,20269.94
2012-08-14,15629.69,17886.74,20249.67
2012-08-15,15673.45,17986.9,20419.77
2012-08-16,15859.96,18414.99,21150.8
2012-08-17,15929.75,18577.04,21429.99
2012-08-20,15952.05,18630.91,21522.14
2012-08-21,15881.86,18468.83,21240.2
2012-08-22,15945.39,18618.42,21497.2
2012-08-23,15822.61,18331.7,21000.62
2012-08-24,15914.38,18544.35,21366.03
2012-08-27,15939.84,18603.69,21470.72
2012-08-28,15941.44,18605.55,21475.02
2012-08-29,15949.41,18622.29,21505.08
2012-08-30,15775.56,18218.19,20804.02
2012-08-31,15881.25,18462.31,21224.26
2012-09-04,16379.62,18958.52,21719.91
2012-09-05,16350.13,18888.38,21600.45
2012-09-06,16721.28,19745.91,23069.28
2012-09-07,16694.53,19680.75,22956.24
2012-09-10,16477.5,19169.05,22060.95
2012-09-11,16457.73,19121.12,21979.32
2012-09-12,16497.22,19214.82,22139.77
2012-09-13,16731.48,19760.52,23082.93
2012-09-14,16872.03,20094.47,23666.93
2012-09-17,16878.78,20110.55,23697.69
2012-09-18,16883.84,20124.62,23721.39
2012-09-19,16922.67,20219.21,23887.44
2012-09-20,16909.14,20186.86,23830.11
2012-09-21,16909.14,20186.86,23827.73
2012-09-24,16804.3,19938.56,23386.91
2012-09-25,16570.72,19386.26,22414.02
2012-09-26,16434.84,19070.27,21864.88
2012-09-27,16671.5,19617.58,22807.25
2012-09-28,16539.8,19305.66,22264.44
2012-10-01,17009.13,19736.34,22643.79
2012-10-02,17039.74,19807.4,22766.06
2012-10-03,17159.02,20084.7,23244.15
2012-10-04,17219.08,20223.28,23485.89
2012-10-05,17117.48,19984.65,23070.19
2012-10-08,16965.14,19628.92,22454.22
2012-10-09,16692.0,18994.91,21367.43
2012-10-10,16610.21,18808.76,21055.47
2012-10-11,16553.73,18680.86,20838.6
2012-10-12,16558.7,18693.93,20859.43
2012-10-15,16679.58,18965.0,21314.17
2012-10-16,16914.76,19497.91,22213.63
2012-10-17,16897.85,19458.92,22146.99
2012-10-18,16706.9,19017.2,21393.99
2012-10-19,16305.93,18104.37,19853.62
2012-10-22,16405.4,18323.44,20214.96
2012-10-23,16231.5,17934.98,19572.12
2012-10-24,16168.2,17793.29,19341.17
2012-10-25,16181.14,17821.76,19387.59
2012-10-26,16231.3,17930.48,19565.96
2012-10-31,16122.55,17690.21,19170.72
2012-11-01,16871.89,18734.09,20553.94
2012-11-02,16676.17,18299.46,19836.61
2012-11-05,16781.23,18528.21,20209.54
2012-11-06,16831.57,18641.23,20393.44
2012-11-07,16402.37,17690.53,18833.34
2012-11-08,16149.77,17147.43,17965.13
2012-11-09,16222.45,17301.75,18205.86
2012-11-12,16214.34,17284.45,18178.55
2012-11-13,16083.0,17004.44,17736.81
2012-11-14,15894.83,16606.54,17114.25
2012-11-15,15847.14,16508.56,16961.93
2012-11-16,15908.95,16637.33,17158.69
2012-11-19,16295.54,17447.57,18411.28
2012-11-20,16287.39,17431.86,18385.5
2012-11-21,16323.22,17510.31,18508.68
2012-11-23,16568.07,18037.37,19343.42
2012-11-26,16644.28,18203.31,19608.43
2012-11-27,16579.37,18063.15,19380.97
2012-11-28,16728.58,18390.09,19906.2
2012-11-29,16820.59,18594.22,20236.64
2012-11-30,16807.13,18564.47,20188.07
2012-12-03,17267.33,18978.68,20547.39
2012-12-04,17241.43,18921.74,20456.98
2012-12-05,17048.32,18496.0,19767.58
2012-12-06,17167.66,18754.95,20180.73
2012-12-07,17066.37,18531.76,19821.51
2012-12-10,17112.45,18629.98,19980.08
2012-12-11,17334.91,19116.22,20761.3
2012-12-12,17286.37,19009.17,20586.91
2012-12-13,17153.27,18716.43,20111.35
2012-12-14,16985.17,18351.46,19522.09
2012-12-17,17219.56,18856.13,20328.35
2012-12-18,17484.74,19438.78,21269.55
2012-12-19,17392.08,19232.73,20929.24
2012-12-20,17409.47,19269.27,20989.93
2012-12-21,17223.19,18856.91,20314.06
2012-12-24,17180.13,18762.62,20161.7
2012-12-26,17044.4,18468.05,19685.89
2012-12-27,17017.13,18408.95,19591.39
2012-12-28,16845.26,18037.09,18997.77
2012-12-31,17197.33,18792.85,20190.83
2013-01-02,18265.41,20533.38,22685.43
2013-01-03,18170.43,20321.88,22333.81
2013-01-04,18119.55,20206.05,22143.97
2013-01-07,18117.74,20202.01,22137.33
2013-01-08,18081.51,20121.2,22002.29
2013-01-09,18141.18,20254.0,22220.11
2013-01-10,18251.84,20499.07,22624.52
2013-01-11,18279.21,20560.57,22726.33
2013-01-14,18195.13,20373.47,22414.98
2013-01-15,18111.43,20183.99,22103.41
2013-01-16,18189.31,20357.58,22388.54
2013-01-17,18271.16,20542.83,22693.03
2013-01-18,18245.58,20485.31,22595.45
