date,A,B,C
2014-01-02,9921.0,9842.0,9763.0
2014-01-03,9851.55,9705.2,9558.95
2014-01-06,9819.04,9640.17,9463.36
2014-01-07,9905.45,9808.87,9712.25
2014-01-08,9932.2,9861.84,9791.89
2014-01-09,9890.48,9779.0,9668.51
2014-01-10,9925.1,9847.46,9771.0
2014-01-13,9779.2,9558.93,9341.08
2014-01-14,9967.94,9927.9,9881.92
2014-01-15,10049.67,10089.72,10124.03
2014-01-16,10053.69,10097.8,10136.18
2014-01-17,9998.4,9985.71,9967.92
2014-01-21,10072.39,10132.5,10188.21
2014-01-22,10100.59,10188.23,10272.77
2014-01-23,10062.21,10109.78,10154.64
2014-01-24,9860.96,9705.39,9545.36
2014-01-27,9770.24,9527.78,9282.86
2014-01-28,9761.45,9509.68,9256.87
2014-01-29,9656.02,9304.27,8956.95
2014-01-30,9835.63,9651.32,9457.64
2014-01-31,9806.12,9594.38,9373.47
2014-02-03,10068.05,9628.01,9188.25
2014-02-04,10154.63,9794.58,9426.22
2014-02-05,10109.95,9708.39,9301.8
2014-02-06,10235.32,9948.18,9646.89
2014-02-07,10423.65,10314.28,10179.4
2014-02-10,10483.06,10430.83,10352.45
2014-02-11,10599.42,10661.35,10696.15
2014-02-12,10616.38,10694.4,10746.42
2014-02-13,10710.87,10884.76,11032.28
2014-02-14,10723.72,10910.88,11070.89
2014-02-18,10768.76,11003.63,11211.49
2014-02-19,10691.23,10844.07,10968.2
2014-02-20,10746.82,10957.94,11140.4
2014-02-21,10719.95,10902.05,11055.74
2014-02-24,10787.49,11040.51,11265.8
2014-02-25,10768.07,11000.76,11204.96
2014-02-26,10760.53,10985.36,11181.43
2014-02-27,10828.32,11123.78,11392.76
2014-02-28,10817.5,11101.53,11358.58
2014-03-03,11232.62,11427.51,11591.76
2014-03-04,11391.0,11748.62,12080.94
2014-03-05,11413.78,11794.44,12152.21
2014-03-06,11394.37,11754.34,12091.45
2014-03-07,11340.82,11643.85,11920.96
2014-03-10,11349.89,11662.48,11949.57
2014-03-11,11304.49,11569.18,11806.18
2014-03-12,11351.97,11666.36,11954.94
2014-03-13,11181.69,11316.37,11416.96
2014-03-14,11109.01,11170.39,11195.47
2014-03-17,11214.55,11383.74,11515.67
2014-03-18,11349.12,11658.09,11931.38
2014-03-19,11276.49,11507.7,11701.1
2014-03-20,11311.44,11577.9,11808.76
2014-03-21,11185.89,11322.02,11416.7
2014-03-24,11076.27,11101.25,11082.2
2014-03-25,11113.93,11176.73,11195.23
2014-03-26,10970.56,10888.37,10761.98
2014-03-27,10910.22,10768.6,10584.41
2014-03-28,10935.31,10819.21,10658.5
2014-03-31,11009.67,10966.36,10875.93
2014-04-01,11709.94,11866.53,11970.89
2014-04-02,11734.53,11915.18,12045.11
2014-04-03,11644.17,11730.5,11765.66
2014-04-04,11329.78,11097.05,10812.64
2014-04-07,11228.95,10898.41,10522.87
2014-04-08,11326.64,11088.05,10797.51
2014-04-09,11525.99,11478.35,11366.54
2014-04-10,11165.22,10759.8,10299.22
2014-04-11,11034.59,10506.95,9936.69
2014-04-14,11123.97,10676.11,10177.16
2014-04-15,11166.24,10757.25,10293.18
2014-04-16,11311.4,11035.86,10693.58
2014-04-17,11315.93,11044.69,10706.42
2014-04-21,11397.4,11203.73,10937.67
2014-04-22,11489.72,11385.23,11203.46
2014-04-23,11388.61,11183.71,10906.57
2014-04-24,11497.94,11397.32,11219.59
2014-04-25,11312.83,11029.19,10676.56
2014-04-28,11351.29,11103.08,10784.39
2014-04-29,11444.37,11284.06,11048.61
2014-04-30,11469.55,11334.84,11122.63
2014-05-01,12010.24,11916.5,11742.35
2014-05-02,11987.42,11872.41,11676.59
2014-05-05,12046.16,11987.57,11847.07
2014-05-06,11883.54,11663.91,11368.45
2014-05-07,11850.27,11598.59,11271.82
2014-05-08,11830.12,11559.16,11214.33
2014-05-09,11880.99,11658.57,11358.99
2014-05-12,12071.09,12032.81,11905.36
2014-05-13,12066.26,12021.98,11889.88
2014-05-14,12005.93,11902.96,11712.73
2014-05-15,11912.28,11717.27,11438.65
2014-05-16,11986.14,11862.57,11650.26
2014-05-19,12080.83,12050.0,11927.54
2014-05-20,12030.09,11947.57,11776.06
2014-05-21,12147.98,12181.74,12122.28
2014-05-22,12199.0,12284.07,12275.02
2014-05-23,12288.06,12462.19,12542.61
2014-05-27,12440.43,12772.5,13010.45
2014-05-28,12404.35,12698.42,12897.26
2014-05-29,12482.5,12858.42,13142.31
2014-05-30,12486.24,12866.13,13154.14
2014-06-02,12973.26,13338.06,13611.81
2014-06-03,12962.88,13318.06,13580.5
2014-06-04,13009.54,13413.95,13728.53
2014-06-05,13125.33,13652.71,14095.08
2014-06-06,13187.02,13779.68,14292.41
2014-06-09,13190.97,13787.95,14305.27
2014-06-10,13208.12,13825.18,14362.5
2014-06-11,13197.56,13803.06,14328.03
2014-06-12,13078.78,13555.98,13942.6
2014-06-13,13119.32,13640.03,14073.66
2014-06-16,13135.07,13671.4,14122.92
2014-06-17,13140.32,13680.97,14138.45
2014-06-18,13221.79,13849.25,14400.02
2014-06-19,13208.57,13821.55,14356.82
2014-06-20,13215.17,13835.37,14378.35
2014-06-23,13224.42,13854.74,14408.55
2014-06-24,13204.59,13813.18,14342.27
2014-06-25,13300.98,14014.85,14657.8
2014-06-26,13299.65,14012.05,14653.4
2014-06-27,13360.83,14140.96,14854.15
2014-06-30,13378.2,14177.72,14912.08
2014-07-01,14040.57,15019.72,15951.5
2014-07-02,14058.82,15057.26,16012.12
2014-07-03,14144.58,15240.96,16305.14
2014-07-07,14100.74,15144.95,16151.87
2014-07-08,13932.94,14782.98,15573.64
2014-07-09,14037.43,15003.25,15922.49
2014-07-10,13991.11,14904.23,15764.85
2014-07-11,14079.25,15092.02,16064.39
2014-07-14,14169.36,15283.69,16371.22
2014-07-15,14115.52,15167.53,16182.95
2014-07-16,14180.45,15305.56,16404.65
2014-07-17,13984.76,14883.12,15725.5
2014-07-18,14208.51,15357.89,16478.75
2014-07-21,14187.2,15313.36,16406.25
2014-07-22,14286.51,15527.74,16750.78
2014-07-23,14375.09,15720.29,17062.34
2014-07-24,14363.59,15696.71,17023.1
2014-07-25,14298.95,15553.87,16791.58
2014-07-28,14306.1,15569.42,16818.45
2014-07-29,14276.06,15505.59,16714.18
2014-07-30,14337.45,15638.93,16929.79
2014-07-31,14036.36,14982.1,15861.52
2014-08-01,14488.39,15379.92,16199.54
2014-08-04,14597.05,15610.62,16564.03
2014-08-05,14470.06,15340.55,16133.36
2014-08-06,14467.16,15335.95,16125.3
2014-08-07,14406.4,15207.13,15922.12
2014-08-08,14518.77,15444.36,16294.7
2014-08-11,14602.98,15621.97,16576.6
2014-08-12,14584.0,15579.79,16510.29
2014-08-13,14748.8,15930.34,17068.34
2014-08-14,14822.54,16091.23,17326.07
2014-08-15,14890.72,16240.88,17566.9
2014-08-18,15014.32,16508.86,18002.56
2014-08-19,15087.89,16670.64,18265.4
2014-08-20,15089.4,16675.64,18272.7
2014-08-21,15113.54,16727.34,18358.59
2014-08-22,15134.7,16774.17,18435.69
2014-08-25,15189.18,16896.63,18636.64
2014-08-26,15204.37,16932.11,18694.41
2014-08-27,15210.45,16943.96,18714.98
2014-08-28,15184.6,16886.35,18619.53
2014-08-29,15245.33,17021.44,18842.97
2014-09-02,15795.72,17635.33,19530.59
2014-09-03,15699.37,17421.94,19175.14
2014-09-04,15680.53,17380.13,19106.11
2014-09-05,15773.04,17583.48,19442.37
2014-09-08,15795.12,17630.95,19522.09
2014-09-09,15665.6,17341.81,19041.84
2014-09-10,15792.5,17624.48,19506.46
2014-09-11,15783.02,17605.09,19473.3
2014-09-12,15693.06,17404.39,19138.36
2014-09-15,15540.83,17068.49,18583.35
2014-09-16,15685.36,17385.96,19099.97
2014-09-17,15708.89,17439.86,19187.83
2014-09-18,15822.0,17692.74,19604.2
2014-09-19,15810.92,17666.2,19561.07
2014-09-22,15660.72,17330.54,19005.54
2014-09-23,15623.13,17247.35,18870.6
2014-09-24,15787.17,17611.27,19466.91
2014-09-25,15454.06,16868.08,18232.71
2014-09-26,15631.79,17254.36,18859.91
2014-09-29,15606.78,17199.14,18769.39
2014-09-30,15616.14,17218.06,18801.29
2014-10-01,15858.28,17151.08,18376.76
2014-10-02,15863.04,17161.37,18393.3
2014-10-03,16028.01,17518.33,18967.17
2014-10-06,15984.74,17421.98,18811.64
2014-10-07,15754.56,16921.97,18000.86
2014-10-08,16082.25,17627.61,19125.91
2014-10-09,15795.99,17001.83,18106.5
2014-10-10,15404.25,16158.54,16759.38
2014-10-13,15154.7,15633.39,15943.2
2014-10-14,15163.79,15653.71,15973.49
2014-10-15,15066.74,15453.35,15665.2
2014-10-16,14983.88,15284.91,15408.29
2014-10-17,15183.16,15693.01,16024.62
2014-10-20,15400.28,16141.83,16712.08
2014-10-21,15803.77,16987.66,18023.98
2014-10-22,15716.85,16800.8,17726.58
2014-10-23,15966.75,17333.39,18570.37
2014-10-24,16084.9,17589.92,18982.63
2014-10-27,16100.99,17625.1,19039.58
2014-10-28,16342.5,18153.85,19894.45
2014-10-29,16278.76,18012.25,19661.69
2014-10-30,16319.46,18100.51,19807.19
2014-10-31,16547.93,18609.14,20641.07
2014-11-03,17093.96,19210.41,21310.2
2014-11-04,17040.97,19089.39,21109.88
2014-11-05,17029.04,19062.66,21065.55
2014-11-06,17073.32,19161.79,21229.86
2014-11-07,17057.95,19129.21,21174.66
2014-11-10,17121.07,19270.77,21409.7
2014-11-11,17167.29,19374.83,21583.12
2014-11-12,17201.63,19450.4,21710.46
2014-11-13,17275.6,19617.67,21990.53
2014-11-14,17322.24,19725.57,22170.85
2014-11-17,17275.47,19621.02,21993.48
2014-11-18,17391.22,19885.9,22437.75
2014-11-19,17311.22,19702.95,22128.11
2014-11-20,17390.85,19884.22,22433.48
2014-11-21,17429.11,19971.71,22579.29
2014-11-24,17565.05,20281.27,23105.39
2014-11-25,17580.86,20317.78,23167.78
2014-11-26,17702.17,20600.2,23649.67
2014-11-28,17783.6,20789.72,23973.67
2014-12-01,18073.34,20800.05,23626.88
2014-12-02,18149.25,20976.86,23926.94
2014-12-03,18178.29,21043.98,24044.18
2014-12-04,18174.65,21033.46,24027.35
2014-12-05,18172.83,21029.25,24020.14
2014-12-08,18032.9,20705.4,23465.28
2014-12-09,18101.43,20862.76,23735.13
2014-12-10,17806.37,20184.72,22576.85
2014-12-11,17897.19,20390.61,22922.28
2014-12-12,17698.53,19937.94,22158.97
2014-12-15,17521.54,19541.17,21496.41
2014-12-16,17235.94,18904.13,20445.24
2014-12-17,17554.81,19601.69,21577.91
2014-12-18,17988.41,20568.05,23174.67
2014-12-19,18047.77,20703.8,23401.78
2014-12-22,18098.31,20819.74,23596.02
2014-12-23,18038.58,20680.25,23360.06
2014-12-24,18054.82,20717.48,23423.13
2014-12-26,18184.81,21017.88,23931.41
2014-12-29,18179.35,21003.17,23907.48
2014-12-30,18052.1,20709.12,23403.03
2014-12-31,17857.14,20263.88,22647.11
2015-01-02,18331.44,20703.66,23047.58
2015-01-05,18030.8,20024.58,21915.95
2015-01-06,17814.43,19541.99,21124.78
