date,A,B,C
2004-01-02,9996.0,9992.0,9989.0
2004-01-05,10256.9,10513.58,10771.14
2004-01-06,10311.26,10623.98,10941.32
2004-01-07,10379.31,10765.27,11159.06
2004-01-08,10490.37,10995.65,11517.26
2004-01-09,10566.95,11156.19,11769.49
2004-01-12,10555.33,11130.53,11729.47
2004-01-13,10370.61,10742.07,11114.85
2004-01-14,10532.39,11077.23,11635.02
2004-01-15,10592.42,11204.61,11835.15
2004-01-16,10647.5,11320.02,12018.59
2004-01-20,10563.39,11141.16,11732.55
2004-01-21,10656.35,11337.25,12042.29
2004-01-22,10489.04,10980.13,11473.89
2004-01-23,10415.62,10826.4,11234.09
2004-01-26,10647.89,11309.26,11986.77
2004-01-27,10411.5,10807.13,11189.65
2004-01-28,10202.23,10371.6,10513.8
2004-01-29,10103.27,10169.36,10206.79
2004-01-30,10197.23,10357.49,10490.54
2004-02-02,10652.3,10767.37,10853.16
2004-02-03,10764.15,10992.41,11193.95
2004-02-04,10504.74,10462.58,10384.63
2004-02-05,10608.73,10668.69,10692.01
2004-02-06,10778.47,11009.02,11204.16
2004-02-09,10719.19,10887.92,11019.29
2004-02-10,10813.52,11079.55,11310.2
2004-02-11,10890.3,11236.88,11551.11
2004-02-12,10782.48,11013.26,11206.88
2004-02-13,10632.61,10705.99,10738.44
2004-02-17,10873.97,11193.12,11470.8
2004-02-18,10897.89,11241.25,11545.36
2004-02-19,10677.75,10787.1,10844.55
2004-02-20,10739.68,10913.31,11034.33
2004-02-23,10458.3,10342.54,10168.14
2004-02-24,10599.49,10622.83,10580.97
2004-02-25,10507.27,10439.05,10305.86
2004-02-26,10648.07,10719.86,10721.19
2004-02-27,10496.87,10416.49,10265.54
2004-03-01,11224.5,11369.52,11435.15
2004-03-02,11096.55,11110.3,11045.21
2004-03-03,11096.55,11111.41,11046.32
2004-03-04,11157.58,11233.64,11228.58
2004-03-05,11254.65,11430.22,11522.77
2004-03-08,10852.86,10615.25,10289.83
2004-03-09,10764.95,10443.28,10040.82
2004-03-10,10673.45,10265.75,9783.78
2004-03-11,10560.31,10049.14,9473.63
2004-03-12,10779.96,10467.18,10065.73
2004-03-15,10542.8,10005.58,9400.39
2004-03-16,10499.58,9923.54,9284.76
2004-03-17,10786.22,10466.35,10046.11
2004-03-18,10596.38,10098.98,9516.68
2004-03-19,10532.8,9976.79,9344.43
2004-03-22,10312.66,9559.76,8758.53
2004-03-23,10307.51,9550.2,8745.4
2004-03-24,10482.74,9873.95,9190.54
2004-03-25,10738.51,10355.8,9864.2
2004-03-26,10660.12,10203.57,9647.19
2004-03-29,10889.32,10642.32,10269.44
2004-03-30,10884.96,10634.87,10258.14
2004-03-31,10904.55,10674.22,10314.56
2004-04-01,11480.96,11322.84,11030.85
2004-04-02,11738.14,11831.23,11773.23
2004-04-05,11880.17,12118.73,12201.77
2004-04-06,11701.97,11753.96,11651.47
2004-04-07,11753.45,11856.22,11804.11
2004-04-08,11645.32,11638.06,11478.31
2004-04-12,11795.55,11938.32,11922.52
2004-04-13,11578.51,11497.8,11263.21
2004-04-14,11700.08,11739.25,11616.87
2004-04-15,11416.94,11172.25,10774.65
2004-04-16,11503.71,11342.07,11019.23
2004-04-19,11607.24,11546.22,11316.75
2004-04-20,11318.22,10972.38,10472.52
2004-04-21,11444.99,11217.06,10823.35
2004-04-22,11727.68,11770.06,11624.28
2004-04-23,11693.67,11700.62,11521.99
2004-04-26,11618.83,11549.68,11299.61
2004-04-27,11631.61,11575.09,11336.9
2004-04-28,11417.59,11149.13,10711.1
2004-04-29,11192.66,10709.85,10078.08
2004-04-30,11040.44,10418.54,9666.89
2004-05-03,11562.37,10961.12,10225.86
2004-05-04,11845.65,11498.22,10978.48
2004-05-05,11820.77,11449.93,10909.32
2004-05-06,11555.99,10938.12,10177.3
2004-05-07,11579.1,10981.87,10238.37
2004-05-10,11558.26,10941.23,10182.06
2004-05-11,11714.29,11236.65,10593.41
2004-05-12,11668.61,11150.13,10470.53
2004-05-13,11739.78,11286.16,10662.14
2004-05-14,11481.51,10790.7,9959.5
2004-05-17,11459.69,10750.77,9903.73
2004-05-18,11562.83,10944.28,10170.14
2004-05-19,11498.08,10820.61,9998.27
2004-05-20,11449.79,10728.64,9871.29
2004-05-21,11509.33,10841.29,10026.27
2004-05-24,11597.95,11008.24,10257.87
2004-05-25,11941.25,11658.83,11167.75
2004-05-26,11981.85,11738.11,11281.66
2004-05-27,11945.9,11667.68,11181.25
2004-05-28,12098.81,11966.38,11610.61
2004-06-01,12598.81,12467.62,12111.82
2004-06-02,12640.39,12549.91,12231.73
2004-06-03,12392.63,12057.95,11512.5
2004-06-04,12476.9,12221.94,11747.36
2004-06-07,12788.83,12833.04,12629.59
2004-06-08,12828.47,12911.32,12745.78
2004-06-09,12597.56,12446.51,12056.23
2004-06-10,12702.12,12654.37,12357.64
2004-06-14,12449.35,12150.72,11619.89
2004-06-15,12758.09,12754.62,12485.57
2004-06-16,12722.37,12681.91,12379.44
2004-06-17,12508.63,12255.8,11755.52
2004-06-18,12702.52,12636.96,12303.32
2004-06-21,12440.84,12115.05,11541.75
2004-06-22,12649.85,12520.91,12122.3
2004-06-23,12820.62,12858.97,12613.25
2004-06-24,12742.42,12700.8,12381.17
2004-06-25,12896.6,13009.43,12831.84
2004-06-28,12736.68,12686.8,12354.5
2004-06-29,12923.91,13059.79,12898.1
2004-06-30,13064.78,13344.5,13319.86
2004-07-01,13156.48,13011.06,12571.93
2004-07-02,13122.28,12942.1,12472.61
2004-07-06,12837.52,12380.41,11661.89
2004-07-07,12991.57,12677.54,12081.72
2004-07-08,12739.54,12186.92,11379.77
2004-07-09,12767.56,12241.76,11456.02
2004-07-12,12779.05,12263.8,11486.95
2004-07-13,12697.27,12106.82,11266.4
2004-07-14,12567.76,11858.63,10920.52
2004-07-15,12712.29,12131.38,11296.19
2004-07-16,12395.75,11527.24,10452.36
2004-07-19,12519.71,11758.93,10766.98
2004-07-20,12652.42,12008.22,11109.37
