date,A,B,C
1978-01-03,986.5,973.1,959.6
1978-01-04,983.34,966.87,950.39
1978-01-05,975.18,950.73,926.63
1978-01-06,963.38,927.72,893.08
1978-01-09,953.07,907.86,864.42
1978-01-10,948.12,898.42,850.93
1978-01-11,943.57,889.89,838.76
1978-01-12,944.42,891.49,841.03
1978-01-13,943.09,888.9,837.41
1978-01-16,940.36,883.75,830.13
1978-01-17,945.06,892.67,842.66
1978-01-18,952.24,906.15,861.79
1978-01-19,947.29,896.73,848.35
1978-01-20,945.21,892.78,842.66
1978-01-23,938.4,879.84,824.38
1978-01-24,938.5,880.01,824.62
1978-01-25,940.0,882.74,828.5
1978-01-26,931.44,866.77,805.96
1978-01-27,931.44,866.77,805.96
1978-01-30,939.45,881.67,826.68
1978-01-31,938.51,879.91,824.2
1978-02-01,1046.41,994.8,945.36
1978-02-02,1048.71,999.18,951.69
1978-02-03,1042.73,987.89,935.52
1978-02-06,1041.38,985.22,931.77
1978-02-07,1051.06,1003.45,957.68
1978-02-08,1056.84,1014.59,973.57
1978-02-09,1050.71,1002.72,956.54
1978-02-10,1048.19,997.8,949.55
1978-02-13,1045.67,992.92,942.62
1978-02-14,1036.16,974.75,916.79
1978-02-15,1033.67,970.16,910.29
1978-02-16,1024.99,953.77,887.26
1978-02-17,1023.55,951.19,883.62
1978-02-21,1019.26,943.2,872.48
1978-02-22,1018.95,942.54,871.61
1978-02-23,1019.87,944.24,873.96
1978-02-24,1029.76,962.56,899.4
1978-02-27,1020.8,945.81,875.92
1978-02-28,1012.84,931.15,855.51
1978-03-01,1114.73,1034.66,960.48
1978-03-02,1116.4,1037.76,964.8
1978-03-03,1118.08,1040.87,969.15
1978-03-06,1111.03,1027.76,950.83
1978-03-07,1116.92,1038.65,965.95
1978-03-08,1123.06,1050.08,981.89
1978-03-09,1123.74,1051.23,983.55
1978-03-10,1136.44,1074.88,1016.8
1978-03-13,1137.35,1076.6,1019.24
1978-03-14,1142.46,1086.29,1033.0
1978-03-15,1139.49,1080.75,1025.05
1978-03-16,1144.51,1090.26,1038.47
1978-03-17,1153.32,1107.05,1062.46
1978-03-20,1161.28,1122.22,1084.35
1978-03-21,1148.16,1096.75,1047.48
1978-03-22,1144.02,1088.96,1036.27
1978-03-23,1142.65,1086.24,1032.44
1978-03-27,1136.36,1074.29,1015.4
1978-03-28,1144.43,1089.54,1037.03
1978-03-29,1146.26,1092.92,1041.91
1978-03-30,1143.28,1087.35,1033.88
1978-03-31,1140.77,1082.45,1026.96
1978-04-03,1230.35,1162.59,1098.56
1978-04-04,1235.88,1173.05,1113.5
1978-04-05,1246.76,1193.7,1142.78
1978-04-06,1248.88,1197.64,1148.5
1978-04-07,1254.12,1207.82,1163.08
1978-04-10,1258.51,1216.39,1175.41
1978-04-11,1255.11,1209.95,1166.01
1978-04-12,1253.11,1206.19,1160.53
1978-04-13,1265.26,1229.47,1194.18
1978-04-14,1292.21,1281.85,1270.61
1978-04-17,1313.53,1324.02,1333.38
1978-04-18,1299.35,1295.42,1290.18
1978-04-19,1305.32,1307.34,1307.98
1978-04-20,1314.72,1326.3,1336.36
1978-04-21,1311.96,1320.73,1327.94
1978-04-24,1331.9,1360.75,1388.37
1978-04-25,1344.02,1385.51,1426.27
1978-04-26,1346.58,1390.64,1434.26
1978-04-27,1333.25,1363.1,1391.66
1978-04-28,1346.71,1390.64,1433.96
1978-05-01,1459.3,1516.43,1573.85
1978-05-02,1453.02,1503.38,1553.55
1978-05-03,1438.2,1472.72,1506.16
1978-05-04,1433.31,1462.55,1490.65
1978-05-05,1442.34,1480.84,1518.67
1978-05-08,1437.29,1470.47,1502.57
1978-05-09,1432.98,1461.65,1489.05
1978-05-10,1433.27,1462.23,1489.95
1978-05-11,1452.33,1501.27,1549.54
1978-05-12,1465.4,1528.15,1591.23
1978-05-15,1475.66,1549.69,1624.8
1978-05-16,1484.51,1568.13,1653.88
1978-05-17,1488.22,1575.98,1666.29
1978-05-18,1473.64,1544.93,1617.13
1978-05-19,1466.12,1529.32,1592.55
1978-05-22,1480.64,1559.61,1639.85
1978-05-23,1465.09,1526.85,1588.2
1978-05-24,1450.59,1496.62,1541.03
1978-05-25,1446.38,1487.94,1527.62
1978-05-26,1443.05,1481.25,1517.23
1978-05-30,1447.24,1489.84,1530.43
1978-05-31,1452.88,1501.46,1548.49
1978-06-01,1554.59,1605.14,1654.1
1978-06-02,1567.18,1631.14,1694.29
1978-06-05,1596.02,1691.33,1787.98
1978-06-06,1601.93,1703.85,1807.83
1978-06-07,1598.72,1697.03,1796.98
1978-06-08,1600.16,1700.09,1801.84
1978-06-09,1595.68,1690.57,1786.7
1978-06-12,1589.62,1677.72,1766.33
1978-06-13,1589.93,1678.39,1767.39
1978-06-14,1588.5,1675.37,1762.62
1978-06-15,1570.24,1637.0,1701.99
1978-06-16,1555.48,1606.39,1654.16
1978-06-19,1556.56,1608.64,1657.8
1978-06-20,1540.84,1576.31,1607.73
1978-06-21,1532.83,1559.91,1582.81
1978-06-22,1536.51,1567.4,1594.21
1978-06-23,1530.21,1554.71,1574.76
1978-06-26,1510.32,1514.13,1513.19
1978-06-27,1516.36,1526.24,1531.5
1978-06-28,1523.03,1539.67,1551.87
1978-06-29,1525.77,1545.21,1560.09
1978-06-30,1525.16,1543.98,1558.06
1978-07-03,1617.69,1628.85,1635.18
1978-07-05,1603.77,1600.84,1592.83
1978-07-06,1604.58,1602.6,1595.38
1978-07-07,1614.2,1621.99,1624.26
1978-07-10,1620.66,1634.97,1643.75
1978-07-11,1631.84,1657.69,1677.94
1978-07-12,1637.06,1668.47,1694.21
1978-07-13,1637.23,1668.8,1694.72
1978-07-14,1659.82,1714.86,1765.05
1978-07-17,1663.14,1721.89,1775.82
1978-07-18,1647.67,1689.86,1726.27
1978-07-19,1668.93,1733.46,1793.08
1978-07-20,1667.43,1730.34,1788.06
1978-07-21,1662.59,1720.48,1772.68
1978-07-24,1662.09,1719.45,1771.09
1978-07-25,1674.39,1744.72,1810.23
1978-07-26,1685.28,1767.4,1845.53
1978-07-27,1693.03,1783.84,1871.18
1978-07-28,1700.82,1800.25,1897.19
1978-07-31,1712.38,1824.73,1935.89
1978-08-01,1812.02,1923.96,2034.67
1978-08-02,1852.79,2010.35,2171.81
1978-08-03,1863.35,2033.47,2209.16
1978-08-04,1870.8,2049.53,2235.45
1978-08-07,1864.07,2034.98,2211.53
1978-08-08,1872.27,2053.09,2240.95
1978-08-09,1881.07,2072.39,2272.54
1978-08-10,1866.02,2039.03,2217.77
1978-08-11,1871.43,2050.85,2237.07
1978-08-14,1871.62,2051.26,2237.74
1978-08-15,1869.37,2046.55,2229.91
1978-08-16,1883.77,2078.06,2281.42
1978-08-17,1891.49,2095.1,2309.48
1978-08-18,1885.25,2081.07,2286.39
1978-08-21,1870.17,2047.77,2231.28
1978-08-22,1877.65,2064.36,2258.28
1978-08-23,1888.54,2088.1,2297.35
1978-08-24,1891.56,2094.78,2308.61
1978-08-25,1888.35,2087.66,2296.83
1978-08-28,1871.35,2050.29,2235.05
1978-08-29,1861.06,2027.73,2198.39
1978-08-30,1863.11,2031.99,2205.43
1978-08-31,1859.38,2023.66,2191.98
1978-09-01,1966.82,2139.8,2317.87
1978-09-05,1982.17,2173.18,2372.11
1978-09-06,1999.01,2210.13,2432.84
1978-09-07,1999.81,2211.89,2435.52
1978-09-08,2025.81,2269.4,2530.5
1978-09-11,2029.46,2277.57,2543.91
1978-09-12,2029.66,2278.03,2544.68
1978-09-13,2017.28,2250.24,2498.36
1978-09-14,1993.68,2197.81,2410.92
1978-09-15,1975.14,2156.93,2343.41
1978-09-18,1957.95,2119.18,2282.02
1978-09-19,1945.03,2091.21,2236.83
1978-09-20,1929.86,2058.58,2184.49
1978-09-21,1933.14,2065.38,2195.41
1978-09-22,1931.98,2062.9,2191.46
1978-09-25,1932.37,2063.72,2192.78
1978-09-26,1946.86,2094.47,2241.89
1978-09-27,1928.56,2055.31,2178.9
1978-09-28,1934.34,2067.43,2198.29
1978-09-29,1945.37,2091.0,2235.88
1978-10-02,2053.76,2208.97,2364.61
1978-10-03,2046.57,2193.51,2339.78
1978-10-04,2055.78,2213.25,2371.37
1978-10-05,2059.89,2222.32,2385.84
1978-10-06,2064.83,2232.99,2403.25
1978-10-09,2086.1,2279.21,2477.75
1978-10-10,2083.6,2273.51,2468.59
1978-10-11,2102.14,2313.98,2534.5
1978-10-12,2092.05,2291.54,2497.75
1978-10-13,2087.66,2281.91,2482.01
1978-10-16,2046.74,2192.46,2336.07
1978-10-17,2019.72,2134.8,2243.79
1978-10-18,2004.37,2102.35,2192.63
1978-10-19,1981.32,2053.79,2116.77
1978-10-20,1953.78,1996.69,2028.5
1978-10-23,1958.28,2006.07,2042.7
1978-10-24,1944.57,1977.79,1999.6
