date,A,B,C
1930-01-02,987.4,974.8,962.2
1930-01-03,989.77,979.38,969.03
1930-01-06,1002.34,1004.26,1006.05
1930-01-07,993.52,986.48,979.39
1930-01-08,992.63,984.61,976.65
1930-01-09,1008.01,1015.13,1022.06
1930-01-10,1004.79,1008.53,1012.15
1930-01-13,1003.38,1005.71,1007.9
1930-01-14,1005.28,1009.43,1013.54
1930-01-15,1009.51,1017.81,1026.21
1930-01-16,1002.54,1003.66,1004.86
1930-01-17,993.72,985.9,978.23
1930-01-20,1002.56,1003.44,1004.35
1930-01-21,1007.68,1013.68,1019.72
1930-01-22,1008.58,1015.61,1022.58
1930-01-23,1018.37,1035.31,1052.33
1930-01-24,1027.74,1054.25,1081.27
1930-01-27,1035.65,1070.49,1106.25
1930-01-28,1030.47,1059.89,1089.77
1930-01-29,1042.12,1083.85,1126.71
1930-01-30,1047.74,1095.44,1144.85
1930-01-31,1062.62,1126.66,1193.73
1930-02-03,1160.06,1221.27,1285.2
1930-02-04,1173.87,1250.21,1330.95
1930-02-05,1189.13,1282.84,1382.99
1930-02-06,1176.4,1255.26,1338.46
1930-02-07,1171.82,1245.47,1322.8
1930-02-10,1179.43,1261.78,1348.72
1930-02-11,1189.69,1283.61,1383.79
1930-02-13,1191.72,1287.98,1390.85
1930-02-14,1191.24,1286.82,1389.04
1930-02-17,1186.59,1276.91,1372.93
1930-02-18,1187.66,1279.08,1376.5
1930-02-19,1176.97,1256.06,1339.19
1930-02-20,1155.08,1209.21,1264.33
1930-02-21,1169.4,1239.07,1311.24
1930-02-24,1157.13,1213.18,1270.07
1930-02-25,1167.89,1235.62,1305.37
1930-02-26,1179.1,1259.34,1342.97
1930-02-27,1177.57,1256.07,1337.73
1930-02-28,1187.81,1277.8,1372.51
1930-03-03,1292.19,1387.31,1487.68
1930-03-04,1302.14,1408.67,1522.04
1930-03-05,1292.24,1387.12,1487.19
1930-03-06,1304.91,1414.44,1531.06
1930-03-07,1304.91,1414.44,1531.06
1930-03-10,1309.34,1424.06,1546.68
1930-03-11,1312.09,1430.04,1556.42
1930-03-12,1297.66,1398.73,1505.22
1930-03-13,1305.45,1415.37,1532.16
1930-03-14,1297.09,1397.4,1502.89
1930-03-17,1309.28,1423.67,1545.13
1930-03-18,1321.98,1451.29,1590.24
1930-03-19,1329.12,1467.11,1616.16
1930-03-20,1335.24,1480.6,1638.31
1930-03-21,1343.51,1498.96,1668.78
1930-03-24,1342.98,1497.76,1666.78
1930-03-25,1341.37,1494.02,1660.61
1930-03-26,1361.89,1539.59,1736.66
1930-03-27,1359.16,1533.27,1726.07
1930-03-28,1374.66,1568.23,1785.1
1930-03-31,1335.89,1479.94,1634.26
1930-04-01,1508.41,1739.51,1997.18
1930-04-02,1493.02,1703.85,1935.86
1930-04-03,1496.01,1710.67,1947.48
1930-04-04,1518.6,1762.33,2035.7
1930-04-07,1522.09,1770.62,2049.95
1930-04-08,1513.72,1751.32,2016.33
1930-04-09,1538.09,1807.71,2113.72
1930-04-10,1541.01,1814.76,2125.98
1930-04-11,1536.23,1803.51,2106.21
1930-04-14,1529.63,1788.18,2079.25
1930-04-15,1530.24,1789.61,2081.74
1930-04-16,1519.53,1764.55,2038.02
1930-04-17,1530.77,1790.84,2083.47
1930-04-21,1503.37,1726.91,1971.8
1930-04-22,1515.85,1755.58,2020.9
1930-04-23,1518.88,1762.43,2032.82
1930-04-24,1507.03,1734.75,1985.05
1930-04-25,1505.23,1730.59,1977.9
1930-04-28,1471.96,1654.1,1846.57
1930-04-29,1470.19,1650.13,1839.92
1930-04-30,1480.34,1672.74,1877.82
1930-05-01,1542.25,1687.29,1834.83
1930-05-02,1495.98,1585.88,1669.51
1930-05-05,1458.59,1506.43,1544.13
1930-05-06,1508.03,1608.72,1701.32
1930-05-07,1479.53,1547.75,1604.69
1930-05-08,1485.3,1559.67,1623.3
1930-05-09,1503.72,1598.35,1683.69
1930-05-12,1529.13,1652.37,1769.05
1930-05-13,1550.08,1697.64,1841.76
1930-05-14,1559.53,1718.53,1875.65
1930-05-15,1534.11,1662.5,1784.12
1930-05-16,1541.17,1677.63,1808.56
1930-05-19,1507.57,1604.32,1690.1
1930-05-20,1514.51,1619.24,1713.59
1930-05-21,1506.94,1602.88,1687.71
1930-05-22,1510.1,1609.62,1698.35
1930-05-23,1525.35,1642.13,1749.81
1930-05-26,1538.01,1669.39,1793.55
1930-05-27,1538.63,1670.72,1795.7
1930-05-28,1547.55,1690.1,1826.77
1930-05-29,1554.52,1705.32,1851.43
1930-06-02,1648.39,1792.14,1929.97
1930-06-03,1633.56,1759.88,1877.86
1930-06-04,1640.91,1775.89,1903.4
1930-06-05,1615.31,1720.31,1814.13
1930-06-06,1588.98,1664.23,1725.42
1930-06-09,1511.92,1502.96,1474.54
1930-06-10,1554.55,1587.58,1599.14
1930-06-11,1499.83,1475.81,1430.27
1930-06-12,1495.03,1466.52,1416.68
1930-06-13,1503.85,1483.67,1441.62
1930-06-16,1388.96,1257.12,1111.34
1930-06-17,1390.35,1259.51,1114.56
1930-06-18,1341.69,1171.34,997.54
1930-06-19,1404.48,1281.09,1137.69
1930-06-20,1367.96,1214.61,1049.06
1930-06-23,1357.15,1195.42,1024.2
1930-06-24,1309.92,1112.09,917.17
1930-06-25,1320.01,1129.33,938.45
1930-06-26,1351.03,1182.52,1004.7
1930-06-27,1338.2,1160.06,976.07
1930-06-30,1382.09,1236.16,1072.12
1930-07-01,1466.08,1307.43,1134.26
1930-07-02,1482.06,1335.8,1171.23
1930-07-03,1466.8,1308.42,1135.16
1930-07-07,1436.44,1254.12,1064.55
1930-07-08,1446.63,1271.8,1087.12
1930-07-09,1467.61,1308.68,1134.52
1930-07-10,1504.59,1374.51,1220.18
1930-07-11,1488.65,1345.37,1181.37
1930-07-14,1547.3,1451.38,1321.01
1930-07-15,1544.36,1446.01,1313.61
1930-07-16,1555.94,1467.7,1343.17
1930-07-17,1563.25,1481.35,1361.97
1930-07-18,1577.01,1507.43,1397.93
1930-07-21,1516.93,1392.41,1238.01
1930-07-22,1544.38,1442.95,1305.36
1930-07-23,1568.94,1488.98,1367.75
1930-07-24,1548.7,1450.42,1314.68
1930-07-25,1557.37,1466.66,1336.77
1930-07-28,1580.58,1510.37,1396.52
1930-07-29,1568.25,1486.81,1363.84
1930-07-30,1527.0,1408.45,1256.1
1930-07-31,1536.47,1425.78,1279.34
1930-08-01,1628.78,1511.44,1359.89
1930-08-04,1660.38,1570.08,1439.17
1930-08-05,1660.38,1570.08,1439.17
1930-08-06,1634.14,1520.46,1370.95
1930-08-07,1624.83,1503.28,1347.65
1930-08-08,1563.9,1390.54,1196.04
1930-08-11,1573.91,1408.34,1219.0
1930-08-12,1533.77,1336.51,1125.75
1930-08-13,1554.63,1372.86,1171.57
1930-08-14,1555.41,1374.24,1173.32
1930-08-15,1597.09,1447.9,1267.66
1930-08-18,1584.8,1425.45,1238.25
1930-08-19,1600.17,1453.25,1274.41
1930-08-20,1608.65,1468.65,1294.67
1930-08-21,1592.4,1439.13,1255.57
1930-08-22,1604.03,1460.0,1282.94
1930-08-25,1595.52,1444.53,1262.54
1930-08-26,1618.66,1486.42,1317.46
1930-08-27,1630.96,1509.16,1347.63
1930-08-28,1630.15,1507.8,1345.75
1930-08-29,1648.73,1542.03,1391.64
1930-09-02,1749.6,1643.51,1493.72
1930-09-03,1732.46,1611.29,1449.66
1930-09-04,1720.16,1588.41,1418.78
1930-09-05,1746.3,1636.7,1483.62
1930-09-08,1770.05,1681.22,1544.15
1930-09-09,1780.67,1701.39,1571.95
1930-09-10,1788.87,1717.05,1593.64
1930-09-11,1777.42,1695.07,1563.04
1930-09-12,1759.46,1660.66,1515.53
1930-09-15,1734.13,1612.83,1449.9
