date,A,B,C
1994-01-03,49610.0,49220.0,48835.0
1994-01-04,49838.21,49667.9,49504.04
1994-01-05,50082.41,50149.68,50226.8
1994-01-06,50232.66,50455.59,50683.86
1994-01-07,50393.4,50783.56,51175.5
1994-01-10,50635.29,51271.08,51912.42
1994-01-11,50559.34,51117.26,51678.82
1994-01-12,50645.29,51291.06,51947.55
1994-01-13,50706.07,51414.16,52134.56
1994-01-14,50995.09,52000.28,53026.06
1994-01-17,50984.89,51984.68,52999.55
1994-01-18,51040.97,52093.85,53169.14
1994-01-19,50801.08,51604.17,52419.46
1994-01-20,51039.85,52094.41,53163.82
1994-01-21,51121.51,52261.11,53419.0
1994-01-24,50886.35,51785.53,52687.16
1994-01-25,50611.57,51226.25,51833.63
1994-01-26,50768.46,51538.73,52310.5
1994-01-27,51032.46,52069.58,53121.31
1994-01-28,51267.21,52548.62,53854.39
1994-01-31,51518.42,53068.85,54651.43
1994-02-01,51810.34,53134.94,54484.1
1994-02-02,51960.59,53443.13,54963.56
1994-02-03,51846.28,53202.63,54595.3
1994-02-04,50513.83,50468.02,50386.01
1994-02-07,50640.11,50715.31,50758.86
1994-02-08,50867.99,51171.75,51444.11
1994-02-09,51117.25,51673.23,52200.33
1994-02-10,50912.78,51265.01,51579.15
1994-02-11,50780.41,50998.43,51176.83
1994-02-14,51044.46,51528.82,51975.19
1994-02-15,51345.63,52142.01,52900.35
1994-02-16,51509.93,52470.51,53402.9
1994-02-17,51355.4,52155.68,52922.28
1994-02-18,51262.96,51973.14,52641.79
1994-02-22,51411.63,52274.58,53099.77
1994-02-23,51277.96,52002.75,52690.9
1994-02-24,50647.24,50728.69,50751.88
1994-02-25,50930.86,51291.77,51599.44
1994-02-28,51496.19,52435.58,53322.86
1994-03-01,51741.41,52422.11,53037.04
1994-03-02,51399.92,51735.38,51992.21
1994-03-03,51471.88,51880.24,52215.78
1994-03-04,51863.06,52668.81,53406.3
1994-03-07,52158.68,53269.24,54319.55
1994-03-08,51965.7,52875.05,53716.6
1994-03-09,52028.06,52996.66,53904.61
1994-03-10,51767.92,52466.69,53096.04
1994-03-11,51773.09,52482.43,53117.28
1994-03-14,52011.25,52960.02,53844.98
1994-03-15,52058.06,53055.35,53990.37
1994-03-16,52417.26,53787.52,55107.97
1994-03-17,52737.0,54443.72,56110.93
1994-03-18,52742.28,54454.61,56127.76
1994-03-21,52309.79,53556.11,54741.41
1994-03-22,52247.02,53427.58,54544.34
1994-03-23,52325.39,53582.52,54784.34
