date,A,B,C
1944-01-03,999.1,998.3,997.4
1944-01-04,1011.99,1023.96,1035.9
1944-01-05,1023.12,1046.48,1070.08
1944-01-06,1018.82,1037.69,1056.6
1944-01-07,1017.09,1034.16,1051.32
1944-01-10,1015.36,1030.65,1045.96
1944-01-11,1021.35,1042.81,1064.47
1944-01-12,1014.51,1028.84,1043.07
1944-01-13,1011.97,1023.59,1035.15
1944-01-14,1016.22,1032.29,1048.29
1944-01-17,1019.68,1039.21,1058.88
1944-01-18,1017.13,1034.01,1050.83
1944-01-19,1017.94,1035.77,1053.46
1944-01-20,1017.94,1035.77,1053.46
1944-01-21,1019.67,1039.29,1058.83
1944-01-24,1018.86,1037.52,1056.19
1944-01-25,1018.04,1035.76,1053.55
1944-01-26,1007.76,1014.84,1021.62
1944-01-27,1006.05,1011.39,1016.41
1944-01-28,1012.08,1023.42,1034.61
1944-01-31,1015.52,1030.38,1045.16
1944-02-01,1113.63,1126.54,1139.32
1944-02-02,1110.84,1120.79,1130.66
1944-02-03,1101.4,1101.85,1101.94
1944-02-04,1092.04,1083.01,1073.73
1944-02-07,1088.33,1075.54,1062.67
1944-02-08,1098.67,1095.97,1092.96
1944-02-09,1098.67,1095.97,1092.96
1944-02-10,1106.25,1110.99,1115.47
1944-02-11,1105.25,1109.1,1112.57
1944-02-14,1105.25,1109.1,1112.57
1944-02-15,1112.77,1124.18,1135.27
1944-02-16,1109.99,1118.45,1126.64
1944-02-17,1117.53,1133.66,1149.63
1944-02-18,1109.04,1116.43,1123.41
1944-02-21,1107.15,1112.63,1117.68
1944-02-23,1116.57,1131.55,1146.19
1944-02-24,1118.46,1135.39,1152.03
1944-02-25,1110.97,1120.07,1128.76
1944-02-28,1119.41,1137.2,1154.61
1944-02-29,1112.81,1123.78,1134.17
1944-03-01,1217.9,1234.19,1249.85
1944-03-02,1218.88,1236.28,1252.97
1944-03-03,1220.95,1240.49,1259.24
1944-03-06,1224.0,1246.69,1268.81
1944-03-07,1232.2,1263.4,1294.31
1944-03-08,1242.43,1284.49,1326.67
1944-03-09,1239.32,1278.07,1316.85
1944-03-10,1241.43,1282.29,1323.43
1944-03-13,1255.83,1311.91,1369.36
1944-03-14,1253.82,1307.58,1362.65
1944-03-15,1259.97,1320.4,1382.68
1944-03-16,1260.97,1322.51,1386.0
1944-03-17,1262.99,1326.87,1392.79
1944-03-20,1251.75,1303.12,1355.46
1944-03-21,1256.88,1313.81,1372.13
1944-03-22,1254.87,1309.47,1365.41
1944-03-23,1241.57,1281.58,1321.85
1944-03-24,1244.67,1287.99,1331.63
1944-03-27,1241.56,1281.68,1321.78
1944-03-28,1229.27,1256.3,1282.39
1944-03-29,1226.2,1250.02,1272.77
1944-03-30,1234.41,1266.77,1298.36
1944-03-31,1233.43,1264.61,1295.11
1944-04-03,1326.76,1350.97,1374.18
1944-04-04,1327.82,1353.27,1377.62
1944-04-05,1328.88,1355.57,1381.06
1944-04-06,1335.53,1369.12,1401.78
1944-04-10,1337.8,1373.64,1408.79
1944-04-11,1337.8,1373.64,1408.79
1944-04-12,1328.97,1355.37,1380.75
1944-04-13,1325.64,1348.59,1370.4
1944-04-14,1325.64,1348.59,1370.4
1944-04-17,1324.58,1346.3,1366.97
1944-04-18,1301.27,1298.91,1294.8
1944-04-19,1296.85,1290.08,1281.59
