date,A,B,C
1947-01-02,993.5,986.9,980.4
1947-01-03,997.37,994.7,991.97
1947-01-06,1009.14,1018.17,1027.08
1947-01-07,1001.27,1002.39,1003.15
1947-01-08,1007.18,1014.12,1020.81
1947-01-09,1009.09,1018.07,1026.73
1947-01-10,995.98,991.7,986.79
1947-01-13,967.19,934.48,901.33
1947-01-14,971.74,943.36,914.13
1947-01-15,965.23,930.72,895.67
1947-01-16,965.9,932.02,897.46
1947-01-17,984.83,968.56,950.32
1947-01-20,981.58,962.17,940.82
1947-01-21,978.34,955.72,931.41
1947-01-22,982.94,964.7,944.45
1947-01-23,992.77,983.9,972.69
1947-01-24,994.06,986.46,976.48
1947-01-27,1002.51,1003.33,1001.48
1947-01-28,1011.03,1020.28,1026.92
1947-01-29,1022.76,1044.06,1062.75
1947-01-30,1019.49,1037.37,1052.55
1947-01-31,1023.36,1045.36,1064.66
1947-02-03,1133.36,1165.86,1195.87
1947-02-04,1135.51,1170.29,1202.69
1947-02-05,1141.99,1183.64,1223.25
1947-02-06,1137.65,1174.76,1209.43
1947-02-07,1156.3,1213.29,1268.93
1947-02-10,1151.33,1202.73,1252.44
1947-02-11,1157.78,1216.21,1273.48
1947-02-13,1142.73,1184.58,1223.81
1947-02-14,1137.7,1174.16,1207.66
1947-02-17,1139.18,1177.09,1212.25
1947-02-18,1139.18,1177.09,1212.25
1947-02-19,1125.51,1148.96,1168.73
1947-02-20,1127.65,1153.33,1175.39
1947-02-21,1133.4,1165.09,1193.37
1947-02-24,1124.11,1145.87,1163.9
1947-02-25,1109.72,1116.65,1119.32
1947-02-26,1097.51,1092.08,1082.38
1947-02-27,1110.46,1117.75,1120.59
1947-02-28,1106.91,1110.48,1109.72
1947-03-03,1205.34,1207.33,1205.0
1947-03-04,1205.34,1207.33,1205.0
1947-03-05,1219.44,1235.59,1247.18
1947-03-06,1224.07,1245.1,1261.52
1947-03-07,1185.76,1167.16,1143.06
1947-03-10,1174.02,1144.05,1109.11
1947-03-11,1163.81,1124.25,1080.28
1947-03-12,1170.79,1137.86,1099.83
1947-03-13,1167.63,1131.83,1091.03
1947-03-14,1155.95,1109.08,1058.19
1947-03-17,1159.07,1115.07,1066.76
1947-03-18,1173.91,1143.61,1107.83
1947-03-19,1179.43,1154.25,1123.34
1947-03-20,1178.6,1152.75,1121.1
1947-03-21,1192.63,1180.3,1161.23
1947-03-24,1181.66,1158.58,1129.3
1947-03-25,1174.57,1144.79,1109.08
1947-03-26,1191.01,1176.85,1155.55
1947-03-27,1204.35,1203.09,1194.26
1947-03-28,1198.93,1192.14,1178.02
1947-03-31,1186.46,1167.23,1141.15
1947-04-01,1291.61,1277.24,1255.92
1947-04-02,1290.7,1275.58,1253.41
1947-04-03,1287.35,1268.82,1243.51
1947-04-07,1276.28,1247.12,1211.55
1947-04-08,1257.64,1210.7,1158.36
1947-04-09,1256.76,1209.13,1156.04
1947-04-10,1257.64,1210.7,1158.36
1947-04-11,1248.33,1192.78,1132.52
1947-04-14,1199.15,1098.79,998.66
1947-04-15,1199.99,1100.33,1000.76
1947-04-16,1211.87,1122.12,1030.48
1947-04-17,1210.17,1118.98,1026.15
1947-04-18,1194.92,1090.78,987.36
1947-04-21,1225.51,1146.52,1063.0
1947-04-22,1234.83,1163.94,1087.23
1947-04-23,1236.56,1167.09,1091.69
1947-04-24,1228.89,1152.73,1071.49
1947-04-25,1220.41,1136.82,1049.31
1947-04-28,1218.7,1133.64,1044.91
1947-04-29,1221.26,1138.4,1051.49
1947-04-30,1236.53,1166.86,1090.92
1947-05-01,1346.55,1285.99,1217.83
1947-05-02,1355.71,1303.48,1242.68
1947-05-05,1361.27,1314.04,1257.84
1947-05-06,1346.57,1285.79,1217.21
1947-05-07,1345.62,1283.99,1214.66
1947-05-08,1338.36,1269.99,1194.86
1947-05-09,1341.17,1275.2,1202.26
1947-05-12,1325.61,1245.61,1160.31
1947-05-13,1297.24,1192.18,1085.7
1947-05-14,1293.61,1185.38,1076.47
1947-05-15,1305.51,1207.19,1106.18
1947-05-16,1279.79,1159.75,1040.92
1947-05-19,1262.39,1128.2,998.45
1947-05-20,1267.94,1138.02,1011.53
1947-05-21,1291.78,1180.81,1068.58
1947-05-22,1300.95,1197.58,1091.34
1947-05-23,1283.52,1165.48,1047.46
1947-05-26,1296.35,1188.79,1078.89
1947-05-27,1294.54,1185.46,1074.36
1947-05-28,1314.73,1222.45,1124.53
1947-05-29,1324.86,1241.15,1150.39
1947-06-02,1410.04,1313.26,1211.51
1947-06-03,1429.78,1350.03,1262.39
1947-06-04,1419.91,1331.4,1236.26
1947-06-05,1418.92,1329.53,1233.66
1947-06-06,1429.7,1349.88,1261.91
1947-06-09,1421.84,1335.03,1241.09
1947-06-10,1435.63,1360.93,1277.21
1947-06-11,1469.22,1424.48,1366.74
1947-06-12,1461.29,1409.24,1344.73
1947-06-13,1477.07,1439.68,1388.3
1947-06-16,1481.06,1447.31,1399.41
1947-06-17,1475.14,1435.73,1382.62
1947-06-18,1475.14,1435.73,1382.62
1947-06-19,1492.84,1470.33,1432.53
1947-06-20,1494.78,1474.16,1438.26
1947-06-23,1502.7,1489.78,1460.98
1947-06-24,1473.1,1431.08,1374.64
1947-06-25,1484.88,1454.12,1407.77
1947-06-26,1490.82,1465.76,1424.52
1947-06-27,1490.82,1465.76,1424.52
1947-06-30,1499.77,1483.2,1450.02
1947-07-01,1626.0,1635.29,1626.44
1947-07-02,1623.89,1631.04,1620.09
1947-07-03,1640.78,1664.8,1670.48
1947-07-07,1641.76,1666.96,1673.65
1947-07-08,1648.0,1679.8,1692.9
1947-07-09,1632.18,1647.71,1644.31
1947-07-10,1648.99,1681.66,1695.12
1947-07-11,1668.94,1722.35,1756.83
1947-07-14,1678.46,1741.82,1786.69
1947-07-15,1675.27,1735.2,1776.69
1947-07-16,1674.26,1732.94,1773.31
1947-07-17,1656.35,1695.86,1716.56
1947-07-18,1666.78,1717.39,1749.35
1947-07-21,1661.45,1706.57,1732.73
1947-07-22,1668.76,1721.76,1755.78
1947-07-23,1677.1,1739.15,1782.29
1947-07-24,1695.05,1776.2,1839.32
1947-07-25,1690.81,1767.31,1825.71
1947-07-28,1676.1,1736.56,1778.06
1947-07-29,1639.23,1660.33,1660.89
1947-07-30,1631.85,1645.39,1638.46
1947-07-31,1657.14,1696.23,1714.49
1947-08-01,1761.54,1805.39,1828.28
1947-08-04,1741.46,1764.23,1765.75
1947-08-05,1747.03,1775.52,1782.7
1947-08-06,1741.44,1764.15,1765.59
1947-08-07,1743.7,1768.74,1772.3
1947-08-08,1720.34,1721.16,1700.87
1947-08-11,1709.15,1698.79,1667.88
1947-08-12,1720.26,1720.87,1700.57
1947-08-13,1730.24,1741.0,1730.33
1947-08-14,1724.7,1729.86,1713.54
1947-08-15,1736.95,1754.43,1750.04
1947-08-18,1728.09,1736.36,1723.09
1947-08-19,1723.6,1727.33,1709.65
1947-08-20,1715.84,1711.61,1686.4
1947-08-21,1720.3,1720.51,1699.55
1947-08-22,1722.54,1724.98,1706.18
1947-08-25,1698.08,1675.82,1633.33
1947-08-26,1698.08,1675.82,1633.33
1947-08-27,1700.29,1680.18,1639.7
1947-08-28,1696.89,1673.62,1630.02
1947-08-29,1708.09,1695.55,1662.14
1947-09-02,1814.05,1807.22,1779.4
1947-09-03,1809.34,1797.82,1765.53
1947-09-04,1786.9,1753.24,1699.85
1947-09-05,1782.25,1743.94,1686.42
1947-09-08,1753.92,1688.49,1605.98
1947-09-09,1757.42,1695.24,1615.77
1947-09-10,1773.94,1727.11,1661.34
1947-09-11,1775.19,1729.36,1664.66
1947-09-12,1769.33,1717.94,1648.01
1947-09-15,1762.25,1704.2,1628.24
1947-09-16,1778.82,1736.24,1673.99
1947-09-17,1802.47,1782.25,1740.62
1947-09-18,1795.44,1768.17,1720.08
1947-09-19,1794.19,1765.87,1716.64
1947-09-22,1791.85,1761.28,1709.94
1947-09-23,1762.29,1703.33,1625.47
1947-09-24,1769.34,1716.96,1645.14
1947-09-25,1758.72,1696.36,1615.53
1947-09-26,1752.74,1684.99,1599.21
1947-09-29,1763.43,1705.38,1628.32
1947-09-30,1783.54,1744.26,1683.84
1947-10-01,1889.75,1856.43,1801.5
1947-10-02,1891.08,1858.85,1805.1
1947-10-03,1899.77,1875.95,1830.01
1947-10-06,1904.71,1885.7,1844.47
1947-10-07,1904.71,1885.7,1844.47
1947-10-08,1889.67,1856.1,1800.94
1947-10-09,1902.14,1880.6,1836.6
1947-10-10,1905.94,1887.93,1847.44
1947-10-14,1938.34,1952.12,1941.66
1947-10-15,1943.38,1962.08,1956.61
1947-10-16,1940.86,1956.98,1949.17
1947-10-17,1942.02,1959.52,1952.88
1947-10-20,1968.24,2012.43,2031.77
1947-10-21,1964.5,2004.78,2020.19
1947-10-22,1955.86,1986.94,1993.32
1947-10-23,1957.03,1989.52,1997.11
1947-10-24,1932.17,1938.79,1920.82
1947-10-27,1935.85,1946.35,1931.96
1947-10-28,1937.01,1948.88,1935.63
1947-10-29,1930.81,1936.41,1917.05
1947-10-30,1910.92,1896.32,1857.62
1947-10-31,1923.34,1920.97,1894.03
1947-11-03,2027.19,2028.86,2005.6
1947-11-05,2011.38,1997.41,1958.86
1947-11-06,2011.38,1997.41,1958.86
1947-11-07,2007.35,1989.62,1947.31
1947-11-10,2015.18,2005.14,1970.29
1947-11-12,2007.32,1989.5,1947.23
1947-11-13,1987.65,1950.5,1889.98
1947-11-14,1991.63,1958.31,1901.14
1947-11-17,1991.63,1958.31,1901.14
1947-11-18,2005.97,1986.7,1942.39
1947-11-19,2011.18,1997.03,1957.54
1947-11-20,2020.43,2015.21,1984.36
1947-11-21,2009.93,1994.25,1953.4
1947-11-24,1998.07,1970.91,1919.02
1947-11-25,1992.87,1960.67,1903.86
1947-11-26,1983.71,1942.63,1877.59
1947-11-28,1964.07,1904.16,1821.83
1947-12-01,2076.45,2028.21,1956.42
1947-12-02,2079.15,2033.69,1964.24
1947-12-03,2059.81,1995.86,1909.64
1947-12-04,2047.46,1971.91,1875.07
1947-12-05,2015.72,1910.78,1788.07
1947-12-08,2035.07,1947.28,1839.39
1947-12-09,2041.99,1960.52,1858.15
1947-12-10,2044.64,1965.81,1865.77
1947-12-11,2043.21,1963.26,1862.04
1947-12-12,2058.33,1992.32,1903.37
1947-12-15,2081.8,2037.74,1968.28
1947-12-16,2079.09,2032.44,1960.41
1947-12-17,2083.25,2040.57,1972.17
1947-12-18,2076.37,2027.1,1952.64
1947-12-19,2083.23,2040.48,1972.17
1947-12-22,2094.27,2062.11,2003.53
1947-12-23,2102.44,2078.4,2027.17
1947-12-24,2100.96,2075.7,2023.11
1947-12-26,2083.11,2040.41,1971.32
1947-12-29,2072.07,2018.79,1939.98
1947-12-30,2096.93,2067.03,2009.62
1947-12-31,2108.04,2088.74,2041.38
1948-01-02,2213.78,2200.12,2158.08
1948-01-05,2193.64,2159.86,2098.95
1948-01-06,2186.4,2145.6,2078.17
1948-01-07,2197.99,2168.35,2111.0
1948-01-08,2209.64,2191.11,2144.36
1948-01-09,2198.15,2168.11,2110.69
1948-01-12,2189.57,2150.98,2085.78
1948-01-13,2157.83,2088.6,1995.05
1948-01-14,2157.83,2088.6,1995.05
1948-01-15,2147.68,2068.97,1966.92
1948-01-16,2146.18,2066.28,1962.99
1948-01-19,2121.71,2018.96,1895.66
1948-01-20,2123.2,2021.79,1899.45
1948-01-21,2098.57,1975.08,1833.54
1948-01-22,2081.15,1942.49,1788.07
1948-01-23,2070.95,1923.65,1761.96
1948-01-26,2066.61,1915.57,1750.86
1948-01-27,2069.5,1920.94,1758.21
1948-01-28,2091.23,1961.08,1813.42
1948-01-29,2114.23,2004.42,1873.45
1948-01-30,2118.46,2012.64,1884.87
1948-02-02,2222.9,2121.3,1996.98
1948-02-03,2209.34,2095.42,1960.24
1948-02-04,2115.66,1917.73,1710.9
1948-02-05,2145.92,1972.58,1784.12
1948-02-06,2144.41,1969.82,1780.38
1948-02-09,2162.64,2003.11,1825.6
1948-02-10,2099.06,1885.53,1664.76
1948-02-11,2097.59,1882.89,1661.1
1948-02-13,2092.98,1874.79,1650.3
1948-02-16,2121.65,1926.16,1718.29
1948-02-17,2121.65,1926.16,1718.29
1948-02-18,2123.13,1928.85,1721.9
1948-02-19,2118.68,1920.56,1710.88
1948-02-20,2109.57,1904.04,1688.98
1948-02-24,2115.68,1914.9,1703.51
1948-02-25,2126.26,1934.05,1729.06
1948-02-26,2112.65,1909.29,1695.86
1948-02-27,2105.05,1895.54,1677.72
1948-03-01,2227.32,2035.65,1831.23
1948-03-02,2241.57,2061.71,1866.39
1948-03-03,2243.14,2064.6,1870.31
1948-03-04,2228.79,2038.38,1834.77
1948-03-05,2233.47,2047.14,1846.51
1948-03-08,2222.3,2026.87,1819.0
1948-03-09,2208.08,2000.93,1784.07
1948-03-10,2217.57,2018.14,1807.09
1948-03-11,2214.47,2012.29,1799.32
1948-03-12,2214.47,2012.29,1799.32
1948-03-15,2225.54,2032.41,1826.31
1948-03-16,2190.82,1968.79,1740.65
1948-03-17,2208.13,2000.1,1782.08
1948-03-18,2220.72,2023.1,1812.73
1948-03-19,2266.68,2106.65,1925.12
1948-03-22,2326.75,2218.52,2078.36
1948-03-23,2326.75,2218.52,2078.36
1948-03-24,2325.12,2215.41,2074.21
1948-03-25,2334.66,2233.58,2099.72
1948-03-29,2326.72,2218.39,2078.3
1948-03-30,2353.71,2269.63,2150.42
1948-03-31,2386.89,2333.64,2241.6
1948-04-01,2493.61,2446.54,2360.33
1948-04-02,2498.6,2456.32,2374.26
1948-04-05,2503.59,2466.15,2388.26
1948-04-06,2520.12,2498.7,2435.55
1948-04-07,2511.8,2482.46,2411.68
1948-04-08,2518.33,2495.62,2430.74
1948-04-09,2521.61,2502.1,2440.22
1948-04-12,2519.84,2498.85,2435.33
1948-04-13,2523.12,2505.35,2444.83
1948-04-14,2519.84,2498.83,2435.3
1948-04-15,2536.22,2531.57,2483.03
1948-04-16,2544.58,2548.02,2507.12
1948-04-19,2551.2,2561.27,2526.67
1948-04-20,2549.67,2557.94,2521.87
1948-04-21,2562.93,2584.29,2560.96
1948-04-22,2585.99,2630.81,2630.1
1948-04-23,2602.54,2664.48,2680.34
1948-04-26,2562.99,2583.48,2558.12
1948-04-27,2564.52,2586.84,2562.98
1948-04-28,2567.86,2593.57,2572.97
1948-04-29,2559.64,2576.97,2548.27
1948-04-30,2552.99,2563.57,2528.65
1948-05-03,2673.68,2704.85,2689.9
1948-05-04,2672.07,2701.34,2684.79
1948-05-05,2656.58,2670.27,2638.34
1948-05-06,2678.89,2715.13,2704.83
1948-05-07,2694.43,2746.36,2751.62
1948-05-10,2709.79,2777.94,2798.95
1948-05-11,2718.46,2795.44,2825.54
1948-05-12,2721.99,2802.43,2836.27
1948-05-13,2742.68,2844.75,2900.66
1948-05-14,2809.6,2983.28,3112.7
1948-05-17,2847.25,3063.24,3238.14
1948-05-18,2809.67,2982.06,3109.58
1948-05-19,2806.29,2974.9,3098.08
1948-05-20,2821.73,3007.63,3149.2
1948-05-21,2828.5,3022.37,3172.19
1948-05-24,2835.29,3036.87,3195.34
1948-05-25,2833.59,3033.23,3189.59
1948-05-26,2859.37,3088.13,3276.35
1948-05-27,2859.37,3088.13,3276.35
1948-05-28,2861.09,3091.84,3282.25
1948-06-01,2969.97,3210.99,3412.69
1948-06-02,2973.54,3218.69,3424.97
1948-06-03,2966.4,3203.24,3400.31
1948-06-04,2943.26,3153.27,3321.08
1948-06-07,2934.43,3134.35,3291.19
1948-06-08,2984.03,3240.61,3458.39
1948-06-09,2996.56,3267.5,3501.62
1948-06-10,2998.36,3271.43,3507.92
1948-06-11,3007.35,3290.73,3539.14
1948-06-14,3010.96,3298.62,3551.53
1948-06-15,3026.92,3333.59,3608.0
1948-06-16,3018.14,3313.92,3576.25
1948-06-17,3014.52,3305.97,3563.73
1948-06-18,3009.09,3294.4,3544.84
1948-06-21,2979.0,3228.51,3438.14
1948-06-22,2973.64,3216.89,3419.58
1948-06-23,3003.67,3282.19,3523.53
1948-06-24,2996.46,3266.76,3498.51
1948-06-25,2985.68,3243.57,3461.08
1948-06-28,2946.56,3158.91,3325.41
1948-06-29,2960.71,3189.24,3373.29
1948-06-30,2969.59,3208.37,3403.65
1948-07-01,3062.22,3292.49,3478.42
1948-07-02,3089.78,3351.76,3571.99
1948-07-06,3089.78,3351.76,3571.99
1948-07-07,3078.66,3327.96,3533.77
1948-07-08,3082.35,3335.95,3546.5
1948-07-09,3102.39,3379.65,3616.01
1948-07-12,3094.94,3363.76,3590.33
1948-07-13,3076.68,3324.07,3526.43
1948-07-14,3080.38,3332.05,3539.12
1948-07-15,3021.85,3205.1,3336.68
1948-07-16,2979.54,3115.68,3196.88
1948-07-19,2882.41,2912.53,2884.22
1948-07-20,2926.51,3001.37,3016.32
1948-07-21,2950.21,3050.29,3089.92
1948-07-22,2972.34,3095.74,3159.13
1948-07-23,2983.34,3118.65,3194.2
1948-07-26,2955.89,3061.26,3105.72
1948-07-27,2986.93,3125.86,3203.86
1948-07-28,2966.62,3083.66,3138.82
1948-07-29,2942.89,3034.01,3063.17
1948-07-30,2906.1,2958.46,2948.61
1948-08-02,3006.1,3058.46,3048.61
1948-08-03,3015.72,3077.73,3077.57
1948-08-04,3063.07,3174.37,3222.84
1948-08-05,3051.73,3150.88,3187.06
1948-08-06,3057.53,3162.54,3204.91
1948-08-09,3027.26,3099.61,3109.4
1948-08-10,2985.48,3014.06,2980.67
1948-08-11,2972.35,2987.23,2941.03
1948-08-12,2980.08,3002.47,2963.68
1948-08-13,2978.29,2998.56,2958.05
1948-08-16,2985.73,3013.86,2980.53
1948-08-17,3021.86,3086.49,3088.42
1948-08-18,3021.86,3086.49,3088.42
1948-08-19,3031.23,3105.93,3117.45
1948-08-20,3063.36,3172.09,3216.9
1948-08-23,3023.54,3089.62,3091.44
1948-08-24,3038.65,3120.51,3138.12
1948-08-25,3032.88,3108.97,3120.55
1948-08-26,3042.28,3128.55,3149.88
1948-08-27,3055.67,3155.77,3191.14
1948-08-30,3030.92,3104.96,3113.92
1948-08-31,3029.1,3100.93,3108.0
1948-09-01,3166.34,3277.11,3322.53
1948-09-02,3182.17,3309.55,3371.7
1948-09-03,3187.9,3321.8,3390.25
1948-09-07,3203.52,3354.35,3440.08
1948-09-08,3148.74,3239.3,3263.26
1948-09-09,3097.73,3134.34,3104.99
1948-09-10,3101.75,3142.18,3116.79
1948-09-13,3076.32,3090.65,3040.12
1948-09-14,3099.7,3137.94,3109.74
1948-09-15,3095.67,3130.09,3097.92
1948-09-16,3095.67,3130.09,3097.92
1948-09-17,3082.05,3102.23,3056.72
1948-09-20,3025.34,2987.76,2887.68
1948-09-21,3046.82,3030.19,2949.48
1948-09-22,3054.74,3045.64,2972.19
1948-09-23,3048.94,3034.07,2954.95
1948-09-24,3056.86,3049.54,2977.7
1948-09-27,2976.47,2889.13,2743.06
1948-09-28,3009.8,2953.85,2835.23
1948-09-29,3047.13,3026.81,2940.42
1948-09-30,3035.24,3003.51,2906.31
1948-10-01,3171.61,3175.51,3111.23
1948-10-04,3208.08,3248.54,3218.56
1948-10-05,3201.99,3236.2,3200.22
1948-10-06,3206.15,3244.29,3212.38
1948-10-07,3224.43,3281.27,3266.99
1948-10-08,3218.3,3268.81,3248.69
1948-10-11,3218.3,3268.81,3248.69
1948-10-13,3256.6,3346.93,3365.0
1948-10-14,3266.69,3367.68,3396.29
1948-10-15,3262.77,3359.26,3383.73
1948-10-18,3276.8,3388.49,3427.71
1948-10-19,3295.15,3426.1,3484.96
1948-10-20,3307.35,3451.45,3523.64
1948-10-21,3311.31,3459.74,3536.68
1948-10-22,3361.98,3565.6,3699.01
1948-10-25,3355.93,3552.77,3679.04
1948-10-26,3357.94,3557.03,3685.66
1948-10-27,3353.91,3548.49,3672.39
1948-10-28,3331.77,3501.3,3599.31
1948-10-29,3339.77,3518.46,3625.58
1948-11-01,3481.39,3706.02,3861.2
1948-11-03,3320.9,3364.33,3327.19
1948-11-04,3364.74,3453.15,3458.62
1948-11-05,3216.69,3149.27,3002.08
1948-11-08,3231.16,3177.93,3042.91
1948-11-09,3129.06,2977.08,2754.44
1948-11-10,3126.87,2973.21,2748.93
1948-11-12,3135.31,2988.97,2770.92
1948-11-15,3183.28,3080.43,2898.11
1948-11-16,3181.05,3076.43,2892.31
1948-11-17,3172.78,3060.43,2869.46
1948-11-18,3181.03,3076.65,2892.13
1948-11-19,3191.53,3096.96,2920.47
1948-11-22,3170.78,3056.39,2863.23
1948-11-23,3166.66,3048.44,2852.07
1948-11-24,3108.39,2935.95,2694.35
1948-11-26,3108.39,2935.95,2694.35
1948-11-29,3083.53,2888.68,2629.41
1948-11-30,3075.2,2873.08,2608.11
1948-12-01,3231.09,3078.03,2851.37
1948-12-02,3228.82,3074.03,2845.67
1948-12-03,3256.91,3127.21,2919.66
1948-12-06,3278.41,3168.49,2977.47
1948-12-07,3280.7,3172.61,2983.42
1948-12-08,3272.17,3156.11,2959.85
1948-12-09,3265.63,3143.81,2942.39
1948-12-10,3276.41,3164.55,2971.52
1948-12-13,3300.0,3210.44,3036.0
1948-12-14,3282.84,3177.05,2988.34
1948-12-15,3265.77,3143.69,2941.42
1948-12-16,3263.48,3139.61,2935.54
1948-12-17,3271.97,3156.25,2958.73
1948-12-20,3269.68,3152.14,2952.81
1948-12-21,3258.89,3131.34,2923.58
1948-12-22,3261.17,3135.41,2929.43
1948-12-23,3261.17,3135.41,2929.43
1948-12-24,3282.69,3176.8,2987.43
1948-12-27,3269.89,3151.7,2952.18
1948-12-28,3246.34,3106.0,2888.11
1948-12-29,3289.52,3188.31,3003.06
1948-12-30,3289.52,3188.31,3003.06
1948-12-31,3272.42,3154.83,2955.91
1949-01-03,3317.11,3147.75,2905.26
1949-01-04,3335.02,3181.43,2952.03
1949-01-05,3363.7,3236.47,3028.78
1949-01-06,3439.05,3381.79,3232.62
1949-01-07,3463.47,3429.81,3301.48
1949-01-10,3441.3,3385.91,3238.09
1949-01-11,3439.23,3381.5,3231.93
1949-01-12,3432.7,3368.32,3213.19
1949-01-13,3414.85,3333.62,3163.39
1949-01-14,3381.73,3268.62,3071.01
1949-01-17,3412.84,3328.76,3155.77
1949-01-18,3412.84,3328.76,3155.77
1949-01-19,3426.15,3354.72,3192.7
1949-01-20,3439.51,3380.89,3230.05
1949-01-21,3432.97,3367.7,3211.32
1949-01-24,3328.61,3162.95,2918.77
1949-01-25,3401.84,3302.12,3111.4
1949-01-26,3393.0,3284.95,3087.14
1949-01-27,3384.18,3267.87,3062.75
1949-01-28,3373.01,3246.3,3032.73
1949-01-31,3377.39,3254.74,3044.56
1949-02-01,3504.86,3407.74,3219.09
1949-02-02,3507.32,3412.17,3225.2
1949-02-03,3500.3,3398.86,3206.17
