date,A,B,C
2008-01-02,49195.0,48390.0,47590.0
2008-01-03,49062.17,48133.53,47209.28
2008-01-04,47212.53,44509.08,41874.63
2008-01-07,47113.38,44326.59,41615.01
2008-01-08,46001.51,42234.38,38668.67
2008-01-09,46640.93,43412.71,40285.02
2008-01-10,46902.12,43903.28,40965.83
2008-01-11,45987.53,42191.05,38565.24
2008-01-14,46709.53,43515.85,40385.51
2008-01-15,45565.15,41383.57,37417.18
2008-01-16,45132.28,40597.29,36350.79
2008-01-17,44234.15,38981.51,34180.65
2008-01-18,44105.87,38751.52,33879.86
2008-01-22,43206.11,37170.46,31806.41
2008-01-23,43659.77,37954.76,32811.49
2008-01-24,44498.04,39412.22,34701.43
2008-01-25,43843.92,38253.5,33171.1
2008-01-28,44291.13,39033.87,34186.14
2008-01-29,44446.14,39303.21,34541.67
2008-01-30,44277.25,39000.57,34144.44
2008-01-31,45047.67,40357.79,35926.78
2008-02-01,45994.04,41662.69,37501.37
2008-02-04,45414.52,40608.62,36080.07
2008-02-05,44015.75,38111.19,32749.88
2008-02-06,43430.34,37093.62,31439.89
2008-02-07,43703.95,37557.29,32030.96
2008-02-08,43931.21,37944.13,32527.44
2008-02-11,44221.16,38445.0,33171.48
2008-02-12,44221.16,38445.0,33171.48
2008-02-13,45247.09,40232.69,35483.53
2008-02-14,44459.79,38828.57,33627.74
2008-02-15,44255.27,38471.35,33163.68
2008-02-19,43958.76,37955.83,32493.77
2008-02-20,44358.79,38642.83,33377.6
2008-02-21,43839.79,37734.72,32202.71
2008-02-22,43909.93,37851.7,32354.06
2008-02-25,44370.99,38646.59,33369.98
2008-02-26,44703.77,39226.29,34124.14
2008-02-27,44869.17,39520.48,34506.33
2008-02-28,44447.4,38773.55,33529.81
2008-02-29,43300.66,36776.71,30937.95
2008-03-03,43551.0,36855.48,30903.51
2008-03-04,43581.48,36910.76,30971.49
2008-03-05,43821.18,37320.47,31485.62
2008-03-06,42813.29,35603.73,29313.11
2008-03-07,42659.17,35347.39,28996.53
2008-03-10,41827.31,33968.84,27300.23
2008-03-11,43492.04,36676.15,30562.61
2008-03-12,43261.53,36291.05,30079.72
2008-03-13,43642.23,36929.78,30873.83
2008-03-14,42655.92,35260.55,28780.58
2008-03-17,41973.42,34128.69,27396.24
2008-03-18,43732.11,36988.67,30839.94
2008-03-19,42608.19,35087.45,28462.18
2008-03-20,43537.05,36617.27,30323.61
2008-03-24,44860.58,38843.6,33089.12
2008-03-25,45134.23,39321.37,33697.96
2008-03-26,44813.78,38759.08,32976.83
2008-03-27,43975.76,37305.61,31123.53
2008-03-28,43597.57,36663.95,30320.54
2008-03-31,43941.99,37246.91,31042.17
2008-04-01,46073.01,40517.53,35014.96
2008-04-02,46045.37,40472.97,34955.44
2008-04-03,46082.2,40537.72,35039.33
2008-04-04,46229.66,40801.22,35379.21
2008-04-07,46109.47,40589.05,35103.26
2008-04-08,45795.92,40037.04,34387.15
2008-04-09,45278.43,39128.2,33217.99
2008-04-10,45853.47,40125.97,34486.91
2008-04-11,44656.69,38027.38,31783.14
2008-04-14,44375.35,37548.24,31182.44
2008-04-15,44575.04,37886.17,31603.4
2008-04-16,45823.14,40011.58,34261.25
2008-04-17,45662.76,39731.5,33898.08
2008-04-18,46854.56,41805.49,36552.3
2008-04-21,46952.95,41981.07,36782.58
2008-04-22,46347.26,40897.96,35359.09
2008-04-23,46898.79,41871.33,36621.41
2008-04-24,47363.09,42696.19,37705.4
2008-04-25,47244.68,42486.98,37426.38
2008-04-28,47273.03,42537.97,37493.75
2008-04-29,47306.12,42597.52,37572.49
2008-04-30,47045.94,42128.95,36956.3
2008-05-01,48881.98,45028.96,40617.61
2008-05-02,48808.66,44893.87,40434.83
2008-05-05,48554.85,44426.97,39804.05
2008-05-06,48933.58,45120.04,40735.46
2008-05-07,48052.77,43491.2,38531.67
2008-05-08,48302.65,43947.86,39136.62
2008-05-09,48191.55,43741.31,38862.67
2008-05-12,49039.72,45276.62,40910.73
2008-05-13,49172.13,45516.59,41238.01
2008-05-14,49201.63,45575.76,41316.37
2008-05-15,49929.82,46929.36,43154.94
2008-05-16,49834.95,46746.34,42904.65
2008-05-19,49585.78,46274.2,42256.79
2008-05-20,49114.71,45399.62,41056.69
2008-05-21,48245.38,43797.01,38880.69
2008-05-22,48568.63,44379.51,39658.3
2008-05-23,48175.22,43660.56,38698.57
2008-05-27,48897.85,44966.01,40436.14
2008-05-28,49005.42,45163.86,40703.02
2008-05-29,49431.77,45949.72,41765.36
2008-05-30,49713.53,46473.54,42483.73
2008-06-02,49595.91,45813.3,41393.33
2008-06-03,49377.68,45405.56,40842.8
2008-06-04,49827.02,46236.48,41961.89
2008-06-05,50758.79,47965.72,44315.95
2008-06-06,49256.33,45130.95,40385.13
2008-06-09,48955.86,44580.35,39646.08
2008-06-10,48745.35,44196.96,39138.61
2008-06-11,47653.46,42212.52,36504.58
2008-06-12,47858.37,42575.55,36979.14
2008-06-13,48858.61,44350.95,39294.04
2008-06-16,49264.13,45082.74,40268.53
2008-06-17,48924.21,44460.59,39434.97
2008-06-18,48366.47,43446.89,38086.29
2008-06-19,49009.75,44602.58,39605.94
2008-06-20,47897.23,42573.16,36904.81
2008-06-23,47490.1,41853.68,35967.43
2008-06-24,47143.42,41242.61,35176.15
2008-06-25,47798.72,42393.28,36646.51
2008-06-26,46207.02,39574.13,32989.19
2008-06-27,46091.5,39380.21,32745.07
2008-06-30,45639.8,38608.36,31785.64
2008-07-01,46379.73,39519.0,32792.52
2008-07-02,45303.72,37685.32,30510.16
