date,A,B,C
2010-01-04,1016.0,1032.1,1048.1
2010-01-05,1019.15,1038.5,1057.85
2010-01-06,1019.66,1039.64,1059.54
2010-01-07,1023.74,1047.96,1072.25
2010-01-08,1026.71,1054.04,1081.48
2010-01-11,1028.45,1057.73,1087.1
2010-01-12,1018.78,1037.84,1056.55
2010-01-13,1027.24,1055.17,1082.97
2010-01-14,1029.71,1060.34,1090.87
2010-01-15,1018.59,1037.44,1055.42
2010-01-19,1031.32,1063.38,1095.0
2010-01-20,1020.39,1040.83,1060.18
2010-01-21,1001.1,1001.38,999.96
2010-01-22,978.98,957.02,933.56
2010-01-25,983.48,965.83,946.44
2010-01-26,979.35,957.71,934.52
2010-01-27,984.15,967.1,948.16
2010-01-28,972.53,944.28,914.5
2010-01-29,963.0,925.67,887.52
2010-02-01,1078.2,1054.91,1029.79
2010-02-02,1092.22,1082.23,1069.85
2010-02-03,1086.21,1070.43,1052.3
2010-02-04,1052.43,1003.74,954.02
2010-02-05,1055.48,1009.57,962.32
2010-02-08,1046.09,991.7,936.72
2010-02-09,1059.69,1017.58,973.35
2010-02-10,1057.36,1013.0,966.83
2010-02-11,1067.62,1032.65,994.86
2010-02-12,1064.73,1026.97,986.71
2010-02-16,1083.9,1063.94,1039.99
2010-02-17,1088.45,1072.99,1053.2
2010-02-18,1095.63,1087.15,1074.05
2010-02-19,1098.04,1091.93,1081.14
2010-02-22,1096.95,1089.64,1077.79
2010-02-23,1083.67,1063.27,1038.66
2010-02-24,1094.18,1083.9,1068.99
2010-02-25,1091.89,1079.35,1062.36
2010-02-26,1093.42,1082.37,1066.83
2010-03-01,1205.59,1206.37,1202.41
2010-03-02,1208.36,1212.04,1210.83
2010-03-03,1208.84,1213.13,1212.4
2010-03-04,1213.32,1222.23,1225.98
2010-03-05,1230.3,1256.45,1277.47
2010-03-08,1230.06,1255.95,1276.84
2010-03-09,1232.15,1260.22,1283.35
2010-03-10,1237.69,1271.56,1300.8
2010-03-11,1242.64,1281.86,1316.54
2010-03-12,1242.4,1281.35,1315.62
2010-03-15,1243.02,1282.5,1317.46
2010-03-16,1252.71,1302.51,1348.16
2010-03-17,1259.98,1317.62,1371.75
2010-03-18,1259.6,1316.7,1370.38
2010-03-19,1253.18,1303.27,1349.41
2010-03-22,1259.57,1316.56,1370.06
2010-03-23,1268.64,1335.39,1399.51
2010-03-24,1261.66,1320.7,1376.42
2010-03-25,1259.51,1316.21,1369.4
2010-03-26,1260.4,1318.18,1372.42
2010-03-29,1267.58,1333.21,1395.75
2010-03-30,1267.58,1333.34,1395.89
2010-03-31,1263.4,1324.68,1382.21
2010-04-01,1373.49,1445.76,1515.11
2010-04-05,1384.34,1468.75,1551.17
2010-04-06,1386.69,1473.74,1559.08
2010-04-07,1378.51,1456.35,1531.64
2010-04-08,1383.2,1466.11,1547.11
2010-04-09,1392.46,1485.76,1578.21
2010-04-12,1394.97,1490.96,1586.57
2010-04-13,1395.95,1493.04,1589.91
2010-04-14,1411.58,1526.34,1643.17
2010-04-15,1412.71,1528.93,1647.27
2010-04-16,1389.97,1479.55,1567.55
2010-04-19,1396.22,1492.86,1588.87
2010-04-20,1407.53,1516.9,1627.32
2010-04-21,1406.12,1513.87,1622.27
2010-04-22,1409.36,1520.68,1633.3
2010-04-23,1419.36,1542.27,1668.26
2010-04-26,1413.26,1529.01,1646.73
2010-04-27,1380.19,1457.45,1531.3
2010-04-28,1389.16,1476.25,1561.01
2010-04-29,1407.08,1514.49,1621.57
2010-04-30,1383.72,1464.05,1540.66
2010-05-03,1503.16,1605.03,1705.3
2010-05-04,1467.38,1528.47,1583.37
2010-05-05,1457.7,1508.3,1552.02
2010-05-06,1410.47,1410.71,1401.32
2010-05-07,1388.89,1367.54,1337.0
2010-05-10,1450.0,1487.75,1513.35
2010-05-11,1445.07,1477.63,1497.91
2010-05-12,1464.87,1518.27,1559.63
2010-05-13,1447.14,1481.37,1502.85
2010-05-14,1419.94,1425.67,1418.09
2010-05-17,1421.5,1428.81,1422.77
2010-05-18,1401.31,1388.23,1362.16
2010-05-19,1394.17,1373.93,1341.19
2010-05-20,1339.79,1266.77,1184.4
2010-05-21,1359.89,1304.77,1237.82
2010-05-24,1342.35,1271.11,1189.91
2010-05-25,1342.89,1272.0,1191.22
2010-05-26,1335.23,1257.62,1170.97
2010-05-27,1379.16,1340.37,1286.43
2010-05-28,1362.06,1307.27,1238.7
2010-06-01,1436.91,1359.0,1269.76
2010-06-02,1473.98,1429.26,1368.17
2010-06-03,1480.03,1440.83,1384.86
2010-06-04,1429.11,1341.7,1241.94
2010-06-07,1409.82,1305.34,1191.52
2010-06-08,1425.33,1334.06,1230.72
2010-06-09,1416.92,1318.19,1208.81
2010-06-10,1458.72,1395.96,1315.79
2010-06-11,1465.14,1408.24,1333.03
2010-06-14,1462.5,1403.17,1325.83
2010-06-15,1496.87,1469.12,1419.3
2010-06-16,1495.97,1467.51,1416.89
2010-06-17,1497.92,1471.32,1422.27
2010-06-18,1499.86,1475.15,1427.96
2010-06-21,1494.01,1463.79,1411.4
2010-06-22,1469.96,1416.8,1343.37
2010-06-23,1465.55,1408.3,1331.28
2010-06-24,1440.93,1360.98,1264.18
2010-06-25,1445.11,1368.74,1275.05
2010-06-28,1442.22,1363.13,1267.28
2010-06-29,1397.51,1278.61,1149.29
2010-06-30,1383.39,1252.79,1114.47
