date,A,B,C
1997-01-02,995.0,989.9,984.9
1997-01-03,1009.92,1019.5,1029.12
1997-01-06,1009.42,1018.48,1027.58
1997-01-07,1016.99,1033.65,1050.6
1997-01-08,1010.48,1020.42,1030.42
1997-01-09,1019.17,1037.97,1057.01
1997-01-10,1025.49,1050.74,1076.56
1997-01-13,1025.49,1050.74,1076.56
1997-01-14,1038.1,1076.59,1116.29
1997-01-15,1035.82,1071.96,1109.03
1997-01-16,1039.24,1079.04,1120.12
1997-01-17,1047.86,1097.06,1148.13
1997-01-20,1048.6,1098.59,1150.42
1997-01-21,1056.78,1115.62,1177.23
1997-01-22,1061.53,1125.66,1193.12
1997-01-23,1049.86,1100.78,1153.63
1997-01-24,1040.3,1080.86,1122.25
1997-01-27,1032.92,1065.4,1098.23
1997-01-28,1032.92,1065.4,1098.23
1997-01-29,1043.04,1086.28,1130.41
1997-01-30,1058.79,1119.09,1181.62
1997-01-31,1061.44,1124.8,1190.6
1997-02-03,1162.25,1226.63,1293.44
1997-02-04,1165.97,1234.48,1305.86
1997-02-05,1149.76,1200.17,1251.4
1997-02-06,1152.52,1205.93,1260.41
1997-02-07,1166.47,1234.99,1306.04
1997-02-10,1160.4,1222.02,1285.53
1997-02-11,1166.55,1234.98,1305.97
1997-02-12,1186.03,1276.22,1371.4
1997-02-13,1199.43,1304.94,1417.76
1997-02-14,1194.52,1294.24,1400.32
1997-02-18,1206.1,1319.22,1440.93
1997-02-19,1200.43,1306.95,1420.75
1997-02-20,1186.15,1275.71,1369.89
1997-02-21,1184.61,1272.4,1364.69
1997-02-24,1197.16,1299.37,1408.08
1997-02-25,1199.8,1304.96,1417.24
1997-02-26,1190.44,1284.6,1383.93
1997-02-27,1174.73,1250.82,1329.27
1997-02-28,1168.5,1237.43,1308.0
1997-03-03,1275.73,1352.68,1431.93
1997-03-04,1268.71,1337.8,1408.45
1997-03-05,1286.48,1375.12,1467.46
1997-03-06,1280.94,1363.3,1448.68
1997-03-07,1291.19,1385.25,1483.59
1997-03-10,1305.14,1415.17,1531.51
1997-03-11,1301.48,1407.1,1518.5
1997-03-12,1290.16,1382.48,1478.71
1997-03-13,1266.55,1331.88,1397.68
1997-03-14,1272.37,1344.0,1416.83
1997-03-17,1276.45,1352.6,1430.43
1997-03-18,1266.75,1332.04,1397.81
1997-03-19,1260.54,1318.85,1377.13
1997-03-20,1255.5,1308.43,1360.74
1997-03-21,1257.88,1313.28,1368.36
1997-03-24,1268.83,1336.0,1403.94
1997-03-25,1265.91,1329.85,1394.25
1997-03-26,1268.19,1334.64,1401.78
1997-03-27,1241.55,1278.58,1313.32
1997-03-31,1214.61,1223.22,1227.96
1997-04-01,1318.95,1332.09,1341.24
1997-04-02,1302.46,1298.65,1290.81
1997-04-03,1302.85,1299.43,1291.84
1997-04-04,1316.01,1325.68,1330.98
1997-04-07,1323.38,1340.53,1353.21
1997-04-08,1330.26,1354.6,1374.46
1997-04-09,1320.69,1335.09,1344.77
1997-04-10,1316.72,1327.22,1332.8
1997-04-11,1280.78,1254.75,1223.78
1997-04-14,1291.28,1275.46,1254.0
1997-04-15,1310.39,1313.21,1309.56
1997-04-16,1325.72,1343.81,1355.39
1997-04-17,1322.67,1337.62,1346.04
1997-04-18,1330.61,1353.68,1370.27
1997-04-21,1320.23,1332.56,1338.2
1997-04-22,1344.92,1382.53,1413.41
1997-04-23,1343.17,1379.07,1408.04
1997-04-24,1338.87,1370.25,1394.66
1997-04-25,1328.83,1349.56,1363.14
1997-04-28,1341.99,1376.28,1403.76
1997-04-29,1378.62,1451.42,1518.73
1997-04-30,1391.31,1478.13,1560.5
1997-05-01,1486.09,1567.08,1643.06
1997-05-02,1512.98,1623.81,1732.12
1997-05-05,1545.21,1692.98,1842.8
1997-05-06,1540.58,1682.66,1826.03
1997-05-07,1517.93,1633.36,1745.68
1997-05-08,1526.58,1651.98,1775.54
1997-05-09,1534.98,1670.15,1804.83
1997-05-12,1558.92,1722.26,1889.3
1997-05-13,1550.5,1703.66,1858.69
1997-05-14,1555.93,1715.58,1878.21
1997-05-15,1566.82,1739.6,1917.65
1997-05-16,1544.26,1689.5,1834.81
1997-05-19,1550.75,1703.86,1858.11
1997-05-20,1566.41,1738.11,1914.22
1997-05-21,1562.18,1728.55,1898.53
1997-05-22,1555.31,1713.34,1873.47
1997-05-23,1576.46,1759.94,1949.9
1997-05-27,1581.5,1771.03,1968.43
1997-05-28,1576.92,1760.58,1951.11
