date,A,B,C
1988-01-04,10356.0,10712.0,11068.0
1988-01-05,10514.45,11038.72,11574.91
1988-01-06,10636.41,11293.71,11976.56
1988-01-07,10798.09,11635.91,12521.5
1988-01-08,10125.37,10186.08,10181.23
1988-01-11,10169.92,10274.69,10314.6
1988-01-12,9967.54,9865.76,9698.82
1988-01-13,9955.58,9843.07,9664.88
1988-01-14,9987.43,9905.08,9756.69
1988-01-15,10230.13,10386.47,10467.96
1988-01-18,10180.0,10283.64,10313.03
1988-01-19,10114.85,10152.01,10115.02
1988-01-20,9759.82,9440.36,9050.92
1988-01-21,9790.07,9499.83,9136.0
1988-01-22,9880.14,9673.68,9387.24
1988-01-25,10054.03,10013.22,9881.95
1988-01-26,9936.4,9779.91,9536.08
1988-01-27,9949.32,9805.34,9573.27
1988-01-28,10091.59,10086.76,9984.92
1988-01-29,10185.44,10274.37,10264.5
1988-02-01,10651.25,10705.41,10661.16
1988-02-02,10674.68,10752.52,10731.52
1988-02-03,10514.56,10428.87,10247.53
1988-02-04,10568.19,10535.24,10404.32
1988-02-05,10610.46,10619.52,10529.17
1988-02-08,10601.97,10602.53,10502.85
1988-02-09,10673.01,10743.55,10712.9
1988-02-10,10895.0,11191.55,11382.46
1988-02-11,10942.94,11291.16,11533.85
1988-02-12,11008.6,11426.65,11741.45
1988-02-16,11116.48,11649.47,12085.48
1988-02-17,11134.27,11687.91,12144.7
1988-02-18,11129.82,11679.73,12131.34
1988-02-19,11218.86,11865.44,12421.28
1988-02-22,11428.65,12310.39,13119.35
1988-02-23,11500.65,12466.74,13368.62
1988-02-24,11580.0,12640.02,13646.69
1988-02-25,11466.52,12392.28,13245.48
1988-02-26,11457.35,12373.69,13215.01
1988-02-29,11591.4,12662.0,13677.54
1988-03-01,12090.19,13160.68,14174.7
1988-03-02,12264.29,13539.71,14788.47
1988-03-03,12361.17,13753.64,15137.47
1988-03-04,12422.98,13892.55,15366.05
1988-03-07,12498.76,14062.04,15647.25
1988-03-08,12580.0,14244.84,15952.37
1988-03-09,12693.22,14499.83,16381.49
1988-03-10,12497.75,14051.78,15623.03
1988-03-11,12459.0,13964.66,15479.29
1988-03-14,12551.2,14171.34,15824.48
1988-03-15,12488.44,14029.62,15585.53
1988-03-16,12635.81,14362.13,16138.82
1988-03-17,12692.67,14492.82,16358.31
1988-03-18,12677.44,14459.49,16301.05
1988-03-21,12527.84,14119.69,15725.63
1988-03-22,12605.52,14294.77,16018.12
1988-03-23,12552.57,14174.7,15814.69
1988-03-24,12238.76,13464.55,14627.01
1988-03-25,12106.58,13175.06,14154.56
1988-03-28,12104.16,13168.47,14144.65
1988-03-29,12161.05,13293.57,14345.5
1988-03-30,12054.03,13059.6,13966.78
1988-03-31,12133.59,13230.68,14241.93
1988-04-04,12498.41,13436.85,14270.18
1988-04-05,12607.14,13670.65,14642.64
1988-04-06,12876.94,14255.75,15582.69
1988-04-07,12929.73,14374.08,15775.92
1988-04-08,13046.1,14632.81,16203.45
1988-04-11,13119.16,14798.16,16477.28
1988-04-12,13130.97,14824.8,16521.77
1988-04-13,13151.98,14870.75,16599.43
1988-04-14,12633.79,13698.94,14635.71
1988-04-15,12623.68,13677.02,14600.59
1988-04-18,12653.98,13744.04,14707.17
1988-04-19,12712.19,13870.48,14910.13
1988-04-20,12609.22,13645.78,14547.81
1988-04-21,12546.17,13507.96,14328.14
1988-04-22,12637.76,13703.82,14640.5
1988-04-25,12716.11,13875.12,14914.27
1988-04-26,12887.78,14248.36,15516.81
1988-04-27,12921.29,14322.45,15637.84
1988-04-28,12886.4,14245.11,15511.17
1988-04-29,12827.12,14114.06,15298.67
1988-05-02,13389.76,14751.43,16023.01
1988-05-03,13559.81,15127.59,16635.09
1988-05-04,13531.33,15065.57,16531.95
1988-05-05,13459.62,14905.87,16267.44
1988-05-06,13421.93,14822.4,16130.8
1988-05-09,13251.47,14445.91,15516.21
