date,A,B,C
1985-01-02,988.8,977.6,966.5
1985-01-03,984.05,968.12,952.49
1985-01-04,978.74,957.66,937.06
1985-01-07,982.07,964.17,946.71
1985-01-08,980.59,961.28,942.35
1985-01-09,987.75,975.22,962.9
1985-01-10,1006.42,1012.18,1017.59
1985-01-11,1004.01,1007.32,1010.36
1985-01-14,1019.57,1038.55,1057.35
1985-01-15,1021.4,1042.18,1062.95
1985-01-16,1023.65,1046.77,1070.07
1985-01-17,1020.89,1041.12,1061.4
1985-01-18,1024.46,1048.3,1072.44
1985-01-21,1047.82,1096.1,1145.9
1985-01-22,1049.28,1099.28,1150.83
1985-01-23,1060.2,1122.04,1186.62
1985-01-24,1056.7,1114.52,1174.76
1985-01-25,1060.5,1122.54,1187.56
1985-01-28,1060.82,1123.22,1188.51
1985-01-29,1071.43,1145.79,1224.29
1985-01-30,1072.71,1148.43,1228.57
1985-01-31,1074.11,1151.53,1233.48
1985-02-01,1167.53,1237.64,1311.22
1985-02-04,1178.74,1261.52,1349.11
1985-02-05,1180.39,1265.18,1354.91
1985-02-06,1179.21,1262.65,1350.85
1985-02-07,1188.29,1282.1,1382.05
1985-02-08,1190.67,1287.35,1390.48
1985-02-11,1179.71,1263.67,1351.96
1985-02-12,1180.07,1264.43,1353.05
1985-02-13,1198.36,1303.5,1415.83
1985-02-14,1192.25,1290.07,1394.02
1985-02-15,1187.0,1278.59,1375.48
1985-02-19,1185.22,1274.75,1369.29
1985-02-20,1184.27,1272.59,1365.87
1985-02-21,1177.76,1258.71,1343.47
1985-02-22,1172.34,1247.13,1324.93
1985-02-25,1171.52,1245.39,1322.02
1985-02-26,1184.17,1272.29,1364.98
1985-02-27,1181.21,1265.8,1354.61
1985-02-28,1184.28,1272.38,1365.17
1985-03-01,1298.8,1403.4,1514.84
1985-03-04,1290.48,1385.43,1485.76
1985-03-05,1291.65,1388.07,1489.92
1985-03-06,1280.41,1364.05,1451.18
1985-03-07,1272.34,1346.87,1423.75
1985-03-08,1269.42,1340.67,1413.93
1985-03-11,1267.26,1335.98,1406.58
1985-03-12,1273.47,1348.94,1427.11
1985-03-13,1263.02,1326.81,1392.15
1985-03-14,1260.5,1321.64,1383.93
1985-03-15,1251.17,1302.21,1353.35
1985-03-18,1253.67,1307.42,1361.33
1985-03-19,1272.48,1346.77,1422.73
1985-03-20,1269.17,1339.91,1411.77
1985-03-21,1271.07,1343.93,1418.13
1985-03-22,1268.91,1339.22,1410.75
1985-03-25,1261.3,1323.15,1385.5
1985-03-26,1264.58,1330.03,1396.31
1985-03-27,1272.42,1346.52,1422.42
1985-03-28,1272.42,1346.52,1422.42
1985-03-29,1280.31,1363.36,1449.02
1985-04-01,1385.0,1473.31,1564.66
1985-04-02,1379.32,1461.22,1545.57
1985-04-03,1368.43,1438.28,1509.1
1985-04-04,1367.88,1436.99,1507.14
1985-04-08,1360.22,1420.89,1481.82
1985-04-09,1361.58,1423.74,1486.26
1985-04-10,1370.84,1443.1,1516.58
1985-04-11,1376.73,1455.51,1536.15
1985-04-12,1379.35,1461.19,1545.06
1985-04-15,1382.24,1467.32,1554.79
1985-04-16,1384.32,1471.87,1561.94
1985-04-17,1387.92,1479.67,1574.28
1985-04-18,1381.53,1466.06,1552.4
1985-04-19,1383.61,1470.46,1559.38
1985-04-22,1380.42,1463.84,1548.78
1985-04-23,1389.4,1483.02,1579.14
1985-04-24,1392.31,1489.25,1589.09
1985-04-25,1401.22,1508.31,1619.75
1985-04-26,1391.7,1487.8,1586.71
1985-04-29,1379.87,1462.5,1546.25
1985-04-30,1373.8,1449.49,1525.69
1985-05-01,1461.86,1524.39,1586.02
1985-05-02,1467.12,1535.36,1603.15
1985-05-03,1475.92,1553.79,1631.84
1985-05-06,1475.18,1552.23,1629.4
1985-05-07,1481.53,1565.58,1650.25
1985-05-08,1480.34,1563.23,1646.46
1985-05-09,1491.0,1585.74,1682.02
1985-05-10,1510.38,1626.81,1747.45
1985-05-13,1513.1,1632.67,1756.89
1985-05-14,1507.05,1619.61,1735.8
1985-05-15,1512.48,1631.43,1754.72
1985-05-16,1521.7,1651.17,1786.66
1985-05-17,1536.16,1682.54,1837.4
1985-05-20,1555.05,1723.77,1905.02
1985-05-21,1554.43,1722.39,1902.54
1985-05-22,1545.57,1702.75,1870.01
1985-05-23,1537.69,1685.38,1841.4
1985-05-24,1543.38,1697.86,1861.65
1985-05-28,1539.83,1690.05,1848.81
1985-05-29,1538.29,1686.83,1843.45
1985-05-30,1538.9,1688.02,1845.47
1985-05-31,1553.68,1720.43,1898.62
1985-06-03,1651.69,1816.06,1991.43
1985-06-04,1657.97,1829.86,2014.13
1985-06-05,1658.96,1832.24,2017.96
1985-06-06,1666.76,1849.64,2046.61
1985-06-07,1654.76,1823.01,2002.2
1985-06-10,1653.27,1819.73,1996.79
1985-06-11,1649.14,1810.63,1982.02
1985-06-12,1636.6,1783.29,1937.03
1985-06-13,1616.64,1739.95,1866.33
1985-06-14,1632.16,1773.19,1919.89
1985-06-17,1627.26,1762.37,1902.42
1985-06-18,1634.26,1777.7,1927.15
1985-06-19,1628.05,1764.19,1905.18
1985-06-20,1628.86,1766.13,1908.23
1985-06-21,1653.95,1820.53,1996.58
1985-06-24,1649.98,1811.61,1982.0
1985-06-25,1655.09,1822.84,2000.63
1985-06-26,1657.91,1829.04,2010.84
1985-06-27,1668.18,1851.54,2048.04
1985-06-28,1673.52,1863.57,2067.9
1985-07-01,1778.84,1975.35,2187.63
1985-07-02,1774.93,1966.66,2173.41
1985-07-03,1769.78,1955.26,2154.5
1985-07-05,1779.69,1977.15,2190.7
1985-07-08,1774.18,1965.09,2170.55
1985-07-09,1766.02,1947.01,2140.59
1985-07-10,1778.2,1973.88,2184.9
1985-07-11,1783.54,1985.53,2204.35
1985-07-12,1786.75,1992.68,2216.25
1985-07-15,1781.56,1980.92,2196.75
1985-07-16,1800.09,2022.12,2265.07
1985-07-17,1808.73,2041.54,2297.46
1985-07-18,1796.98,2015.0,2252.66
1985-07-19,1803.98,2030.51,2278.79
1985-07-22,1796.77,2014.27,2251.44
1985-07-23,1780.06,1977.0,2188.85
1985-07-24,1771.16,1957.04,2155.8
1985-07-25,1775.59,1966.82,2171.97
1985-07-26,1778.78,1973.7,2183.48
1985-07-29,1752.81,1916.27,2088.06
1985-07-30,1755.79,1922.98,2098.92
1985-07-31,1764.92,1942.98,2131.66
1985-08-01,1876.48,2068.51,2273.4
1985-08-02,1870.29,2054.86,2251.12
1985-08-05,1861.88,2036.37,2220.73
1985-08-06,1835.62,1978.94,2126.79
1985-08-07,1833.24,1973.6,2118.28
1985-08-08,1845.7,2000.24,2161.28
1985-08-09,1839.61,1986.84,2139.67
1985-08-12,1832.81,1972.34,2116.13
1985-08-13,1829.51,1965.43,2104.92
1985-08-14,1830.6,1967.79,2108.71
1985-08-15,1829.14,1964.64,2103.65
1985-08-16,1817.8,1940.28,2064.52
1985-08-19,1820.53,1946.1,2073.81
1985-08-20,1837.09,1981.52,2130.63
1985-08-21,1847.56,2004.31,2167.28
1985-08-22,1830.01,1966.23,2105.51
1985-08-23,1828.18,1962.29,2099.19
1985-08-26,1829.46,1965.24,2103.81
1985-08-27,1837.15,1981.75,2130.53
1985-08-28,1844.31,1997.2,2155.25
1985-08-29,1845.23,1999.4,2158.69
1985-08-30,1842.28,1993.0,2148.33
1985-09-03,1934.9,2077.1,2222.48
1985-09-04,1929.29,2065.26,2203.36
1985-09-05,1928.32,2062.98,2199.84
1985-09-06,1938.35,2084.44,2233.93
1985-09-09,1938.54,2084.65,2234.38
1985-09-10,1924.59,2054.84,2186.34
1985-09-11,1905.34,2013.74,2120.75
1985-09-12,1891.62,1984.54,2074.73
1985-09-13,1883.68,1967.67,2048.38
1985-09-16,1883.3,1967.08,2047.36
1985-09-17,1867.67,1934.43,1996.38
1985-09-18,1871.22,1941.97,2007.96
1985-09-19,1888.43,1977.9,2063.58
1985-09-20,1874.65,1949.02,2018.39
1985-09-23,1897.89,1997.16,2093.27
1985-09-24,1880.62,1960.82,2036.12
1985-09-25,1860.5,1918.66,1970.56
1985-09-26,1867.01,1932.09,1991.25
1985-09-30,1875.23,1948.9,2017.34
1985-10-01,2007.62,2116.1,2221.72
1985-10-02,1996.58,2093.04,2185.28
1985-10-03,1999.77,2099.94,2195.99
1985-10-04,1987.37,2073.9,2155.15
1985-10-07,1972.67,2043.42,2107.52
1985-10-08,1972.67,2043.42,2107.52
