date,A,B,C
1953-01-02,998.9,997.7,996.6
1953-01-05,1003.4,1006.68,1010.15
1953-01-06,996.57,993.09,989.65
1953-01-07,992.39,984.85,977.28
1953-01-08,990.9,981.89,972.78
1953-01-09,981.48,963.24,945.06
1953-01-12,973.24,946.96,921.15
1953-01-13,979.27,958.7,938.28
1953-01-14,981.53,963.11,944.75
1953-01-15,983.39,966.77,950.23
1953-01-16,979.26,958.65,938.26
1953-01-19,978.87,957.88,937.14
1953-01-20,983.76,967.46,951.19
1953-01-21,981.89,963.78,945.77
1953-01-22,982.97,966.0,948.99
1953-01-23,981.11,962.33,943.58
1953-01-26,979.24,958.67,938.1
1953-01-27,980.42,960.88,941.39
1953-01-28,983.46,966.74,950.05
1953-01-29,986.11,971.96,957.65
1953-01-30,992.92,985.28,977.38
1953-02-02,1098.27,1096.02,1093.32
1953-02-03,1099.48,1098.54,1097.04
1953-02-04,1094.53,1088.65,1082.12
1953-02-05,1083.37,1066.45,1048.9
1953-02-06,1098.32,1095.77,1092.22
1953-02-09,1064.38,1027.94,990.86
1953-02-10,1061.51,1022.39,982.73
1953-02-11,1062.36,1024.03,985.0
1953-02-13,1066.5,1032.02,996.52
1953-02-16,1062.77,1024.79,986.06
1953-02-17,1056.6,1012.8,968.8
1953-02-18,1055.76,1011.18,966.48
1953-02-19,1059.45,1018.36,976.72
1953-02-20,1061.89,1023.15,983.56
1953-02-24,1066.88,1032.77,997.33
1953-02-25,1073.49,1045.57,1015.88
1953-02-26,1075.1,1048.81,1020.55
1953-02-27,1073.06,1044.72,1014.63
1953-03-02,1174.47,1147.36,1118.53
1953-03-03,1177.64,1153.55,1127.59
1953-03-04,1167.63,1134.06,1098.95
1953-03-05,1168.1,1134.96,1100.27
1953-03-06,1170.32,1139.39,1106.65
1953-03-09,1169.85,1138.48,1105.32
1953-03-10,1173.48,1145.54,1115.6
1953-03-11,1182.98,1164.09,1142.71
1953-03-12,1183.45,1165.03,1143.97
1953-03-13,1185.7,1169.45,1150.49
1953-03-16,1187.48,1173.08,1155.78
1953-03-17,1192.47,1182.93,1170.34
1953-03-18,1188.41,1174.89,1158.29
1953-03-19,1187.46,1173.13,1155.63
1953-03-20,1185.68,1169.49,1150.31
1953-03-23,1178.45,1155.22,1129.26
1953-03-24,1185.28,1168.51,1148.8
1953-03-25,1182.08,1162.31,1139.61
1953-03-26,1175.35,1148.95,1120.0
1953-03-27,1177.11,1152.51,1125.16
1953-03-30,1159.92,1118.86,1075.76
1953-03-31,1145.42,1090.88,1035.42
1953-04-01,1243.43,1187.07,1130.08
1953-04-02,1242.44,1185.17,1127.37
1953-04-06,1211.87,1126.98,1044.28
1953-04-07,1216.84,1136.11,1057.03
1953-04-08,1227.67,1156.33,1085.25
1953-04-09,1225.22,1151.71,1078.74
1953-04-10,1222.28,1146.18,1070.97
1953-04-13,1219.83,1141.59,1064.54
1953-04-14,1224.22,1149.93,1076.15
1953-04-15,1229.12,1159.13,1089.17
1953-04-16,1226.66,1154.49,1082.63
1953-04-17,1212.43,1127.59,1044.85
1953-04-20,1217.89,1137.63,1058.85
1953-04-21,1214.97,1132.05,1051.12
1953-04-22,1204.64,1112.81,1024.32
1953-04-23,1191.39,1088.21,990.41
1953-04-24,1191.86,1089.09,991.6
1953-04-27,1198.78,1101.72,1008.85
1953-04-28,1207.65,1118.02,1031.25
1953-04-29,1215.5,1132.67,1051.46
1953-04-30,1212.58,1127.12,1043.79
1953-05-01,1318.49,1238.04,1159.11
1953-05-04,1332.86,1265.03,1197.13
1953-05-05,1334.46,1268.07,1201.44
1953-05-06,1332.86,1265.02,1197.12
1953-05-07,1327.52,1254.9,1182.75
1953-05-08,1327.52,1254.9,1182.75
1953-05-11,1328.06,1255.91,1184.17
1953-05-12,1319.02,1238.83,1159.9
1953-05-13,1317.44,1235.85,1155.72
1953-05-14,1324.95,1249.82,1175.37
1953-05-15,1324.42,1248.82,1173.96
1953-05-18,1319.65,1239.83,1161.16
1953-05-19,1317.01,1234.87,1154.08
1953-05-20,1329.26,1257.84,1186.28
1953-05-21,1336.17,1270.92,1204.78
1953-05-22,1334.57,1267.87,1200.45
1953-05-25,1332.44,1263.81,1194.68
1953-05-26,1326.04,1251.68,1177.48
1953-05-27,1313.84,1228.52,1144.86
1953-05-28,1304.25,1210.59,1119.79
1953-05-29,1308.55,1218.45,1130.77
1953-06-01,1386.16,1276.53,1172.06
1953-06-02,1390.18,1283.93,1182.26
1953-06-03,1387.81,1279.69,1176.34
1953-06-04,1379.21,1263.83,1154.46
1953-06-05,1382.66,1270.15,1163.12
1953-06-08,1378.09,1261.76,1151.49
1953-06-09,1354.53,1218.61,1092.53
1953-06-10,1351.14,1212.4,1084.23
1953-06-11,1363.17,1233.98,1113.29
1953-06-12,1367.12,1241.26,1123.09
1953-06-15,1355.64,1220.4,1094.78
1953-06-16,1351.57,1213.2,1085.04
1953-06-17,1368.74,1244.14,1126.49
1953-06-18,1368.19,1243.14,1125.02
1953-06-19,1368.19,1243.14,1125.02
1953-06-22,1375.03,1255.7,1142.01
1953-06-23,1384.24,1272.53,1164.85
1953-06-24,1382.58,1269.35,1160.54
1953-06-25,1388.39,1279.88,1175.05
1953-06-26,1389.5,1282.06,1177.99
1953-06-29,1385.47,1274.62,1167.74
1953-06-30,1385.47,1274.62,1167.74
1953-07-01,1491.56,1386.03,1283.46
1953-07-02,1495.88,1394.07,1294.62
1953-07-03,1499.03,1399.78,1302.65
1953-07-06,1500.23,1402.02,1305.91
1953-07-07,1508.18,1417.03,1326.8
1953-07-08,1507.57,1415.89,1325.21
1953-07-09,1503.2,1407.82,1313.81
1953-07-10,1502.0,1405.57,1310.53
1953-07-13,1487.28,1377.88,1271.87
1953-07-14,1481.78,1367.68,1257.62
1953-07-15,1486.07,1375.62,1268.56
1953-07-16,1487.86,1379.05,1273.26
1953-07-17,1498.27,1398.5,1300.12
1953-07-20,1490.33,1383.54,1279.32
1953-07-21,1486.6,1376.62,1269.86
1953-07-22,1488.39,1380.06,1274.55
1953-07-23,1490.92,1384.61,1280.93
1953-07-24,1490.92,1384.61,1280.93
1953-07-27,1481.08,1366.34,1255.56
1953-07-28,1483.6,1370.85,1261.84
1953-07-29,1492.8,1387.84,1285.44
1953-07-30,1506.98,1414.21,1321.94
1953-07-31,1522.95,1444.19,1363.98
1953-08-03,1628.79,1555.47,1479.94
1953-08-04,1624.88,1548.0,1469.28
1953-08-05,1618.38,1535.46,1451.51
