date,A,B,C
2009-01-02,51750.0,53500.0,55250.0
2009-01-05,51615.45,53227.15,54824.57
2009-01-06,52389.68,54818.64,57286.2
2009-01-07,50697.5,51282.84,51740.89
2009-01-08,51265.31,52436.7,53484.56
2009-01-09,49824.75,49489.76,48975.81
2009-01-12,48783.41,47426.04,45909.93
2009-01-13,49027.33,47900.3,46598.58
2009-01-14,47228.03,44379.63,41463.41
2009-01-15,47931.73,45702.14,43316.83
2009-01-16,48487.73,46757.86,44819.92
2009-01-20,45685.14,41347.97,37043.67
2009-01-21,47786.66,45147.85,42151.99
2009-01-22,46467.75,42655.69,38661.8
2009-01-23,46844.14,43342.45,39597.42
2009-01-26,47228.26,44057.6,40575.47
2009-01-27,47719.43,44969.59,41837.37
2009-01-28,49413.47,48162.43,46293.05
2009-01-29,47812.48,45041.51,41793.37
2009-01-30,46817.98,43163.28,39181.28
2009-02-02,47895.26,44728.66,41133.62
2009-02-03,48594.53,46039.21,42939.38
2009-02-04,48555.65,45965.55,42832.03
2009-02-05,49555.9,47859.33,45479.05
2009-02-06,51012.84,50673.46,49490.31
2009-02-09,51007.74,50663.32,49475.46
2009-02-10,48865.41,46407.6,43241.55
2009-02-11,49051.1,46760.3,43734.51
2009-02-12,49409.18,47443.0,44696.66
2009-02-13,49172.01,46992.29,44057.5
2009-02-17,47131.37,43091.93,38572.34
2009-02-18,47046.54,42932.49,38360.19
2009-02-19,46242.04,41459.91,36388.48
2009-02-20,46191.17,41368.69,36268.4
2009-02-23,44477.48,38295.0,32228.1
2009-02-24,46212.1,41282.01,35998.79
2009-02-25,45685.29,40344.91,34771.23
2009-02-26,44597.98,38424.49,32285.09
2009-02-27,44160.92,37671.37,31335.9
2009-03-02,42878.95,35125.3,28025.15
2009-03-03,42818.91,35026.95,27907.44
2009-03-04,43880.82,36764.28,29980.96
2009-03-05,42125.59,33823.14,26383.25
2009-03-06,41940.24,33525.5,26032.35
2009-03-09,41122.4,32218.0,24509.46
2009-03-10,44029.76,36770.4,29705.46
2009-03-11,44461.25,37494.78,30581.77
2009-03-12,46226.36,40471.87,34224.06
2009-03-13,46402.02,40779.45,34614.22
2009-03-16,45511.1,39213.52,32620.44
2009-03-17,47395.26,42456.48,36668.64
2009-03-18,48338.43,44146.25,38857.75
2009-03-19,48087.07,43687.13,38251.57
2009-03-20,47235.93,42144.97,36224.24
2009-03-23,50429.08,47842.97,43570.51
2009-03-24,49158.26,45426.9,40272.23
2009-03-25,49561.36,46171.9,41262.92
2009-03-26,51444.69,49676.35,45962.77
2009-03-27,50091.7,47058.41,42331.71
2009-03-30,48684.12,44413.72,38763.15
2009-03-31,49550.7,45999.29,40836.98
2009-04-01,50806.46,47898.92,43205.41
2009-04-02,52478.0,51050.67,47469.78
2009-04-03,53107.73,52275.89,49178.69
