Nasdaq-composite 3x, 1971-2025
Date, Close-price
1985-10-01,1173.413118
1985-10-02,1165.667267
1985-10-03,1168.901201
1985-10-04,1157.063070
1985-10-07,1130.329245
1985-10-08,1113.879969
1985-10-09,1129.927562
1985-10-10,1143.692312
1985-10-11,1172.426860
1985-10-14,1203.636093
1985-10-15,1212.782457
1985-10-16,1234.614839
1985-10-17,1254.898905
1985-10-18,1256.596773
1985-10-21,1247.838331
1985-10-22,1258.637808
1985-10-23,1275.257375
1985-10-24,1285.422120
1985-10-25,1270.956808
1985-10-28,1266.873800
1985-10-29,1292.370742
1985-10-30,1307.553168
1985-10-31,1311.311276
1985-11-01,1332.423863
1985-11-04,1334.054792
1985-11-05,1347.928998
1985-11-06,1368.336255
1985-11-07,1378.434848
1985-11-08,1413.883890
1985-11-11,1446.259673
1985-11-12,1476.399053
1985-11-13,1468.250994
1985-11-14,1487.966196
1985-11-15,1502.006833
1985-11-18,1500.976616
1985-11-19,1512.009603
1985-11-20,1514.374813
1985-11-21,1547.818223
1985-11-22,1570.790013
1985-11-25,1555.476327
1985-11-26,1566.171199
1985-11-27,1604.152742
1985-11-29,1618.605031
1985-12-02,1603.138188
1985-12-03,1606.058108
1985-12-04,1660.526835
1985-12-05,1684.280108
1985-12-06,1658.872193
1985-12-09,1663.430829
1985-12-10,1669.887595
1985-12-11,1694.676181
1985-12-12,1722.100534
1985-12-13,1777.054332
1985-12-16,1796.306348
1985-12-17,1764.651669
1985-12-18,1752.041165
1985-12-19,1755.137988
1985-12-20,1762.481207
1985-12-23,1737.281085
1985-12-24,1717.670630
1985-12-26,1716.383865
1985-12-27,1755.932127
1985-12-30,1762.134335
1985-12-31,1791.582314
1986-01-02,1792.574788
1986-01-03,1804.654356
1986-01-06,1809.142168
1986-01-07,1871.576137
1986-01-08,1843.480358
1986-01-09,1757.849462
1986-01-10,1776.298147
1986-01-13,1777.120152
1986-01-14,1786.987256
1986-01-15,1843.107426
1986-01-16,1873.770659
1986-01-17,1885.864631
1986-01-20,1865.165282
1986-01-21,1848.353832
1986-01-22,1818.646940
1986-01-23,1817.478143
1986-01-24,1853.528400
1986-01-27,1874.664880
1986-01-28,1917.939483
1986-01-29,1953.918146
1986-01-30,1946.913181
1986-01-31,1972.245415
1986-02-03,2002.730430
1986-02-04,2009.495209
1986-02-05,2026.802037
1986-02-06,2061.075537
1986-02-07,2087.204914
1986-02-10,2120.873444
1986-02-11,2136.963084
1986-02-12,2162.241590
1986-02-13,2192.401947
1986-02-14,2236.454176
1986-02-18,2277.644118
1986-02-19,2272.408303
1986-02-20,2292.157712
1986-02-21,2341.621737
1986-02-24,2338.461387
1986-02-25,2326.423399
1986-02-26,2334.093359
1986-02-27,2389.083539
1986-02-28,2418.508380
1986-03-03,2423.553526
1986-03-04,2448.410140
1986-03-05,2424.604928
1986-03-06,2458.160209
1986-03-07,2473.255965
1986-03-10,2507.872263
1986-03-11,2578.781519
1986-03-12,2627.849688
1986-03-13,2641.924027
1986-03-14,2673.597155
1986-03-17,2634.337707
1986-03-18,2666.589673
1986-03-19,2670.250204
1986-03-20,2692.233485
1986-03-21,2689.633061
1986-03-24,2648.053076
1986-03-25,2618.262747
1986-03-26,2646.339872
1986-03-27,2704.393685
1986-03-31,2735.037346
1986-04-01,2722.556257
1986-04-02,2722.119658
1986-04-03,2730.414145
1986-04-04,2680.546230
1986-04-07,2612.277745
1986-04-08,2697.638434
1986-04-09,2720.848436
1986-04-10,2786.513556
1986-04-11,2825.078661
1986-04-14,2868.247766
1986-04-15,2887.904647
1986-04-16,3022.498511
1986-04-17,3076.766877
1986-04-18,3079.133864
1986-04-21,3102.342226
1986-04-22,3089.013832
1986-04-23,3055.076449
1986-04-24,3113.264642
1986-04-25,3132.825919
1986-04-28,3111.026931
1986-04-29,3057.378944
1986-04-30,2917.385900
1986-05-01,2881.531376
1986-05-02,2915.731961
1986-05-05,2980.106648
1986-05-06,2986.591854
1986-05-07,2964.556577
1986-05-08,3012.333538
1986-05-09,3051.989968
1986-05-12,3027.752885
1986-05-13,2994.750090
1986-05-14,3010.550251
1986-05-15,2973.476040
1986-05-16,2948.501154
1986-05-19,2927.115763
1986-05-20,2962.356486
1986-05-21,2980.117707
1986-05-22,3062.793684
1986-05-23,3116.798592
1986-05-27,3187.897006
1986-05-28,3242.873275
1986-05-29,3262.714603
1986-05-30,3316.578048
1986-06-02,3296.437892
1986-06-03,3299.657150
1986-06-04,3289.001904
1986-06-05,3313.233619
1986-06-06,3318.700044
1986-06-09,3181.391680
1986-06-10,3135.451588
1986-06-11,3197.948306
1986-06-12,3224.393003
1986-06-13,3299.040389
1986-06-16,3273.033789
1986-06-17,3217.352630
1986-06-18,3192.021702
1986-06-19,3220.126741
1986-06-20,3231.824476
1986-06-23,3230.603015
1986-06-24,3281.647243
1986-06-25,3363.087902
1986-06-26,3379.392465
1986-06-27,3396.001289
1986-06-30,3445.990751
1986-07-01,3499.527635
1986-07-02,3547.692180
1986-07-03,3591.358216
1986-07-07,3324.076473
1986-07-08,3067.657665
1986-07-09,3132.206868
1986-07-10,3099.721538
1986-07-11,3088.335677
1986-07-14,2928.614575
1986-07-15,2789.337946
1986-07-16,2812.097530
1986-07-17,2853.420323
1986-07-18,2841.755091
1986-07-21,2805.736310
1986-07-22,2814.830959
1986-07-23,2814.386360
1986-07-24,2789.713709
1986-07-25,2813.799794
1986-07-28,2701.567830
1986-07-29,2642.098449
1986-07-30,2616.531816
1986-07-31,2627.962341
1986-08-01,2612.889611
1986-08-04,2528.298138
1986-08-05,2530.159918
1986-08-06,2488.352777
1986-08-07,2494.902331
1986-08-08,2511.714986
1986-08-11,2595.537218
1986-08-12,2666.049055
1986-08-13,2743.825781
1986-08-14,2800.606639
1986-08-15,2815.217730
1986-08-18,2795.002189
1986-08-19,2785.053464
1986-08-20,2831.591103
1986-08-21,2836.497123
1986-08-22,2844.757681
1986-08-25,2794.203432
1986-08-26,2821.389560
1986-08-27,2848.084091
1986-08-28,2863.977668
1986-08-29,2874.313152
1986-09-02,2813.052129
1986-09-03,2785.079968
1986-09-04,2832.492779
1986-09-05,2772.948210
1986-09-08,2650.263061
1986-09-09,2581.372431
1986-09-10,2523.744715
1986-09-11,2245.912622
1986-09-12,2120.821887
1986-09-15,2103.942400
1986-09-16,2063.975646
1986-09-17,2122.170787
1986-09-18,2153.370184
1986-09-19,2168.751400
1986-09-22,2226.844618
1986-09-23,2242.382946
1986-09-24,2264.275640
1986-09-25,2206.218928
1986-09-26,2208.478562
1986-09-29,2137.251501
1986-09-30,2189.602888
1986-10-01,2220.885605
1986-10-02,2225.613039
1986-10-03,2228.642888
1986-10-06,2237.172067
1986-10-07,2221.590404
1986-10-08,2231.425471
1986-10-09,2234.460564
1986-10-10,2243.384230
1986-10-13,2253.283473
1986-10-14,2247.937453
1986-10-15,2283.775335
1986-10-16,2297.645586
1986-10-17,2285.073234
1986-10-20,2242.483457
1986-10-21,2234.680977
1986-10-22,2250.249698
1986-10-23,2293.738927
1986-10-24,2302.625394
1986-10-27,2301.075935
1986-10-28,2313.078855
1986-10-29,2337.362298
1986-10-30,2388.224136
1986-10-31,2382.667819
1986-11-03,2389.998698
1986-11-04,2404.889037
1986-11-05,2408.676892
1986-11-06,2391.713442
1986-11-07,2386.946302
1986-11-10,2366.911267
1986-11-11,2393.145991
1986-11-12,2390.761522
1986-11-13,2327.416502
1986-11-14,2338.923561
1986-11-17,2309.180703
1986-11-18,2222.845917
1986-11-19,2169.515769
1986-11-20,2213.985261
1986-11-21,2260.378433
1986-11-24,2288.103362
1986-11-25,2304.488264
1986-11-26,2327.730056
1986-11-28,2355.417143
1986-12-01,2322.008829
1986-12-02,2377.290119
1986-12-03,2423.358312
1986-12-04,2443.984626
1986-12-05,2421.630494
1986-12-08,2382.599917
1986-12-09,2343.397004
1986-12-10,2343.788626
1986-12-11,2317.938736
1986-12-12,2282.949025
1986-12-15,2232.727097
1986-12-16,2241.258122
1986-12-17,2213.129151
1986-12-18,2195.978954
1986-12-19,2212.102882
1986-12-22,2194.392996
1986-12-23,2146.794720
1986-12-24,2162.675928
1986-12-26,2169.913303
1986-12-29,2133.087826
1986-12-30,2120.032983
1986-12-31,2147.683995
1987-01-02,2229.508151
1987-01-05,2379.652517
1987-01-06,2475.117965
1987-01-07,2606.373196
1987-01-08,2712.380213
1987-01-09,2779.410217
1987-01-12,2884.774434
1987-01-13,2905.879254
1987-01-14,2985.971423
1987-01-15,3046.157948
1987-01-16,2983.305770
1987-01-19,3045.746520
1987-01-20,3033.411165
1987-01-21,2975.150730
1987-01-22,3058.092938
1987-01-23,3035.225493
1987-01-26,2937.479763
1987-01-27,3000.396554
1987-01-28,3030.112574
1987-01-29,3005.534067
1987-01-30,3030.440534
1987-02-02,3149.166154
1987-02-03,3201.496323
1987-02-04,3291.437704
1987-02-05,3354.634092
1987-02-06,3384.649674
1987-02-09,3356.451885
1987-02-10,3299.874106
1987-02-11,3416.412411
1987-02-12,3439.760337
1987-02-13,3522.984413
1987-02-17,3669.035211
1987-02-18,3640.344827
1987-02-19,3638.773794
1987-02-20,3644.270826
1987-02-23,3591.341382
1987-02-24,3647.647997
1987-02-25,3742.555535
1987-02-26,3793.758879
1987-02-27,3848.656390
1987-03-02,3819.857351
1987-03-03,3810.395791
1987-03-04,3896.218757
1987-03-05,3958.121469
1987-03-06,3970.577096
1987-03-09,3896.796201
1987-03-10,3968.013921
1987-03-11,4024.569139
1987-03-12,4053.953727
1987-03-13,4039.611909
1987-03-16,4008.471072
1987-03-17,4118.158381
1987-03-18,4128.671860
1987-03-19,4181.044019
1987-03-20,4256.819462
1987-03-23,4210.343406
1987-03-24,4212.938586
1987-03-25,4194.187918
1987-03-26,4229.564514
1987-03-27,4175.768225
1987-03-30,3895.312600
1987-03-31,3976.854490
1987-04-01,3929.415207
1987-04-02,4032.067670
1987-04-03,4180.166159
1987-04-06,4192.208891
1987-04-07,4083.903618
1987-04-08,4109.309806
1987-04-09,4026.539684
1987-04-10,3996.899192
1987-04-13,3796.001513
1987-04-14,3513.525462
1987-04-15,3593.115487
1987-04-16,3674.416284
1987-04-20,3628.952544
1987-04-21,3650.583961
1987-04-22,3640.117837
1987-04-23,3621.053704
1987-04-24,3495.878692
1987-04-27,3420.898017
1987-04-28,3477.764069
1987-04-29,3535.003570
1987-04-30,3627.432563
1987-05-01,3643.841571
1987-05-04,3644.102815
1987-05-05,3748.083190
1987-05-06,3746.752289
1987-05-07,3753.405218
1987-05-08,3767.792546
1987-05-11,3740.814236
1987-05-12,3697.483315
1987-05-13,3733.884002
1987-05-14,3753.530899
1987-05-15,3653.087425
1987-05-18,3513.375668
1987-05-19,3375.997701
1987-05-20,3336.790966
1987-05-21,3383.571861
1987-05-22,3356.981742
1987-05-26,3456.850713
1987-05-27,3485.837042
1987-05-28,3530.446023
1987-05-29,3586.425341
1987-06-01,3546.905265
1987-06-02,3510.753343
1987-06-03,3569.322487
1987-06-04,3608.199695
1987-06-05,3618.832132
1987-06-08,3660.146165
1987-06-09,3719.314500
1987-06-10,3749.480401
1987-06-11,3764.378646
1987-06-12,3817.994167
1987-06-15,3818.263432
1987-06-16,3875.888790
1987-06-17,3900.638343
1987-06-18,3915.114151
1987-06-19,3918.125988
1987-06-22,3922.783031
1987-06-23,3887.964619
1987-06-24,3868.342199
1987-06-25,3866.712508
1987-06-26,3852.592491
1987-06-29,3847.174952
1987-06-30,3798.192209
1987-07-01,3792.557573
1987-07-02,3830.620748
1987-07-06,3809.573381
1987-07-07,3794.786752
1987-07-08,3804.976498
1987-07-09,3822.437502
1987-07-10,3833.754460
1987-07-13,3848.063544
1987-07-14,3972.834882
1987-07-15,3974.769973
1987-07-16,4030.076251
1987-07-17,4054.356621
1987-07-20,3982.344343
1987-07-21,3923.095077
1987-07-22,3921.176336
1987-07-23,3875.415578
1987-07-24,3916.197024
1987-07-27,3909.078823
1987-07-28,3939.157775
1987-07-29,3972.963604
1987-07-30,4038.473277
1987-07-31,4076.476301
1987-08-03,4025.863623
1987-08-04,4015.825222
1987-08-05,4112.980039
1987-08-06,4241.386925
1987-08-07,4321.634581
1987-08-10,4400.257583
1987-08-11,4491.660518
1987-08-12,4487.762201
1987-08-13,4557.291896
1987-08-14,4559.108556
1987-08-17,4560.319984
1987-08-18,4412.196671
1987-08-19,4447.453950
1987-08-20,4590.423784
1987-08-21,4664.945296
1987-08-24,4621.903183
1987-08-25,4661.624254
1987-08-26,4666.540931
1987-08-27,4652.088041
1987-08-28,4606.057134
1987-08-31,4657.270547
1987-09-01,4581.418568
1987-09-02,4472.983225
1987-09-03,4455.945377
1987-09-04,4399.893249
1987-09-08,4137.366022
1987-09-09,4182.464825
1987-09-10,4305.027548
1987-09-11,4383.366080
1987-09-14,4363.324242
1987-09-15,4259.013476
1987-09-16,4227.500207
1987-09-17,4224.623378
1987-09-18,4227.786454
1987-09-21,4088.253966
1987-09-22,4141.418801
1987-09-23,4220.861409
1987-09-24,4236.377169
1987-09-25,4254.811228
1987-09-28,4266.654755
1987-09-29,4254.210466
1987-09-30,4324.398295
1987-10-01,4445.869611
1987-10-02,4539.852985
1987-10-05,4600.771718
1987-10-06,4414.562321
1987-10-07,4329.627053
1987-10-08,4194.959137
1987-10-09,4149.199067
1987-10-12,3996.169965
1987-10-13,4045.171588
1987-10-14,3862.919773
1987-10-15,3706.790276
1987-10-16,3280.936213
1987-10-19,2163.740007
1987-10-20,1579.510382
1987-10-21,1927.466222
1987-10-22,1668.962468
1987-10-23,1554.563588
1987-10-26,1134.980510
1987-10-27,1105.818080
1987-10-28,1055.889465
1987-10-29,1220.524005
1987-10-30,1414.305295
1987-11-02,1480.317874
1987-11-03,1376.574341
1987-11-04,1369.748565
1987-11-05,1447.407443
1987-11-06,1450.203036
1987-11-09,1370.759333
1987-11-10,1303.511146
1987-11-11,1335.893177
1987-11-12,1414.079498
1987-11-13,1400.593370
1987-11-16,1392.787481
1987-11-17,1319.944484
1987-11-18,1338.321611
1987-11-19,1284.194909
1987-11-20,1266.523065
1987-11-23,1274.304832
1987-11-24,1317.645765
1987-11-25,1331.376443
1987-11-27,1314.911249
1987-11-30,1173.934415
1987-12-01,1174.857682
1987-12-02,1174.626744
1987-12-03,1099.928149
1987-12-04,1035.534029
1987-12-07,1055.154451
1987-12-08,1089.411085
1987-12-09,1133.176190
1987-12-10,1120.341408
1987-12-11,1140.006321
1987-12-14,1216.755268
1987-12-15,1255.929312
1987-12-16,1335.097685
1987-12-17,1338.359631
1987-12-18,1431.350723
1987-12-21,1454.468804
1987-12-22,1436.280753
1987-12-23,1491.309658
1987-12-24,1514.389236
1987-12-28,1410.896805
1987-12-29,1409.986829
1987-12-30,1464.172112
1987-12-31,1474.430643
1988-01-04,1581.643305
1988-01-05,1660.005861
1988-01-06,1698.361564
1988-01-07,1741.565155
1988-01-08,1574.361751
1988-01-11,1542.685669
1988-01-12,1484.456397
1988-01-13,1493.981029
1988-01-14,1514.862993
1988-01-15,1595.222389
1988-01-18,1600.709571
1988-01-19,1598.312244
1988-01-20,1504.205482
1988-01-21,1511.914040
1988-01-22,1557.237536
1988-01-25,1597.645726
1988-01-26,1579.487995
1988-01-27,1587.589844
1988-01-28,1623.471804
1988-01-29,1656.191617
1988-02-01,1678.392062
1988-02-02,1692.790746
1988-02-03,1641.888544
1988-02-04,1655.502877
1988-02-05,1671.209645
1988-02-08,1653.373741
1988-02-09,1659.852478
1988-02-10,1722.643663
1988-02-11,1748.089790
1988-02-12,1781.404286
1988-02-16,1803.642215
1988-02-17,1811.878952
1988-02-18,1817.233808
1988-02-19,1840.075061
1988-02-22,1884.283854
1988-02-23,1901.557416
1988-02-24,1934.103181
1988-02-25,1941.772698
1988-02-26,1938.248222
1988-02-29,1994.891580
1988-03-01,2001.089259
1988-03-02,2051.100147
1988-03-03,2078.180118
1988-03-04,2100.972449
1988-03-07,2120.723401
1988-03-08,2161.321433
1988-03-09,2218.948261
1988-03-10,2157.330260
1988-03-11,2135.342394
1988-03-14,2155.644867
1988-03-15,2153.927997
1988-03-16,2187.732374
1988-03-17,2225.182857
1988-03-18,2240.613597
1988-03-21,2187.590009
1988-03-22,2208.219473
1988-03-23,2213.976102
1988-03-24,2135.515058
1988-03-25,2083.321160
1988-03-28,2047.754717
1988-03-29,2089.879578
1988-03-30,2070.043205
1988-03-31,2117.816003
1988-04-04,2071.179279
1988-04-05,2096.575438
1988-04-06,2169.510054
1988-04-07,2189.152465
1988-04-08,2240.287387
1988-04-11,2252.432570
1988-04-12,2267.624654
1988-04-13,2268.156988
1988-04-14,2110.383985
1988-04-15,2099.903065
1988-04-18,2120.289928
1988-04-19,2149.965283
1988-04-20,2105.124421
1988-04-21,2087.574217
1988-04-22,2101.670378
1988-04-25,2122.403892
1988-04-26,2166.009120
1988-04-27,2180.283317
1988-04-28,2182.010639
1988-04-29,2189.960516
1988-05-02,2198.795892
1988-05-03,2242.049184
1988-05-04,2231.314940
1988-05-05,2194.303716
1988-05-06,2192.742592
1988-05-09,2138.129189
1988-05-10,2123.809457
1988-05-11,2018.758870
1988-05-12,2034.996856
1988-05-13,2072.098736
1988-05-16,2086.618113
1988-05-17,2068.510057
1988-05-18,1980.495446
1988-05-19,1968.515011
1988-05-20,1964.967653
1988-05-23,1920.356880
1988-05-24,1950.489661
1988-05-25,1959.623568
1988-05-26,1984.699548
1988-05-27,1974.486686
1988-05-31,2033.937766
1988-06-01,2107.586590
1988-06-02,2104.887512
1988-06-03,2142.136689
1988-06-06,2184.597446
1988-06-07,2184.079155
1988-06-08,2254.728346
1988-06-09,2275.722530
1988-06-10,2305.012251
1988-06-13,2315.037935
1988-06-14,2345.920270
1988-06-15,2355.882868
1988-06-16,2319.916115
1988-06-17,2316.679859
1988-06-20,2299.974761
1988-06-21,2331.436370
1988-06-22,2381.582545
1988-06-23,2390.730047
1988-06-24,2401.551703
1988-06-27,2353.351416
1988-06-28,2401.809886
1988-06-29,2401.625919
1988-06-30,2456.813156
1988-07-01,2457.373419
1988-07-05,2483.896540
1988-07-06,2471.480506
1988-07-07,2471.105519
1988-07-08,2450.483289
1988-07-11,2447.127570
1988-07-12,2435.393278
1988-07-13,2436.135927
1988-07-14,2456.748623
1988-07-15,2455.254666
1988-07-18,2458.614705
1988-07-19,2393.407886
1988-07-20,2399.830597
1988-07-21,2348.908573
1988-07-22,2321.545111
1988-07-25,2317.409662
1988-07-26,2293.524395
1988-07-27,2249.471890
1988-07-28,2262.851823
1988-07-29,2320.295078
1988-08-01,2332.335955
1988-08-02,2328.729250
1988-08-03,2341.699996
1988-08-04,2347.847772
1988-08-05,2327.017461
1988-08-08,2326.117168
1988-08-09,2264.372996
1988-08-10,2163.244400
1988-08-11,2173.531684
1988-08-12,2170.779725
1988-08-15,2086.915850
1988-08-16,2113.527417
1988-08-17,2122.979384
1988-08-18,2139.908144
1988-08-19,2143.311847
1988-08-22,2080.446970
1988-08-23,2077.106943
1988-08-24,2118.812568
1988-08-25,2085.173467
1988-08-26,2091.695906
1988-08-29,2121.526999
1988-08-30,2126.263935
1988-08-31,2127.280502
1988-09-01,2066.436495
1988-09-02,2125.444294
1988-09-06,2139.331290
1988-09-07,2150.046940
1988-09-08,2180.253176
1988-09-09,2212.463485
1988-09-12,2220.638468
1988-09-13,2226.043743
1988-09-14,2251.716773
1988-09-15,2231.478599
1988-09-16,2252.644701
1988-09-19,2244.371333
1988-09-20,2255.960774
1988-09-21,2270.233059
1988-09-22,2269.348345
1988-09-23,2271.294209
1988-09-26,2232.000707
1988-09-27,2222.728646
1988-09-28,2241.221339
1988-09-29,2289.813881
1988-09-30,2319.352213
1988-10-03,2261.384859
1988-10-04,2256.444255
1988-10-05,2262.082429
1988-10-06,2273.201060
1988-10-07,2282.408365
1988-10-10,2279.212626
1988-10-11,2275.487746
1988-10-12,2227.117095
1988-10-13,2243.010520
1988-10-14,2262.839982
1988-10-17,2270.253535
1988-10-18,2292.188922
1988-10-19,2283.465251
1988-10-20,2334.253648
1988-10-21,2333.713061
1988-10-24,2309.210245
1988-10-25,2289.352098
1988-10-26,2272.809852
1988-10-27,2212.270821
1988-10-28,2230.002829
1988-10-31,2224.235430
1988-11-01,2222.316281
1988-11-02,2212.377322
1988-11-03,2229.588178
1988-11-04,2199.007574
1988-11-07,2120.920932
1988-11-08,2160.296346
1988-11-09,2141.478434
1988-11-10,2152.703423
1988-11-11,2073.513064
1988-11-14,2050.212671
1988-11-15,2046.413534
1988-11-16,1974.814082
1988-11-17,1969.015122
1988-11-18,1971.426621
1988-11-21,1931.041283
1988-11-22,1935.643156
1988-11-23,1973.788084
1988-11-25,1951.568477
1988-11-28,1946.934314
1988-11-29,1979.800697
1988-11-30,2033.039939
1988-12-01,2072.775758
1988-12-02,2073.441051
1988-12-05,2098.394876
1988-12-06,2125.057308
1988-12-07,2114.234735
1988-12-08,2095.022590
1988-12-09,2094.687583
1988-12-12,2077.939015
1988-12-13,2057.614972
1988-12-14,2054.139457
1988-12-15,2058.106999
1988-12-16,2104.289020
1988-12-19,2114.200120
1988-12-20,2108.470733
1988-12-21,2100.901432
1988-12-22,2116.003759
1988-12-23,2130.166652
1988-12-27,2118.311694
1988-12-28,2120.336418
1988-12-29,2158.999523
1988-12-30,2198.813285
1989-01-03,2150.037890
1989-01-04,2221.599802
1989-01-05,2239.534652
1989-01-06,2256.165293
1989-01-09,2265.665183
1989-01-10,2253.492408
1989-01-11,2266.148857
1989-01-12,2296.143820
1989-01-13,2297.567748
1989-01-16,2302.375493
1989-01-17,2279.016510
1989-01-18,2329.136572
1989-01-19,2368.666251
1989-01-20,2379.204962
1989-01-23,2348.770869
1989-01-24,2384.906732
1989-01-25,2422.141430
1989-01-26,2478.571799
1989-01-27,2494.862999
1989-01-30,2518.560310
1989-01-31,2557.926615
1989-02-01,2594.832658
1989-02-02,2632.091992
1989-02-03,2655.284233
1989-02-06,2648.423034
1989-02-07,2710.850148
1989-02-08,2686.602948
1989-02-09,2655.388648
1989-02-10,2576.587529
1989-02-13,2555.455886
1989-02-14,2569.784831
1989-02-15,2611.014403
1989-02-16,2640.666668
1989-02-17,2669.761516
1989-02-21,2653.829100
1989-02-22,2577.619184
1989-02-23,2588.762461
1989-02-24,2528.839485
1989-02-27,2509.491929
1989-02-28,2524.022751
1989-03-01,2525.727703
1989-03-02,2577.467847
1989-03-03,2605.513730
1989-03-06,2649.434492
1989-03-07,2647.869326
1989-03-08,2652.171837
1989-03-09,2637.879867
1989-03-10,2642.366610
1989-03-13,2655.256204
1989-03-14,2644.480002
1989-03-15,2663.433813
1989-03-16,2713.105695
1989-03-17,2567.615228
1989-03-20,2496.943405
1989-03-21,2558.411447
1989-03-22,2535.487184
1989-03-23,2542.513149
1989-03-27,2535.283975
1989-03-28,2574.019590
1989-03-29,2595.118111
1989-03-30,2611.703211
1989-03-31,2653.729580
1989-04-03,2671.737333
1989-04-04,2662.496196
1989-04-05,2684.466792
1989-04-06,2682.494370
1989-04-07,2731.977913
1989-04-10,2740.558789
1989-04-11,2788.552230
1989-04-12,2831.843098
1989-04-13,2794.646544
1989-04-14,2872.031770
1989-04-17,2873.682046
1989-04-18,2934.765675
1989-04-19,2959.668493
1989-04-20,2951.250578
1989-04-21,2998.511477
1989-04-24,2986.199296
1989-04-25,2976.249532
1989-04-26,2990.401697
1989-04-27,3049.732261
1989-04-28,3079.143307
1989-05-01,3077.414867
1989-05-02,3089.509416
1989-05-03,3107.049093
1989-05-04,3115.526025
1989-05-05,3148.406609
1989-05-08,3117.269003
1989-05-09,3109.645011
1989-05-10,3124.215695
1989-05-11,3145.812661
1989-05-12,3237.857432
1989-05-15,3268.684950
1989-05-16,3256.320882
1989-05-17,3320.451702
1989-05-18,3349.755151
1989-05-19,3400.937149
1989-05-22,3394.705367
1989-05-23,3357.129856
1989-05-24,3387.791362
1989-05-25,3420.020232
1989-05-26,3473.765724
1989-05-30,3450.358125
1989-05-31,3496.030455
1989-06-01,3546.570376
1989-06-02,3625.124631
1989-06-05,3533.860395
1989-06-06,3536.701119
1989-06-07,3637.127135
1989-06-08,3680.319025
1989-06-09,3672.050285
1989-06-12,3665.736608
1989-06-13,3601.216928
1989-06-14,3599.059697
1989-06-15,3514.242517
1989-06-16,3516.836344
1989-06-19,3490.413477
1989-06-20,3454.968672
1989-06-21,3438.182644
1989-06-22,3472.342933
1989-06-23,3543.219804
1989-06-26,3517.852386
1989-06-27,3547.581381
1989-06-28,3460.977845
1989-06-29,3297.847466
1989-06-30,3238.654753
1989-07-03,3254.502428
1989-07-05,3275.552192
1989-07-06,3334.700145
1989-07-07,3399.562821
1989-07-10,3405.786874
1989-07-11,3447.561983
1989-07-12,3501.311374
1989-07-13,3526.700799
1989-07-14,3550.559120
1989-07-17,3573.812949
1989-07-18,3525.672764
1989-07-19,3605.261367
1989-07-20,3557.561944
1989-07-21,3558.749804
1989-07-24,3480.095960
1989-07-25,3491.566746
1989-07-26,3553.738797
1989-07-27,3633.498521
1989-07-28,3641.689311
1989-07-31,3666.298580
1989-08-01,3652.969229
1989-08-02,3672.068563
1989-08-03,3741.210974
1989-08-04,3753.246910
1989-08-07,3859.340834
1989-08-08,3898.709069
1989-08-09,3876.240791
1989-08-10,3904.909599
1989-08-11,3877.868806
1989-08-14,3815.233275
1989-08-15,3838.125173
1989-08-16,3835.127353
1989-08-17,3836.126106
1989-08-18,3864.595501
1989-08-21,3773.244584
1989-08-22,3773.985518
1989-08-23,3855.992883
1989-08-24,3961.229216
1989-08-25,3983.421214
1989-08-28,3994.686594
1989-08-29,3978.782750
1989-08-30,4022.274170
1989-08-31,4049.589249
1989-09-01,4101.618787
1989-09-05,4103.707276
1989-09-06,4047.037779
1989-09-07,4058.163360
1989-09-08,4100.414294
1989-09-11,4077.185196
1989-09-12,4114.627142
1989-09-13,4113.842340
1989-09-14,4034.064332
1989-09-15,4002.826537
1989-09-18,3985.362273
1989-09-19,3989.459542
1989-09-20,3981.003135
1989-09-21,3988.168121
1989-09-22,4015.581440
1989-09-25,3980.579042
1989-09-26,4009.492421
1989-09-27,4007.692674
1989-09-28,4094.311681
1989-09-29,4140.717472
1989-10-02,4200.343384
1989-10-03,4255.765747
1989-10-04,4310.335992
1989-10-05,4346.486269
1989-10-06,4427.328418
1989-10-09,4484.725137
1989-10-10,4440.683923
1989-10-11,4386.200380
1989-10-12,4387.019108
1989-10-13,3980.333457
1989-10-16,3819.089449
1989-10-17,3792.992586
1989-10-18,3875.873841
1989-10-19,4064.614374
1989-10-20,4061.247340
1989-10-23,3971.940798
1989-10-24,3831.160567
1989-10-25,3860.784225
1989-10-26,3742.180774
1989-10-27,3610.103805
1989-10-30,3576.854108
1989-10-31,3678.128441
1989-11-01,3702.588483
1989-11-02,3617.451003
1989-11-03,3613.379634
1989-11-06,3494.919940
1989-11-07,3527.215303
1989-11-08,3636.704964
1989-11-09,3637.185533
1989-11-10,3688.130321
1989-11-13,3682.066844
1989-11-14,3635.792678
1989-11-15,3679.275167
1989-11-16,3665.715184
1989-11-17,3700.497933
1989-11-20,3675.947861
1989-11-21,3637.955027
1989-11-22,3661.986967
1989-11-24,3697.951904
1989-11-27,3686.776174
1989-11-28,3698.656747
1989-11-29,3678.003362
1989-11-30,3684.781456
1989-12-01,3709.261028
1989-12-04,3737.987311
1989-12-05,3744.594122
1989-12-06,3698.536962
1989-12-07,3689.790121
1989-12-08,3687.606861
1989-12-11,3595.461146
1989-12-12,3548.016508
1989-12-13,3564.794421
1989-12-14,3478.033232
1989-12-15,3393.157656
1989-12-18,3214.035260
1989-12-19,3176.884748
1989-12-20,3233.715402
1989-12-21,3325.855643
1989-12-22,3404.574120
1989-12-26,3420.426445
1989-12-27,3502.238289
1989-12-28,3529.628179
