NASDAQ100,LEVERAGE 2.0x,1986-2025
1991-08-20,435.8668308518721,1.64%
1991-08-21,473.61289840364424,8.66%
1991-08-22,468.6873242602463,-1.04%
1991-08-23,475.9988465187062,1.56%
1991-08-26,475.8084469800988,-0.04%
1991-08-27,475.9987703588908,0.04%
1991-08-28,486.2803437986429,2.16%
1991-08-29,481.9038207044551,-0.90%
1991-08-30,477.95220937467855,-0.82%
1991-09-03,467.7240320940604,-2.14%
1991-09-04,459.3985443227861,-1.78%
1991-09-05,455.9071153859329,-0.76%
1991-09-06,453.35403553977164,-0.56%
1991-09-09,457.7969050880614,0.98%
1991-09-10,441.6824540289616,-3.52%
1991-09-11,452.10615994404515,2.36%
1991-09-12,471.18503989368384,4.22%
1991-09-13,451.20679420219165,-4.24%
1991-09-16,448.22882936045715,-0.66%
1991-09-17,446.7048513406316,-0.34%
1991-09-18,456.17499418905305,2.12%
1991-09-19,464.20367408678044,1.76%
1991-09-20,474.4161549166896,2.20%
1991-09-23,468.628277826706,-1.22%
1991-09-24,476.7824098608907,1.74%
1991-09-25,482.2177293333049,1.14%
1991-09-26,478.64931813623843,-0.74%
1991-09-27,472.04395754595834,-1.38%
1991-09-30,477.3308498704731,1.12%
1991-10-01,480.0993687997219,0.58%
1991-10-02,469.0570833173283,-2.30%
1991-10-03,453.7658224011834,-3.26%
1991-10-04,454.12883505910435,0.08%
1991-10-07,448.8609405724187,-1.16%
1991-10-08,452.54160028511257,0.82%
1991-10-09,441.22806027798475,-2.50%
1991-10-10,449.52314781121083,1.88%
1991-10-11,457.1650413240014,1.70%
1991-10-14,475.54307598522627,4.02%
1991-10-15,495.8963196373939,4.28%
1991-10-16,510.5748506986608,2.96%
1991-10-17,492.8068458943474,-3.48%
1991-10-18,494.97519601628255,0.44%
1991-10-21,487.35257799763184,-1.54%
1991-10-22,487.1576369664328,-0.04%
1991-10-23,482.28606059676844,-1.00%
1991-10-24,469.93953744549117,-2.56%
1991-10-25,461.0106862340268,-1.90%
1991-10-28,472.25934697813705,2.44%
1991-10-29,484.443638130173,2.58%
1991-10-30,499.94583455033853,3.20%
1991-10-31,492.44664703208343,-1.50%
1991-11-01,484.075054032538,-1.70%
1991-11-04,473.8126628870482,-2.12%
1991-11-05,480.82509029777646,1.48%
1991-11-06,482.07523553255066,0.26%
1991-11-07,493.5486261382254,2.38%
1991-11-08,502.5312111339411,1.82%
1991-11-11,510.3706980276306,1.56%
1991-11-12,524.4569292931933,2.76%
1991-11-13,527.4987794830938,0.58%
1991-11-14,521.2742938851933,-1.18%
1991-11-15,464.0383764165991,-10.98%
1991-11-18,477.3098739821138,2.86%
1991-11-19,463.3724256618361,-2.92%
1991-11-20,465.96731124554236,0.56%
1991-11-21,477.1505267154354,2.40%
1991-11-22,469.6115483933315,-1.58%
1991-11-25,458.71656047060617,-2.32%
1991-11-26,462.386292954371,0.80%
1991-11-27,465.9929060394151,0.78%
1991-11-29,464.5949273212969,-0.30%
1991-12-02,494.4219216553242,6.42%
1991-12-03,494.4219216553242,0.00%
1991-12-04,498.3772970285668,0.80%
1991-12-05,495.78573508401826,-0.52%
1991-12-06,501.83432105204326,1.22%
1991-12-09,500.6299186815184,-0.24%
1991-12-10,502.5323123725082,0.38%
1991-12-11,497.50698924878316,-1.00%
1991-12-12,508.0541374208574,2.12%
1991-12-13,519.4345500990846,2.24%
1991-12-16,525.2522170601944,1.12%
1991-12-17,510.8603063127451,-2.74%
1991-12-18,513.3124357830462,0.48%
1991-12-19,495.8598129664226,-3.40%
1991-12-20,500.2233793205271,0.88%
1991-12-23,525.5346823141458,5.06%
1991-12-24,538.6730493719994,2.50%
1991-12-26,561.8359904949953,4.30%
1991-12-27,572.9603431067961,1.98%
1991-12-30,609.0568447225243,6.30%
1991-12-31,624.4050772095318,2.52%
1992-01-02,633.8960343831168,1.52%
1992-01-03,639.3475402788116,0.86%
1992-01-06,647.2754497782688,1.24%
1992-01-07,657.8907671546324,1.64%
1992-01-08,675.9169741746693,2.74%
1992-01-09,699.5740682707827,3.50%
1992-01-10,686.7019054146003,-1.84%
1992-01-13,691.2341379903366,0.66%
1992-01-14,708.376744612497,2.48%
1992-01-15,720.4191492709093,1.70%
1992-01-16,705.5785147959286,-2.06%
1992-01-17,696.6882255095,-1.26%
1992-01-20,665.1979177164706,-4.52%
1992-01-21,626.7494780724586,-5.78%
1992-01-22,681.151332769148,8.68%
1992-01-23,680.1977209032713,-0.14%
1992-01-24,677.7490091080194,-0.36%
1992-01-27,658.2298376457085,-2.88%
1992-01-28,659.677943288529,0.22%
1992-01-29,645.9566420681276,-2.08%
1992-01-30,660.9428361641083,2.32%
1992-01-31,649.8389965165512,-1.68%
1992-02-03,661.6660662531524,1.82%
1992-02-04,683.1040467997545,3.24%
1992-02-05,698.678819066789,2.28%
1992-02-06,691.5522951123077,-1.02%
1992-02-07,682.5621152758476,-1.30%
1992-02-10,676.419056238365,-0.90%
1992-02-11,673.1722447684208,-0.48%
1992-02-12,718.4094196168586,6.72%
1992-02-13,693.5524536981153,-3.46%
1992-02-14,681.2072200222888,-1.78%
1992-02-18,649.1904806812412,-4.70%
1992-02-19,647.3727473353337,-0.28%
1992-02-20,675.2097754707529,4.30%
1992-02-21,663.7312092877501,-1.70%
1992-02-24,650.4565851019951,-2.00%
1992-02-25,647.9848500786075,-0.38%
1992-02-26,684.2720016830095,5.60%
1992-02-27,682.6297488789703,-0.24%
1992-02-28,676.7591330386111,-0.86%
1992-03-02,679.736873223981,0.44%
1992-03-03,676.0662941085715,-0.54%
1992-03-04,660.1111295676092,-2.36%
1992-03-05,644.2684624579865,-2.40%
1992-03-06,627.0020676641125,-2.68%
1992-03-09,628.1306713859079,0.18%
1992-03-10,654.512159584116,4.20%
1992-03-11,634.2222826370084,-3.10%
1992-03-12,633.3343714413166,-0.14%
1992-03-13,639.5410482814416,0.98%
1992-03-16,646.3201833932249,1.06%
1992-03-17,664.0293564181993,2.74%
1992-03-18,662.9669094479302,-0.16%
1992-03-19,662.701722684151,-0.04%
1992-03-20,656.2072458018463,-0.98%
1992-03-23,649.1202075471863,-1.08%
1992-03-24,649.1202075471863,0.00%
1992-03-25,643.7974218452994,-0.82%
1992-03-26,627.1874483616906,-2.58%
1992-03-27,593.0684511708147,-5.44%
1992-03-30,586.1888571372332,-1.16%
1992-03-31,588.768088108637,0.44%
1992-04-01,591.9474357844236,0.54%
1992-04-02,569.0982647631449,-3.86%
1992-04-03,564.4316589920871,-0.82%
1992-04-06,593.5563325960788,5.16%
1992-04-07,551.1764104487188,-7.14%
1992-04-08,543.790646548706,-1.34%
1992-04-09,574.2429227554336,5.60%
1992-04-10,550.6989629224609,-4.10%
1992-04-13,565.3475553361983,2.66%
1992-04-14,577.445993020393,2.14%
1992-04-15,597.3101351802944,3.44%
1992-04-16,572.3425715297582,-4.18%
1992-04-20,531.5917804368394,-7.12%
1992-04-21,523.8305404424616,-1.46%
1992-04-22,537.2406022777886,2.56%
1992-04-23,530.2564744481774,-1.30%
1992-04-24,517.4242677665316,-2.42%
1992-04-27,503.2468428297286,-2.74%
1992-04-28,486.33774891064974,-3.36%
1992-04-29,513.8644654989926,5.66%
1992-04-30,530.4109012880601,3.22%
1992-05-01,529.1379151249688,-0.24%
1992-05-04,540.2498113425931,2.10%
1992-05-05,554.4043563997691,2.62%
1992-05-06,555.6240459838485,0.22%
1992-05-07,547.1785604848941,-1.52%
1992-05-08,542.0350820163361,-0.94%
1992-05-11,544.3116293608047,0.42%
1992-05-12,537.779889808475,-1.20%
1992-05-13,533.2625387340838,-0.84%
1992-05-14,518.7577976805168,-2.72%
1992-05-15,513.4664681441756,-1.02%
1992-05-18,518.7038261192462,1.02%
1992-05-19,524.9282720326771,1.20%
1992-05-20,535.6368087821437,2.04%
1992-05-21,530.0661859708094,-1.04%
1992-05-22,531.5503712915277,0.28%
1992-05-26,522.9392552766049,-1.62%
1992-05-27,530.3649927015326,1.42%
1992-05-28,543.8362635161516,2.54%
1992-05-29,555.365592302694,2.12%
1992-06-01,568.3611471625771,2.34%
1992-06-02,562.1091745437888,-1.10%
1992-06-03,562.446440048515,0.06%
1992-06-04,557.4969113760881,-0.88%
1992-06-05,548.0194638826946,-1.70%
1992-06-08,537.4974901761468,-1.92%
1992-06-09,518.9000770160521,-3.46%
1992-06-10,511.22035587621457,-1.48%
1992-06-11,511.11811180503935,-0.02%
1992-06-12,516.3315165454508,1.02%
1992-06-15,515.505386118978,-0.16%
1992-06-16,499.62782022651345,-3.08%
1992-06-17,480.24226080172474,-3.88%
1992-06-18,475.4398381937075,-1.00%
1992-06-19,491.50970472465485,3.38%
1992-06-22,486.10309797268366,-1.10%
1992-06-23,493.2974238226793,1.48%
1992-06-24,486.1939409196328,-1.44%
1992-06-25,472.87222693843484,-2.74%
1992-06-26,468.900100232152,-0.84%
1992-06-29,503.69248766937767,7.42%
1992-06-30,505.1028266348519,0.28%
1992-07-01,521.1650965218403,3.18%
1992-07-02,503.6539492787065,-3.36%
1992-07-06,508.7912195613493,1.02%
1992-07-07,488.1342960471585,-4.06%
1992-07-08,492.42987785237347,0.88%
1992-07-09,507.7936900413675,3.12%
1992-07-10,509.9264235395412,0.42%
1992-07-13,517.1673787538027,1.42%
1992-07-14,531.6480653589092,2.80%
1992-07-15,532.179713424268,0.10%
1992-07-16,538.6723059280441,1.22%
1992-07-17,518.8491650698921,-3.68%
1992-07-20,501.5196029565578,-3.34%
1992-07-21,517.066710648211,3.10%
1992-07-22,503.72638951348716,-2.58%
1992-07-23,508.1591817412058,0.88%
1992-07-24,511.3097686680013,0.62%
1992-07-27,505.99214707385414,-1.04%
1992-07-28,522.4874910684617,3.26%
1992-07-29,533.9822158719679,2.20%
1992-07-30,536.8657198376766,0.54%
1992-07-31,536.6509735497415,-0.04%
1992-08-03,543.0907852323384,1.20%
1992-08-04,537.225404751829,-1.08%
1992-08-05,521.7533130949763,-2.88%
1992-08-06,514.8661693621226,-1.32%
1992-08-07,510.6442667733532,-0.82%
1992-08-10,513.7081323739933,0.60%
1992-08-11,507.8518596649298,-1.14%
1992-08-12,502.57020032441454,-1.04%
1992-08-13,503.67585476512824,0.22%
1992-08-14,506.899380235625,0.64%
1992-08-17,500.7152077967504,-1.22%
1992-08-18,500.9154938798691,0.04%
1992-08-19,493.80249386677497,-1.42%
1992-08-20,497.55539282016247,0.76%
1992-08-21,485.1165079996584,-2.50%
1992-08-24,468.81659333086986,-3.36%
1992-08-25,473.2234693081801,0.94%
1992-08-26,486.56837114267074,2.82%
1992-08-27,497.2728753078095,2.20%
1992-08-28,496.17887498213236,-0.22%
1992-08-31,496.575818082118,0.08%
1992-09-01,505.61349797121255,1.82%
1992-09-02,520.9841483095374,3.04%
1992-09-03,526.5065802816185,1.06%
1992-09-04,520.3991039503518,-1.16%
1992-09-08,518.3175075345504,-0.40%
1992-09-09,532.623070742504,2.76%
1992-09-10,549.1343859355215,3.10%
1992-09-11,550.4523084617667,0.24%
1992-09-14,583.4794469694727,6.00%
1992-09-15,566.4418471179641,-2.92%
1992-09-16,561.3438704939025,-0.90%
1992-09-17,564.150589846372,0.50%
1992-09-18,566.5200223237267,0.42%
1992-09-21,564.1406382299671,-0.42%
1992-09-22,546.5394503171921,-3.12%
1992-09-23,551.8955369303005,0.98%
1992-09-24,557.9663878365337,1.10%
1992-09-25,532.2999339960531,-4.60%
1992-09-28,524.2089749993131,-1.52%
1992-09-29,533.6447365493008,1.80%
1992-09-30,542.3965102287093,1.64%
1992-10-01,527.9687630566257,-2.66%
1992-10-02,512.1297001649269,-3.00%
1992-10-05,509.77390354416826,-0.46%
1992-10-06,524.1495276241138,2.82%
1992-10-07,515.3438155600287,-1.68%
1992-10-08,525.3414855818933,1.94%
1992-10-09,516.095475435652,-1.76%
1992-10-12,524.4562221377096,1.62%
1992-10-13,531.3790442699274,1.32%
1992-10-14,529.4660797105556,-0.36%
1992-10-15,538.1493234178087,1.64%
1992-10-16,552.7869850147731,2.72%
1992-10-19,575.2301366063729,4.06%
1992-10-20,577.3009650981559,0.36%
1992-10-21,586.8841611187852,1.66%
1992-10-22,587.0015379510089,0.02%
1992-10-23,584.6535317992049,-0.40%
1992-10-26,590.8508592362764,1.06%
1992-10-27,579.1520122233981,-1.98%
1992-10-28,588.9975964311958,1.70%
1992-10-29,604.900531534838,2.70%
1992-10-30,597.762705262727,-1.18%
1992-11-02,602.0665967406187,0.72%
1992-11-03,586.1720385866664,-2.64%
1992-11-04,592.6199310111197,1.10%
1992-11-05,624.1473113409112,5.32%
1992-11-06,630.2639549920522,0.98%
1992-11-09,639.3397559439377,1.44%
1992-11-10,653.6609664770818,2.24%
1992-11-11,666.8649179999189,2.02%
1992-11-12,662.8637284919195,-0.60%
1992-11-13,669.3597930311403,0.98%
1992-11-16,654.500005625849,-2.22%
1992-11-17,630.1526054165674,-3.72%
1992-11-18,652.8380992115639,3.60%
1992-11-19,662.108400220368,1.42%
1992-11-20,669.9212793429684,1.18%
1992-11-23,649.287703939205,-3.08%
1992-11-24,673.9606366888949,3.80%
1992-11-25,672.7475075428548,-0.18%
1992-11-27,671.4020125277691,-0.20%
1992-11-30,677.7131914455301,0.94%
1992-12-01,684.3547807216963,0.98%
1992-12-02,680.1117810812218,-0.62%
1992-12-03,692.6258378531163,1.84%
1992-12-04,706.7554049453198,2.04%
1992-12-07,720.32510872027,1.92%
1992-12-08,715.2828329592281,-0.70%
1992-12-09,704.2674773316561,-1.54%
1992-12-10,691.44980924422,-1.82%
1992-12-11,677.0676532119402,-2.08%
1992-12-14,671.3802849249599,-0.84%
1992-12-15,661.9809609360105,-1.40%
1992-12-16,669.6599400828683,1.16%
1992-12-17,699.9285693746139,4.52%
1992-12-18,703.9881550769867,0.58%
1992-12-21,709.6200603176026,0.80%
1992-12-22,695.00188707506,-2.06%
1992-12-23,698.3378961330203,0.48%
1992-12-24,702.5279235098184,0.60%
1992-12-28,708.4291580673008,0.84%
1992-12-29,711.4045605311835,0.42%
1992-12-30,711.9736841796084,0.08%
1992-12-31,712.97044733746,0.14%
1993-01-04,697.8554738539058,-2.12%
1993-01-05,713.068723183921,2.18%
1993-01-06,739.7374934309996,3.74%
1993-01-07,727.9016935361036,-1.60%
1993-01-08,734.0160677618069,0.84%
1993-01-11,755.1557305133468,2.88%
1993-01-12,743.3753011173387,-1.56%
1993-01-13,775.4891141256077,4.32%
1993-01-14,798.1333962580753,2.92%
1993-01-15,789.3539288992365,-1.10%
1993-01-18,787.3016086840985,-0.26%
1993-01-19,775.9644655190475,-1.44%
1993-01-20,774.722922374217,-0.16%
1993-01-21,789.597602483802,1.92%
1993-01-22,783.2808216639315,-0.80%
1993-01-25,796.7532517965512,1.72%
1993-01-26,789.7418231807416,-0.88%
1993-01-27,761.6270142755072,-3.56%
1993-01-28,753.706093327042,-1.04%
1993-01-29,753.2538696710458,-0.06%
1993-02-01,773.2904226042956,2.66%
1993-02-02,781.3326429993803,1.04%
1993-02-03,777.5822463129832,-0.48%
1993-02-04,768.0957429079648,-1.22%
1993-02-05,746.5890621065417,-2.80%
1993-02-08,733.2997768010453,-1.78%
1993-02-09,722.1536201936693,-1.52%
1993-02-10,739.4853070783174,2.40%
1993-02-11,735.6399834815102,-0.52%
1993-02-12,715.0420639440279,-2.80%
1993-02-16,658.4107324796609,-7.92%
1993-02-17,654.7236323777747,-0.56%
1993-02-18,663.758818504588,1.38%
1993-02-19,662.4313008675789,-0.20%
1993-02-22,633.5492961497524,-4.36%
1993-02-23,636.8437524897312,0.52%
1993-02-24,670.0869963696952,5.22%
1993-02-25,675.9837619377485,0.88%
1993-02-26,673.9558106519352,-0.30%
1993-03-01,666.1379232483727,-1.16%
1993-03-02,693.3163505169063,4.08%
1993-03-03,707.8759938777612,2.10%
1993-03-04,690.4622444283683,-2.46%
1993-03-05,690.600336877254,0.02%
1993-03-08,705.6554242211781,2.18%
1993-03-09,705.5142931363339,-0.02%
1993-03-10,712.8516417849518,1.04%
1993-03-11,714.7050560535926,0.26%
1993-03-12,718.2785813338604,0.50%
1993-03-15,724.886744282132,0.92%
1993-03-16,722.1321746538599,-0.38%
1993-03-17,690.5027854040209,-4.38%
1993-03-18,689.9503831756977,-0.08%
1993-03-19,674.6334846691972,-2.22%
1993-03-22,666.402956156233,-1.22%
1993-03-23,661.4715742806769,-0.74%
1993-03-24,662.9268117440944,0.22%
1993-03-25,685.201152618696,3.36%
1993-03-26,678.4861813230328,-0.98%
1993-03-29,673.7367780537716,-0.70%
1993-03-30,697.9913020637074,3.60%
1993-03-31,704.692018563519,0.96%
1993-04-01,684.8197036400278,-2.82%
1993-04-02,634.0060816299377,-7.42%
1993-04-05,647.0666069115144,2.06%
1993-04-06,631.5370083456381,-2.40%
1993-04-07,648.7148149726396,2.72%
1993-04-08,635.0918038582141,-2.10%
1993-04-12,662.7818065064323,4.36%
1993-04-13,650.8517339893165,-1.80%
1993-04-14,653.1948002316781,0.36%
1993-04-15,643.3968782282029,-1.50%
1993-04-16,631.172337541867,-1.90%
1993-04-19,619.3062975960798,-1.88%
1993-04-20,625.127776793483,0.94%
1993-04-21,629.3786456756786,0.68%
1993-04-22,622.9589834897868,-1.02%
1993-04-23,605.2669483586768,-2.84%
1993-04-26,582.1457509313753,-3.82%
1993-04-27,608.2258805731009,4.48%
1993-04-28,626.5943021664085,3.02%
1993-04-29,624.0879249577429,-0.40%
1993-04-30,627.7076349224978,0.58%
1993-05-03,646.2877809162038,2.96%
1993-05-04,677.4388519563648,4.82%
1993-05-05,685.43263040945,1.18%
1993-05-06,671.4498047490972,-2.04%
1993-05-07,677.2242730699394,0.86%
1993-05-10,683.4547363821829,0.92%
1993-05-11,676.3468071238082,-1.04%
1993-05-12,668.501184161172,-1.16%
1993-05-13,656.0670621357742,-1.86%
1993-05-14,663.9398668814035,1.20%
1993-05-17,674.8284806982585,1.64%
1993-05-18,687.5152561353858,1.88%
1993-05-19,721.0660006347927,4.88%
1993-05-20,743.8516862548522,3.16%
1993-05-21,728.6771118552532,-2.04%
1993-05-24,730.2802015013348,0.22%
1993-05-25,726.7748565341284,-0.48%
1993-05-26,759.0436601642436,4.44%
1993-05-27,752.5158846868311,-0.86%
1993-05-28,733.8534907465977,-2.48%
1993-06-01,751.465974524516,2.40%
1993-06-02,752.0671473041356,0.08%
1993-06-03,749.5101190033015,-0.34%
1993-06-04,735.7191328136407,-1.84%
1993-06-07,718.6504489323643,-2.32%
1993-06-08,704.4211700435035,-1.98%
1993-06-09,702.4487907673816,-0.28%
1993-06-10,699.7794853624656,-0.38%
1993-06-11,713.49516327557,1.96%
1993-06-14,729.4774549329428,2.24%
1993-06-15,728.7479774780098,-0.10%
1993-06-16,721.0232489167429,-1.06%
1993-06-17,716.985518722809,-0.56%
1993-06-18,693.1815995012117,-3.32%
1993-06-21,692.7656905415109,-0.06%
1993-06-22,686.2536930504208,-0.94%
1993-06-23,681.4499171990678,-0.70%
1993-06-24,692.4894058576928,1.62%
1993-06-25,709.524645241792,2.46%
1993-06-28,733.9322930381096,3.44%
1993-06-29,723.9508138527913,-1.36%
1993-06-30,724.674764666644,0.10%
1993-07-01,715.1090577730444,-1.32%
1993-07-02,716.9683413232542,0.26%
1993-07-06,703.489336506377,-1.88%
1993-07-07,692.0928092549736,-1.62%
1993-07-08,703.0278756412023,1.58%
1993-07-09,709.9175488224861,0.98%
1993-07-12,711.4793674298955,0.22%
1993-07-13,707.9219705927461,-0.50%
1993-07-14,714.859605904555,0.98%
1993-07-15,701.992132998273,-1.80%
1993-07-16,665.3481436557631,-5.22%
1993-07-19,657.7631748180875,-1.14%
1993-07-20,683.021280731102,3.84%
1993-07-21,671.0001061902346,-1.76%
1993-07-22,654.627703599193,-2.44%
1993-07-23,672.9572792999704,2.80%
1993-07-26,685.2051017832299,1.82%
1993-07-27,668.3490562793625,-2.46%
1993-07-28,686.5281506101612,2.72%
1993-07-29,688.5877350619917,0.30%
1993-07-30,671.3730416854419,-2.50%
1993-08-02,680.3694404440268,1.34%
1993-08-03,684.1795093105135,0.56%
1993-08-04,699.0946226134827,2.18%
1993-08-05,708.0430337829351,1.28%
1993-08-06,710.8752059180669,0.40%
1993-08-09,707.6051799708437,-0.46%
1993-08-10,693.3115553354327,-2.02%
1993-08-11,697.4714246674453,0.60%
1993-08-12,696.2159761030439,-0.18%
1993-08-13,700.2540287644416,0.58%
1993-08-16,739.6083051810033,5.62%
1993-08-17,753.8087846404786,1.92%
1993-08-18,760.4423019453147,0.88%
1993-08-19,737.9332098077334,-2.96%
1993-08-20,740.2945960791183,0.32%
1993-08-23,738.81400688696,-0.20%
1993-08-24,740.8826861062435,0.28%
1993-08-25,728.7322100541011,-1.64%
1993-08-26,715.760776715138,-1.78%
1993-08-27,722.9183844822894,1.00%
1993-08-30,734.0513276033167,1.54%
1993-08-31,747.2642515001764,1.80%
1993-09-01,753.3918183624779,0.82%
1993-09-02,755.0492803628754,0.22%
1993-09-03,751.5760536732062,-0.46%
1993-09-07,723.3167940550936,-3.76%
1993-09-08,716.0836261145427,-1.00%
1993-09-09,729.6892150107188,1.90%
1993-09-10,739.029236962856,1.28%
1993-09-13,726.9091574766652,-1.64%
1993-09-14,713.5340289790946,-1.84%
1993-09-15,725.8068142775351,1.72%
1993-09-16,719.5648756747482,-0.86%
1993-09-17,721.2918313763676,0.24%
1993-09-20,726.340874196002,0.70%
1993-09-21,719.2227336288812,-0.98%
1993-09-22,752.0192902823583,4.56%
1993-09-23,764.352406642989,1.64%
1993-09-24,768.3270391575326,0.52%
1993-09-27,786.4595572816504,2.36%
1993-09-28,800.9304131356328,1.84%
1993-09-29,804.6146930360567,0.46%
1993-09-30,787.2350156664779,-2.16%
1993-10-01,787.5499096727444,0.04%
1993-10-04,793.6927989681918,0.78%
1993-10-05,781.1524527444943,-1.58%
1993-10-06,777.5591514618696,-0.46%
1993-10-07,767.6063943231577,-1.28%
1993-10-08,781.1162668632453,1.76%
1993-10-11,778.4604715559103,-0.34%
1993-10-12,786.2450762714694,1.00%
1993-10-13,801.498230751136,1.94%
1993-10-14,825.0622787352195,2.94%
1993-10-15,827.0424282041839,0.24%
1993-10-18,816.1254681518888,-1.32%
1993-10-19,786.2552760175297,-3.66%
1993-10-20,791.1300587288383,0.62%
1993-10-21,805.2121737742117,1.78%
1993-10-22,808.5940649040633,0.42%
1993-10-25,805.359688644447,-0.40%
1993-10-26,793.6014371902381,-1.46%
1993-10-27,816.9333194436311,2.94%
1993-10-28,812.6852661825243,-0.52%
1993-10-29,819.9994335781669,0.90%
1993-11-01,836.8914219098771,2.06%
1993-11-02,838.063069900551,0.14%
1993-11-03,806.7195110862704,-3.74%
1993-11-04,763.1566574876117,-5.40%
1993-11-05,788.0355645217078,3.26%
1993-11-08,793.0789921346467,0.64%
1993-11-09,797.5202344906007,0.56%
1993-11-10,826.7094750729567,3.66%
1993-11-11,833.6538346635696,0.84%
1993-11-12,835.8213346336948,0.26%
1993-11-15,818.6034151402408,-2.06%
1993-11-16,828.0992147558677,1.16%
1993-11-17,796.1345850662913,-3.86%
1993-11-18,779.4157587798991,-2.10%
1993-11-19,774.5833810754638,-0.62%
1993-11-22,745.3041292708112,-3.78%
1993-11-23,776.6069027001854,4.20%
1993-11-24,792.1390407541891,2.00%
1993-11-26,797.3671584231666,0.66%
1993-11-29,784.4498104567114,-1.62%
1993-11-30,799.0405769312061,1.86%
1993-12-01,824.6098753930048,3.20%
1993-12-02,838.1334773494501,1.64%
1993-12-03,861.9364681061745,2.84%
1993-12-06,850.0417448463093,-1.38%
1993-12-07,841.3713190488769,-1.02%
1993-12-08,832.1162345393392,-1.10%
1993-12-09,800.3293943799364,-3.82%
1993-12-10,799.2089332278046,-0.14%
1993-12-13,802.5656107473613,0.42%
1993-12-14,782.019931112229,-2.56%
1993-12-15,790.6221503544634,1.10%
1993-12-16,795.682132116732,0.64%
1993-12-17,807.4582276720596,1.48%
1993-12-20,810.2035856461447,0.34%
1993-12-21,805.1803234151386,-0.62%
1993-12-22,804.6972152210894,-0.06%
1993-12-23,812.5832479302561,0.98%
1993-12-27,818.9213972641121,0.78%
1993-12-28,831.0414339436209,1.48%
1993-12-29,833.7007665322406,0.32%
1993-12-30,843.538435577321,1.18%
1993-12-31,845.9003431969375,0.28%
1994-01-03,834.2269184608197,-1.38%
1994-01-04,845.4055591681947,1.34%
1994-01-05,857.5793992202167,1.44%
1994-01-06,870.9576378480522,1.56%
1994-01-07,873.3963192340267,0.28%
1994-01-10,891.2136041464008,2.04%
1994-01-11,886.5792934048395,-0.52%
1994-01-12,889.2390312850539,0.30%
1994-01-13,887.1048576099698,-0.24%
1994-01-14,903.4275869899933,1.84%
1994-01-17,899.2718200898393,-0.46%
1994-01-18,899.9912375459111,0.08%
1994-01-19,880.0114320723918,-2.22%
1994-01-20,902.3637224470307,2.54%
1994-01-21,902.5441951915201,0.02%
1994-01-24,892.2551913663368,-1.14%
1994-01-25,880.298971802028,-1.34%
1994-01-26,883.291988306155,0.34%
1994-01-27,895.1281009494575,1.34%
1994-01-28,906.4067150214206,1.26%
1994-01-31,912.9328433695749,0.72%
1994-02-01,896.3174656202486,-1.82%
1994-02-02,903.1294783589626,0.76%
1994-02-03,895.5431907407474,-0.84%
1994-02-04,840.5568388292655,-6.14%
1994-02-07,849.6348526886215,1.08%
1994-02-08,857.451493333357,0.92%
1994-02-09,867.912401552024,1.22%
1994-02-10,856.8031228121581,-1.28%
1994-02-11,859.0308109314697,0.26%
1994-02-14,873.1189162307458,1.64%
1994-02-15,886.7395713239455,1.56%
1994-02-16,888.6903983808581,0.22%
1994-02-17,882.8250417515444,-0.66%
1994-02-18,885.2969518684487,0.28%
1994-02-22,896.2746340716174,1.24%
1994-02-23,889.462946852673,-0.76%
1994-02-24,862.7790584470928,-3.00%
1994-02-25,878.4816373108299,1.82%
1994-02-28,903.2548194829953,2.82%
1994-03-01,892.4157616491993,-1.20%
1994-03-02,885.8118850129953,-0.74%
1994-03-03,885.8118850129953,-0.00%
1994-03-04,902.4651484512395,1.88%
1994-03-07,916.9045908264594,1.60%
1994-03-08,902.234117373236,-1.60%
1994-03-09,907.1061816070516,0.54%
1994-03-10,892.5924827013387,-1.60%
1994-03-11,891.1643347290164,-0.16%
1994-03-14,906.3141284194096,1.70%
1994-03-15,905.9516027680419,-0.04%
1994-03-16,916.8230220012584,1.20%
1994-03-17,930.7587319356777,1.52%
1994-03-18,926.6633935151608,-0.44%
1994-03-21,906.6474642152334,-2.16%
1994-03-22,896.4930126160228,-1.12%
1994-03-23,895.77581820593,-0.08%
1994-03-24,867.1109920233403,-3.20%
1994-03-25,849.5953499844688,-2.02%
1994-03-28,824.2774085549316,-2.98%
1994-03-29,778.6124401209884,-5.54%
1994-03-30,767.4004209832461,-1.44%
1994-03-31,778.2975069612082,1.42%
1994-04-04,747.6325851869366,-3.94%
1994-04-05,802.95739649077,7.40%
1994-04-06,800.7091157805958,-0.28%
1994-04-07,809.8371997004946,1.14%
1994-04-08,784.7322465097792,-3.10%
1994-04-11,780.4946923786264,-0.54%
1994-04-12,746.3090248524426,-4.38%
1994-04-13,713.6206895639057,-4.38%
1994-04-14,707.3408274957433,-0.88%
1994-04-15,709.887254474728,0.36%
1994-04-18,687.3128397824316,-3.18%
1994-04-19,675.4910589381739,-1.72%
1994-04-20,668.0606572898539,-1.10%
1994-04-21,711.8854364080682,6.56%
1994-04-22,719.8585532958386,1.12%
1994-04-25,742.1741684480096,3.10%
1994-04-26,744.8459954544225,0.36%
1994-04-28,732.9284595271516,-1.60%
1994-04-29,736.0067590571657,0.42%
1994-05-02,761.9141969759779,3.52%
1994-05-03,750.9426325395239,-1.44%
1994-05-04,752.7448948576186,0.24%
1994-05-05,755.6053254580776,0.38%
