SP-500 2x, 1927-2026
Date,Close,Daily Return
1928-08-15,21.726035716620004,0.035662673369826266
1928-08-16,22.04101166357157,0.014497626306975781
1928-08-17,22.111012424138714,0.003175932286395001
1928-08-20,22.411447545905723,0.013587578714352495
1928-08-21,22.98086051801995,0.02540723757124057
1928-08-22,22.937618484379794,-0.0018816542403296019
1928-08-23,22.986164559730366,0.002116439218990138
1928-08-24,23.723661724440852,0.03208439419260537
1928-08-27,23.8252516501178,0.004282219450646027
1928-08-28,24.202125070020113,0.01581823459566485
1928-08-29,24.299203085946353,0.00401113603228563
1928-08-30,24.37287613326533,0.0030319120778732936
1928-08-31,24.99065263517639,0.025346885551512266
1928-09-04,25.241772728683134,0.010048560842835721
1928-09-05,25.485453384049034,0.00965386456748332
1928-09-06,25.17393585093168,-0.012223346723442212
1928-09-07,25.53752311233735,0.014443004207155484
1928-09-10,25.134739900887908,-0.015772211333011255
1928-09-11,25.522135260541887,0.015412745911896017
1928-09-12,25.71882208235117,0.0077065190589036495
1928-09-13,25.67319666034981,-0.001774009006138352
1928-09-14,25.67618485209224,0.00011639344262295082
1928-09-17,26.146691528004165,0.018324633454007266
1928-09-18,25.781990455536427,-0.013948268448309462
1928-09-19,25.784991310163218,0.00011639344262295082
1928-09-20,25.885383832619613,0.0038934479848679554
1928-09-21,26.229960098287027,0.013311615075732296
1928-09-24,26.411037544060715,0.006903458682177401
1928-09-25,26.364813171091928,-0.001750191483075007
1928-09-26,26.343252794920936,-0.000817770868736219
1928-09-27,25.68158155246703,-0.02511729464865022
1928-09-28,25.70887944744155,0.0010629366777412507
1928-10-01,26.252954403365436,0.021162919878953725
1928-10-02,26.01019496461806,-0.009246937888112773
1928-10-03,25.841942447522772,-0.0064687141839637405
1928-10-04,26.015684403754975,0.006723254514826827
1928-10-05,25.920814887515668,-0.0036466277329845046
1928-10-08,25.661133022229492,-0.010018275521548037
1928-10-09,25.834301849489638,0.006748292334174575
1928-10-10,26.39839259959616,0.021834952358802274
1928-10-11,26.648064858331352,0.00945785838259748
1928-10-15,27.007353206944043,0.013482718183206547
1928-10-16,27.18513932001454,0.006582878066880884
1928-10-17,27.363534004661908,0.006562213367655343
1928-10-18,27.49229542209499,0.004705584352194496
1928-10-19,27.79760579030355,0.011105306542108123
1928-10-22,27.427564404344064,-0.013311987685233138
1928-10-23,27.782879184927847,0.012954660331688279
1928-10-24,27.887369200781464,0.0037609498698141118
1928-10-25,27.687705836961182,-0.007159634255306106
1928-10-26,27.03380299957344,-0.023617082658933357
1928-10-29,27.917315792243585,0.032681779647653904
1928-10-30,27.31146069379454,-0.021701767568118913
1928-10-31,27.113820198431558,-0.00723654064419522
1928-11-01,27.89236994964437,0.028714129750622448
1928-11-02,27.79414602975153,-0.0035215336692495966
1928-11-05,28.538272565667306,0.026772779243486883
1928-11-07,28.544915901248164,0.00023278688524590164
1928-11-08,28.933285693019513,0.013605567909708426
1928-11-09,29.350170213335865,0.014408474887348534
1928-11-12,30.115325723883977,0.02606988324041992
1928-11-13,30.303424960488854,0.006245963876648313
1928-11-14,30.30695208044327,0.00011639344262295082
1928-11-15,30.62797063742475,0.010592241546738377
1928-11-16,31.535878943544535,0.02964311011224492
1928-11-19,31.546890652093673,0.0003491803278688525
1928-11-20,32.09051473276537,0.017232255522958317
1928-11-21,31.14120000305747,-0.029582408933398068
1928-11-22,31.94950989856935,0.025956286059384912
1928-11-23,32.44225254229126,0.015422541544024478
1928-11-26,32.72735083545097,0.008787869855462874
1928-11-27,33.03368350317952,0.00936014250798202
1928-11-28,33.81121758527131,0.023537613721368675
1928-11-30,34.070681173346834,0.0076738906968127915
1928-12-03,32.87579026769056,-0.035070942655265176
1928-12-04,33.04502810034158,0.005147795118322666
1928-12-05,32.772461490394214,-0.00824833948150127
1928-12-06,30.298728446857897,-0.0754820642404715
1928-12-07,28.847494859482232,-0.04789750797367739
1928-12-10,28.728551046771567,-0.004123193826363336
1928-12-11,29.839316288272116,0.038664158164195786
1928-12-12,29.26542534676348,-0.019232710829041204
1928-12-13,29.16486683834703,-0.0034360856616617572
1928-12-14,29.29800136181496,0.004564893925484218
1928-12-17,29.074159342811907,-0.007640180510565348
1928-12-18,29.751276709066037,0.0232893188164195
1928-12-19,30.488688538891484,0.02478588858678237
1928-12-20,30.731052424693253,0.007949305051039121
1928-12-21,31.42731078884594,0.02265650894510939
1928-12-24,32.004059680331586,0.018351837208112277
1928-12-26,31.73959663219588,-0.008263421915133948
1928-12-27,32.28491914338185,0.017181141824367356
1928-12-28,33.217346754002214,0.028881212509138447
1928-12-31,34.2540036806603,0.031208300119069058
1929-01-02,35.55772141749369,0.03806030235144359
1929-01-03,35.70679250596285,0.004192368985595952
1929-01-04,35.683837330781515,-0.0006428797875783533
1929-01-07,33.97797730778004,-0.047804836884231906
1929-01-08,33.75928525961147,-0.006436288016429309
1929-01-09,34.79833461386569,0.030778179877442694
1929-01-10,34.91739873668992,0.0034215465810477613
1929-01-11,34.80940082603176,-0.0030929540734853066
1929-01-14,34.96812643064044,0.004559848800671465
1929-01-15,33.949903515464754,-0.02911860082625075
1929-01-16,34.880151174500675,0.027400598019731714
1929-01-17,35.25504479254456,0.010748050264127014
1929-01-18,35.48920858623115,0.0066419939348966745
1929-01-21,35.764313789327126,0.007751798759544766
1929-01-22,36.37431634791413,0.017056179581139908
1929-01-23,36.81546796195475,0.012128107366227313
1929-01-24,36.35429211823775,-0.01252668699454205
1929-01-25,37.57874843685895,0.033681203711485024
1929-01-28,37.21351740783078,-0.009719084435231961
1929-01-29,37.2488931921191,0.0009506165165906228
1929-01-30,37.51929957655535,0.0072594474966429685
1929-01-31,38.380418119112115,0.022951349099673675
1929-02-01,38.684839364367186,0.007931681314943305
1929-02-04,38.10476005830032,-0.014995003613771757
1929-02-05,38.2892609545054,0.00484193827550135
1929-02-06,37.669708345769806,-0.016180845315132523
1929-02-07,35.37039148709428,-0.06103888136244964
1929-02-08,34.603146142298236,-0.021691740253313094
1929-02-11,36.149031387164946,0.04467470207794335
1929-02-13,36.07389431771479,-0.002078536175573276
1929-02-14,35.79055485257755,-0.007854418562126361
1929-02-15,34.356076420488414,-0.040079804238794266
1929-02-18,34.48560813689772,0.0037702709361787374
1929-02-19,34.462903393462696,-0.0006583831534849856
1929-02-20,35.06217748448054,0.017388961231035564
1929-02-21,35.83781692067674,0.022121827332016543
1929-02-25,36.00514512179524,0.004669040011250278
1929-02-26,36.126600521148305,0.0033732789839401693
1929-02-27,37.001213891883225,0.024209678135171536
1929-02-28,38.00366369173621,0.027092348991092925
1929-03-01,38.72265321576631,0.01891895291628009
1929-03-04,37.72201889076871,-0.025841057931179634
1929-03-05,37.2249586236899,-0.013176926413141783
1929-03-06,36.054832883921016,-0.031433903032580354
1929-03-07,36.72619824749729,0.018620676061312992
1929-03-08,37.19942596053311,0.012885289946069332
1929-03-11,36.15924740361199,-0.02796222065428374
1929-03-12,36.22305885692773,0.0017647340002260692
1929-03-13,37.01227354179325,0.02178763223676737
1929-03-14,38.45534079523686,0.03898888437140004
1929-03-15,39.50775851092054,0.02736727055124775
1929-03-18,39.40573062910469,-0.0025824771047856343
1929-03-19,39.38183409277217,-0.0006064228717754896
1929-03-20,39.35794042719,-0.0006067179483282296
1929-03-21,39.001275047551125,-0.00906209460575521
1929-03-22,37.95348968405451,-0.02686541304660252
1929-03-25,34.88214166539369,-0.08092399524334626
1929-03-26,34.43236298889728,-0.012894239144227354
1929-03-27,36.53073700891439,0.06094191155842941
1929-03-28,37.817912897704176,0.035235420749263335
1929-04-01,35.91665406584458,-0.05027402852723298
1929-04-02,36.75974778709392,0.023473615323513247
1929-04-03,35.86020688555133,-0.024470812660429067
1929-04-04,37.1353873282221,0.03555976257305324
1929-04-05,36.40748907719527,-0.01960120261014859
1929-04-08,35.785653370074144,-0.017079884465601086
1929-04-09,35.214945109503766,-0.015947962572275813
1929-04-10,35.64956923403143,0.012342036120634892
1929-04-11,36.46096821519497,0.022760414742654594
1929-04-12,36.72875278965087,0.007344417539200256
1929-04-15,36.30844849116502,-0.011443467761973119
1929-04-16,36.48859652953772,0.004961601111007062
1929-04-17,37.2516410271338,0.02091186206568364
1929-04-18,37.58133577163662,0.008850475721664862
1929-04-19,37.528295823631105,-0.0014113374875179678
1929-04-22,38.40310527654748,0.023310662893611132
1929-04-23,38.857597024029346,0.011834765553696664
1929-04-24,38.56323792410294,-0.007575329471464104
1929-04-25,38.21004456665307,-0.009158809697074702
1929-04-26,38.067139975144485,-0.0037399744786820108
1929-04-29,37.9367861729528,-0.003424312997425054
1929-04-30,39.161412437335926,0.03228070661547576
1929-05-01,39.31870953908065,0.004016635048504115
1929-05-02,39.68814928951993,0.00939602939084433
1929-05-03,40.48498421734436,0.020077401997549222
1929-05-06,40.35108647760982,-0.003307343261287042
1929-05-07,39.59106097771604,-0.018835316870972174
1929-05-08,39.93156426679632,0.008600509323858186
1929-05-09,39.449933082136575,-0.012061415411672985
1929-05-10,40.426637847231945,0.02475808420414375
1929-05-13,38.29751935738154,-0.05266622710243983
1929-05-14,39.22978510072184,0.024342718770912108
1929-05-15,38.90354059811307,-0.00831624495956696
1929-05-16,39.30127088024272,0.010223498324698438
1929-05-17,39.67082627703497,0.009403141132976339
1929-05-20,37.56130894716888,-0.05317553295045088
1929-05-21,38.48459654187502,0.024580815221449583
1929-05-22,35.67560020127265,-0.0729901465264396
1929-05-23,37.266306579525725,0.04458807614388312
1929-05-24,36.71282454371446,-0.014852076489794879
1929-05-27,34.04147167796082,-0.07276347976366732
1929-05-28,35.14417697933434,0.03239299733587692
1929-05-29,35.235612144596566,0.0026017159347905
1929-05-31,35.848095669454004,0.017382514098066053
1929-06-03,37.13597340179939,0.03592597342465755
1929-06-04,38.22945307233147,0.029445294423845445
1929-06-05,38.08653406829314,-0.0037384527518067633
1929-06-06,38.241521911689816,0.004069360659564487
1929-06-07,37.9195818960308,-0.008418598412543886
1929-06-10,37.165616225755926,-0.019883280156994428
1929-06-11,37.64226036915898,0.012824868569587729
1929-06-12,37.70755558102758,0.0017346251587508446
1929-06-13,38.86932254082801,0.03080992501102281
1929-06-14,39.14636751939437,0.0071275998771358155
1929-06-17,40.614655744885184,0.037507649330768306
1929-06-18,40.65197858597739,0.0009189500786769319
1929-06-19,40.350812153583824,-0.0074084077299363255
1929-06-20,40.81725911975542,0.011559791272507712
1929-06-21,41.28646757943763,0.011495344611591293
1929-06-24,41.30648868837341,0.000484931506849315
1929-06-25,42.18211874899004,0.021198365884416006
1929-06-26,42.69073147820384,0.012057543440156589
1929-06-27,42.855399021135085,0.003857219992009744
1929-06-28,43.81080192946641,0.022293641645015242
1929-07-01,44.982861871960004,0.02675276166778612
1929-07-02,45.92963506297371,0.02104742009765001
1929-07-03,46.32990284477934,0.008714804314400379
1929-07-05,46.805218421064815,0.010259369156847623
1929-07-08,46.99319219465043,0.0040160858110859735
1929-07-09,46.702628725087536,-0.006183097082644499
1929-07-10,46.44594831004436,-0.005496059259407358
1929-07-11,46.65109657995864,0.00441692499300122
1929-07-12,47.68212045051675,0.022100742450736656
1929-07-15,47.304696734759986,-0.007915413832076593
1929-07-16,47.97743182083186,0.01422131696232911
1929-07-17,48.219630750974474,0.005048184551584449
1929-07-18,48.02595216524668,-0.004016592054137234
1929-07-19,48.368859267332475,0.00714003755523537
1929-07-22,47.2823204324392,-0.022463602643345876
1929-07-23,48.620452947007436,0.028300906180784166
1929-07-24,47.98745802970607,-0.01301910778147797
1929-07-25,48.43085882638184,0.009239930908640472
1929-07-26,48.06834160306866,-0.007485252834618303
1929-07-29,46.48154803082709,-0.03301119862517302
1929-07-30,47.54470953648244,0.02287276458499733
1929-07-31,48.82025096659029,0.026828251608711287
1929-08-01,49.50432581959672,0.014012112585709066
1929-08-02,51.146581932337746,0.033173992081534785
1929-08-05,51.10217900610626,-0.0008681504130661731
1929-08-06,50.729852309801906,-0.00728592603184027
1929-08-07,49.70380078957938,-0.020225793561482006
1929-08-08,50.872102891085106,0.02350528697899231
1929-08-09,47.11713628666928,-0.0738119006492623
1929-08-12,50.09518667789457,0.06320525027468324
1929-08-13,50.9932575937966,0.017927289535350114
1929-08-14,51.31233006238111,0.006257150133968258
1929-08-15,51.49385715142645,0.0035376894564065637
1929-08-16,53.411286449560336,0.037236078324747936
1929-08-19,54.42694221027059,0.01901575169265763
1929-08-20,55.07815744620858,0.011964942535667667
1929-08-21,54.620292614265615,-0.008313001980687736
1929-08-22,55.48731884807234,0.015873701738102288
1929-08-23,56.57755810750686,0.019648440077266294
1929-08-26,56.532200713034875,-0.000801685261597826
1929-08-27,56.46855669606502,-0.0011258011569886721
1929-08-28,56.25945045940098,-0.003703056159014728
1929-08-29,57.35779257449937,0.019522802056002913
1929-08-30,58.906863862083405,0.027007163596332887
1929-09-03,59.3536422951575,0.007584488526160935
1929-09-04,58.99017629922917,-0.006123735323956337
1929-09-05,56.39611416956747,-0.04397447664002992
1929-09-06,59.35047987882154,0.052385980005131415
1929-09-09,58.78258673128968,-0.009568467663468786
1929-09-10,56.676139321339015,-0.03583454773060226
1929-09-11,58.252551917824555,0.027814396240853564
1929-09-12,56.93174583267219,-0.022673789244728546
1929-09-13,57.70807166000431,0.013636079764948957
1929-09-16,59.50150919993176,0.03107775893975044
1929-09-17,58.53997811748827,-0.016159776371598263
1929-09-18,58.84584541032976,0.005224930085003113
1929-09-19,59.04110541702459,0.0033181612964056136
1929-09-20,57.78534900740079,-0.021269188656852223
1929-09-23,57.77655242020539,-0.0001522286764119368
1929-09-24,55.650111089768494,-0.03680457281305766
1929-09-25,55.83979290600303,0.0034084714750804734
1929-09-26,56.86243810200942,0.01831391455422935
1929-09-27,53.729861216668986,-0.05509044265250614
1929-09-30,53.365409916089305,-0.006783030745417482
1929-10-01,52.73704737093413,-0.011774715984440142
1929-10-02,53.519568985883666,0.014838176461521491
1929-10-03,49.097792310038095,-0.08261981102672668
1929-10-04,48.08815398552111,-0.020563823280309937
1929-10-07,54.1203977610648,0.12544136706432818
1929-10-08,53.77355726921525,-0.006408683346726526
1929-10-09,53.53411940165678,-0.004452706492147027
1929-10-10,55.45280728183803,0.03584046775451146
1929-10-11,55.28179048351034,-0.0030840061434309726
1929-10-14,54.553771919124216,-0.013169229108150549
1929-10-15,53.66972975355849,-0.0162049686844076
1929-10-16,49.92329712737037,-0.0698053193744602
1929-10-17,51.467996330428385,0.030941450023162433
1929-10-18,48.52934271086509,-0.05709671697139567
1929-10-21,44.81725893756868,-0.07649153204923421
1929-10-22,46.570003642191566,0.03910869933086471
1929-10-23,41.075450860220315,-0.11798480464350414
1929-10-24,38.45696651383308,-0.06374815836587974
1929-10-25,39.568356428667826,0.028899573096462922
1929-10-28,29.347032679538813,-0.25832065497983436
1929-10-29,23.389451864313624,-0.20300453815144665
1929-10-30,29.254905007493655,0.2507734331358669
1929-10-31,32.21184664310665,0.1010750721923578
1929-11-04,28.844760105208312,-0.1045294476657672
1929-11-06,23.130521796579355,-0.1981031663216077
1929-11-07,24.840151177268393,0.07391227036399436
1929-11-08,24.40245919972889,-0.017620342743325877
1929-11-11,21.372627165564342,-0.12416093023108962
1929-11-12,18.943947902552686,-0.11363503626380353
1929-11-13,16.78256597779382,-0.11409353192254193
1929-11-14,19.7882746077966,0.1790970840799817
1929-11-15,21.97188498241212,0.11034869981818303
1929-11-18,21.52795108270428,-0.020204634243406766
1929-11-19,22.838754308180977,0.06088843385238857
1929-11-20,24.100231801402092,0.0552340760883462
1929-11-21,24.874610042383598,0.032131568167591246
1929-11-22,24.694459944318023,-0.007242328533336648
1929-11-25,24.132945536106927,-0.02273847694896819
1929-11-26,22.730601552916273,-0.058109109851199624
1929-11-27,23.306392140774236,0.025331075665443275
1929-12-02,23.392074680499814,0.0036763536461603143
1929-12-03,24.959046787363697,0.06698730780686796
1929-12-04,25.885354646305117,0.037113110401731826
1929-12-05,25.466924566358433,-0.016164742019727812
1929-12-06,26.821824287128116,0.05320232983921013
1929-12-09,26.71535469948017,-0.003969513278000283
1929-12-10,27.12517418031887,0.015340222334636283
1929-12-11,26.67286427821053,-0.016674912356379287
1929-12-12,23.792980736083557,-0.10797053934997124
1929-12-13,24.98816315196085,0.050232563508309284
1929-12-16,24.148147887399748,-0.03361652713137445
1929-12-17,24.67282606206438,0.021727470657838917
1929-12-18,24.3563893488209,-0.012825312854210007
1929-12-19,23.064048682929364,-0.05305961599575507
1929-12-20,21.541234338939166,-0.06602545654169097
1929-12-23,21.765383900611685,0.010405604346791516
1929-12-24,22.048219180124867,0.01299472964982882
1929-12-26,23.028541383925067,0.044462647789890376
1929-12-27,22.988062139086484,-0.0017577858781293398
1929-12-30,23.15378781100298,0.0072092058440505775
1929-12-31,24.398904661883062,0.053775946339474606
1930-01-02,23.794017282366564,-0.02479157929009321
1930-01-03,23.911631277315998,0.0049430070405384425
1930-01-06,24.535741098539674,0.02610067937170589
1930-01-07,24.107523116425334,-0.017452824448813065
1930-01-08,24.06761857971466,-0.001655273190777741
1930-01-09,24.819060295060748,0.03122210503948396
1930-01-10,24.663842145463786,-0.006253989786545223
1930-01-13,24.61157507282626,-0.002119178039222936
1930-01-14,24.708520650302955,0.003939023698801403
1930-01-15,24.920283846957137,0.008570452260224053
1930-01-16,24.580492434847304,-0.013635134101866347
1930-01-17,24.151493415516537,-0.017452824448813065
1930-01-20,24.598223247010555,0.01849698583057427
1930-01-21,24.85537943767526,0.010454258752040526
1930-01-22,24.906892324263726,0.002072504534385967
1930-01-23,25.396044063506185,0.01963921202509632
1930-01-24,25.86680372335071,0.01853673188892439
1930-01-27,26.283033238811704,0.016091261986313818
1930-01-28,26.028516551143944,-0.009683687775120227
1930-01-29,26.623166066181046,0.02284607783423469
1930-01-30,26.91495072430111,0.0109598031051127
1930-01-31,27.68752307674096,0.028704208317286904
1930-02-03,27.58444081766329,-0.003723058172880164
1930-02-04,28.245595347802585,0.023968386182254473
1930-02-05,28.98837532057476,0.026297196558470248
1930-02-06,28.372999128595353,-0.021228378105848492
1930-02-07,28.15781564247234,-0.007584093776894489
1930-02-10,28.54429795059517,0.01372557846922869
1930-02-11,29.044467759846913,0.01752258227255914
1930-02-13,29.156983064459777,0.003873897967185688
1930-02-14,29.138481788879922,-0.0006345401216220701
1930-02-17,28.93323437690193,-0.007043860880093007
1930-02-18,28.989404595296598,0.001941373635002583
1930-02-19,28.472822741339776,-0.01781967795366988
1930-02-20,27.417727183805734,-0.037056233135682244
1930-02-21,28.101982832882037,0.0249566874923338
1930-02-24,27.53214608920241,-0.020277456828165986
1930-02-25,28.048100747221934,0.018740081370622653
1930-02-26,28.593471351740554,0.019444118852597805
1930-02-27,28.525570601530884,-0.002374694187158839
1930-02-28,29.026272312731788,0.017552732535840467
1930-03-03,29.245065880083096,0.007537776983348189
1930-03-04,29.702243129424705,0.015632628465130614
1930-03-05,29.254585784137106,-0.015071499594726749
1930-03-06,29.8371436124367,0.0199133849509323
1930-03-07,29.8437568313908,0.0002216438356164384
1930-03-10,30.066017015660275,0.007447459967094235
1930-03-11,30.19970064253595,0.004446336433789999
1930-03-12,29.544342845103507,-0.021700804428153187
1930-03-13,29.90351234974874,0.01215696373848312
1930-03-14,29.5300118575113,-0.012490188037746607
1930-03-17,30.103726791354866,0.019428198559887595
1930-03-18,30.69543022139862,0.019655487645924247
1930-03-19,31.03616160556326,0.0111003944791465
1930-03-20,31.32718019038816,0.009376758264228518
1930-03-21,31.72344636343846,0.01264927678271795
1930-03-24,31.718419103954805,-0.0001584714165687163
1930-03-25,31.647065908420263,-0.0022495823420672217
1930-03-26,32.61980737377381,0.030737176968267856
1930-03-27,32.49454119999167,-0.0038401874157862797
1930-03-28,33.242361563802746,0.02301372280373228
1930-03-31,31.39165434273194,-0.055673157200901865
1930-04-01,34.570277303855704,0.10125694321235114
1930-04-02,33.86936413239393,-0.020275023115987483
1930-04-03,34.01175297379999,0.004204060071794332
1930-04-04,35.046676408525265,0.030428406190133723
1930-04-07,35.2346458107762,0.00536340165497726
1930-04-08,34.857072849755035,-0.010715957329296722
