Nasdaq-composite 2x, 1971-2025
Date, Close-price
1980-08-14,277.873594
1980-08-15,281.386653
1980-08-18,273.096313
1980-08-19,270.137924
1980-08-20,274.428746
1980-08-21,281.317266
1980-08-22,286.915153
1980-08-25,286.536178
1980-08-26,289.092565
1980-08-27,288.331753
1980-08-28,284.659342
1980-08-29,286.326500
1980-09-02,288.913407
1980-09-03,295.853414
1980-09-04,297.520826
1980-09-05,299.321546
1980-09-08,295.580228
1980-09-09,296.830175
1980-09-10,301.551451
1980-09-11,307.540074
1980-09-12,312.181942
1980-09-15,312.214876
1980-09-16,317.879832
1980-09-17,326.653057
1980-09-18,325.507792
1980-09-19,331.291309
1980-09-22,333.360502
1980-09-23,330.332117
1980-09-24,330.772447
1980-09-25,326.942415
1980-09-26,315.889891
1980-09-29,299.397448
1980-09-30,305.746692
1980-10-01,311.804306
1980-10-02,315.717893
1980-10-03,324.388097
1980-10-06,333.041577
1980-10-07,333.585291
1980-10-08,337.020282
1980-10-09,338.216723
1980-10-10,339.107082
1980-10-13,342.810360
1980-10-14,343.327497
1980-10-15,344.742072
1980-10-16,339.625306
1980-10-17,337.188994
1980-10-20,336.881278
1980-10-21,334.523194
1980-10-22,339.427128
1980-10-23,332.257823
1980-10-24,333.479546
1980-10-27,327.291722
1980-10-28,325.304563
1980-10-29,327.755764
1980-10-30,321.082347
1980-10-31,321.982999
1980-11-03,323.218954
1980-11-05,332.857790
1980-11-06,325.828095
1980-11-07,324.316209
1980-11-10,322.941917
1980-11-11,329.363962
1980-11-12,338.686540
1980-11-13,347.145997
1980-11-14,352.381358
1980-11-17,351.787535
1980-11-18,359.361115
1980-11-19,363.805510
1980-11-20,369.057994
1980-11-21,367.520997
1980-11-24,360.922134
1980-11-25,365.128356
1980-11-26,370.994301
1980-11-28,374.900258
1980-12-01,363.229090
1980-12-02,358.974784
1980-12-03,363.168785
1980-12-04,367.741628
1980-12-05,356.434184
1980-12-08,331.328239
1980-12-09,328.621724
1980-12-10,323.601512
1980-12-11,307.453198
1980-12-12,315.499920
1980-12-15,324.739537
1980-12-16,317.575919
1980-12-17,324.659643
1980-12-18,331.319499
1980-12-19,337.742713
1980-12-22,344.159329
1980-12-23,344.400494
1980-12-24,345.365491
1980-12-26,349.299904
1980-12-29,344.301972
1980-12-30,346.438353
1980-12-31,352.936449
1981-01-02,357.157592
1981-01-05,359.333350
1981-01-06,358.981355
1981-01-07,335.338932
1981-01-08,330.377241
1981-01-09,336.347609
1981-01-12,339.002179
1981-01-13,337.669677
1981-01-14,341.181919
1981-01-15,343.821160
1981-01-16,336.285825
1981-01-19,349.624290
1981-01-20,339.703410
1981-01-21,337.549493
1981-01-22,334.243693
1981-01-23,335.600201
1981-01-26,330.876788
1981-01-27,334.419547
1981-01-28,335.064031
1981-01-29,336.795628
1981-01-30,336.557346
1981-02-02,320.495967
1981-02-03,322.056204
1981-02-04,325.417196
1981-02-05,331.170576
1981-02-06,336.501968
1981-02-09,333.304800
1981-02-10,332.526248
1981-02-11,329.517114
1981-02-12,325.478295
1981-02-13,323.069946
1981-02-17,323.369872
1981-02-18,325.870412
1981-02-19,319.210092
1981-02-20,317.719539
1981-02-23,320.264071
1981-02-24,323.183706
1981-02-25,323.350347
1981-02-26,330.484424
1981-02-27,336.820127
1981-03-02,340.392281
1981-03-03,337.964083
1981-03-04,339.327185
1981-03-05,340.351569
1981-03-06,343.224167
1981-03-09,344.082700
1981-03-10,340.266054
1981-03-11,337.291311
1981-03-12,345.835934
1981-03-13,351.006153
1981-03-16,355.416083
1981-03-17,354.542567
1981-03-18,357.369276
1981-03-19,358.945905
1981-03-20,365.406756
1981-03-23,370.118482
1981-03-24,370.403710
1981-03-25,376.146126
1981-03-26,376.936840
1981-03-27,374.382312
1981-03-30,375.924160
1981-03-31,379.265708
1981-04-01,383.452103
1981-04-02,385.701940
1981-04-03,388.213115
1981-04-06,383.174469
1981-04-07,384.951867
1981-04-08,388.733034
1981-04-09,392.788426
1981-04-10,397.342282
1981-04-13,394.313505
1981-04-14,390.854776
1981-04-15,388.693434
1981-04-16,402.721468
1981-04-20,406.104745
1981-04-21,403.043325
1981-04-22,404.754209
1981-04-23,407.847777
1981-04-24,413.609502
1981-04-27,414.815140
1981-04-28,406.325655
1981-04-29,401.060579
1981-04-30,402.989647
1981-05-01,402.766528
1981-05-04,390.275338
1981-05-05,383.798802
1981-05-06,385.359033
1981-05-07,391.467187
1981-05-08,395.791171
1981-05-11,388.237905
1981-05-12,389.442083
1981-05-13,391.854168
1981-05-14,396.986508
1981-05-15,401.893953
1981-05-18,403.490317
1981-05-19,400.440054
1981-05-20,406.035691
1981-05-21,408.722321
1981-05-22,412.016808
1981-05-26,415.813159
1981-05-27,423.100840
1981-05-28,427.442875
1981-05-29,428.055394
1981-06-01,426.331450
1981-06-02,413.217676
1981-06-03,410.583200
1981-06-04,413.546887
1981-06-05,419.646176
1981-06-08,417.901601
1981-06-09,414.760337
1981-06-10,416.230784
1981-06-11,423.558259
1981-06-12,425.158461
1981-06-15,425.921899
1981-06-16,416.828841
1981-06-17,416.942223
1981-06-18,409.760406
1981-06-19,412.945413
1981-06-22,409.334303
1981-06-23,411.693687
1981-06-24,409.966012
1981-06-25,411.989887
1981-06-26,413.680603
1981-06-29,407.882750
1981-06-30,398.649220
1981-07-01,394.510290
1981-07-02,387.782863
1981-07-06,374.297933
1981-07-07,370.395639
1981-07-08,371.927009
1981-07-09,377.601198
1981-07-10,379.434999
1981-07-13,380.588406
1981-07-14,377.050736
1981-07-15,380.500028
1981-07-16,384.759087
1981-07-17,387.444887
1981-07-20,367.449847
1981-07-21,367.095285
1981-07-22,363.515942
1981-07-23,364.397578
1981-07-24,370.011571
1981-07-27,375.063652
1981-07-28,373.236869
1981-07-29,373.379796
1981-07-30,377.239573
1981-07-31,382.987164
1981-08-03,378.535298
1981-08-04,377.419842
1981-08-05,380.797201
1981-08-06,383.106922
1981-08-07,384.084282
1981-08-10,380.097373
1981-08-11,383.089982
1981-08-12,384.103496
1981-08-13,385.589529
1981-08-14,384.717976
1981-08-17,375.758393
1981-08-18,366.294981
1981-08-19,367.038153
1981-08-20,369.695026
1981-08-21,365.393146
1981-08-24,344.186347
1981-08-25,333.968422
1981-08-26,334.069737
1981-08-27,330.725831
1981-08-28,333.179137
1981-08-31,327.107535
1981-09-01,325.169120
1981-09-02,325.902196
1981-09-03,314.560086
1981-09-04,306.826748
1981-09-08,291.164231
1981-09-09,291.101206
1981-09-10,299.860867
1981-09-11,307.087586
1981-09-14,306.472796
1981-09-15,306.278846
1981-09-16,300.656086
1981-09-17,293.900849
1981-09-18,289.343020
1981-09-21,289.782679
1981-09-22,286.168449
1981-09-23,275.955955
1981-09-24,277.182494
1981-09-25,260.987010
1981-09-28,260.718750
1981-09-29,271.086130
1981-09-30,275.702688
1981-10-01,278.949312
1981-10-02,289.054273
1981-10-05,293.883081
1981-10-06,293.756618
1981-10-07,302.954786
1981-10-08,310.112209
1981-10-09,310.956450
1981-10-12,310.988965
1981-10-13,313.070028
1981-10-14,304.946390
1981-10-15,306.298630
1981-10-16,307.557060
1981-10-19,306.037382
1981-10-20,310.746394
1981-10-21,314.483865
1981-10-22,314.647335
1981-10-23,312.946804
1981-10-26,310.011552
1981-10-27,315.205191
1981-10-28,318.936398
1981-10-29,316.730593
1981-10-30,323.817169
1981-11-02,330.484579
1981-11-03,335.611488
1981-11-04,338.819365
1981-11-05,339.803269
1981-11-06,339.633385
1981-11-09,339.463543
1981-11-10,339.395623
1981-11-11,339.904971
1981-11-12,343.099279
1981-11-13,340.265582
1981-11-16,330.065774
1981-11-17,331.806839
1981-11-18,331.538279
1981-11-19,330.598696
1981-11-20,334.887834
1981-11-23,332.898068
1981-11-24,336.361378
1981-11-25,339.639819
1981-11-27,343.070010
1981-11-30,344.264662
1981-12-01,343.444048
1981-12-02,340.780235
1981-12-03,339.249403
1981-12-04,342.575711
1981-12-07,338.585133
1981-12-08,333.227720
1981-12-09,333.765916
1981-12-10,335.886775
1981-12-11,334.941186
1981-12-14,324.925325
1981-12-15,323.231535
1981-12-16,322.999662
1981-12-17,325.019548
1981-12-18,329.370857
1981-12-21,327.230891
1981-12-22,324.797948
1981-12-23,324.167079
1981-12-24,324.996363
1981-12-28,323.136394
1981-12-29,319.062828
1981-12-30,321.530954
1981-12-31,325.429100
1982-01-04,324.398840
1982-01-05,313.780763
1982-01-06,309.930492
1982-01-07,309.508928
1982-01-08,312.846738
1982-01-11,302.258330
1982-01-12,297.519534
1982-01-13,292.468754
1982-01-14,292.972658
1982-01-15,297.480172
1982-01-18,297.130793
1982-01-19,293.797773
1982-01-20,292.408957
1982-01-21,294.550224
1982-01-22,292.748790
1982-01-25,285.470636
1982-01-26,285.128420
1982-01-27,285.625890
1982-01-28,293.872430
1982-01-29,300.721352
1982-02-01,295.709063
1982-02-02,297.735118
1982-02-03,297.639823
1982-02-04,296.718780
1982-02-05,300.111845
1982-02-08,288.694806
1982-02-09,282.064974
1982-02-10,283.486813
1982-02-11,281.255731
1982-02-12,282.089081
1982-02-16,276.494284
1982-02-17,278.146731
1982-02-18,278.545728
1982-02-19,276.303602
1982-02-22,271.470392
1982-02-23,266.679827
1982-02-24,269.955291
1982-02-25,272.555376
1982-02-26,272.524997
1982-03-01,274.651369
1982-03-02,274.681864
1982-03-03,268.186112
1982-03-04,263.003481
1982-03-05,256.081159
1982-03-08,247.425890
1982-03-09,243.606651
1982-03-10,245.644960
1982-03-11,244.693630
1982-03-12,239.341991
1982-03-15,238.459913
1982-03-16,239.482371
1982-03-17,239.254672
1982-03-18,244.745296
1982-03-19,249.435061
1982-03-22,255.447294
1982-03-23,258.739027
1982-03-24,258.413662
1982-03-25,261.340104
1982-03-26,259.467337
1982-03-29,260.355924
1982-03-30,260.118562
1982-03-31,260.800665
1982-04-01,265.730117
1982-04-02,269.476806
1982-04-05,268.420389
1982-04-06,269.836219
1982-04-07,273.551224
1982-04-08,277.322038
1982-04-12,276.525971
1982-04-13,276.128510
1982-04-14,275.059192
1982-04-15,277.224172
1982-04-16,280.683352
1982-04-19,281.052976
1982-04-20,279.727618
1982-04-21,280.896096
1982-04-22,285.025109
1982-04-23,288.966978
1982-04-26,291.685859
1982-04-27,288.294893
1982-04-28,288.825535
1982-04-29,286.513556
1982-04-30,288.225014
1982-05-03,289.067686
1982-05-04,292.130737
1982-05-05,291.910795
1982-05-06,296.276579
1982-05-07,298.997761
1982-05-10,297.217729
1982-05-11,299.182595
1982-05-12,298.769250
1982-05-13,297.498297
1982-05-14,299.273838
1982-05-17,295.076182
1982-05-18,291.634415
1982-05-19,285.670201
1982-05-20,281.973310
1982-05-21,280.985663
1982-05-24,278.859785
1982-05-25,277.048907
1982-05-26,269.828993
1982-05-27,268.651623
1982-05-28,269.163714
1982-06-01,265.605820
1982-06-02,266.983568
1982-06-03,264.821514
1982-06-04,258.002846
1982-06-07,255.198788
1982-06-08,253.466836
1982-06-09,246.621125
1982-06-10,247.861877
1982-06-11,254.167985
1982-06-14,250.067321
1982-06-15,247.278304
1982-06-16,248.000537
1982-06-17,243.400434
1982-06-18,239.531248
1982-06-21,238.109698
1982-06-22,241.086069
1982-06-23,246.248634
1982-06-24,246.998074
1982-06-25,245.150496
1982-06-28,246.847338
1982-06-29,245.288940
1982-06-30,247.504063
1982-07-01,245.481263
1982-07-02,243.898441
1982-07-06,241.517545
1982-07-07,238.263438
1982-07-08,234.634485
1982-07-09,238.207456
1982-07-12,240.418461
1982-07-13,241.842319
1982-07-14,241.442462
1982-07-15,242.583966
1982-07-16,244.214446
1982-07-19,243.956140
1982-07-20,246.078870
1982-07-21,248.124365
1982-07-22,249.628675
1982-07-23,249.773757
1982-07-26,247.858114
1982-07-27,245.718540
1982-07-28,238.982187
1982-07-29,236.796331
1982-07-30,236.089898
1982-08-02,238.967839
1982-08-03,237.832398
1982-08-04,233.839498
1982-08-05,229.880400
1982-08-06,225.537518
1982-08-09,219.443773
1982-08-10,219.280598
1982-08-11,217.785379
1982-08-12,215.265750
1982-08-13,213.380289
1982-08-16,214.828389
1982-08-17,221.824304
1982-08-18,229.233028
1982-08-19,229.038515
1982-08-20,234.704760
1982-08-23,242.914366
1982-08-24,249.634978
1982-08-25,257.461889
1982-08-26,266.999150
1982-08-27,265.290787
1982-08-30,269.413549
1982-08-31,265.590159
1982-09-01,264.364657
1982-09-02,271.193704
1982-09-03,278.623255
1982-09-07,275.041940
1982-09-08,277.809390
1982-09-09,280.804639
1982-09-10,279.882810
1982-09-13,281.201927
1982-09-14,286.429300
1982-09-15,291.735845
1982-09-16,293.270390
1982-09-17,292.673801
1982-09-20,290.760388
1982-09-21,296.731919
1982-09-22,298.974265
1982-09-23,297.484308
1982-09-24,298.938921
1982-09-27,299.034019
1982-09-28,300.302187
1982-09-29,297.824026
1982-09-30,295.894008
1982-10-01,299.205372
1982-10-04,297.048937
1982-10-05,299.418756
1982-10-06,309.601880
1982-10-07,321.245414
1982-10-08,329.786117
1982-10-11,343.497392
1982-10-12,342.988029
1982-10-13,353.201662
1982-10-14,352.099897
1982-10-15,350.759219
1982-10-18,358.136039
1982-10-19,361.152140
1982-10-20,372.361991
1982-10-21,385.015583
1982-10-22,388.645093
1982-10-25,369.257066
1982-10-26,369.257066
1982-10-27,377.278275
1982-10-28,376.104837
1982-10-29,378.803092
1982-11-01,385.537211
1982-11-02,396.787738
1982-11-03,415.455812
1982-11-04,423.810806
1982-11-05,431.420227
1982-11-08,430.318065
1982-11-09,443.413217
1982-11-10,444.260785
1982-11-11,448.541237
1982-11-12,452.764716
1982-11-15,440.034906
1982-11-16,423.265458
1982-11-17,433.726213
1982-11-18,439.553665
1982-11-19,440.052112
1982-11-22,426.164412
1982-11-23,423.823990
1982-11-24,430.261251
1982-11-26,436.936672
1982-11-29,435.981160
1982-11-30,450.947193
1982-12-01,463.681098
1982-12-02,466.003539
1982-12-03,469.870788
1982-12-06,478.310869
1982-12-07,483.747810
1982-12-08,483.948827
1982-12-09,470.035549
1982-12-10,456.602566
1982-12-13,454.571919
1982-12-14,446.779146
1982-12-15,424.993521
1982-12-16,424.654565
1982-12-17,437.190910
1982-12-20,433.180510
1982-12-21,435.613681
1982-12-22,445.221125
1982-12-23,450.192863
1982-12-27,453.564514
1982-12-28,449.674595
1982-12-29,449.945717
1982-12-30,446.110127
1982-12-31,450.469384
1983-01-03,443.414143
1983-01-04,447.452348
1983-01-05,451.663391
1983-01-06,466.723366
1983-01-07,474.574086
1983-01-10,483.882581
1983-01-11,483.521085
1983-01-12,491.752085
1983-01-13,494.100510
1983-01-14,502.826616
1983-01-17,509.008826
1983-01-18,507.196381
1983-01-19,501.028609
1983-01-20,504.257097
1983-01-21,495.975465
1983-01-24,466.538548
1983-01-25,476.234698
1983-01-26,485.154517
1983-01-27,501.270738
1983-01-28,507.356896
1983-01-31,513.192127
1983-02-01,512.365565
1983-02-02,512.902398
1983-02-03,517.695106
1983-02-04,526.868503
1983-02-07,528.417809
1983-02-08,524.559826
1983-02-09,525.729693
1983-02-10,539.909211
1983-02-11,547.835028
1983-02-14,556.501683
1983-02-15,558.179772
1983-02-16,558.222865
1983-02-17,557.921204
1983-02-18,567.787147
1983-02-22,558.617022
1983-02-23,562.108648
1983-02-24,572.140512
1983-02-25,572.707614
1983-02-28,564.982477
1983-03-01,569.967552
1983-03-02,576.846696
1983-03-03,584.774506
1983-03-04,587.993731
1983-03-07,585.561630
1983-03-08,575.720999
1983-03-09,584.034344
1983-03-10,588.529289
1983-03-11,588.971659
1983-03-14,580.828990
1983-03-15,580.433479
1983-03-16,582.234635
1983-03-17,579.374721
1983-03-18,583.763757
1983-03-21,589.755370
1983-03-22,594.847675
1983-03-23,602.585676
1983-03-24,607.553886
1983-03-25,609.890891
1983-03-28,602.055901
1983-03-29,600.355873
1983-03-30,609.246063
1983-03-31,609.426074
1983-04-04,600.109147
1983-04-05,600.555773
1983-04-06,590.011476
1983-04-07,591.207131
1983-04-08,597.235786
1983-04-11,609.309706
1983-04-12,617.949525
1983-04-13,632.450595
1983-04-14,645.652913
1983-04-15,658.574771
1983-04-18,661.521519
1983-04-19,659.787026
1983-04-20,673.597937
1983-04-21,683.200155
1983-04-22,691.345966
1983-04-25,681.905997
1983-04-26,689.187148
1983-04-27,693.110188
1983-04-28,702.273933
1983-04-29,712.994935
1983-05-02,700.732960
1983-05-03,696.439903
1983-05-04,713.559365
1983-05-05,733.563655
1983-05-06,754.880721
1983-05-09,759.935949
1983-05-10,768.422926
1983-05-11,761.100765
1983-05-12,757.381827
1983-05-13,765.403081
1983-05-16,744.488363
1983-05-17,751.545596
1983-05-18,763.978979
1983-05-19,760.505318
1983-05-20,764.222205
1983-05-23,765.732725
1983-05-24,783.372852
1983-05-25,792.548224
1983-05-26,803.981673
1983-05-27,807.389797
1983-05-31,790.209639
1983-06-01,786.216742
1983-06-02,798.982074
1983-06-03,816.482728
1983-06-06,824.963638
1983-06-07,818.112476
1983-06-08,809.362888
1983-06-09,810.657910
1983-06-10,823.618483
1983-06-13,838.301695
1983-06-14,848.791998
1983-06-15,859.400572
1983-06-16,883.204612
1983-06-17,881.094659
1983-06-20,873.097234
1983-06-21,880.251344
1983-06-22,892.295524
1983-06-23,889.794193
1983-06-24,896.201645
1983-06-27,871.297316
1983-06-28,825.790204
1983-06-29,827.724813
1983-06-30,840.602393
1983-07-01,855.794956
1983-07-05,832.216552
1983-07-06,827.440786
1983-07-07,847.273828
1983-07-08,844.838144
1983-07-11,851.764564
1983-07-12,830.794294
1983-07-13,818.526231
1983-07-14,823.209619
1983-07-15,809.536861
1983-07-18,796.185597
1983-07-19,800.701652
1983-07-20,829.469992
1983-07-21,842.720144
1983-07-22,850.215916
1983-07-25,848.996437
1983-07-26,848.466609
1983-07-27,820.182623
1983-07-28,785.973635
1983-07-29,762.990906
1983-08-01,753.552672
1983-08-02,759.040674
1983-08-03,762.445567
1983-08-04,741.569022
1983-08-05,744.043393
1983-08-08,717.920084
1983-08-09,714.658249
1983-08-10,726.267256
1983-08-11,730.723034
1983-08-12,740.644129
1983-08-15,751.472693
1983-08-16,741.910261
1983-08-17,746.809318
1983-08-18,741.546601
1983-08-19,738.182456
1983-08-22,736.504208
1983-08-23,711.359132
1983-08-24,697.793746
1983-08-25,691.412218
1983-08-26,695.137576
1983-08-29,690.588090
1983-08-30,692.974695
1983-08-31,705.215192
1983-09-01,715.488828
1983-09-02,731.520831
1983-09-06,748.123419
1983-09-07,745.788870
1983-09-08,750.897013
1983-09-09,753.086580
1983-09-12,745.760786
1983-09-13,731.726320
1983-09-14,733.740268
1983-09-15,728.083626
1983-09-16,733.375395
1983-09-19,750.881791
1983-09-20,758.494349
1983-09-21,757.994286
1983-09-22,764.492951
1983-09-23,759.723656
1983-09-26,760.524392
1983-09-27,745.552750
1983-09-28,740.496138
1983-09-29,738.174059
1983-09-30,725.151376
1983-10-03,715.324615
1983-10-04,716.150064
1983-10-05,714.984052
1983-10-06,720.857907
1983-10-07,728.559276
1983-10-10,728.853287
1983-10-11,719.001931
1983-10-12,700.406844
1983-10-13,694.882184
1983-10-14,692.968171
1983-10-17,691.295720
1983-10-18,662.325683
1983-10-19,662.325683
1983-10-20,651.256563
1983-10-21,643.105726
1983-10-24,630.772380
1983-10-25,638.930197
1983-10-26,635.490156
1983-10-27,633.889137
1983-10-28,627.675881
1983-10-31,620.447630
1983-11-01,613.622819
1983-11-02,623.241577
1983-11-03,619.074252
1983-11-04,614.153440
1983-11-07,604.935630
1983-11-08,598.018765
1983-11-09,604.363439
1983-11-10,613.640752
1983-11-11,631.842342
1983-11-14,642.694900
1983-11-15,639.981652
1983-11-16,644.662430
1983-11-17,650.741979
1983-11-18,650.834525
1983-11-21,659.025489
1983-11-22,666.010391
1983-11-23,666.665752
1983-11-25,670.412512
1983-11-28,665.622006
1983-11-29,671.003700
1983-11-30,671.238629
1983-12-01,673.118389
1983-12-02,662.953494
1983-12-05,656.321858
1983-12-06,654.277314
1983-12-07,654.741258
1983-12-08,647.408341
1983-12-09,647.131444
1983-12-12,644.501485
1983-12-13,639.804825
1983-12-14,628.335500
1983-12-15,623.471026
1983-12-16,626.459883
1983-12-19,624.507941
1983-12-20,619.658362
1983-12-21,624.714770
1983-12-22,627.343908
1983-12-23,628.842937
1983-12-27,629.479648
1983-12-28,628.979122
1983-12-29,631.207851
1983-12-30,638.224816
1984-01-03,633.780608
1984-01-04,649.029877
1984-01-05,665.107209
1984-01-06,681.240940
1984-01-09,678.259475
1984-01-10,679.959433
1984-01-11,680.195834
1984-01-12,679.959392
1984-01-13,676.271541
1984-01-16,673.631052
1984-01-17,676.313435
1984-01-18,677.963785
1984-01-19,674.564642
1984-01-20,664.769575
1984-01-23,645.088973
1984-01-24,638.734778
1984-01-25,631.999679
1984-01-26,624.069775
1984-01-27,613.065170
1984-01-30,595.336146
1984-01-31,591.798138
1984-02-01,582.979480
1984-02-02,581.797897
1984-02-03,572.398548
1984-02-06,549.113216
1984-02-07,545.588904
1984-02-08,529.293824
1984-02-09,519.831728
1984-02-10,529.538944
1984-02-13,515.072717
1984-02-14,522.719564
1984-02-15,523.962015
1984-02-16,520.271703
1984-02-17,518.164504
1984-02-21,512.515474
1984-02-22,509.234850
1984-02-23,500.773490
1984-02-24,518.405646
1984-02-27,530.281308
1984-02-28,518.729883
1984-02-29,522.936637
1984-03-01,526.787697
1984-03-02,535.266173
1984-03-05,528.228159
1984-03-06,521.486414
1984-03-07,508.751097
1984-03-08,510.792962
1984-03-09,508.133222
1984-03-12,511.112518
1984-03-13,514.919154
1984-03-14,513.193650
1984-03-15,516.474808
1984-03-16,526.020489
1984-03-19,518.878718
1984-03-20,523.373673
1984-03-21,522.338274
1984-03-22,515.221780
1984-03-23,511.975576
1984-03-26,509.190206
1984-03-27,508.373214
1984-03-28,516.169223
1984-03-29,518.719121
1984-03-30,515.214679
1984-04-02,511.187960
1984-04-03,507.422604
1984-04-04,505.913874
1984-04-05,494.635604
1984-04-06,487.389376
1984-04-09,482.993800
1984-04-10,485.420305
1984-04-11,478.800484
1984-04-12,481.850043
1984-04-13,487.610948
1984-04-16,487.091384
1984-04-17,493.922008
1984-04-18,493.479551
1984-04-19,493.600167
1984-04-23,487.246957
1984-04-24,487.766304
1984-04-25,487.126768
1984-04-26,495.235561
1984-04-27,499.142189
1984-04-30,501.325557
1984-05-01,512.752473
1984-05-02,524.021308
1984-05-03,522.115851
1984-05-04,515.252162
1984-05-07,517.141564
1984-05-08,521.544520
1984-05-09,522.288344
1984-05-10,523.570286
1984-05-11,513.881824
1984-05-14,506.908930
1984-05-15,507.438509
1984-05-16,506.134249
1984-05-17,495.713599
1984-05-18,489.630976
1984-05-21,483.786070
1984-05-22,474.434663
1984-05-23,469.627269
1984-05-24,453.200704
1984-05-25,452.584602
1984-05-29,442.502795
1984-05-30,439.915616
1984-05-31,443.291849
1984-06-01,455.020557
1984-06-04,466.015119
1984-06-05,464.765906
1984-06-06,468.898371
1984-06-07,470.464694
1984-06-08,472.268969
1984-06-11,463.505418
1984-06-12,459.300934
1984-06-13,462.168658
1984-06-14,453.771953
1984-06-15,453.848988
1984-06-18,458.394411
1984-06-19,462.459221
1984-06-20,464.325622
1984-06-21,469.780255
1984-06-22,475.109983
1984-06-25,474.085317
1984-06-26,462.353748
1984-06-27,464.219723
1984-06-28,469.673112
1984-06-29,475.001625
1984-07-02,462.393228
1984-07-03,463.870337
1984-07-05,462.079407
1984-07-06,457.766173
1984-07-09,458.810419
1984-07-10,455.945153
1984-07-11,450.425563
1984-07-12,448.123754
1984-07-13,449.845688
1984-07-16,446.088508
1984-07-17,445.363129
1984-07-18,440.518494
1984-07-19,435.434786
1984-07-20,429.701659
1984-07-23,421.046553
1984-07-24,416.114007
1984-07-25,414.528670
1984-07-26,421.005106
1984-07-27,429.311733
1984-07-30,428.001144
1984-07-31,430.805257
1984-08-01,444.496499
1984-08-02,465.526031
1984-08-03,494.252342
1984-08-06,506.415959
1984-08-07,505.684585
1984-08-08,501.340111
1984-08-09,510.678839
1984-08-10,519.246933
1984-08-13,514.803827
1984-08-14,511.854483
1984-08-15,508.055858
1984-08-16,510.619536
1984-08-17,510.782719
1984-08-20,510.170686
1984-08-21,522.852572
1984-08-22,525.040326
1984-08-23,526.115805
1984-08-24,528.848659
1984-08-27,522.663052
1984-08-28,527.120204
1984-08-29,528.943791
1984-08-30,527.905873
1984-08-31,528.237681
1984-09-04,514.753762
1984-09-05,511.559459
1984-09-06,518.132307
1984-09-07,515.913677
1984-09-10,511.198954
1984-09-11,516.381748
1984-09-12,514.946215
1984-09-13,522.687304
1984-09-14,532.012900
1984-09-17,531.138700
1984-09-18,525.315495
1984-09-19,521.261720
1984-09-20,521.756178
1984-09-21,519.901082
1984-09-24,512.164703
1984-09-25,508.938147
1984-09-26,509.833843
1984-09-27,510.078338
1984-09-28,508.651773
1984-10-01,500.185776
1984-10-02,493.082355
1984-10-03,487.913105
1984-10-04,489.467666
1984-10-05,490.505689
1984-10-08,486.908727
1984-10-09,485.037227
1984-10-10,481.857828
1984-10-11,487.561928
1984-10-12,493.060522
1984-10-15,499.311177
1984-10-16,497.698350
1984-10-17,496.973752
1984-10-18,507.714129
1984-10-19,513.487304
1984-10-22,510.952372
1984-10-23,511.156296
1984-10-24,512.053741
1984-10-25,504.582080
1984-10-26,498.016434
1984-10-29,494.473266
1984-10-30,498.284622
1984-10-31,496.593132
1984-11-01,500.372410
1984-11-02,500.170623
1984-11-05,502.147741
1984-11-06,510.759107
1984-11-07,507.538067
1984-11-08,506.521975
1984-11-09,506.521975
1984-11-12,505.547504
1984-11-13,499.787434
1984-11-14,496.318929
1984-11-15,492.420400
1984-11-16,488.857503
1984-11-19,479.922770
1984-11-20,480.555079
1984-11-21,480.436443
1984-11-23,490.084317
1984-11-26,487.887973
1984-11-27,489.920009
1984-11-28,488.442723
1984-11-29,481.505975
1984-11-30,478.458219
1984-12-03,472.026957
1984-12-04,472.262089
1984-12-05,463.716842
1984-12-06,464.843217
1984-12-07,464.337678
1984-12-10,462.627553
1984-12-11,463.752601
1984-12-12,463.286499
1984-12-13,460.995980
1984-12-14,464.713690
1984-12-17,462.458553
1984-12-18,481.774527
1984-12-19,487.474127
1984-12-20,485.921408
1984-12-21,485.086663
1984-12-24,491.202869
1984-12-26,492.162016
1984-12-27,490.521876
1984-12-28,492.239151
1984-12-31,497.319968
1985-01-02,491.529463
1985-01-03,493.528281
1985-01-04,492.647017
1985-01-07,492.046691
1985-01-08,491.886702
1985-01-09,497.245468
1985-01-10,505.769446
1985-01-11,516.717714
1985-01-14,530.242210
1985-01-15,539.873166
1985-01-16,550.177208
1985-01-17,554.067179
1985-01-18,562.086684
1985-01-21,576.446017
1985-01-22,585.144313
1985-01-23,595.172119
1985-01-24,602.295190
1985-01-25,609.637556
1985-01-28,614.220963
1985-01-29,619.312857
1985-01-30,630.121736
1985-01-31,630.664593
1985-02-01,629.442638
1985-02-04,640.022646
1985-02-05,648.912799
1985-02-06,656.900266
1985-02-07,669.555168
1985-02-08,674.917204
1985-02-11,670.610467
1985-02-12,666.597490
1985-02-13,674.738926
1985-02-14,674.879340
1985-02-15,671.930327
1985-02-19,668.147041
1985-02-20,669.823754
1985-02-21,668.518009
1985-02-22,664.744362
1985-02-25,654.384589
1985-02-26,659.224200
1985-02-27,655.106940
1985-02-28,655.383639
1985-03-01,669.175362
1985-03-04,668.709298
1985-03-05,668.895659
1985-03-06,661.207203
1985-03-07,650.737220
1985-03-08,646.968694
1985-03-11,641.607264
1985-03-12,642.611202
1985-03-13,627.951391
1985-03-14,624.565722
1985-03-15,626.861754
1985-03-18,623.118219
1985-03-19,667.051718
1985-03-20,629.248013
1985-03-21,630.376588
