Nasdaq-100 2x, 1986-2026
Date,Close,Daily Return
1986-05-05,183.11710047593914,0.026977440394919228
1986-05-06,183.0629904312667,-0.0002954942194464645
1986-05-07,180.98172246665501,-0.01136913561669984
1986-05-08,183.05935297334537,0.011479780821917765
1986-05-09,184.77575300937934,0.009376194158644711
1986-05-12,184.30806187016884,-0.0025311283087383315
1986-05-13,182.64136018149514,-0.009043021079825313
1986-05-14,182.49434136208976,-0.000804959069836555
1986-05-15,179.58092915106405,-0.015964397522031354
1986-05-16,177.7982612045883,-0.009926822157024038
1986-05-19,178.41972701731385,0.003495342465753454
1986-05-20,182.29562461928845,0.02172348129194535
1986-05-21,183.263457420729,0.005309138951973306
1986-05-22,188.33104072719598,0.027651902773137293
1986-05-23,189.54994495723193,0.006472136644758142
1986-05-27,191.836748664201,0.012064386024934098
1986-05-28,192.11393054837438,0.0014448841846178386
1986-05-29,192.82000916561188,0.0036753119111249534
1986-05-30,196.4621531955496,0.018888828217042075
1986-06-02,193.64172450686982,-0.014356091709289424
1986-06-03,193.8003659307533,0.0008192522778211902
1986-06-04,193.07438264568378,-0.003746036709388347
1986-06-05,194.33049815416703,0.00650586313559993
1986-06-06,193.1487733107851,-0.006081005578673694
1986-06-09,185.248031613658,-0.04090495405018408
1986-06-10,184.02556367249733,-0.006599087345285006
1986-06-11,188.48757779470057,0.024246708083144965
1986-06-12,189.25679260203157,0.004080984096303904
1986-06-13,193.8982545937893,0.024524678496046257
1986-06-16,190.09800269138455,-0.019599206348536482
1986-06-17,184.79340583025117,-0.027904537586042614
1986-06-18,184.552552657912,-0.0013033645397521598
1986-06-19,186.38473355443492,0.00992769197789978
1986-06-20,187.0788856855529,0.003724297145373387
1986-06-23,186.91414010129748,-0.00088062094047505
1986-06-24,189.78785591532974,0.015374523363908396
1986-06-25,192.5885845240981,0.014757153956246024
1986-06-26,191.89044911382803,-0.003625009301538996
1986-06-27,191.62085750235084,-0.001404924594851847
1986-06-30,193.89540638725498,0.011870048566483531
1986-07-01,195.53204028500977,0.008440808001846337
1986-07-02,197.0316058683683,0.007669155301467341
1986-07-03,198.32033723631503,0.006540734225186691
1986-07-07,181.59891665532575,-0.0843152084854732
1986-07-08,171.4993805321828,-0.055614517471554305
1986-07-09,176.28227146421085,0.027888677598637186
1986-07-10,173.71177519395505,-0.014581706083686781
1986-07-11,170.4400238085586,-0.018834367340633203
1986-07-14,162.39233662657585,-0.0472171207334614
1986-07-15,155.77272571310928,-0.04076307448354845
1986-07-16,158.19628085845403,0.015558276548413614
1986-07-17,160.46641304347116,0.014350098325309845
1986-07-18,158.9046831610672,-0.009732440906377577
1986-07-21,157.3404052880176,-0.009844126944100364
1986-07-22,158.0414243594201,0.00445542942462405
1986-07-23,157.5216628894961,-0.0032887673091450743
1986-07-24,157.709217806625,0.0011906611045648296
1986-07-25,159.78147996358086,0.013139765612792193
1986-07-28,153.75187856212884,-0.037736547457354504
1986-07-29,150.99969257710853,-0.01790017794096868
1986-07-30,151.62348236157,0.004131066585734497
1986-07-31,151.5979763839892,-0.00016821917808219178
1986-08-01,150.88015069746353,-0.004735061137672732
1986-08-04,147.32996600128317,-0.0235298326504127
1986-08-05,145.92005525352323,-0.00956974868064288
1986-08-06,143.17995149134893,-0.01877811625971227
1986-08-07,143.46150118033356,0.0019664044166240228
1986-08-08,146.70040611607635,0.022576823113480738
1986-08-11,153.1216467989397,0.04377111729181297
1986-08-12,156.5070145963945,0.022109008544690147
1986-08-13,160.2693786148525,0.02403958715946712
1986-08-14,162.74057033051733,0.015418988561772639
1986-08-15,161.78014830897405,-0.005901552511415616
1986-08-18,160.61686972915254,-0.0071904902547119095
1986-08-19,159.55548988684615,-0.006608146728897107
1986-08-20,162.01985853444046,0.015445213758185345
1986-08-21,162.5552102074583,0.0033042349120679373
1986-08-22,164.54341554016094,0.01223095421035867
1986-08-25,162.2147206749358,-0.014152464609905794
1986-08-26,164.892634846946,0.016508453492186638
1986-08-27,166.74115588565218,0.011210452428163027
1986-08-28,166.75698030417928,9.490409517108814e-05
1986-08-29,165.98310678112617,-0.004640726413020411
1986-09-02,160.7070154457927,-0.031786917582467
1986-09-03,161.7130518523935,0.006260065273504654
1986-09-04,165.09669659232142,0.02092375786103158
1986-09-05,161.2959085064363,-0.02302158773818811
1986-09-08,154.48980516798312,-0.042196379322179706
1986-09-09,152.79821557220168,-0.01094952248753317
1986-09-10,150.6340078672066,-0.014163828398718607
1986-09-11,137.53720821100376,-0.08694450769542365
1986-09-12,130.6997915294033,-0.04971321412247056
1986-09-15,130.459605223438,-0.0018376946371126556
1986-09-16,130.95972986808025,0.0038335593901705164
1986-09-17,133.22351431120887,0.017286111122930724
1986-09-18,136.6003104663506,0.025346847908947784
1986-09-19,137.2300226532427,0.0046098884017341055
1986-09-22,140.45127603719976,0.02347338666624449
1986-09-23,139.30500150034828,-0.008161367907742516
1986-09-24,138.64273711012268,-0.004754060393330015
1986-09-25,135.39331255785763,-0.023437394702356888
1986-09-26,135.31150760428855,-0.0006042023200673849
1986-09-29,131.19144889226544,-0.03044869416481569
1986-09-30,134.9832537193819,0.028902835201022048
1986-10-01,136.4527254612297,0.01088632627646313
1986-10-02,136.3508172210835,-0.0007468391694027769
1986-10-03,136.998684592793,0.004751474064574493
1986-10-06,138.03692684204057,0.007578483343351611
1986-10-07,136.2872525833089,-0.01267540721718519
1986-10-08,138.25564833592614,0.014442992395154565
1986-10-09,138.03383349666854,-0.0016043817516854422
1986-10-10,139.41912206371825,0.010035862454570985
1986-10-13,140.96354100237645,0.011077525921819804
1986-10-14,141.52099722327577,0.003954612780973709
1986-10-15,143.7660241436017,0.015863560633225113
1986-10-16,143.29668124573595,-0.003264630156266553
1986-10-17,141.87879660392068,-0.009894748639598935
1986-10-20,139.6165612519075,-0.015944844516327508
1986-10-21,139.2542482962385,-0.00259505715095853
1986-10-22,139.9672494438029,0.005120139286864633
1986-10-23,143.63492895055265,0.02620384069362122
1986-10-24,143.24700616475658,-0.0027007552315469374
1986-10-27,142.7509376252108,-0.0034630290211805467
1986-10-28,144.2172697475706,0.010271961408825386
1986-10-29,145.46819391686168,0.00867388608507564
1986-10-30,148.79763268953616,0.02288774393237691
1986-10-31,148.15595212508177,-0.004312437992835767
1986-11-03,148.75797624770468,0.0040634487780459565
1986-11-04,151.11620280313582,0.015852773847261314
1986-11-05,151.52558934732832,0.0027090843774430252
1986-11-06,149.90378428383758,-0.010703176080531366
1986-11-07,148.8476633610817,-0.0070453252918295265
1986-11-10,147.4988515415324,-0.009061692935530195
1986-11-11,149.64118588366296,0.014524413714010155
1986-11-12,150.0895940028059,0.0029965555037206044
1986-11-13,145.5899069972923,-0.02998000651150733
1986-11-14,145.74815207693246,0.001086923420063034
1986-11-17,140.98221964360258,-0.03269977948546611
1986-11-18,139.90006366517213,-0.007675833031754564
1986-11-19,137.64863172085305,-0.01609314452999467
1986-11-20,141.1174943272682,0.025200850622691926
1986-11-21,144.269423565519,0.0223354960579238
1986-11-24,147.42728280205642,0.021888624481148724
1986-11-25,149.99393805739288,0.017409635493198225
1986-11-26,152.2324550083065,0.014924049464299564
1986-11-28,154.39937294171457,0.014234270433921996
1986-12-01,152.0462707293545,-0.015240361197894048
1986-12-02,156.1622331806614,0.02707045974598999
1986-12-03,158.71681081688814,0.016358485558229777
1986-12-04,158.47860199612708,-0.0015008417793618124
1986-12-05,156.46541284026878,-0.012703223845371134
1986-12-08,153.86687952544722,-0.016607717115566877
1986-12-09,151.8219096781601,-0.013290513550376548
1986-12-10,151.9824392512513,0.0010573544584671839
1986-12-11,150.13672391716864,-0.012144267082273747
1986-12-12,147.8503728011549,-0.015228460141937924
1986-12-15,145.91972589892407,-0.013058113183301572
1986-12-16,146.7459642276878,0.005662279884873537
1986-12-17,143.7760002020899,-0.02023881229871361
1986-12-18,143.3698590637004,-0.002824818730654867
1986-12-19,145.19243762339343,0.012712424854119641
1986-12-22,145.76549722452887,0.003946897032074537
1986-12-23,143.15120866007575,-0.01793489278485575
1986-12-24,143.08703231145054,-0.0004483116085844008
1986-12-26,143.33951640667405,0.0017645491079438269
1986-12-29,143.26717903976416,-0.0005046575342465754
1986-12-30,140.41662398218187,-0.019896776614768866
1986-12-31,140.15489122444174,-0.0018639727285662524
1987-01-02,142.9831502524801,0.020179524262975965
1987-01-05,152.02236285455157,0.06321872602547923
1987-01-06,155.40129412636946,0.022226540940234796
1987-01-07,163.52910749926502,0.05230209580034881
1987-01-08,169.31845140450224,0.035402528600379145
1987-01-09,172.11895357740894,0.016539852270537753
1987-01-12,177.12348817469896,0.029076022676603516
1987-01-13,177.78447465266103,0.003731783315548331
1987-01-14,184.52792242006566,0.03793046485402821
1987-01-15,187.87902754064885,0.018160422968154545
1987-01-16,184.09482001635607,-0.02014172403289692
1987-01-19,192.95574425802,0.04813239308350276
1987-01-20,193.06397195957408,0.0005608939084465009
1987-01-21,187.79257515873937,-0.02730388662022603
1987-01-22,196.17695275416753,0.044647013271642604
1987-01-23,193.38876077077393,-0.014212637846850147
1987-01-26,187.21919450118287,-0.03190240345406578
1987-01-27,192.9378975285516,0.030545495308882786
1987-01-28,195.15291442765786,0.011480465618624732
1987-01-29,190.72105751765474,-0.022709662948159477
1987-01-30,192.85390396897319,0.01118306745505005
1987-02-02,201.16137814843225,0.043076515478761644
1987-02-03,204.08206324197394,0.014519114555809993
1987-02-04,208.66492891215165,0.022455994404290018
1987-02-05,211.3495986580586,0.012865936599423578
1987-02-06,211.3157827222733,-0.00016
1987-02-09,208.7941967318352,-0.011932785890167783
1987-02-10,205.61017746524544,-0.015249558256061767
1987-02-11,214.3114169018788,0.042319108635097455
1987-02-12,214.95910453548277,0.0030221797931583266
1987-02-13,221.7542298884627,0.03161124702144572
1987-02-17,232.9811434952852,0.050627731486652554
1987-02-18,226.75302534566663,-0.02673228423631906
1987-02-19,223.3631876190398,-0.014949470779758329
1987-02-20,220.39679335301398,-0.013280587090676676
1987-02-23,217.87353288844437,-0.011448716772063236
1987-02-24,220.8546479749383,0.013682777558944231
1987-02-25,225.83031978596358,0.02252916955404047
1987-02-26,228.83903403806215,0.013322897717853775
1987-02-27,230.20919139436498,0.005987428508699735
1987-03-02,225.84092317449048,-0.01897521203830367
1987-03-03,224.55746219811533,-0.005683031039434441
1987-03-04,231.28711006640194,0.029968489144882576
1987-03-05,234.7582783211996,0.015008048886948781
1987-03-06,233.72915660737635,-0.004383750473818014
1987-03-09,229.02558639232907,-0.020124019969611488
1987-03-10,234.0095064765592,0.021761411738915985
1987-03-11,236.1032297567406,0.008947171897869609
1987-03-12,234.6894266459626,-0.005988071879553095
1987-03-13,230.56192692058605,-0.017587071494290344
1987-03-16,229.36868863729057,-0.005175348329329622
1987-03-17,237.29016556764944,0.03453599956219577
1987-03-18,237.60960229532182,0.00134618612157059
1987-03-19,242.47601860551467,0.020480722425285057
1987-03-20,247.2361732257497,0.019631444988295225
1987-03-23,246.0234192308996,-0.00490524496891779
1987-03-24,248.01043633915634,0.008076536430834225
1987-03-25,247.99683632212776,-5.483647071205275e-05
1987-03-26,249.3132570952862,0.005308215994531892
1987-03-27,244.93316450151528,-0.017568630905563386
1987-03-30,231.31544543679524,-0.05559769373181706
1987-03-31,236.81470541766797,0.023773855526544697
1987-04-01,236.8531904804379,0.00016251128789508858
1987-04-02,240.86319608060643,0.01693034234427907
1987-04-03,250.32262051317736,0.039273017158691435
1987-04-06,249.02515399948933,-0.005183177257525261
1987-04-07,239.9326958176211,-0.03651220784662929
1987-04-08,244.60489301719534,0.019472949210414037
1987-04-09,243.14423582899283,-0.0059714961961117
1987-04-10,241.94584664811768,-0.004928717215069026
1987-04-13,230.67563388187074,-0.04658155088166564
1987-04-14,220.05428329940696,-0.04604452756333586
1987-04-15,226.7289425891556,0.030331876251947575
1987-04-16,229.8986325914665,0.013980085498191297
1987-04-20,225.69777463887272,-0.01827265306122454
1987-04-21,231.8577255502172,0.027292918245209467
1987-04-22,230.1378608752661,-0.007417758760764637
1987-04-23,229.6256507596189,-0.002225666449228068
1987-04-24,221.11711486646638,-0.03705394351635212
1987-04-27,218.97608337093172,-0.009682794101341435
1987-04-28,223.11202021418148,0.018887619047618816
1987-04-29,225.43964061165354,0.010432519033432727
1987-04-30,231.86166995081982,0.02848669081330275
1987-05-01,234.33349022408996,0.010660754206568196
1987-05-04,235.78466256162136,0.006192765430769802
1987-05-05,244.06800475310402,0.035130962724591264
1987-05-06,242.87125805555317,-0.004903332981975514
1987-05-07,244.68001137337248,0.007447374927360124
1987-05-08,245.54226780265304,0.0035240166307038867
1987-05-11,242.535067947613,-0.012247177978566972
1987-05-12,241.80418382959851,-0.0030135193405200827
1987-05-13,245.14361361978325,0.013810471503413168
1987-05-14,246.26382756555077,0.004569623206684714
1987-05-15,238.91681675493842,-0.029833901646220115
1987-05-18,232.57206695749989,-0.026556313128625286
1987-05-19,222.52771052049502,-0.043188146230993305
1987-05-20,223.05618139865075,0.002374854245880749
1987-05-21,225.3774977386606,0.010406868464502015
1987-05-22,222.82435590145056,-0.011328290813533454
1987-05-26,231.3425055954631,0.03822809072891435
1987-05-27,233.2794669183505,0.008372699681374093
1987-05-28,238.63632217648131,0.02296325231232529
1987-05-29,240.27269219775937,0.0068571708043165865
1987-06-01,232.7494730362299,-0.03131117020713033
1987-06-02,229.30602109720098,-0.014794671257936227
1987-06-03,232.40131681222618,0.013498536585365754
1987-06-04,233.59019467343538,0.005115624461671072
1987-06-05,232.14814363539233,-0.0061734228187919704
1987-06-08,236.6374189111651,0.019337976196887322
1987-06-09,241.49559054742795,0.020530022929664563
1987-06-10,242.85899458223884,0.005645668443553189
1987-06-11,241.89992623846817,-0.003949074834228119
1987-06-12,243.64683807191858,0.007221630285774724
1987-06-15,241.58439907383544,-0.008464870771170616
1987-06-16,240.50091852757572,-0.004484894514767896
1987-06-17,245.14050476985747,0.01929134520852057
1987-06-18,248.54040992759727,0.01386921007171652
1987-06-19,247.67376888513274,-0.003486922077246901
1987-06-22,248.48342030344244,0.003269023691746787
1987-06-23,246.97143646512836,-0.006084847980874103
1987-06-24,247.11215456899447,0.0005697748123435485
1987-06-25,245.60470012064897,-0.006100284508363224
1987-06-26,244.84658538980892,-0.003086727291732007
1987-06-29,243.80636698715603,-0.004248449701664541
1987-06-30,240.03419283156086,-0.01547200839014137
1987-07-01,240.57925665209711,0.002270775734516907
1987-07-02,242.8517063213089,0.009445742333878678
1987-07-06,239.25211899022804,-0.014822161991805803
1987-07-07,235.97368933830285,-0.013702823890387782
1987-07-08,235.00586414662206,-0.004101411451398184
1987-07-09,236.44818059384806,0.0061373636460668535
1987-07-10,238.34752076405363,0.00803279672288142
1987-07-13,242.47624031716418,0.01732226766981009
1987-07-14,254.07609991379215,0.04783915975212711
1987-07-15,253.72272265457443,-0.001390832350376989
1987-07-16,256.7288308266764,0.011848005336891131
1987-07-17,256.24249915109846,-0.0018943399306262754
1987-07-20,250.86042863812762,-0.02100381681727667
1987-07-21,249.08629233973485,-0.007072204683792591
1987-07-22,250.1810518010332,0.004395101195714041
1987-07-23,244.63685880510263,-0.02216072302845629
1987-07-24,248.50679674029757,0.01581911227154048
1987-07-27,248.7994814359874,0.0011777734030979287
1987-07-28,250.20206401126214,0.005637401521817923
1987-07-29,252.66728073486212,0.00985290322580644
1987-07-30,257.4019956765196,0.01873893179950702
1987-07-31,256.8108070929453,-0.0022967521367522176
1987-08-03,253.78394742045626,-0.011786340718105272
1987-08-04,255.40715807521488,0.006396033599672058
1987-08-05,261.5467602021126,0.024038488870737233
1987-08-06,271.0564816680883,0.036359546027742794
1987-08-07,276.0080604281447,0.01826770099569015
1987-08-10,282.1075359071462,0.022098903450645573
1987-08-11,288.52528065782354,0.022749285055574286
1987-08-12,284.79622757529745,-0.012924528048370692
1987-08-13,283.12765453540595,-0.0058588312566406195
1987-08-14,283.0823541106803,-0.00016
1987-08-17,283.9336363715712,0.003007189422192218
1987-08-18,275.84367230359686,-0.028492446937098164
1987-08-19,279.83099461600233,0.014455007356547136
1987-08-20,289.4322776570649,0.03431100637811014
1987-08-21,293.9297768050658,0.015539037955295902
1987-08-24,290.7456790982513,-0.010832851783255007
1987-08-25,294.14125108310174,0.011678839029979083
1987-08-26,295.3225688025617,0.004016157934700055
1987-08-27,293.7928303430464,-0.005179890130706584
1987-08-28,288.7523357029432,-0.01715662916013856
1987-08-31,290.6324015523397,0.006510997893123825
1987-09-01,283.1526338112342,-0.025736179796726696
1987-09-02,279.93214397514964,-0.011373688433467028
1987-09-03,277.92797949879224,-0.007159465318621483
1987-09-04,275.3077188117037,-0.009427840593141688
1987-09-08,263.90658694804677,-0.04141232186611778
1987-09-09,268.353018200405,0.01684850425212595
1987-09-10,277.78762878885647,0.03515746031746034
1987-09-11,281.019874431679,0.01163567167089109
1987-09-14,277.589602345435,-0.012206510636235963
1987-09-15,269.6704975935283,-0.02852810294404364
1987-09-16,267.0939809916503,-0.009554313967861446
1987-09-17,269.0680509775794,0.007390919026328772
1987-09-18,268.01296545246885,-0.003921259031970657
1987-09-21,256.1368251066804,-0.0443118127727094
1987-09-22,266.92510977346757,0.0421192253878132
1987-09-23,273.8791975638962,0.026052580052623602
1987-09-24,275.365353298533,0.005426318420149882
1987-09-25,276.6130791420766,0.00453116497263505
1987-09-28,275.15873301561317,-0.0052576911076443935
1987-09-29,273.82382952765494,-0.004851394223720762
1987-09-30,277.40149378509784,0.013065569434239473
1987-10-01,288.72314642040135,0.04081323600973244
1987-10-02,299.9664924681891,0.03894161651804868
1987-10-05,295.164687332056,-0.016007805060567763
1987-10-06,283.7644378916771,-0.038623351402309804
1987-10-07,280.5004837796999,-0.011502336713606065
1987-10-08,271.61581853025376,-0.03167433128715734
1987-10-09,268.4777830755047,-0.011553213180769009
1987-10-12,260.8171618362903,-0.02853353879587103
1987-10-13,264.95624017658656,0.015869654861493707
1987-10-14,255.09138754630754,-0.03723200715599056
1987-10-15,243.58114749943323,-0.04512202531645567
1987-10-16,218.86359145829206,-0.10147565316481924
1987-10-19,152.7698744290166,-0.30198589262330855
1987-10-20,129.79805146015576,-0.15036880179890777
1987-10-21,156.50147274996476,0.20573052514587375
1987-10-22,139.14870930646245,-0.11087923416047352
1987-10-23,130.64708553523442,-0.06109739582638871
1987-10-26,100.05633225444116,-0.23414799614908516
1987-10-27,102.2840531867199,0.022264667133847196
1987-10-28,104.37842357050701,0.02047602063602069
1987-10-29,124.71078235459737,0.19479465284658168
1987-10-30,135.20464041959292,0.08414555555555546
1987-11-02,138.95974402719568,0.027773481708536076
1987-11-03,129.69726728821033,-0.06665582758394116
1987-11-04,131.10456964379466,0.010850670835315738
1987-11-05,140.10511865939918,0.06865168041097747
1987-11-06,135.77966284349037,-0.030872932104815974
1987-11-09,128.16316411217147,-0.05609454738518712
1987-11-10,122.80580701892295,-0.04180106764966907
1987-11-11,126.27924016340006,0.02828394868934735
1987-11-12,133.8281513374956,0.059779510585647705
1987-11-13,130.43066827765068,-0.025386908702616322
1987-11-16,129.50410714719783,-0.00710385941196324
1987-11-17,122.65074066335413,-0.0529200705276009
1987-11-18,124.80101890108483,0.017531718325555622
1987-11-19,118.26699589898166,-0.05235552609776306
1987-11-20,117.87917003065476,-0.0032792400396994023
1987-11-23,119.4965325054765,0.013720511218403862
1987-11-24,124.22896722927509,0.03960311336717418
1987-11-25,124.79305089948113,0.0045406774505738065
1987-11-27,121.91299941306715,-0.02307862068965525
1987-11-30,111.27479709453092,-0.0872606069061737
1987-12-01,111.30568041515792,0.000277541019470592
1987-12-02,112.58627547730532,0.011505208515602381
1987-12-03,104.39114888486563,-0.07278974775297216
1987-12-04,100.43278727583139,-0.03791855584806305
1987-12-07,104.55772969920092,0.0410716712664828
1987-12-08,110.10066044194842,0.0530131130304167
1987-12-09,115.0286735345626,0.044759160143390056
1987-12-10,113.77570247354403,-0.010892684602175158
1987-12-11,115.08342194943071,0.011493837853391876
1987-12-14,125.33317720661518,0.08906369904162521
1987-12-15,126.7030454965282,0.010929813800656815
1987-12-16,133.876614655658,0.05661718020287312
1987-12-17,131.81682412253474,-0.015385738117304457
1987-12-18,140.30741949235306,0.06441207657928094
1987-12-21,142.54301762088738,0.01593357027463664
1987-12-22,141.67968018934852,-0.006056679912831789
1987-12-23,146.21087105061557,0.03198193880174852
1987-12-24,146.42798614633006,0.001484944957610976
1987-12-28,136.3187794094597,-0.06903876098362724
1987-12-29,139.0808052404494,0.020261521141510697
1987-12-30,144.3572119903322,0.0379377063625761
1987-12-31,142.4433731229086,-0.013257660223804694
1988-01-04,152.48058236130825,0.07046455737704921
1988-01-05,157.10813717729405,0.030348485979812375
1988-01-06,160.71378334905674,0.022950091806472027
1988-01-07,165.55888796604538,0.03014741185244499
1988-01-08,144.90027956764283,-0.12478102898733799
1988-01-11,146.08559922218794,0.008180244082909191
1988-01-12,140.248077595784,-0.03995959668499162
1988-01-13,139.89844063783394,-0.0024929893082582897
1988-01-14,140.7545467001754,0.006119482522022811
1988-01-15,147.56696171026627,0.04839925366391279
1988-01-18,146.02790256355348,-0.010429564510073736
1988-01-19,144.12823786201068,-0.013008915886578905
1988-01-20,133.99554831208292,-0.07030329170907414
1988-01-21,134.8149542774951,0.006115173046672848
1988-01-22,137.25854119633274,0.01812548861462288
1988-01-25,142.0037825064748,0.03457155575735379
1988-01-26,138.6689168612077,-0.02348434377172361
1988-01-27,139.00112237296628,0.002395673949707846
1988-01-28,142.96452276686156,0.028513441663159608
1988-01-29,145.60458790708051,0.01846657540713258
1988-02-01,144.59215607902365,-0.00695329620178562
1988-02-02,145.20405781121946,0.004231915124506172
1988-02-03,140.8116765999154,-0.030249713937158813
1988-02-04,142.22504158026308,0.010037271158722395
1988-02-05,143.33794575284358,0.00782495234464348
1988-02-08,143.0241921623737,-0.002188908099819315
1988-02-09,144.90068299469115,0.013120093908218463
1988-02-10,150.91006362031013,0.04147241062928006
1988-02-11,152.2221650678754,0.008694592103986794
1988-02-12,154.02544117959346,0.011846343867950975
1988-02-16,156.92031025161538,0.01879474617862986
1988-02-17,157.40376665168617,0.003080903926939678
1988-02-18,157.26133710494528,-0.0009048674613744427
1988-02-19,159.73764555794557,0.015746454268971064
1988-02-22,165.63609894686172,0.036925881612399576
1988-02-23,167.70817412645644,0.012509804280403145
1988-02-24,170.00816233961785,0.013714228451543223
1988-02-25,166.64561191631628,-0.019778758719739303
1988-02-26,166.36171877553824,-0.0017035740546268371
1988-02-29,170.15129690151076,0.022779147473738087
1988-03-01,170.1007627237769,-0.0002969955483977737
1988-03-02,174.976986394998,0.02866667728668261
1988-03-03,177.70303576091632,0.015579473747275821
1988-03-04,179.46297789157157,0.00990383829471029
1988-03-07,181.55069180007143,0.011633117498814922
1988-03-08,183.87785143330424,0.012818236108929506
1988-03-09,187.14068827703719,0.01774458869461194
1988-03-10,181.32446722188976,-0.03107940399651231
1988-03-11,180.17383933533125,-0.006345684640288823
1988-03-14,182.74981881027858,0.014297189228193388
1988-03-15,180.88115989831076,-0.010225229902459033
1988-03-16,185.12924445717954,0.02348550043164816
1988-03-17,186.77851531728993,0.008908753800331343
1988-03-18,186.31184606353239,-0.0024985167751483375
1988-03-21,181.82630380413346,-0.024075453891801234
1988-03-22,184.04967940929907,0.012228019591492471
1988-03-23,182.46222830916304,-0.008625122875687133
1988-03-24,173.28825070305533,-0.050278776550746605
1988-03-25,169.52852497375454,-0.021696368415325507
1988-03-28,169.3579468382813,-0.0010061913503917274
1988-03-29,170.93422844692134,0.009307396777461119
1988-03-30,167.89129396565295,-0.01780178556931484
