Nasdaq-composite 3x, 1971-2026
Date,Close,Daily Return
1971-08-18,119.58177534382753,-0.015127826516715067
1971-08-19,118.29346517290585,-0.010773465833045686
1971-08-20,117.86891996586112,-0.0035889151308923697
1971-08-23,118.9911010755297,0.009520585324728381
1971-08-24,120.08175827865436,0.009165872012835365
1971-08-25,120.88032441894396,0.006650186937107395
1971-08-26,121.24918023865854,0.003051413217888259
1971-08-27,122.31971093933159,0.008829178874165396
1971-08-30,120.24496891737809,-0.01696163280652731
1971-08-31,119.25188567706057,-0.008258834022401976
1971-09-01,119.98030589406537,0.006108249046705844
1971-09-02,120.97658691430135,0.00830370461895333
1971-09-03,124.34310039297829,0.027827810029570018
1971-09-07,126.08131324985058,0.01397916612484952
1971-09-08,126.22015490099672,0.001101207209596524
1971-09-09,126.08512700182047,-0.0010697808070522612
1971-09-10,125.60805796552005,-0.003783705879072756
1971-09-13,124.82910343038877,-0.006201469457836036
1971-09-14,123.26822518905362,-0.012504121222064044
1971-09-15,123.30406012746316,0.0002907070200334499
1971-09-16,123.23881509837749,-0.000529139340734069
1971-09-17,124.28497360556177,0.008488871840817189
1971-09-20,123.8170473369835,-0.0037649464372363694
1971-09-21,123.21125069392635,-0.004892675573246431
1971-09-22,120.3860960534497,-0.022929356082057022
1971-09-23,119.72569067422582,-0.005485728010738638
1971-09-24,119.95915480628882,0.0019499919419822256
1971-09-27,117.55337875607745,-0.02005495999114238
1971-09-28,118.17528565396674,0.005290421291758473
1971-09-29,118.86469593022338,0.005833794032665349
1971-09-30,120.24620830289673,0.011622562627715318
1971-10-01,122.03517837327563,0.014877559098350382
1971-10-04,123.21107116046132,0.00963568704418102
1971-10-05,123.2803883582239,0.0005625890361127894
1971-10-06,125.56896577205973,0.0185640023065612
1971-10-07,126.55790425361646,0.007875660004653595
1971-10-08,125.70445522431474,-0.006743545844370575
1971-10-11,125.50579370095323,-0.0015803856991942434
1971-10-12,126.15386473201481,0.005163674217349366
1971-10-13,125.370870421145,-0.006206661306279403
1971-10-14,122.55251817923116,-0.022480120242018436
1971-10-15,121.61765821299986,-0.007628239550851783
1971-10-18,119.72666256617318,-0.015548693130686714
1971-10-19,116.17207016121836,-0.029689229857135523
1971-10-20,111.59184875241644,-0.03942618395665749
1971-10-21,111.65752565441552,0.0005885456933759
1971-10-22,112.22594061637635,0.0050906999651783545
1971-10-25,110.5320568184312,-0.01509351392950567
1971-10-26,108.6319343368687,-0.017190691427047204
1971-10-27,104.25639228786547,-0.0402785983303457
1971-10-28,104.88956466089823,0.006073223513091696
1971-10-29,106.66943463177715,0.01696898997181605
1971-11-01,102.29438193796716,-0.04101505467721534
1971-11-02,101.82426257241445,-0.004595749606638087
1971-11-03,106.13512962850238,0.04233634447410963
1971-11-04,107.77564959130532,0.015456898847206902
1971-11-05,107.44177399180553,-0.0030978760115654364
1971-11-08,107.26760277858503,-0.0016210753671452574
1971-11-09,108.12531778004484,0.007996030294722364
1971-11-10,105.45894996544263,-0.02465997667656615
1971-11-11,102.05277204318489,-0.03229861404246771
1971-11-12,102.52836307447323,0.004660246084125009
1971-11-15,101.05840303216323,-0.014337106320933652
1971-11-16,101.8238937596706,0.0075747360391569905
1971-11-17,101.59165713491174,-0.002280767471994287
1971-11-18,100.97751921504656,-0.006045160962869446
1971-11-19,99.51667468768333,-0.014467027301910032
1971-11-22,96.07633466622927,-0.034570488134285066
1971-11-23,91.86097525600215,-0.04387510644396816
1971-11-24,92.08472704627178,0.002435765455854078
1971-11-26,95.44950407818244,0.0365400120067673
1971-11-29,99.43311589120226,0.0417352803609839
1971-11-30,101.98320954544695,0.025646321463313523
1971-12-01,105.16462571807001,0.0311954897948698
1971-12-02,108.41097158172062,0.030869180976819604
1971-12-03,111.78415851900226,0.03111481142606416
1971-12-06,110.63532208554105,-0.010277274067111377
1971-12-07,111.66245515642532,0.009283952462217398
1971-12-08,113.03929215787167,0.012330348634351238
1971-12-09,113.82895944844668,0.006985777029390324
1971-12-10,116.45657874832013,0.02308392620476778
1971-12-13,117.49096670832625,0.00888217712664891
1971-12-14,117.17029580449316,-0.002729323903080654
1971-12-15,118.36497736783227,0.010196112889673984
1971-12-16,120.1515291242073,0.015093584234998215
1971-12-17,121.79183012816739,0.013651936150262556
1971-12-20,124.93818185934875,0.025833848853985503
1971-12-21,125.67937142582277,0.005932450396216092
1971-12-22,126.45710251249288,0.0061882159167953674
1971-12-23,126.32309881182705,-0.0010596771395469493
1971-12-27,125.38128699489559,-0.007455578795881218
1971-12-28,126.123715999846,0.005921370108289189
1971-12-29,128.25491516667395,0.016897687718228614
1971-12-30,129.58929768887336,0.01040414334581481
1971-12-31,133.5136751113739,0.03028319076103381
1972-01-03,131.7651063673126,-0.013096551664858999
1972-01-04,132.70702792776197,0.0071484901156123855
1972-01-05,135.81982248045156,0.023456139447143767
1972-01-06,138.94491986206955,0.02300914052562378
1972-01-07,140.09990091580002,0.008312510129028191
1972-01-10,140.17901217252555,0.0005646774637839089
1972-01-11,142.1009877433101,0.013710865421273512
1972-01-12,143.01677458927486,0.006444619847534369
1972-01-13,141.22036324400645,-0.01256084365227401
1972-01-14,142.35060388292737,0.008003382890100956
1972-01-17,142.9420388042082,0.004154776341990494
1972-01-18,145.58454127064292,0.018486531243997475
1972-01-19,144.76969964828368,-0.005597033965607886
1972-01-20,144.25385844166718,-0.0035631848920715157
1972-01-21,143.81309905889708,-0.003055442589414953
1972-01-24,141.058167790468,-0.019156330587805803
1972-01-25,140.33372875322283,-0.005135746824113459
1972-01-26,140.62547684468873,0.0020789591643996766
1972-01-27,144.14354364785154,0.02501727910262145
1972-01-28,148.05081168091218,0.027106784904679854
1972-01-31,149.55555894700467,0.010163721826365879
1972-02-01,152.19911972747735,0.017676111801430527
1972-02-02,155.5605172777978,0.022085525568999714
1972-02-03,156.2588044002438,0.004488845464553393
1972-02-04,158.47425161629673,0.014178063274938615
1972-02-07,157.96676956260202,-0.00320229973335627
1972-02-08,158.74996428868934,0.004957971402820589
1972-02-09,161.89037178707153,0.019782098928043182
1972-02-10,164.0377266815756,0.013264253277078098
1972-02-11,164.5994836922647,0.003424559837869245
1972-02-14,162.06815910592223,-0.015378690926364135
1972-02-15,163.42072025407683,0.008345631588686158
1972-02-16,166.3399973063395,0.01786356740885723
1972-02-17,166.66373992641343,0.0019462704419651697
1972-02-18,166.4612842882196,-0.0012147551608000361
1972-02-22,165.89504789937885,-0.003401610117703531
1972-02-23,167.10607447033374,0.007299956124606175
1972-02-24,168.64723207779318,0.009222630669437602
1972-02-25,171.99285961348681,0.01983802221047061
1972-02-28,172.32235088164677,0.0019157264371348175
1972-02-29,174.10113943669177,0.010322448283372686
1972-03-01,177.8497432218572,0.021531184674001135
1972-03-02,179.03178304180398,0.006646283534254176
1972-03-03,181.5766548993106,0.014214637279864465
1972-03-06,184.39962634023334,0.015546995523671128
1972-03-07,184.13859066905908,-0.0014155976145668685
1972-03-08,186.557162406782,0.013134518565256539
1972-03-09,188.47336485013693,0.010271395740768846
1972-03-10,187.11117566490137,-0.007227489074218577
1972-03-13,181.69133046644853,-0.02896590852573808
1972-03-14,183.3166280381838,0.0089453776774197
1972-03-15,185.03743308094104,0.009387064671508263
1972-03-16,183.3896704001769,-0.00890502345027317
1972-03-17,184.3785996866391,0.005392502665522073
1972-03-20,182.17029903923688,-0.011976990014867964
1972-03-21,174.41246735689094,-0.04258560107361424
1972-03-22,176.99195605367785,0.014789588931785802
1972-03-23,181.23514373293264,0.023973901265704454
1972-03-24,181.91679544227821,0.003761145301653284
1972-03-27,181.82717104572205,-0.0004926669708438431
1972-03-28,182.4672594430725,0.003520312138549956
1972-03-29,181.60865783468716,-0.004705510517371451
1972-03-30,184.17060061157252,0.014106941857460384
1972-04-03,183.64692195809093,-0.0028434432626196614
1972-04-04,186.69995481279452,0.01662447059907879
1972-04-05,191.96077479716595,0.028177939248279542
1972-04-06,195.98967561862128,0.02098814627994927
1972-04-07,199.89425313940865,0.019922363300326616
1972-04-10,199.56675853620797,-0.0016383392621711667
1972-04-11,202.74448656857928,0.01592313296903479
1972-04-12,205.90933265310267,0.01561002293126658
1972-04-13,205.34912366784388,-0.002720658544421502
1972-04-14,209.09577536109538,0.018245277244580745
1972-04-17,208.2876188118553,-0.003865006587744041
1972-04-18,209.9190830687146,0.007832747170310548
1972-04-19,203.19958145724036,-0.03200996075842566
1972-04-20,203.97729123230366,0.0038273197685051723
1972-04-21,204.61867762759857,0.003144400984148955
1972-04-24,199.346967864335,-0.025763580453090216
1972-04-25,194.4925110566154,-0.024351796567195765
1972-04-26,194.80208060216196,0.0015916784860494216
1972-04-27,195.1565629589647,0.0018197051885021293
1972-04-28,196.5392592991817,0.007085061958729713
1972-05-01,191.1433848782744,-0.027454435516587907
1972-05-02,187.48443437663772,-0.019142438562374523
1972-05-03,184.9602206441684,-0.013463590942160167
1972-05-04,185.56170755093174,0.003251979829330454
1972-05-05,187.7188998952417,0.011625202056937527
1972-05-08,184.05791278888145,-0.019502496064079246
1972-05-09,171.8209577402017,-0.0664842649971578
1972-05-10,175.8364193764227,0.0233700340693742
1972-05-11,180.7039169631787,0.02768196488541935
1972-05-12,186.97305965582288,0.03469289873733965
1972-05-15,190.73705478783367,0.02013121643802319
1972-05-16,190.77858044937616,0.00021771155892431052
1972-05-17,188.09803847099556,-0.014050539489635782
1972-05-18,192.66207914644409,0.024264158800105164
1972-05-19,198.53569538562905,0.030486623341796214
1972-05-22,199.38266412386105,0.004266077878775825
1972-05-23,200.87055096490374,0.0074624684527156825
1972-05-24,204.22717034046292,0.016710360774315952
1972-05-25,205.69245417664962,0.007174774217083508
1972-05-26,206.33433923162394,0.0031206057487313875
1972-05-30,203.82351853925573,-0.012168700089952822
1972-05-31,199.55860796799803,-0.02092452628540163
1972-06-01,202.22056166368324,0.013339207578117044
1972-06-02,203.94869396626413,0.008545779362708792
1972-06-05,200.22595049910987,-0.018253333202369163
1972-06-06,196.82870745921,-0.016967046636219903
1972-06-07,192.30757258241817,-0.0229698956780924
1972-06-08,192.56919366652002,0.0013604304842946753
1972-06-09,190.31865880342573,-0.01168688937334199
1972-06-12,189.34930053572617,-0.00509334331060402
1972-06-13,191.04610556774082,0.008961242672742354
1972-06-14,193.93600261174478,0.01512669957556022
1972-06-15,193.18077673989762,-0.003894201497795631
1972-06-16,193.08976449653812,-0.0004711247407501521
1972-06-19,190.6547351527178,-0.012610867024305684
1972-06-20,191.9644652715087,0.0068696437974214335
1972-06-21,193.27996362671098,0.006852822231144217
1972-06-22,190.62913024478408,-0.013714993174598105
1972-06-23,188.09051887325558,-0.013317017017644197
1972-06-26,184.01038590142633,-0.02169239043132547
1972-06-27,186.0148858804027,0.01089340674525928
1972-06-28,185.06683908974188,-0.005096617865681669
1972-06-29,184.03647598976127,-0.005567518768075842
1972-06-30,187.10771073582038,0.016688184934762505
1972-07-03,189.1722803739268,0.011034123767466972
1972-07-05,192.07908106075072,0.015365891245155918
1972-07-06,194.5783161789958,0.013011490394701638
1972-07-07,192.93741232641386,-0.008433128031966653
1972-07-10,189.93593011338186,-0.015556766190862187
1972-07-11,188.23507496030038,-0.008954888904201303
1972-07-12,186.63123909503784,-0.008520387954268403
1972-07-13,181.93846583830808,-0.02514462894574733
1972-07-14,183.37487356624607,0.007895019457922347
1972-07-17,179.0744341880166,-0.023451628320691892
1972-07-18,175.4327620081884,-0.02033608089474489
1972-07-19,176.3393010656644,0.005167444479006024
1972-07-20,173.48105045171937,-0.016208812197121447
1972-07-21,175.65030076309682,0.012504249344403995
1972-07-24,180.22921233754315,0.026068338935678916
1972-07-25,178.92582558122356,-0.007231828511121249
1972-07-26,179.6344958458413,0.003960692998429339
1972-07-27,178.37612800740317,-0.007005156957815211
1972-07-28,177.4573671549554,-0.00515069400099125
1972-07-31,175.666485970531,-0.010091895383867655
1972-08-01,178.51153351187392,0.016195733213563622
1972-08-02,182.38727681427702,0.021711444779814765
1972-08-03,186.233502977167,0.021088237239303587
1972-08-04,188.88942597279757,0.01426125242328812
1972-08-07,188.88177006892886,-4.0531140529862604e-05
1972-08-08,187.27839310681085,-0.00848878619431021
1972-08-09,187.83518250406854,0.0029730573186846463
1972-08-10,188.17749082544,0.0018223866094098516
1972-08-11,191.75616418631785,0.019017542136309726
1972-08-14,191.70396455500085,-0.00027221879170608943
1972-08-15,190.6967495342089,-0.005254012472459737
1972-08-16,190.56345896692193,-0.0006989661208831452
1972-08-17,188.0384203470445,-0.013250381964968954
1972-08-18,190.32011276250978,0.012134181999902778
1972-08-21,189.57339440910832,-0.003923486291400235
1972-08-22,189.52739955275987,-0.00024262295081967214
1972-08-23,188.65857620508365,-0.004584156959502688
1972-08-24,185.59081238143384,-0.016260929586975018
1972-08-25,185.16150833580454,-0.0023131750980590142
1972-08-28,182.72482694894032,-0.013159762030265601
1972-08-29,181.2865075931083,-0.007871504818740127
1972-08-30,182.67107893249832,0.00763747593669586
1972-08-31,183.3446062494403,0.0036871042798781437
1972-09-01,186.47461563013783,0.01707172872290099
1972-09-05,184.70996471209537,-0.00946322324933782
1972-09-06,181.68892850574483,-0.016355567015885666
1972-09-07,179.8788352624504,-0.009962595179470159
1972-09-08,179.5010781376344,-0.0021000643253265795
1972-09-11,175.74231512899308,-0.02094005811908965
1972-09-12,171.260216310724,-0.025503811162264804
1972-09-13,172.55179575836507,0.007541619854652846
1972-09-14,172.79411140154863,0.0014043067017564359
1972-09-15,173.11787507517303,0.001873696221464465
1972-09-18,172.7477916951414,-0.0021377537118622185
1972-09-19,171.93426058105612,-0.004709357532748934
1972-09-20,172.25687006051325,0.0018763536619570524
1972-09-21,171.36399174891227,-0.005183411908548665
1972-09-22,171.96856350575277,0.003527997630484254
1972-09-25,169.25293600196102,-0.015791418201274346
1972-09-26,170.21281522841105,0.005671270756797423
1972-09-27,176.11898680138987,0.03469874794711103
1972-09-28,178.4601305602067,0.013292966314057434
1972-09-29,180.40693958730893,0.010908929748011385
1972-10-02,178.98114004346678,-0.007903241123117195
1972-10-03,179.68520015075296,0.003933711155908365
1972-10-04,178.8505898461004,-0.004644847232561974
1972-10-05,173.49521372019507,-0.029943295856690224
1972-10-06,173.94103696954832,0.0025696573397827314
1972-10-09,175.36202129539203,0.008169344914808497
1972-10-10,177.40728000484003,0.011663065322466906
1972-10-11,175.50793691151617,-0.010706116982753101
1972-10-12,172.59869316995474,-0.016576137767650705
1972-10-13,169.8032284802116,-0.016196325930408473
1972-10-16,164.39289145035573,-0.031862392006794894
1972-10-17,166.54717500648107,0.01310448120426102
1972-10-18,168.95695860967513,0.014469075222082097
1972-10-19,168.35743037345316,-0.0035484080747866277
1972-10-20,172.65452955210955,0.025523668121593932
1972-10-23,175.1996094518218,0.014740881147540904
1972-10-24,176.17839616919485,0.005586694630402153
1972-10-25,176.05365059701117,-0.0007080639561724818
1972-10-26,177.97786321878746,0.010929694529202475
1972-10-27,178.59503089160918,0.003467665369501807
1972-10-30,178.17549064421755,-0.0023491148958464905
1972-10-31,181.35279762543303,0.017832458155313525
1972-11-01,186.94822318349415,0.030853814395617542
1972-11-02,189.16175783590737,0.011840362078437893
1972-11-03,194.3560387048956,0.02745946605917122
1972-11-06,195.2640431335347,0.004671861161040514
1972-11-08,192.8889214378494,-0.012163640870946355
1972-11-09,191.7983823161083,-0.005653715690937117
1972-11-10,193.05149033167652,0.006533464987744055
1972-11-13,191.3882573316481,-0.00861548904476658
1972-11-14,191.90400803597421,0.0026947876087945956
1972-11-15,189.90808420648955,-0.010400636494838116
1972-11-16,190.59325105305928,0.0036078866754547544
1972-11-17,189.29669863380713,-0.0068027194671820305
1972-11-20,188.25770696802883,-0.005488694062162211
1972-11-21,188.51126019885226,0.001346841172704242
1972-11-22,189.74897968773118,0.0065657589237550626
1972-11-24,191.93406439035343,0.011515659827094925
1972-11-27,189.84645157272791,-0.010876718649482404
1972-11-28,190.40185014556178,0.002925514636870185
1972-11-29,190.44173755869934,0.00020949068040589813
1972-11-30,191.38554783579573,0.004955900367194754
1972-12-01,195.57101396103934,0.021869290406580817
1972-12-04,196.3047472949633,0.003751748886826976
1972-12-05,196.8717606315832,0.0028884341536983267
1972-12-06,198.5833494533224,0.00869392754069073
1972-12-07,200.21607901745244,0.00822188551368869
1972-12-08,200.56775626880915,0.001756488555177738
1972-12-11,198.9970926201088,-0.00783108749840781
1972-12-12,196.4692807226643,-0.012702757935615391
1972-12-13,193.74388294013823,-0.013871877438047204
1972-12-14,192.2618437263535,-0.007649476160455706
1972-12-15,193.0803965172653,0.004257489551992642
1972-12-18,188.64532791201077,-0.022970061618129856
1972-12-19,187.95906933529227,-0.0036378243994390855
1972-12-20,185.9542281749543,-0.010666370968041055
1972-12-21,182.31490780458947,-0.019571054694926267
1972-12-22,183.10519450493328,0.004334734388209667
1972-12-26,182.50906189692125,-0.0032556837594028727
1972-12-27,185.59517732985233,0.016909381927972828
1972-12-29,193.10167649033573,0.04044555073293921
1973-01-02,196.79386208306968,0.01912042225546763
1973-01-03,200.01554042902822,0.016370827381794243
1973-01-04,200.21314517132512,0.0009879469458875271
1973-01-05,202.22906531136965,0.01006887004506871
1973-01-08,202.51282219467927,0.0014031458973155066
1973-01-09,202.30963880443977,-0.0010033112374691323
1973-01-10,202.5529338184379,0.0012025873578535191
1973-01-11,205.96729793978776,0.01685665103429392
1973-01-12,202.14906018197593,-0.018538077626905812
1973-01-15,195.6549031904592,-0.03212558587049898
1973-01-16,193.10239853887842,-0.013045952899509303
1973-01-17,193.20931510940338,0.0005536781072319994
1973-01-18,194.3106036097752,0.005699976213611806
1973-01-19,192.2047817051631,-0.010837400870006765
1973-01-22,188.9065499758487,-0.017159987904847348
1973-01-23,185.82007391789062,-0.016338639704936934
1973-01-24,177.5487413081649,-0.04451258916935221
1973-01-26,174.4476425166371,-0.01746618291224793
1973-01-29,169.02573677043748,-0.03108041855986988
1973-01-30,168.02062499367588,-0.00594650137882076
1973-01-31,168.6708425713523,0.00386986762905382
1973-02-01,162.85949221413733,-0.03445379336832691
1973-02-02,161.03336149536855,-0.011212921604641027
1973-02-05,159.03491642444746,-0.012410130747836126
1973-02-06,160.0029504454747,0.006086927592954896
1973-02-07,155.08243285831466,-0.030752667831815086
1973-02-08,151.23272820700916,-0.02482360239230088
1973-02-09,158.09797238324563,0.04539522798821192
1973-02-12,161.77972585781754,0.023287796921563114
1973-02-13,162.9102614404372,0.006988116567914511
1973-02-14,156.0533344923375,-0.04209020897438512
1973-02-15,152.30460918481936,-0.024022077578241097
1973-02-16,152.69322187700877,0.0025515491242804594
1973-02-20,154.1763788199981,0.009713312252877674
1973-02-21,150.20177208806163,-0.02577960879841947
1973-02-22,149.16890405419403,-0.006876536937673624
1973-02-23,144.2694696008903,-0.032844877988268524
1973-02-26,140.33621013053306,-0.02726328364024822
1973-02-27,135.18491981174327,-0.03670677948334462
1973-02-28,137.20374643053924,0.014933815262881043
1973-03-01,134.14866722654108,-0.02226673311391547
1973-03-02,136.05564031906295,0.01421537113970352
1973-03-05,137.41143401216996,0.00996499439440781
1973-03-06,142.01516141384297,0.03350323380851462
1973-03-07,143.25970186253065,0.008763433680584149
1973-03-08,142.6132568585699,-0.004512399478403526
1973-03-09,142.14408700612037,-0.0032898053293517067
1973-03-12,141.5439667720552,-0.004221914866140949
1973-03-13,142.297064400864,0.0053205915164269875
1973-03-14,142.28341477333072,-9.592346539797074e-05
1973-03-15,140.48685102331908,-0.012626656120628726
1973-03-16,139.1217903283382,-0.009716643835616327
1973-03-19,134.57210816551031,-0.032702872440688646
1973-03-20,132.23726216035905,-0.017350148087742316
1973-03-21,127.63485497286831,-0.034804162701959
1973-03-22,120.44568952843106,-0.05632603606566147
1973-03-23,119.7174092629946,-0.006046544864227352
1973-03-26,119.81243168700044,0.0007937226890459145
1973-03-27,123.97125918278972,0.03471115173301765
1973-03-28,124.7243405704121,0.0060746449829309134
1973-03-29,128.0356790104664,0.026549255942426853
1973-03-30,125.6195010344717,-0.018871130255787454
1973-04-02,120.13272393755108,-0.04367774948743813
1973-04-03,115.98316084939083,-0.034541488381777785
1973-04-04,111.14087860613733,-0.04174987306598243
1973-04-05,108.53334743640289,-0.023461495018183662
1973-04-06,112.12954793087849,0.03313452113492454
1973-04-09,114.21227089009697,0.018574256274558183
1973-04-10,116.5775089328186,0.020709141183241478
1973-04-11,117.99984985818686,0.012200817622444807
1973-04-12,118.88069011219676,0.007464757413407687
1973-04-13,117.69847506670591,-0.009944550661466545
1973-04-16,115.52460547125264,-0.018469819547120146
1973-04-17,112.73191002657983,-0.024174031439282873
1973-04-18,112.90171776787017,0.0015062970302756732
1973-04-19,114.17376266569211,0.0112668338708301
1973-04-23,110.62702991878903,-0.031064341439706482
1973-04-24,105.33293377293964,-0.04785535822245042
1973-04-25,100.01278154883964,-0.05050796587103852
1973-04-26,100.93877939473958,0.00925879504158922
1973-04-27,97.26122495739989,-0.03643351405070922
1973-04-30,95.68108663864119,-0.01624633372087177
1973-05-01,95.94116327978878,0.002718161449501766
1973-05-02,98.81434707633767,0.02994735208880011
1973-05-03,100.84658236565974,0.020566196604548764
1973-05-04,103.7876585481417,0.029163865680820997
1973-05-07,102.53006299833169,-0.012117004732568404
