SP-500 3x, 1927-2025
Date,Close
1951-06-18,0.233961
1951-06-19,0.233006
1951-06-20,0.229514
1951-06-21,0.225429
1951-06-22,0.218287
1951-06-25,0.210386
1951-06-26,0.210683
1951-06-27,0.212760
1951-06-28,0.204696
1951-06-29,0.200621
1951-07-02,0.204641
1951-07-03,0.208424
1951-07-05,0.220499
1951-07-06,0.220499
1951-07-09,0.223250
1951-07-10,0.220168
1951-07-11,0.221695
1951-07-12,0.225376
1951-07-13,0.230959
1951-07-16,0.223078
1951-07-17,0.228930
1951-07-18,0.227676
1951-07-19,0.226428
1951-07-20,0.227672
1951-07-23,0.234539
1951-07-24,0.245364
1951-07-25,0.241428
1951-07-26,0.246295
1951-07-27,0.248269
1951-07-30,0.251574
1951-07-31,0.243904
1951-08-01,0.247497
1951-08-02,0.257722
1951-08-03,0.258739
1951-08-06,0.264174
1951-08-07,0.264863
1951-08-08,0.261413
1951-08-09,0.258334
1951-08-10,0.256638
1951-08-13,0.256976
1951-08-14,0.253594
1951-08-15,0.256611
1951-08-16,0.259313
1951-08-17,0.261694
1951-08-20,0.261352
1951-08-21,0.257933
1951-08-22,0.255221
1951-08-23,0.260269
1951-08-24,0.259587
1951-08-27,0.258566
1951-08-28,0.260264
1951-08-29,0.266401
1951-08-30,0.271941
1951-08-31,0.273346
1951-09-04,0.273346
1951-09-05,0.278277
1951-09-06,0.280059
1951-09-07,0.282207
1951-09-10,0.285445
1951-09-11,0.281095
1951-09-12,0.284683
1951-09-13,0.288664
1951-09-14,0.287934
1951-09-17,0.285381
1951-09-18,0.284294
1951-09-19,0.284294
1951-09-20,0.283571
1951-09-21,0.277435
1951-09-24,0.273878
1951-09-25,0.276699
1951-09-26,0.277409
1951-09-27,0.272786
1951-09-28,0.272434
1951-10-01,0.279813
1951-10-02,0.285893
1951-10-03,0.291335
1951-10-04,0.288764
1951-10-05,0.290955
1951-10-08,0.289854
1951-10-09,0.286192
1951-10-10,0.284740
1951-10-11,0.287997
1951-10-15,0.293465
1951-10-16,0.290512
1951-10-17,0.287579
1951-10-18,0.286850
1951-10-19,0.274126
1951-10-22,0.254025
1951-10-23,0.257039
1951-10-24,0.263454
1951-10-25,0.261052
1951-10-26,0.255935
1951-10-29,0.251896
1951-10-30,0.250897
1951-10-31,0.260198
1951-11-01,0.265642
1951-11-02,0.259777
1951-11-05,0.256039
1951-11-07,0.244931
1951-11-08,0.244277
1951-11-09,0.253409
1951-11-13,0.254746
1951-11-14,0.256758
1951-11-15,0.256421
1951-11-16,0.255747
1951-11-19,0.252721
1951-11-20,0.251054
1951-11-21,0.249725
1951-11-23,0.241783
1951-11-26,0.242755
1951-11-27,0.250223
1951-11-28,0.248566
1951-11-29,0.250545
1951-11-30,0.257508
1951-12-03,0.261897
1951-12-04,0.266336
1951-12-05,0.263919
1951-12-06,0.273185
1951-12-07,0.274590
1951-12-10,0.275999
1951-12-11,0.271757
1951-12-12,0.274206
1951-12-13,0.274910
1951-12-14,0.274205
1951-12-17,0.275613
1951-12-18,0.278438
1951-12-19,0.281283
1951-12-20,0.281283
1951-12-21,0.279135
1951-12-24,0.280204
1951-12-26,0.276633
1951-12-27,0.284068
1951-12-28,0.285509
1951-12-31,0.288402
1952-01-02,0.289493
1952-01-03,0.292413
1952-01-04,0.293882
1952-01-07,0.293514
1952-01-08,0.290199
1952-01-09,0.287275
1952-01-10,0.291632
1952-01-11,0.296032
1952-01-14,0.302698
1952-01-15,0.298939
1952-01-16,0.300058
1952-01-17,0.304168
1952-01-18,0.306053
1952-01-21,0.314004
1952-01-22,0.321707
1952-01-23,0.317010
1952-01-24,0.317785
1952-01-25,0.317397
1952-01-28,0.319724
1952-01-29,0.318165
1952-01-30,0.304957
1952-01-31,0.301559
1952-02-01,0.307555
1952-02-04,0.300721
1952-02-05,0.300347
1952-02-06,0.302963
1952-02-07,0.300331
1952-02-08,0.305189
1952-02-11,0.300279
1952-02-13,0.293180
1952-02-14,0.291342
1952-02-15,0.290975
1952-02-18,0.286585
1952-02-19,0.272823
1952-02-20,0.263363
1952-02-21,0.265759
1952-02-25,0.268168
1952-02-26,0.265398
1952-02-27,0.266429
1952-02-28,0.270223
1952-02-29,0.269178
1952-03-03,0.270220
1952-03-04,0.283795
1952-03-05,0.284873
1952-03-06,0.284152
1952-03-07,0.285232
1952-03-10,0.280903
1952-03-11,0.281617
1952-03-12,0.285552
1952-03-13,0.286274
1952-03-14,0.286274
1952-03-17,0.292421
1952-03-18,0.290587
1952-03-19,0.288761
1952-03-20,0.291307
1952-03-21,0.292770
1952-03-24,0.292770
1952-03-25,0.287632
1952-03-26,0.287269
1952-03-27,0.294879
1952-03-28,0.301886
1952-03-31,0.309002
1952-04-01,0.301775
1952-04-02,0.299528
1952-04-03,0.299528
1952-04-04,0.295803
1952-04-07,0.287675
1952-04-08,0.291664
1952-04-09,0.292762
1952-04-10,0.298998
1952-04-14,0.293046
1952-04-15,0.282034
1952-04-16,0.279529
1952-04-17,0.273483
1952-04-18,0.276638
1952-04-21,0.283348
1952-04-22,0.279401
1952-04-23,0.275846
1952-04-24,0.274084
1952-04-25,0.277944
1952-04-28,0.278298
1952-04-29,0.276171
1952-04-30,0.270175
1952-05-01,0.264962
1952-05-02,0.278341
1952-05-05,0.281885
1952-05-06,0.282243
1952-05-07,0.287251
1952-05-08,0.289061
1952-05-09,0.288334
1952-05-12,0.285068
1952-05-13,0.286148
1952-05-14,0.282539
1952-05-15,0.279675
1952-05-16,0.278253
1952-05-19,0.280024
1952-05-20,0.284650
1952-05-21,0.286089
1952-05-22,0.290781
1952-05-23,0.290051
1952-05-26,0.291872
1952-05-27,0.289678
1952-05-28,0.288222
1952-05-29,0.288947
1952-06-02,0.286768
1952-06-03,0.286045
1952-06-04,0.292179
1952-06-05,0.297669
1952-06-06,0.303598
1952-06-09,0.307728
1952-06-10,0.302424
1952-06-11,0.305420
1952-06-12,0.305420
1952-06-13,0.307681
1952-06-16,0.305030
1952-06-17,0.306159
1952-06-18,0.309935
1952-06-19,0.312979
1952-06-20,0.316044
1952-06-23,0.314887
1952-06-24,0.316426
1952-06-25,0.318741
1952-06-26,0.322231
1952-06-27,0.325356
1952-06-30,0.330466
1952-07-01,0.336821
1952-07-02,0.334408
1952-07-03,0.334007
1952-07-07,0.330807
1952-07-08,0.330410
1952-07-09,0.326438
1952-07-10,0.324469
1952-07-11,0.331139
1952-07-14,0.333127
1952-07-15,0.338318
1952-07-16,0.338318
1952-07-17,0.333880
1952-07-18,0.325883
1952-07-21,0.329817
1952-07-22,0.331800
1952-07-23,0.336180
1952-07-24,0.341401
1952-07-25,0.338155
1952-07-28,0.339768
1952-07-29,0.342195
1952-07-30,0.346665
1952-07-31,0.347895
1952-08-01,0.349950
1952-08-04,0.349125
1952-08-05,0.350360
1952-08-06,0.349535
1952-08-07,0.352832
1952-08-08,0.354076
1952-08-11,0.352829
1952-08-12,0.344119
1952-08-13,0.342895
1952-08-14,0.342895
1952-08-15,0.339640
1952-08-18,0.329127
1952-08-19,0.327148
1952-08-20,0.329514
1952-08-21,0.330702
1952-08-22,0.331099
1952-08-25,0.326330
1952-08-26,0.324755
1952-08-27,0.329071
1952-08-28,0.330259
1952-08-29,0.332639
1952-09-02,0.337424
1952-09-03,0.341449
1952-09-04,0.341043
1952-09-05,0.339827
1952-09-08,0.335783
1952-09-09,0.325754
1952-09-10,0.319071
1952-09-11,0.320234
1952-09-12,0.319845
1952-09-15,0.309749
1952-09-16,0.312789
1952-09-17,0.314702
1952-09-18,0.312013
1952-09-19,0.314305
1952-09-22,0.315072
1952-09-23,0.319301
1952-09-24,0.322791
1952-09-25,0.323572
1952-09-26,0.320442
1952-09-29,0.318499
1952-09-30,0.313078
1952-10-01,0.310782
1952-10-02,0.312305
1952-10-03,0.311541
1952-10-06,0.309252
1952-10-07,0.307734
1952-10-08,0.314544
1952-10-09,0.314161
1952-10-10,0.313393
1952-10-14,0.310713
1952-10-15,0.294720
1952-10-16,0.289208
1952-10-17,0.299731
1952-10-20,0.297130
1952-10-21,0.294914
1952-10-22,0.284989
1952-10-23,0.287504
1952-10-24,0.293285
1952-10-27,0.295482
1952-10-28,0.296954
1952-10-29,0.297692
1952-10-30,0.297692
1952-10-31,0.311375
1952-11-03,0.314423
1952-11-05,0.317107
1952-11-06,0.320963
1952-11-07,0.321352
1952-11-10,0.320963
1952-11-12,0.316298
1952-11-13,0.318608
1952-11-14,0.320155
1952-11-17,0.322095
1952-11-18,0.336122
1952-11-19,0.342935
1952-11-20,0.340905
1952-11-21,0.340500
1952-11-24,0.346564
1952-11-25,0.344110
1952-11-26,0.350623
1952-11-28,0.356393
1952-12-01,0.357226
1952-12-02,0.359730
1952-12-03,0.358472
1952-12-04,0.354290
1952-12-05,0.354705
1952-12-08,0.360519
1952-12-09,0.367657
1952-12-10,0.369784
1952-12-11,0.368930
1952-12-12,0.372341
1952-12-15,0.372341
1952-12-16,0.373628
1952-12-17,0.372338
1952-12-18,0.371909
1952-12-19,0.377052
1952-12-22,0.383541
1952-12-23,0.378728
1952-12-24,0.379596
1952-12-26,0.381334
1952-12-29,0.387871
1952-12-30,0.396246
1952-12-31,0.395351
1953-01-02,0.394012
1953-01-05,0.399357
1953-01-06,0.391268
1953-01-07,0.386392
1953-01-08,0.384633
1953-01-09,0.373677
1953-01-12,0.364221
1953-01-13,0.370981
1953-01-14,0.373548
1953-01-15,0.375696
1953-01-16,0.370951
1953-01-19,0.370524
1953-01-20,0.376079
1953-01-21,0.373921
1953-01-22,0.375211
1953-01-23,0.373056
1953-01-26,0.370910
1953-01-27,0.372193
1953-01-28,0.375622
1953-01-29,0.378641
1953-01-30,0.386445
1953-02-02,0.392158
1953-02-03,0.393489
1953-02-04,0.388152
1953-02-05,0.376252
1953-02-06,0.391791
1953-02-09,0.355435
1953-02-10,0.352529
1953-02-11,0.353355
1953-02-13,0.357489
1953-02-16,0.353739
1953-02-17,0.347533
1953-02-18,0.346716
1953-02-19,0.350390
1953-02-20,0.352856
1953-02-24,0.357812
1953-02-25,0.364482
1953-02-26,0.366170
1953-02-27,0.364054
1953-03-02,0.365319
1953-03-03,0.368277
1953-03-04,0.358929
1953-03-05,0.359347
1953-03-06,0.361437
1953-03-09,0.361017
1953-03-10,0.364371
1953-03-11,0.373231
1953-03-12,0.373660
1953-03-13,0.375805
1953-03-16,0.377527
1953-03-17,0.382279
1953-03-18,0.378359
1953-03-19,0.377493
1953-03-20,0.375766
1953-03-23,0.368876
1953-03-24,0.375256
1953-03-25,0.372245
1953-03-26,0.365827
1953-03-27,0.367518
1953-03-30,0.351398
1953-03-31,0.338226
1953-04-01,0.336621
1953-04-02,0.335821
1953-04-06,0.311063
1953-04-07,0.314855
1953-04-08,0.323265
1953-04-09,0.321320
1953-04-10,0.318995
1953-04-13,0.317068
1953-04-14,0.320524
1953-04-15,0.324392
1953-04-16,0.322442
1953-04-17,0.311181
1953-04-20,0.315352
1953-04-21,0.313056
1953-04-22,0.305062
1953-04-23,0.294960
1953-04-24,0.295325
1953-04-27,0.300451
1953-04-28,0.307117
1953-04-29,0.313129
1953-04-30,0.310845
1953-05-01,0.315011
1953-05-04,0.325329
1953-05-05,0.326500
1953-05-06,0.325326
1953-05-07,0.321422
1953-05-08,0.321422
1953-05-11,0.321810
1953-05-12,0.315221
1953-05-13,0.314074
1953-05-14,0.319413
1953-05-15,0.319027
1953-05-18,0.315559
1953-05-19,0.313647
1953-05-20,0.322409
1953-05-21,0.327452
1953-05-22,0.326276
1953-05-25,0.324712
1953-05-26,0.320034
1953-05-27,0.311155
1953-05-28,0.304336
1953-05-29,0.307322
1953-06-01,0.292670
1953-06-02,0.295215
1953-06-03,0.293752
1953-06-04,0.288285
1953-06-05,0.290445
1953-06-08,0.287551
1953-06-09,0.272820
1953-06-10,0.270740
1953-06-11,0.277985
1953-06-12,0.280443
1953-06-15,0.273379
1953-06-16,0.270949
1953-06-17,0.281303
1953-06-18,0.280950
1953-06-19,0.280950
1953-06-22,0.285192
1953-06-23,0.290905
1953-06-24,0.289820
1953-06-25,0.293429
1953-06-26,0.294157
1953-06-29,0.291605
1953-06-30,0.291605
1953-07-01,0.295229
1953-07-02,0.297787
1953-07-03,0.299625
1953-07-06,0.300362
1953-07-07,0.305167
1953-07-08,0.304794
1953-07-09,0.302181
1953-07-10,0.301439
1953-07-13,0.292548
1953-07-14,0.289280
1953-07-15,0.291803
1953-07-16,0.292890
1953-07-17,0.299068
1953-07-20,0.294278
1953-07-21,0.292091
1953-07-22,0.293179
1953-07-23,0.294633
1953-07-24,0.294633
1953-07-27,0.288796
1953-07-28,0.290236
1953-07-29,0.295653
1953-07-30,0.304062
1953-07-31,0.313746
1953-08-03,0.317169
1953-08-04,0.314871
1953-08-05,0.311059
1953-08-06,0.315596
1953-08-07,0.314833
1953-08-10,0.313689
1953-08-11,0.312548
1953-08-12,0.314824
1953-08-13,0.312919
1953-08-14,0.308743
1953-08-17,0.306486
1953-08-18,0.302742
1953-08-19,0.297172
1953-08-20,0.296439
1953-08-21,0.298636
1953-08-24,0.289070
1953-08-25,0.283310
1953-08-26,0.280824
1953-08-27,0.278352
1953-08-28,0.276597
1953-08-31,0.261916
1953-09-01,0.265286
1953-09-02,0.270043
1953-09-03,0.268324
1953-09-04,0.270378
1953-09-08,0.271755
1953-09-09,0.273136
1953-09-10,0.264821
1953-09-11,0.255658
1953-09-14,0.241406
1953-09-15,0.247465
1953-09-16,0.251031
1953-09-17,0.252994
1953-09-18,0.249047
1953-09-21,0.246768
1953-09-22,0.257122
1953-09-23,0.258119
1953-09-24,0.258452
1953-09-25,0.260454
1953-09-28,0.265484
1953-09-29,0.266843
1953-09-30,0.262072
1953-10-01,0.266786
1953-10-02,0.270193
1953-10-05,0.266413
1953-10-06,0.263350
1953-10-07,0.269767
1953-10-08,0.271140
1953-10-09,0.272518
1953-10-13,0.269408
1953-10-14,0.273180
1953-10-15,0.282524
1953-10-16,0.289248
1953-10-19,0.289967
1953-10-20,0.290327
1953-10-21,0.291048
1953-10-22,0.295018
1953-10-23,0.296839
1953-10-26,0.295377
1953-10-27,0.293554
1953-10-28,0.294643
1953-10-29,0.305196
1953-10-30,0.303706
1953-11-02,0.308162
1953-11-04,0.302538
1953-11-05,0.307352
1953-11-06,0.306230
1953-11-09,0.308096
1953-11-10,0.297227
1953-11-12,0.300520
1953-11-13,0.303468
1953-11-16,0.297532
1953-11-17,0.292773
1953-11-18,0.294222
1953-11-19,0.298219
1953-11-20,0.299686
1953-11-23,0.296743
1953-11-24,0.301859
1953-11-25,0.302598
1953-11-27,0.307781
1953-11-30,0.311526
1953-12-01,0.312281
1953-12-02,0.318708
1953-12-03,0.319474
1953-12-04,0.319858
1953-12-07,0.318706
1953-12-08,0.315640
1953-12-09,0.314498
1953-12-10,0.312219
1953-12-11,0.311463
1953-12-14,0.308821
1953-12-15,0.309571
1953-12-16,0.318968
1953-12-17,0.318201
1953-12-18,0.320115
1953-12-21,0.318578
1953-12-22,0.311299
1953-12-23,0.308659
1953-12-24,0.312785
1953-12-28,0.309379
1953-12-29,0.303369
1953-12-30,0.311154
1953-12-31,0.313039
1954-01-04,0.318339
1954-01-05,0.324080
1954-01-06,0.325630
1954-01-07,0.322521
1954-01-08,0.317502
1954-01-11,0.312535
1954-01-12,0.317450
1954-01-13,0.322798
1954-01-14,0.327433
1954-01-15,0.336792
1954-01-18,0.336792
1954-01-19,0.346725
1954-01-20,0.349560
1954-01-21,0.351190
1954-01-22,0.353641
1954-01-25,0.356924
1954-01-26,0.363531
1954-01-27,0.360187
1954-01-28,0.360602
1954-01-29,0.363097
1954-02-01,0.359338
1954-02-02,0.356434
1954-02-03,0.360147
1954-02-04,0.368040
1954-02-05,0.372254
1954-02-08,0.369282
1954-02-09,0.366748
1954-02-10,0.365486
1954-02-11,0.362131
1954-02-12,0.364632
1954-02-15,0.361282
1954-02-16,0.351708
1954-02-17,0.353752
1954-02-18,0.353752
1954-02-19,0.356215
1954-02-23,0.352504
1954-02-24,0.352504
1954-02-25,0.355779
1954-02-26,0.365666
1954-03-01,0.369861
1954-03-02,0.372820
1954-03-03,0.372820
1954-03-04,0.376644
1954-03-05,0.381351
1954-03-08,0.378331
1954-03-09,0.380906
1954-03-10,0.383492
1954-03-11,0.388688
1954-03-12,0.388688
1954-03-15,0.383445
1954-03-16,0.383012
1954-03-17,0.385608
1954-03-18,0.390388
1954-03-19,0.393893
1954-03-22,0.393012
1954-03-23,0.384650
1954-03-24,0.379010
1954-03-25,0.376863
1954-03-26,0.382854
1954-03-29,0.387178
1954-03-30,0.388485
1954-03-31,0.399402
1954-04-01,0.409631
1954-04-02,0.411440
1954-04-05,0.413709
1954-04-06,0.402326
1954-04-07,0.406795
1954-04-08,0.418949
1954-04-09,0.418949
1954-04-12,0.427671
1954-04-13,0.430929
1954-04-14,0.440751
1954-04-15,0.445024
1954-04-19,0.436423
1954-04-20,0.435951
1954-04-21,0.430767
1954-04-22,0.432637
1954-04-23,0.437326
1954-04-26,0.442049
1954-04-27,0.433962
1954-04-28,0.436312
1954-04-29,0.456115
1954-04-30,0.460000
1954-05-03,0.457558
1954-05-04,0.460965
1954-05-05,0.461454
1954-05-06,0.472219
1954-05-07,0.479176
1954-05-10,0.477670
1954-05-11,0.471161
1954-05-12,0.482572
1954-05-13,0.474507
1954-05-14,0.486469
1954-05-17,0.488496
1954-05-18,0.489005
1954-05-19,0.482394
1954-05-20,0.487433
1954-05-21,0.496059
1954-05-24,0.496572
1954-05-25,0.492976
1954-05-26,0.505245
1954-05-27,0.499010
1954-05-28,0.506224
1954-06-01,0.506224
1954-06-02,0.504663
1954-06-03,0.504144
1954-06-04,0.501550
1954-06-07,0.495862
1954-06-08,0.462508
1954-06-09,0.453206
1954-06-10,0.462383
1954-06-11,0.474130
1954-06-14,0.476121
1954-06-15,0.486601
1954-06-16,0.497235
1954-06-17,0.493125
1954-06-18,0.497212
1954-06-21,0.498239
1954-06-22,0.499268
1954-06-23,0.501843
1954-06-24,0.508562
1954-06-25,0.505434
1954-06-28,0.509588
1954-06-29,0.517420
1954-06-30,0.505816
1954-07-01,0.505816
1954-07-02,0.525557
1954-07-06,0.543140
1954-07-07,0.544230
1954-07-08,0.544230
1954-07-09,0.555136
1954-07-12,0.554031
1954-07-13,0.548513
1954-07-14,0.552350
1954-07-15,0.557857
1954-07-16,0.550650
1954-07-19,0.546254
1954-07-20,0.538601
1954-07-21,0.548889
1954-07-22,0.562050
1954-07-23,0.564278
1954-07-26,0.565953
1954-07-27,0.576026
1954-07-28,0.579424
1954-07-29,0.585676
1954-07-30,0.596554
1954-08-02,0.602929
1954-08-03,0.599427
1954-08-04,0.597683
1954-08-05,0.590139
1954-08-06,0.567700
1954-08-09,0.553124
1954-08-10,0.566897
1954-08-11,0.586497
1954-08-12,0.579051
1954-08-13,0.586434
1954-08-16,0.605332
1954-08-17,0.609426
1954-08-18,0.607664
1954-08-19,0.611768
1954-08-20,0.614713
1954-08-23,0.602305
1954-08-24,0.594728
1954-08-25,0.582012
1954-08-26,0.577455
1954-08-27,0.582555
1954-08-30,0.564885
1954-08-31,0.535849
1954-09-01,0.547166
1954-09-02,0.559734
1954-09-03,0.572494
1954-09-07,0.581503
1954-09-08,0.582641
1954-09-09,0.585490
1954-09-10,0.591777
1954-09-13,0.607896
1954-09-14,0.617272
1954-09-15,0.617864
1954-09-16,0.627935
1954-09-17,0.642904
1954-09-20,0.634389
1954-09-21,0.647652
1954-09-22,0.660487
1954-09-23,0.671632
1954-09-24,0.685407
1954-09-27,0.693657
1954-09-28,0.703893
1954-09-29,0.691619
1954-09-30,0.679490
1954-10-01,0.678228
1954-10-04,0.689570
1954-10-05,0.699764
1954-10-06,0.708127
1954-10-07,0.703588
1954-10-08,0.702297
1954-10-11,0.685529
1954-10-12,0.677280
1954-10-13,0.676651
1954-10-14,0.652118
1954-10-15,0.641685
1954-10-18,0.648970
1954-10-19,0.653864
1954-10-20,0.669846
1954-10-21,0.667348
1954-10-22,0.667348
1954-10-25,0.656755
1954-10-26,0.655522
1954-10-27,0.660448
1954-10-28,0.651785
1954-10-29,0.639518
1954-11-01,0.646180
1954-11-03,0.685816
1954-11-04,0.709917
1954-11-05,0.702779
1954-11-08,0.722760
1954-11-09,0.731297
1954-11-10,0.733282
1954-11-11,0.752509
1954-11-12,0.757231
1954-11-15,0.752490
1954-11-16,0.759234
1954-11-17,0.763305
1954-11-18,0.750368
1954-11-19,0.751041
1954-11-22,0.759798
1954-11-23,0.790343
1954-11-24,0.803582
1954-11-26,0.826829
1954-11-29,0.826112
1954-11-30,0.804586
1954-12-01,0.786962
1954-12-02,0.800159
1954-12-03,0.821930
1954-12-06,0.841233
1954-12-07,0.852850
1954-12-08,0.848454
1954-12-09,0.836041
1954-12-10,0.826642
1954-12-13,0.828795
1954-12-14,0.811543
1954-12-15,0.826427
1954-12-16,0.852971
1954-12-17,0.925496
1954-12-20,0.879891
1954-12-21,0.883627
1954-12-22,0.880630
1954-12-23,0.882873
1954-12-27,0.860408
1954-12-28,0.886904
1954-12-29,0.910185
1954-12-30,0.910185
1954-12-31,0.928521
1955-01-03,0.988134
1955-01-04,0.961515
1955-01-05,0.890233
1955-01-06,0.854143
1955-01-07,0.875350
1955-01-10,0.909541
1955-01-11,0.901155
1955-01-12,0.893578
1955-01-13,0.882276
1955-01-14,0.871070
1955-01-17,0.819221
1955-01-18,0.834857
1955-01-19,0.846372
1955-01-20,0.858719
1955-01-21,0.881452
1955-01-24,0.887421
1955-01-25,0.886671
1955-01-26,0.919632
1955-01-27,0.922701
1955-01-28,0.938084
1955-01-31,0.972300
1955-02-01,0.979467
1955-02-02,0.970664
1955-02-03,0.957142
1955-02-04,0.998117
1955-02-07,0.998117
1955-02-08,0.957609
1955-02-09,0.980460
1955-02-10,1.006872
1955-02-11,1.012575
1955-02-14,0.991314
1955-02-15,0.991314
1955-02-16,0.981641
1955-02-17,0.987247
1955-02-18,0.991267
1955-02-21,0.988042
1955-02-23,0.985629
1955-02-24,0.969568
1955-02-25,0.965596
1955-02-28,0.980646
1955-03-01,0.986249
1955-03-02,1.011956
1955-03-03,1.023397
1955-03-04,1.042333
1955-03-07,1.022331
1955-03-08,0.964743
1955-03-09,0.936259
1955-03-10,0.954095
1955-03-11,0.904624
1955-03-14,0.839466
1955-03-15,0.893494
1955-03-16,0.913761
1955-03-17,0.924427
1955-03-18,0.929034
1955-03-21,0.911316
1955-03-22,0.928047
1955-03-23,0.964224
1955-03-24,0.987120
1955-03-25,0.989525
1955-03-28,0.979084
1955-03-29,0.980679
1955-03-30,0.954332
1955-03-31,0.959036
1955-04-01,0.988137
1955-04-04,0.978510
1955-04-05,0.990466
1955-04-06,1.005732
1955-04-07,1.019532
1955-04-11,1.027723
1955-04-12,1.045840
1955-04-13,1.050006
1955-04-14,1.056688
1955-04-15,1.070949
1955-04-18,1.097187
1955-04-19,1.092886
1955-04-20,1.098033
1955-04-21,1.101475
1955-04-22,1.074743
1955-04-25,1.083226
1955-04-26,1.100280
1955-04-27,1.083048
1955-04-28,1.046387
1955-04-29,1.069714
1955-05-02,1.076478
1955-05-03,1.047613
1955-05-04,1.042611
1955-05-05,1.057569
1955-05-06,1.063441
1955-05-09,1.066809
1955-05-10,1.060059
1955-05-11,1.023930
1955-05-12,1.005871
1955-05-13,1.025339
1955-05-16,0.990832
1955-05-17,0.986818
1955-05-18,1.011642
1955-05-19,1.028738
1955-05-20,1.049318
1955-05-23,1.027631
1955-05-24,1.025986
1955-05-25,1.037489
1955-05-26,1.058183
1955-05-27,1.064893
1955-05-31,1.063209
1955-06-01,1.067416
1955-06-02,1.071633
1955-06-03,1.102082
1955-06-06,1.215823
1955-06-07,1.240636
1955-06-08,1.171712
1955-06-09,1.152890
1955-06-10,1.174169
1955-06-13,1.207375
1955-06-14,1.211946
1955-06-15,1.232110
1955-06-16,1.238596
1955-06-17,1.251614
1955-06-20,1.255360
1955-06-21,1.290074
1955-06-22,1.298673
1955-06-23,1.313067
1955-06-24,1.333367
1955-06-27,1.336297
1955-06-28,1.314781
1955-06-29,1.316716
1955-06-30,1.339957
1955-07-01,1.355633
1955-07-05,1.405001
1955-07-06,1.555645
1955-07-07,1.490797
1955-07-08,1.497098
1955-07-11,1.508685
1955-07-12,1.508685
1955-07-13,1.454690
1955-07-14,1.455723
1955-07-15,1.471228
1955-07-18,1.467064
1955-07-19,1.440050
1955-07-20,1.453390
1955-07-21,1.495722
1955-07-22,1.533606
1955-07-25,1.584964
1955-07-26,1.595900
1955-07-27,1.615674
1955-07-28,1.586876
1955-07-29,1.589065
1955-08-01,1.524436
1955-08-02,1.535089
1955-08-03,1.541510
1955-08-04,1.463165
1955-08-05,1.483890
1955-08-08,1.457740
1955-08-09,1.399858
1955-08-10,1.398852
1955-08-11,1.438063
1955-08-12,1.446255
1955-08-15,1.442143
1955-08-16,1.410339
1955-08-17,1.414382
1955-08-18,1.408306
1955-08-19,1.426482
1955-08-22,1.422408
1955-08-23,1.480348
1955-08-24,1.486610
1955-08-25,1.506497
1955-08-26,1.526560
1955-08-29,1.523364
1955-08-30,1.519109
1955-08-31,1.546716
1955-09-01,1.567134
1955-09-02,1.592066
1955-09-06,1.620548
1955-09-07,1.619440
1955-09-08,1.622764
1955-09-09,1.623873
1955-09-12,1.657172
1955-09-13,1.725799
1955-09-14,1.747757
1955-09-15,1.719786
1955-09-16,1.758986
1955-09-19,1.767178
1955-09-20,1.763656
1955-09-21,1.794138
1955-09-22,1.794138
1955-09-23,1.822598
1955-09-26,1.460714
1955-09-27,1.560472
1955-09-28,1.638890
1955-09-29,1.607820
1955-09-30,1.568383
1955-10-03,1.441246
1955-10-04,1.474826
1955-10-05,1.492392
1955-10-06,1.462190
1955-10-07,1.429316
1955-10-10,1.304867
1955-10-11,1.271571
1955-10-12,1.338890
1955-10-13,1.326313
1955-10-14,1.309971
1955-10-17,1.322365
1955-10-18,1.351147
1955-10-19,1.392022
1955-10-20,1.443639
1955-10-21,1.443639
1955-10-24,1.476180
1955-10-25,1.447282
1955-10-26,1.412654
1955-10-27,1.417664
1955-10-28,1.420677
1955-10-31,1.417660
1955-11-01,1.411633
1955-11-02,1.418644
1955-11-03,1.508084
1955-11-04,1.583419
1955-11-07,1.603950
1955-11-09,1.654085
1955-11-10,1.666321
1955-11-11,1.724448
1955-11-14,1.858241
1955-11-15,1.834218
1955-11-16,1.798494
1955-11-17,1.760887
1955-11-18,1.755093
1955-11-21,1.718095
1955-11-22,1.768247
1955-11-23,1.775218
1955-11-25,1.770559
1955-11-28,1.735675
1955-11-29,1.756328
1955-11-30,1.750546
1955-12-01,1.732082
1955-12-02,1.742395
1955-12-05,1.772304
1955-12-06,1.772304
1955-12-07,1.754852
1955-12-08,1.786058
1955-12-09,1.794244
1955-12-12,1.739114
1955-12-13,1.742561
1955-12-14,1.698853
1955-12-15,1.697722
1955-12-16,1.705634
1955-12-19,1.693162
1955-12-20,1.685264
1955-12-21,1.785368
1955-12-22,1.735125
1955-12-23,1.745442
1955-12-27,1.713219
1955-12-28,1.693896
1955-12-29,1.705177
1955-12-30,1.742566
1956-01-03,1.705783
1956-01-04,1.687653
1956-01-05,1.682027
1956-01-06,1.703357
1956-01-09,1.632037
1956-01-10,1.593538
1956-01-11,1.617354
1956-01-12,1.657806
1956-01-13,1.648915
1956-01-16,1.590223
1956-01-17,1.625890
1956-01-18,1.592984
1956-01-19,1.544297
1956-01-20,1.491313
1956-01-23,1.479926
1956-01-24,1.535540
1956-01-25,1.542927
1956-01-26,1.515400
1956-01-27,1.503893
1956-01-30,1.519504
1956-01-31,1.553038
1956-02-01,1.575366
1956-02-02,1.595761
1956-02-03,1.656386
1956-02-06,1.659716
