Nasdaq-100 1x, 1986-2026
1986-05-02,155.17800465418009,0.005196772112037113
1986-05-05,157.31452215201995,0.013768172252254135
1986-05-06,157.3059333415426,-5.459642479172539e-05
1986-05-07,156.4263702522414,-0.005591417123418413
1986-05-08,157.3388116984037,0.005833041095890389
1986-05-09,158.09108754006706,0.004781247764253862
1986-05-12,157.9351920058089,-0.0009861120995746451
1986-05-13,157.23579814184163,-0.00442835985498115
1986-05-14,157.18716057322567,-0.00030932884998677063
1986-05-15,155.94710350652034,-0.00788904807608417
1986-05-16,155.18760050481893,-0.004870260393580512
1986-05-19,155.50218490376005,0.0020271232876712475
1986-05-20,157.2056944410989,0.010954891330904182
1986-05-21,157.63765169712582,0.00274772016091816
1986-05-22,159.8318262614097,0.013919102071500154
1986-05-23,160.36394141537235,0.0033292190073105775
1986-05-27,161.39103970615446,0.0064047957521930765
1986-05-28,161.52266907245013,0.0008155927772404262
1986-05-29,161.83453811448553,0.0019308066404939836
1986-05-30,163.3780455075709,0.009537564793452545
1986-06-02,162.25096673580074,-0.006898593799850191
1986-06-03,162.3325427615215,0.000502776823842102
1986-06-04,162.0436123169099,-0.0017798676697626666
1986-06-05,162.585823572252,0.003346082252731472
1986-06-06,162.10662590299984,-0.00294735210440534
1986-06-09,158.83644489080794,-0.02017302497029752
1986-06-10,158.3271528277171,-0.0032063929877109965
1986-06-11,160.2613572385708,0.01221650472650399
1986-06-12,160.60329771883696,0.002133642733083459
1986-06-13,162.58763014700133,0.012355489932954636
1986-06-16,161.0397713378448,-0.00952015111947372
1986-06-17,158.80790212677383,-0.0138591181080898
1986-06-18,158.71920289749724,-0.000558531584944573
1986-06-19,159.52184537863099,0.005056996673881396
1986-06-20,159.8337583244737,0.0019552992576182004
1986-06-23,159.80804771937534,-0.00016085841544300446
1986-06-24,161.05142023017902,0.0077804123668857045
1986-06-25,162.25475258188706,0.0074717276630545185
1986-06-26,161.97577922955932,-0.001719353965837991
1986-06-27,161.87708550633192,-0.0006093116124944166
1986-06-30,162.8830668238813,0.0062144763380362865
1986-07-01,163.58567184002584,0.004313554685854675
1986-07-02,164.22819191862072,0.003927728335665177
1986-07-03,164.78057636499435,0.003363517797524852
1986-07-07,157.89521973391612,-0.04178500150301057
1986-07-08,153.51929455349836,-0.027714108050845645
1986-07-09,155.67432003642259,0.0140374894842501
1986-07-10,154.55382261618578,-0.007197702356911884
1986-07-11,153.1127576760951,-0.009324032985385094
1986-07-14,149.54077356833025,-0.02332910831193618
1986-07-15,146.50683254816667,-0.020288386556842716
1986-07-16,147.66017666847392,0.007872288959138314
1986-07-17,148.73340034203034,0.007268199847586429
1986-07-18,148.02348544532768,-0.004773069768257282
1986-07-21,147.33626992177722,-0.004642611417255661
1986-07-22,147.6782175723976,0.0023208653972435316
1986-07-23,147.4491342524015,-0.0015512329696410303
1986-07-24,147.5506502147777,0.0006884812372139217
1986-07-25,148.53378513882592,0.006663033491327603
1986-07-28,145.77271709433347,-0.018588821673882733
1986-07-29,144.4816171353116,-0.008856938285552833
1986-07-30,144.79350728730805,0.002158683977798755
1986-07-31,144.79481637929175,9.041095890410958e-06
1986-08-01,144.46549796162498,-0.0022743798839048594
1986-08-04,142.80624464647948,-0.011485464270411829
1986-08-05,142.1362372103342,-0.004691723655389933
1986-08-06,140.81495190465708,-0.009295907444924627
1986-08-07,140.9665184855516,0.0010763528932435183
1986-08-08,142.5709376896867,0.011381562241671877
1986-08-11,145.73102404918757,0.022165010700701003
1986-08-12,147.3555832218585,0.01114765495727658
1986-08-13,149.14049318851207,0.012112944264665068
1986-08-14,150.304183506889,0.007802644965817826
1986-08-15,149.87467042870506,-0.002857625570776301
1986-08-18,149.37771703474513,-0.0033157930725614343
1986-08-19,148.8980767353038,-0.003210922679517047
1986-08-20,150.0618280048164,0.00781575756402418
1986-08-21,150.32372613240824,0.0017452681409654755
1986-08-22,151.2570301959869,0.006208627790110842
1986-08-25,150.22896940045322,-0.006796780250158376
1986-08-26,151.48298730911267,0.008347377431024827
1986-08-27,152.34619446458842,0.00569837689901302
1986-08-28,152.36761475581872,0.00014060273251705093
1986-08-29,152.02825969635148,-0.0022272125215786987
1986-09-02,149.6686509618432,-0.015520856051507475
1986-09-03,150.15106046140235,0.0032231833216838338
1986-09-04,151.73590935136326,0.010555029615447298
1986-09-05,150.00344288016498,-0.011417643184162548
1986-09-08,146.88056056280192,-0.020818737606295334
1986-09-09,146.09010658718952,-0.005381610558835078
1986-09-10,145.06911738045412,-0.006988763514427797
1986-09-11,138.7761491718739,-0.04337910316278032
1986-09-12,135.33957205578477,-0.024763456376303773
1986-09-15,135.25303657441276,-0.0006393952637618073
1986-09-16,135.52488576161318,0.002009930380016765
1986-09-17,136.70885911514603,0.00873620624639687
1986-09-18,138.4541629689075,0.0127665746394054
1986-09-19,138.78618918904073,0.0023980948857985594
1986-09-22,140.45386421617118,0.012016145387916765
1986-09-23,139.89379975985804,-0.003987533268939751
1986-09-24,139.57429917676797,-0.002283879511733501
1986-09-25,137.95167164827973,-0.011625546666246937
1986-09-26,137.9228465809477,-0.00020895047510218558
1986-09-29,135.86160411688581,-0.014944895027613325
1986-09-30,137.83765249533363,0.014544568285442531
1986-10-01,138.6007649961959,0.005536313823163072
1986-10-02,138.56191951228314,-0.00028026889976988156
1986-10-03,138.90401333344127,0.002468887717218753
1986-10-06,139.46917122107257,0.004068693726470326
1986-10-07,138.59824860016343,-0.006244552923661088
1986-10-08,139.61204584720778,0.007314646882508789
1986-10-09,139.51305529556677,-0.0007090401909112142
1986-10-10,140.2261179490061,0.005111081912216999
1986-10-13,141.04198365405094,0.005818215015704423
1986-10-14,141.33400502703853,0.002070457075418361
1986-10-15,142.4682006655524,0.008024931001544064
1986-10-16,142.24891868392444,-0.0015391643932017695
1986-10-17,141.55841062081453,-0.004854223634867961
1986-10-20,140.4694059858723,-0.007692970203369233
1986-10-21,140.30022773900455,-0.0012043778905477581
1986-10-22,140.67247515531574,0.002653220328363823
1986-10-23,142.52865845720112,0.013195071031742117
1986-10-24,142.34946758937195,-0.0012572269308419618
1986-10-27,142.14276727188292,-0.0014520624557957528
1986-10-28,142.88605047799257,0.0052291313893442
1986-10-29,143.51904907395797,0.0044300937274693265
1986-10-30,145.17483159399143,0.011537022651119963
1986-10-31,144.8753259993045,-0.002063068311486377
1986-11-03,145.21015844004447,0.0023111764438174987
1986-11-04,146.37467676679967,0.008019537608562164
1986-11-05,146.58658234323823,0.0014476928736530195
1986-11-06,145.81576598285378,-0.0052584373553341765
1986-11-07,145.31568906931565,-0.0034295119609832566
1986-11-10,144.6978947606894,-0.0042513944129705765
1986-11-11,145.76219951221975,0.007355357541936584
1986-11-12,145.99416962153282,0.001591428436791809
1986-11-13,143.81931600048125,-0.014896852570822157
1986-11-14,143.91087315968227,0.0006366123949630238
1986-11-17,141.59816243995277,-0.016070437687938536
1986-11-18,141.06791047952294,-0.0037447658309457755
1986-11-19,139.9459379160603,-0.007953421580065827
1986-11-20,141.72235231436812,0.01269357599627747
1986-11-21,143.31827336927492,0.011260898713893408
1986-11-24,144.92684388879093,0.011223764295368883
1986-11-25,146.2019056862059,0.00879796843153062
1986-11-26,147.30648672997674,0.007555175417081289
1986-11-28,148.38233031463696,0.007303436586824011
1986-12-01,147.29309590704844,-0.007340728544152503
1986-12-02,149.30046227162487,0.013628380557926503
1986-12-03,150.53553443989975,0.008272393464046396
1986-12-04,150.43659191835638,-0.0006572702047493993
1986-12-05,149.49509033909553,-0.00625846123775406
1986-12-08,148.29548096401356,-0.008024406502988917
1986-12-09,147.3238332400317,-0.006552106090256768
1986-12-10,147.41544331196215,0.0006218279141650988
1986-12-11,146.53404890366002,-0.005978982856205367
1986-12-12,145.43195468909812,-0.007521079386037455
1986-12-15,144.52306248526926,-0.006249604536856265
1986-12-16,144.94568992233351,0.0029242906273682753
1986-12-17,143.49242740670482,-0.010026255464425298
1986-12-18,143.30312377627743,-0.0013192586803959267
1986-12-19,144.22733765659328,0.006449363111991327
1986-12-22,144.55226750792937,0.002252900570831789
1986-12-23,143.2694679408749,-0.008874295707496368
1986-12-24,143.25069890712658,-0.00013100511936069354
1986-12-26,143.40377315505125,0.0010685759238349272
1986-12-29,143.40766273684366,2.7123287671232875e-05
1986-12-30,141.99434614369147,-0.009855237622452925
1986-12-31,141.87523621987995,-0.0008388356793516194
1987-01-02,143.3328830670505,0.010274145693131818
1987-01-05,147.90277421332848,0.0318830616428766
1987-01-06,149.55995134200714,0.011204503346829727
1987-01-07,153.4847455781016,0.026242280776886732
1987-01-08,156.2156224804975,0.0177924971769019
1987-01-09,157.52176614021258,0.008361159011981206
1987-01-12,159.85493285399767,0.014811709968438745
1987-01-13,160.1677888650449,0.0019571245344864943
1987-01-14,163.2200207763262,0.019056465303726434
1987-01-15,164.7169841154432,0.009171444360789602
1987-01-16,163.07316970095528,-0.009979629139736131
1987-01-19,167.04235355682408,0.02433989517188837
1987-01-20,167.1044398305532,0.0003716798309355792
1987-01-21,164.83838490987543,-0.013560710433400685
1987-01-22,168.53319436929704,0.02241473951253363
1987-01-23,167.35091950906906,-0.007015086046712745
1987-01-26,164.72727495019726,-0.015677503096895903
1987-01-27,167.25814159548207,0.015363980531153723
1987-01-28,168.2335017089044,0.005831465686024695
1987-01-29,166.3385870750258,-0.011263598597367409
1987-01-30,167.28385044265178,0.005682766604237353
1987-02-02,170.93263848983185,0.02181195636951781
1987-02-03,172.18912844594564,0.007350790154617325
1987-02-04,174.13817680790322,0.011319230078857339
1987-02-05,175.2742893058937,0.006524201176424118
1987-02-06,175.2762581403763,1.1232876712328769e-05
1987-02-09,174.27846398211543,-0.005692694314946905
1987-02-10,172.9655291130974,-0.007533546251318555
1987-02-11,176.6411827642226,0.021250787194261055
1987-02-12,176.92421895406687,0.001602322773291492
1987-02-13,179.7367578542388,0.01589685638743519
1987-02-17,184.3521816175817,0.025678797250175592
1987-02-18,181.9049231381455,-0.0132749092414472
1987-02-19,180.56182768099757,-0.0073835025131668355
1987-02-20,179.37931731707673,-0.006549060668626009
1987-02-23,178.40158169113667,-0.005450659755894632
1987-02-24,179.6383723598662,0.006932621656184444
1987-02-25,181.67831295999812,0.011355817653732565
1987-02-26,182.90512878568484,0.006752681735639216
1987-02-27,183.46938143798877,0.003084947131062196
1987-03-02,181.7789115486993,-0.009213907389014848
1987-03-03,181.2789681634026,-0.0027502826430048917
1987-03-04,184.01183515995584,0.015075477449153617
1987-03-05,185.40945239795548,0.007595257320186719
1987-03-06,185.01997344826745,-0.0021006423601966783
1987-03-09,183.20894034132326,-0.009788311354668757
1987-03-10,185.21909761249904,0.010971938746170322
1987-03-11,186.06458923614994,0.004564818825647133
1987-03-12,185.52448037658746,-0.0029028030630642186
1987-03-13,183.90999015847072,-0.008702302870432842
1987-03-16,183.48442694068876,-0.002313975534527825
1987-03-17,186.66957579703717,0.01735923265781021
1987-03-18,186.81225219556052,0.0007643259374976237
1987-03-19,188.74232055616326,0.010331594089354858
1987-03-20,190.61218230250572,0.009906955370859942
1987-03-23,190.1968528715624,-0.002178923854321909
1987-03-24,190.9822709832151,0.004129501092129441
1987-03-25,190.9944584483433,6.38146413563024e-05
1987-03-26,191.5188033418249,0.002745340873978275
1987-03-27,189.85391456950444,-0.008693082576069364
1987-03-30,184.62815742783732,-0.027525148235771544
1987-03-31,186.83966315617235,0.011978160639984678
1987-04-01,186.8718908532707,0.00017248852065987306
1987-04-02,188.47084225678427,0.008556404048851865
1987-04-03,192.18894630483157,0.019727741456058046
1987-04-06,191.7434734683452,-0.0023178899986256445
1987-04-07,188.26047799876508,-0.01816487104660232
1987-04-08,190.11064690694326,0.009827707481919348
1987-04-09,189.56036874573164,-0.0028945152213435215
1987-04-10,189.110518157117,-0.0023731257308221843
1987-04-13,184.75774683498415,-0.023017076810695834
1987-04-14,180.52106123238116,-0.0229310309049556
1987-04-15,183.27530193318995,0.015257171002686117
1987-04-16,184.57312486158207,0.007081275625807977
1987-04-20,182.9541610726508,-0.008771395023762955
1987-04-21,185.46752898746033,0.013737691999317063
1987-04-22,184.79657302967453,-0.00361764650366999
1987-04-23,184.60778478637639,-0.0010216003479017054
1987-04-24,181.20440387056928,-0.018435738881463732
1987-04-27,180.37671680121593,-0.004567698420533731
1987-04-28,182.09661644398244,0.009535042400521738
1987-04-29,183.06309285062798,0.005307492393428692
1987-04-30,185.68722508589,0.014334578283363705
1987-05-01,186.6939487985735,0.005421609979996427
1987-05-04,187.3231225927414,0.003370081345521887
1987-05-05,190.6306334387201,0.01765671423900796
1987-05-06,190.18066248364073,-0.002360433614275428
1987-05-07,190.90618656129885,0.0038149203403923908
1987-05-08,191.25998177005414,0.001853241192064272
1987-05-11,190.14113184660695,-0.0058498903591465
1987-05-12,189.8719819799226,-0.0014155267935477126
1987-05-13,191.20041534526086,0.006996468628418913
1987-05-14,191.65471603672614,0.0023760444800546856
1987-05-15,188.8132972736687,-0.014825717946397728
1987-05-18,186.35788269186025,-0.013004457934175656
1987-05-19,182.35065891309907,-0.021502840238784324
1987-05-20,182.58382340656155,0.0012786599996527032
1987-05-21,183.55054397098104,0.005294667108963336
1987-05-22,182.52763284458686,-0.005572912530054398
1987-05-26,186.08308438314089,0.01947897687130649
1987-05-27,186.87907016889858,0.004277582717399375
1987-05-28,189.041795304158,0.011572859032874975
1987-05-29,189.7071880707401,0.003519818278870622
1987-06-01,186.7891336406427,-0.01538188647342818
1987-06-02,185.42443303725932,-0.007306102752255785
1987-06-03,186.69282908828515,0.006840501169395206
1987-06-04,187.18738681379574,0.0026490451075478648
1987-06-05,186.62667101500585,-0.0029954785326836565
1987-06-08,188.48224154010592,0.009942686728580648
1987-06-09,190.43420968753728,0.01035624434154461
1987-06-10,190.98914775241445,0.0029140670984889234
1987-06-11,190.62945702328486,-0.0018833045404017309
1987-06-12,191.33517642713528,0.0037020480195996907
1987-06-15,190.577730831603,-0.003958736755448322
1987-06-16,190.16775727640228,-0.0021512143806716195
1987-06-17,192.01940275453114,0.009736905480972615
1987-06-18,193.36849995435307,0.007025837912570589
1987-06-19,193.04901107310198,-0.0016522281619111218
1987-06-22,193.41738921841514,0.0019082104760103798
1987-06-23,192.8465775381139,-0.002951191113724723
1987-06-24,192.91911104741075,0.00037612028288410305
1987-06-25,192.34828088063955,-0.0029589093774692833
1987-06-26,192.06896602357898,-0.0014521307691536748
1987-06-29,191.71353736577052,-0.0018505262206952842
1987-06-30,190.24793121397565,-0.007644771318358356
1987-07-01,190.48129327290025,0.0012266207439707822
1987-07-02,191.3982900370853,0.004814104043651668
1987-07-06,190.04966907353477,-0.0070461494890535865
1987-07-07,188.764899278692,-0.006760179068481562
1987-07-08,188.3950195837137,-0.001959472848986763
1987-07-09,188.9903317754552,0.0031599146997457555
1987-07-10,189.76663436596493,0.0041076312381530386
1987-07-13,191.4621674514797,0.008934832465042033
1987-07-14,196.0593297033978,0.024010812752775883
1987-07-15,195.94087393088057,-0.0006041832984761658
1987-07-16,197.1195044404989,0.006015235545157894
1987-07-17,196.95078254576168,-0.000855937088600809
1987-07-20,194.93632862584363,-0.010228209778501349
1987-07-21,194.2647984197054,-0.0034448694651839666
1987-07-22,194.70942848001894,0.002288783474569349
1987-07-23,192.56974152351484,-0.010989128637515815
1987-07-24,194.11045139563277,0.00800078901248257
1987-07-27,194.27788822373358,0.0008625853316859506
1987-07-28,194.84322398572186,0.0029099336376212904
1987-07-29,195.82088580862168,0.005017684489615548
1987-07-30,197.67348822339775,0.00946069877646584
1987-07-31,197.46451904114994,-0.00105714319166378
1987-08-03,196.35487275893428,-0.00561947172891565
1987-08-04,197.0007329606453,0.003289249676548358
1987-08-05,199.38650586762853,0.012110477312080946
1987-08-06,203.02949789083888,0.018271005890583725
1987-08-07,204.90246193637637,0.009225083374557404
1987-08-10,207.22260332108584,0.011323150355459773
1987-08-11,209.5985918717614,0.011465875404499472
1987-08-12,208.26323271447993,-0.006371031147473017
1987-08-13,207.67214359959559,-0.002838182751607981
1987-08-14,207.67447635518124,1.1232876712328769e-05
1987-08-17,208.04357481915136,0.0017772933412330955
1987-08-18,205.09871997489418,-0.014154990591836752
1987-08-19,206.59978347415523,0.007318736554985897
1987-08-20,210.16295541097867,0.017246736065767397
1987-08-21,211.81499425244337,0.00786075185436028
1987-08-24,210.72568750710886,-0.005142727261490517
1987-08-25,211.97542830971588,0.00593065239170187
1987-08-26,212.42043083701668,0.002099311844062356
1987-08-27,211.88965331736787,-0.0024987121886409632
1987-08-28,210.09132851756738,-0.00848708170335695
1987-08-31,210.83278232505702,0.0035291975766988987
1987-09-01,208.1390020098129,-0.012776857021651019
1987-09-02,206.9743370498661,-0.005595611340021185
1987-09-03,206.2523071200642,-0.0034884997825984127
1987-09-04,205.29886717462347,-0.0046226874198585155
1987-09-08,201.12283581648353,-0.020341229426209573
1987-09-09,202.83549430859443,0.008515485002775304
1987-09-10,206.419589995303,0.017669963035442496
1987-09-11,207.6393375361207,0.005909068712157873
1987-09-14,206.42889224729907,-0.005829556687980996
1987-09-15,203.50321300464742,-0.014172818595309491
1987-09-16,202.54961239293254,-0.004685924107218394
1987-09-17,203.31660546875332,0.0037866923898767146
1987-09-18,202.93652608978164,-0.0018693966392729997
1987-09-21,198.49582686455994,-0.021882207756217714
1987-09-22,202.69418144498454,0.02115084557061893
1987-09-23,205.35302701239883,0.01311752290302413
1987-09-24,205.9289174163502,0.00280439208678727
1987-09-25,206.41425385260914,0.0023568153630298535
1987-09-28,205.9281179576434,-0.0023551469236852106
1987-09-29,205.44738613125992,-0.002334464235148052
1987-09-30,206.8082732316002,0.006624017593832065
1987-10-01,211.04739837737827,0.020497850881578548
1987-10-02,215.17591626602675,0.019562041135736667
1987-10-05,213.5125625588894,-0.007730203900146894
1987-10-06,209.40875655792607,-0.019220442824442574
1987-10-07,208.22351650684217,-0.005659935480090704
1987-10-08,204.94484301544495,-0.015745932766866342
1987-10-09,203.77965499221227,-0.005685373713672176
1987-10-12,200.9281518588687,-0.013993070767798528
1987-10-13,202.54081332315428,0.008026060307459183
1987-10-14,198.78879119869148,-0.01852477070128295
1987-10-15,194.3220508374232,-0.022469779781515507
1987-10-16,184.48030088060239,-0.05064659370569729
1987-10-19,156.67556871981805,-0.1507192476815173
1987-10-20,144.91030391288214,-0.07509316802274156
1987-10-21,159.82976095829608,0.1029564954496492
1987-10-22,150.98344194161885,-0.05534838420352443
1987-10-23,146.38486903759429,-0.03045746503648203
1987-10-26,129.28707249987318,-0.11680029944440559
1987-10-27,130.7381345483787,0.011223566443635927
1987-10-28,132.08856053495327,0.010329243194722674
1987-10-29,144.96568400151713,0.09748855930000316
1987-10-30,151.07801864629255,0.04216401065449006
1987-11-02,153.21734978675718,0.014160439484405025
1987-11-03,148.12491362121324,-0.03323668091525825
1987-11-04,148.94205482330236,0.005516568294370198
1987-11-05,154.06820440916917,0.034417073082201065
1987-11-06,151.70399188754973,-0.015345233175695657
1987-11-09,147.49062968158657,-0.027773575062456573
1987-11-10,144.4214527815144,-0.02080930094812221
1987-11-11,146.4770332461673,0.014233207221386004
1987-11-12,150.86855944702938,0.02998098816953618
1987-11-13,148.9672804473247,-0.012602221474595832
1987-11-16,148.4789312792782,-0.003278231075844634
1987-11-17,144.56371968172888,-0.026368802387088122
1987-11-18,145.844133852521,0.00885709203949014
1987-11-19,142.03956645434332,-0.026086530172169203
1987-11-20,141.81963421582861,-0.0015483871431373724
1987-11-23,142.83136899656412,0.007133954239338917
1987-11-24,145.67268336262225,0.01989278956029942
1987-11-25,146.01669983483842,0.002361571601999232
1987-11-27,144.35841086706463,-0.011356844591402968
1987-11-30,138.09952029423226,-0.04335660482294986
1987-12-01,138.13128365156672,0.00023000338644762477
1987-12-02,138.93850037640777,0.005843837134513519
1987-12-03,133.89452693769573,-0.03630364099977375
1987-12-04,131.3681989718458,-0.018868045047319197
1987-12-07,134.10191000946872,0.020809534263378386
1987-12-08,137.66872436895488,0.026597789391920677
1987-12-09,140.7622525230955,0.022470812948407356
1987-12-10,140.0084552580128,-0.0053551094243752505
1987-12-11,140.82584587356976,0.005838151803408267
1987-12-14,147.1356250917562,0.044805548150949594
1987-12-15,147.95313119094826,0.005556139777040736
1987-12-16,152.154973925834,0.028399822978148886
1987-12-17,150.99834717077727,-0.0076016361819399
1987-12-18,155.87518173502292,0.0322972711663528
1987-12-21,157.15966863985952,0.008240483767455307
1987-12-22,156.69807386445353,-0.002937107079703566
1987-12-23,159.21812398484988,0.01608220227758659
1987-12-24,159.35086498751156,0.0008337053555178168
1987-12-28,153.90832399858564,-0.0341544489849643
1987-12-29,155.48157387800993,0.010221993447467678
1987-12-30,158.44506605655815,0.01906008605800038
1987-12-31,157.4092160307773,-0.0065375972351900185
1988-01-04,163.01829785786916,0.035633757466876276
1988-01-05,165.5088357076329,0.015277658290452635
1988-01-06,167.4251733407569,0.011578461203782461
1988-01-07,169.96620549296236,0.015177121226768942
1988-01-08,159.37950359194355,-0.062287099193122544
1988-01-11,160.08083205033577,0.00440036794309394
1988-01-12,156.89900411482932,-0.01987638304194936
1988-01-13,156.71965610262797,-0.0011430793535826967
1988-01-14,157.21538491115408,0.0031631565615578535
1988-01-15,161.0361970345275,0.024303042132502842
1988-01-18,160.2463891519588,-0.004904536353397523
1988-01-19,159.22064518165152,-0.006401042642743005
1988-01-20,153.64024330036986,-0.03504823055399062
1988-01-21,154.12590038966414,0.0031610018238828717
1988-01-22,155.53864299234058,0.009166159607857887
1988-01-25,158.27550465319194,0.017596023780316238
1988-01-26,156.4333745811155,-0.011638756585315357
1988-01-27,156.63693386573772,0.001301252275400371
1988-01-28,158.88626155936856,0.014360136132126252
1988-01-29,160.36973539498217,0.009336703004112738
1988-02-01,159.8619403121338,-0.0031664021992534657
1988-02-02,160.21673356425703,0.002219372862799534
1988-02-03,157.81004724677877,-0.015021441668032959
1988-02-04,158.6183583381374,0.005122050879907645
1988-02-05,159.2553524508279,0.004015891472868188
1988-02-08,159.1304631057803,-0.0007842081482703132
1988-02-09,160.19082294025156,0.0066634622546556796
1988-02-10,163.5291389163609,0.020839620615186478
1988-02-11,164.256959911407,0.004450711352539845
1988-02-12,165.24686880919046,0.006026587234521936
1988-02-16,166.86811150564054,0.00981103429150072
1988-02-17,167.1424205315529,0.0016438672640162872
1988-02-18,167.08408474632904,-0.0003490184301407733
1988-02-19,168.4168547469351,0.00797664243503198
1988-02-22,171.57857580584633,0.018773186707839132
1988-02-23,172.66952685685135,0.00635831744074802
1988-02-24,173.8713981968338,0.0069605295263180595
1988-02-25,172.1698989431353,-0.009785964059323204
1988-02-26,172.04105185856594,-0.0007483717267669705
1988-02-29,174.0539011357304,0.011699819638508387
1988-03-01,174.04605435531835,-4.508247365243875e-05
1988-03-02,176.55871441695058,0.014436753943887753
1988-03-03,177.9523192175219,0.007893152174184358
1988-03-04,178.85192770694624,0.005055334447901593
1988-03-07,179.94771852946982,0.0061268046510468055
1988-03-08,181.11963404855115,0.006512533355011201
1988-03-09,182.74531129529623,0.008975709647852418
1988-03-10,179.92440227747983,-0.015436286697709706
1988-03-11,179.37213745564432,-0.0030694270195979634
1988-03-14,180.71004562189268,0.0074588405157360385
1988-03-15,179.80483292448858,-0.005009199650683069
1988-03-16,181.93483073595544,0.011846165516370528
1988-03-17,182.76405188852166,0.004557792200712119
1988-03-18,182.55463296310802,-0.0011458430870277207
1988-03-21,180.4137269654911,-0.011727481044261273
1988-03-22,181.53543579924204,0.006217425096292683
1988-03-23,180.7713266208651,-0.0042091461372971185
1988-03-24,176.24554057296152,-0.025035972974826855
1988-03-25,174.35182296859526,-0.010744768907116306
