date,A,B,C
2007-01-03,998.8,997.6,996.4
2007-01-04,1000.0,1000.09,1000.09
2007-01-05,993.9,987.89,981.79
2007-01-08,996.09,992.24,988.36
2007-01-09,995.59,991.25,986.78
2007-01-10,997.48,995.11,992.51
2007-01-11,1003.76,1007.75,1011.36
2007-01-12,1008.68,1017.53,1026.13
2007-01-16,1009.49,1019.15,1028.69
2007-01-17,1008.58,1017.32,1025.92
2007-01-18,1005.55,1011.32,1016.79
2007-01-19,1008.47,1017.18,1025.63
2007-01-22,1003.13,1006.4,1009.43
2007-01-23,1006.64,1013.55,1020.13
2007-01-24,1015.19,1030.78,1046.14
2007-01-25,1003.72,1007.58,1010.78
2007-01-26,1002.52,1005.17,1007.14
2007-01-29,1001.41,1002.95,1003.82
2007-01-30,1007.22,1014.49,1021.18
2007-01-31,1013.87,1027.88,1041.4
2007-02-01,1119.88,1139.95,1159.78
2007-02-02,1121.79,1143.82,1165.69
2007-02-05,1120.67,1141.65,1162.31
2007-02-06,1121.45,1143.25,1164.76
2007-02-07,1123.02,1146.45,1169.65
2007-02-08,1121.67,1143.7,1165.55
2007-02-09,1113.71,1127.46,1140.84
2007-02-12,1110.03,1120.13,1129.66
2007-02-13,1118.47,1137.16,1155.42
2007-02-14,1126.97,1154.55,1181.88
2007-02-15,1128.1,1156.98,1185.54
2007-02-16,1127.08,1155.01,1182.46
2007-02-20,1130.24,1161.6,1192.51
2007-02-21,1128.66,1158.34,1187.5
2007-02-22,1127.64,1156.37,1184.42
2007-02-23,1123.58,1148.16,1171.74
2007-02-26,1122.12,1145.29,1167.29
2007-02-27,1083.18,1065.7,1045.66
2007-02-28,1089.25,1077.52,1063.12
2007-03-01,1186.16,1171.4,1154.05
2007-03-02,1172.63,1144.69,1114.58
2007-03-05,1161.61,1123.17,1083.15
2007-03-06,1179.62,1157.99,1133.51
2007-03-07,1176.67,1152.32,1125.13
2007-03-08,1185.02,1168.8,1149.2
2007-03-09,1185.85,1170.43,1151.5
2007-03-12,1189.05,1176.75,1160.71
2007-03-13,1164.8,1128.86,1089.8
2007-03-14,1172.6,1143.99,1111.7
2007-03-15,1176.94,1152.45,1124.04
2007-03-16,1172.47,1143.58,1111.11
2007-03-19,1185.25,1168.51,1147.45
2007-03-20,1192.71,1183.35,1169.25
2007-03-21,1213.11,1223.82,1229.11
2007-03-22,1212.74,1222.96,1227.88
2007-03-23,1214.08,1225.65,1231.94
2007-03-26,1215.29,1227.98,1235.51
2007-03-27,1207.76,1212.75,1212.53
2007-03-28,1198.1,1193.47,1183.55
2007-03-29,1202.53,1202.42,1196.81
2007-03-30,1201.09,1199.66,1192.62
2007-04-02,1304.47,1306.41,1302.7
2007-04-03,1316.6,1330.71,1338.91
2007-04-04,1318.05,1333.64,1343.33
2007-04-05,1322.0,1341.78,1355.56
2007-04-09,1322.8,1343.39,1358.0
2007-04-10,1326.24,1350.37,1368.59
2007-04-11,1317.48,1332.68,1341.63
2007-04-12,1325.65,1349.21,1366.58
