date,A,B,C
1998-01-02,10176.0,10352.0,10528.0
1998-01-05,10268.6,10540.41,10815.41
1998-01-06,10156.67,10309.57,10460.67
1998-01-07,10004.32,10000.28,9989.94
1998-01-08,10038.34,10068.29,10090.84
1998-01-09,9650.86,9292.02,8923.33
1998-01-12,9802.38,9582.86,9342.72
1998-01-13,10043.52,10054.34,10032.22
1998-01-14,10056.57,10081.49,10072.35
1998-01-15,10048.53,10065.35,10048.17
1998-01-16,10152.03,10273.71,10359.67
1998-01-20,10364.2,10703.15,11009.22
1998-01-21,10360.06,10695.66,10997.11
1998-01-22,10301.01,10572.66,10807.96
1998-01-23,10340.15,10651.95,10930.09
1998-01-26,10258.46,10483.65,10672.14
1998-01-27,10453.37,10883.08,11281.51
1998-01-28,10730.39,11459.88,12178.4
1998-01-29,10788.33,11584.79,12376.9
1998-01-30,10809.91,11631.13,12451.16
1998-02-02,11625.46,12808.05,14033.88
1998-02-03,11733.57,13047.56,14426.83
1998-02-04,11873.2,13356.79,14940.43
1998-02-05,11772.28,13129.72,14557.95
1998-02-06,11978.29,13587.95,15320.79
1998-02-09,11856.12,13309.4,14850.44
1998-02-10,12036.33,13714.0,15527.62
1998-02-11,12025.5,13690.69,15487.25
1998-02-12,12089.23,13834.44,15731.95
1998-02-13,12003.4,13637.99,15396.86
1998-02-17,11918.17,13444.33,15068.9
1998-02-18,12045.7,13733.39,15554.12
1998-02-19,12214.34,14119.29,16208.95
1998-02-20,12246.09,14192.71,16333.76
1998-02-23,12517.96,14824.29,17423.22
1998-02-24,12379.01,14495.19,16844.77
1998-02-25,12674.87,15186.61,18050.85
1998-02-26,12744.58,15353.66,18346.89
1998-02-27,12609.49,15026.63,17761.62
1998-03-02,12927.26,15096.54,17501.94
1998-03-03,12906.58,15048.23,17417.93
1998-03-04,12951.75,15155.08,17602.56
1998-03-05,12368.92,13792.63,15227.97
1998-03-06,12767.2,14680.88,16699.0
1998-03-09,12385.46,13804.43,15202.77
1998-03-10,12607.16,14300.01,16020.68
1998-03-11,12665.16,14431.57,16240.16
1998-03-12,12767.75,14666.81,16636.42
1998-03-13,12834.14,14819.34,16894.28
1998-03-16,12953.49,15094.98,17365.63
1998-03-17,12818.78,14781.0,16823.83
1998-03-18,12918.77,15011.59,17217.5
1998-03-19,13019.53,15244.27,17618.67
1998-03-20,12835.96,14814.38,16873.4
1998-03-23,12942.49,15061.78,17295.24
1998-03-24,13146.99,15537.73,18115.03
1998-03-25,13333.67,15979.0,18886.73
1998-03-26,13368.34,16060.5,19032.16
1998-03-27,13298.83,15895.07,18737.16
1998-03-30,13244.3,15763.14,18504.82
1998-03-31,13397.93,16128.85,19150.64
1998-04-01,13985.49,16840.04,20024.0
1998-04-02,14005.07,16888.87,20110.1
1998-04-03,14044.28,16985.14,20281.04
1998-04-06,13722.67,16205.52,18885.7
1998-04-07,13457.82,15579.99,17794.11
1998-04-08,13560.1,15815.25,18198.04
1998-04-09,13626.55,15970.23,18465.55
1998-04-13,13696.04,16131.53,18746.22
1998-04-14,13811.09,16404.16,19220.5
1998-04-15,14018.26,16897.92,20087.35
1998-04-16,13974.8,16793.15,19900.54
1998-04-17,14016.72,16895.59,20081.63
1998-04-20,14266.22,17495.39,21151.98
1998-04-21,14454.54,17959.01,21991.72
1998-04-22,14695.93,18558.85,23093.5
1998-04-23,14328.53,17629.05,21359.18
1998-04-24,14232.53,17392.82,20929.86
1998-04-27,13889.52,16556.22,19418.72
1998-04-28,13917.3,16622.45,19535.24
1998-04-29,14112.14,17086.21,20353.76
1998-04-30,14209.52,17322.0,20775.08
1998-05-01,14749.23,17920.03,21449.54
1998-05-04,14799.38,18043.67,21670.47
1998-05-05,14698.75,17798.28,21228.39
1998-05-06,14639.95,17655.89,20971.53
1998-05-07,14408.64,17099.73,19979.58
1998-05-08,14777.5,17976.95,21516.01
1998-05-11,14585.39,17507.75,20674.73
1998-05-12,14805.63,18038.24,21613.36
1998-05-13,14884.1,18229.44,21957.01
1998-05-14,14919.82,18316.94,22115.11
1998-05-15,14724.37,17837.04,21243.77
1998-05-18,14641.92,17637.26,20886.87
1998-05-19,14795.66,18009.41,21546.9
1998-05-20,14585.56,17497.94,20629.0
1998-05-21,14419.28,17100.74,19925.55
1998-05-22,14306.81,16833.97,19457.3
1998-05-26,14142.29,16445.1,18784.08
1998-05-27,14252.6,16701.65,19221.75
1998-05-28,14315.31,16850.29,19477.4
1998-05-29,14047.61,16218.41,18382.77
1998-06-01,14224.65,15974.44,17623.29
1998-06-02,14487.81,16567.09,18603.14
1998-06-03,14205.3,15920.97,17513.0
1998-06-04,14586.0,16774.34,18921.04
1998-06-05,14726.02,17098.08,19467.86
1998-06-08,14730.44,17106.63,19483.44
1998-06-09,14930.78,17573.64,20280.31
1998-06-10,14635.15,16879.48,19077.69
1998-06-11,14462.45,16479.44,18400.43
1998-06-12,14485.59,16532.17,18488.75
1998-06-15,14321.91,16158.54,17861.98
1998-06-16,14777.34,17186.23,19566.01
1998-06-17,14938.41,17560.89,20205.82
1998-06-18,14978.75,17653.96,20367.47
1998-06-19,15130.03,18010.57,20984.6
1998-06-22,15425.07,18714.78,22214.3
1998-06-23,15893.99,19854.51,24242.47
1998-06-24,16245.25,20732.08,25849.74
1998-06-25,16004.82,20116.34,24699.43
1998-06-26,16121.65,20408.03,25237.88
1998-06-29,16350.58,20987.62,26313.01
1998-06-30,16321.15,20914.16,26173.55
1998-07-01,17058.33,22015.9,27799.18
1998-07-02,16761.51,21249.74,26348.06
1998-07-03,16761.51,21249.74,26348.06
1998-07-06,16887.23,21570.62,26943.53
1998-07-07,16934.51,21691.41,27169.85
1998-07-08,17330.78,22706.57,29077.17
1998-07-09,17398.37,22883.68,29417.38
1998-07-10,17497.54,23144.55,29920.41
1998-07-13,17868.49,24125.88,31823.35
1998-07-14,17838.11,24043.86,31657.87
1998-07-15,18234.12,25111.4,33763.12
1998-07-16,18272.41,25216.87,33975.83
1998-07-17,18414.93,25610.25,34770.86
1998-07-20,18438.87,25676.84,34906.47
1998-07-21,18011.09,24485.43,32476.98
1998-07-22,17994.88,24441.36,32389.29
1998-07-23,17683.57,23595.69,30705.05
1998-07-24,17718.94,23690.07,30889.28
1998-07-27,17942.19,24287.06,32056.89
1998-07-28,17525.93,23160.14,29825.73
1998-07-29,17359.44,22722.42,28978.68
1998-07-30,17887.17,24103.94,31621.54
1998-07-31,17323.72,22585.39,28633.3
1998-08-03,17709.65,22789.9,28573.94
1998-08-04,17047.31,21085.21,25367.95
1998-08-05,17210.96,21490.05,26098.54
1998-08-06,17675.66,22652.66,28215.14
1998-08-07,17652.68,22593.76,28102.27
1998-08-10,17636.79,22555.35,28029.21
1998-08-11,17213.51,21470.44,26008.3
1998-08-12,17530.24,22262.7,27446.56
1998-08-13,17319.87,21728.4,26458.49
1998-08-14,17212.49,21456.79,25963.71
1998-08-17,17701.33,22675.54,28173.22
1998-08-18,18135.01,23784.37,30241.14
1998-08-19,18096.92,23682.1,30047.6
1998-08-20,18096.92,23679.73,30044.59
1998-08-21,17792.9,22886.46,28533.35
1998-08-24,17743.08,22758.3,28293.67
1998-08-25,17968.41,23336.36,29371.66
1998-08-26,17783.34,22855.63,28464.07
1998-08-27,16983.09,20800.91,24624.27
1998-08-28,16371.7,19303.24,21964.85
1998-08-31,14757.45,15498.57,15469.84
1998-09-01,16256.81,18094.38,19109.51
1998-09-02,16342.97,18284.38,19411.44
1998-09-03,16176.27,17911.37,18815.51
1998-09-04,16129.36,17805.7,18649.94
1998-09-08,17213.26,20200.56,22411.63
1998-09-09,16882.76,19424.86,21120.72
1998-09-10,16529.91,18612.9,19794.34
1998-09-11,17263.84,20265.73,22430.94
1998-09-14,17505.53,20831.14,23370.8
1998-09-15,17719.1,21339.42,24226.17
1998-09-16,17816.56,21574.16,24623.48
1998-09-17,17285.62,20288.34,22422.14
1998-09-18,17404.89,20568.32,22886.28
1998-09-21,17766.91,21421.9,24312.09
1998-09-22,17880.62,21696.1,24778.89
1998-09-23,18663.79,23594.51,28032.35
1998-09-24,18152.41,22301.53,25730.9
1998-09-25,18602.59,23407.69,27645.28
1998-09-28,18511.43,23178.29,27236.13
1998-09-29,18533.65,23233.92,27334.18
1998-09-30,18005.44,21911.91,24999.84
1998-10-01,17519.1,20022.8,21419.86
1998-10-02,17555.89,20106.9,21556.95
1998-10-05,16609.63,17941.38,18073.35
1998-10-06,16295.7,17263.2,17048.59
1998-10-07,15831.28,16279.2,15590.93
1998-10-08,15525.73,15650.82,14688.22
1998-10-09,16474.35,17563.35,17380.57
1998-10-12,17100.38,18898.16,19361.95
1998-10-13,16597.63,17788.84,17656.17
1998-10-14,16992.65,18637.37,18918.58
1998-10-15,17872.87,20568.2,21858.53
1998-10-16,17794.23,20387.2,21567.81
1998-10-19,18018.44,20898.92,22380.92
1998-10-20,17647.26,20039.97,21000.02
1998-10-21,18317.85,21565.02,23396.12
1998-10-22,18636.59,22313.32,24615.06
1998-10-23,18435.31,21833.59,23819.99
1998-10-26,18824.3,22757.15,25330.18
1998-10-27,18609.7,22238.28,24463.88
1998-10-28,18976.31,23112.25,25907.25
1998-10-29,19200.23,23660.01,26826.96
1998-10-30,19257.83,23801.97,27071.09
1998-11-02,20014.68,24936.25,28649.12
1998-11-03,19774.51,24337.78,27614.88
1998-11-04,20229.32,25457.32,29523.07
1998-11-05,20342.6,25742.44,30019.06
1998-11-06,20572.48,26324.22,31036.7
1998-11-09,20704.14,26658.54,31629.51
1998-11-10,20842.86,27015.76,32265.26
1998-11-11,20888.71,27134.63,32478.21
1998-11-12,20688.18,26616.36,31546.08
1998-11-13,20669.56,26568.45,31460.91
1998-11-16,20816.31,26945.72,32131.03
1998-11-17,21141.05,27783.73,33631.55
1998-11-18,21371.49,28389.42,34731.3
1998-11-19,21689.92,29235.42,36283.79
1998-11-20,21785.36,29492.69,36762.73
1998-11-23,22417.13,31206.22,39964.77
1998-11-24,22300.56,30881.68,39345.31
1998-11-25,22550.33,31570.34,40663.38
1998-11-27,22972.02,32751.07,42944.6
1998-11-30,21979.63,29918.1,37374.68
1998-12-01,23556.4,33329.11,43313.49
1998-12-02,23363.24,32779.18,42243.64
1998-12-03,22709.07,30943.55,38695.18
1998-12-04,23519.78,33156.01,42843.3
1998-12-07,24197.15,35062.48,46540.68
1998-12-08,24071.33,34697.83,45814.64
1998-12-09,24319.26,35412.61,47234.9
1998-12-10,23847.47,34042.14,44490.55
1998-12-11,24169.41,34957.87,46287.97
1998-12-14,23289.64,32416.44,41237.95
1998-12-15,24006.97,34413.29,45048.34
1998-12-16,23898.93,34103.57,44440.19
1998-12-17,24379.3,35477.94,47124.37
1998-12-18,25035.11,37383.11,50922.6
